bm,norm,zlook,ema,hz,sl,tp,rr,is_pf,is_wr,oos_pf,oos_wr,tot_t,tot_pf,tot_wr,tot_pnl,tot_mdd
15,200,75,80,1.1,1.5,2.5,1.667,1.0071760647575443,41.889483065953655,1.1047292343443318,43.236074270557026,2998,1.0358930639259298,42.22815210140094,61907.392687324245,-72561.60533072492
15,200,75,80,1.1,1.5,3.0,2.0,0.9948807654445297,39.11007025761124,1.0433732041571389,39.916550764951324,2854,1.0092271205118002,39.313244569025926,15854.380629873194,-80446.44036673216
15,200,75,80,1.1,2.0,2.0,1.0,1.009518759542331,51.00273473108478,1.1892339822658693,53.108108108108105,2934,1.0606529665889433,51.533742331288344,106261.56426050933,-71113.87526178049
15,200,75,80,1.1,2.0,2.5,1.25,0.9714216199295512,46.952705997074595,1.1557462071708704,48.85057471264368,2747,1.0239651381966408,47.43356388787768,42493.06185049067,-90170.43650356992
15,200,75,80,1.1,2.0,3.0,1.5,0.9690182393316165,44.135802469135804,1.0803398603213459,44.947209653092,2607,1.0013650565050334,44.3421557345608,2417.442673880032,-86242.23069091703
15,200,75,80,1.15,1.5,2.0,1.333,1.0384707930580508,45.92054677488253,1.1437776903880328,47.881899871630296,3120,1.0693592510494105,46.41025641025641,116553.27695590393,-63601.97043042052
15,200,75,80,1.15,1.5,2.5,1.667,1.0066946758851831,42.01263537906137,1.0952029201350748,43.39622641509434,2958,1.032751354106271,42.35970250169033,55827.21160152705,-66007.93032702687
15,200,75,80,1.15,1.5,3.0,2.0,0.9943904618384793,39.20454545454545,1.0354922943401976,40.112994350282484,2820,1.0065099005437348,39.43262411347518,11066.095313467522,-77382.38240057038
15,200,75,80,1.15,2.0,2.0,1.0,1.0174164407415103,51.24884366327475,1.1776400271692133,53.2967032967033,2890,1.0632613033948846,51.76470588235294,109129.1353471492,-69959.45362441169
15,200,75,80,1.15,2.0,2.5,1.25,0.9793048865037278,47.183794466403164,1.147708793764019,49.27113702623907,2710,1.0274836655825532,47.71217712177122,48028.36897828936,-83770.07867703178
15,200,75,80,1.15,2.0,3.0,1.5,0.9740299003213041,44.35190005205622,1.075345084356826,45.41284403669725,2575,1.0034833949483501,44.62135922330097,6080.3446614245695,-81654.37697861562
15,200,75,80,1.2,1.5,2.0,1.333,1.0615908014016502,46.310763888888886,1.157750348865773,47.916666666666664,3072,1.089938637591451,46.712239583333336,147477.58614633227,-54624.088459184815
15,200,75,80,1.2,1.5,2.5,1.667,1.026866784716297,42.30769230769231,1.1355748750972532,43.945578231292515,2919,1.0588490068036303,42.720109626584446,97886.76335760308,-55365.15317805261
15,200,75,80,1.2,1.5,3.0,2.0,1.0095938386722458,39.50914340712223,1.0437594616277235,39.80028530670471,2779,1.0197500108414503,39.582583663188196,32892.24780090983,-69194.45944583924
15,200,75,80,1.2,2.0,2.0,1.0,1.0404971253540691,51.665884561238855,1.1910117053922098,53.27754532775453,2848,1.0837620088118436,52.07162921348315,141045.01245239397,-63121.25420223115
15,200,75,80,1.2,2.0,2.5,1.25,0.9984069895645425,47.47120681021532,1.1835952216904497,49.63289280469897,2678,1.0514475555709848,48.020911127707244,87847.43973228724,-75598.52554389171
15,200,75,80,1.2,2.0,3.0,1.5,0.9884390717875982,44.6853516657853,1.1028400771199762,45.44049459041731,2538,1.0217334701360024,44.87785657998424,37077.97524200967,-78685.13389839779
15,200,75,80,1.25,1.5,2.0,1.333,1.069548186693771,46.50132860938884,1.1534809278513938,47.549668874172184,3013,1.0945210390733409,46.764022568868235,152130.77376429556,-54676.70611500977
15,200,75,80,1.25,1.5,2.5,1.667,1.0403165677410928,42.590866728797764,1.1319372549274334,43.50828729281768,2870,1.067542943868605,42.822299651567945,110311.02031307988,-54965.17238484942
15,200,75,80,1.25,1.5,3.0,2.0,1.0259037690596846,39.8923152227117,1.04113992772335,39.45086705202312,2735,1.030484408684445,39.78062157221206,49877.19918215353,-62947.38906675657
15,200,75,80,1.25,2.0,2.0,1.0,1.0464530995977765,51.867816091954026,1.1683293104744001,52.8328611898017,2794,1.0820786541519656,52.11166785969935,136153.03857377352,-61112.04422386814
15,200,75,80,1.25,2.0,2.5,1.25,1.0094731843684557,47.834946510443196,1.165016373915037,49.25595238095238,2635,1.0547147100182082,48.197343453510435,92094.66631266999,-75102.1204702924
15,200,75,80,1.25,2.0,3.0,1.5,0.9937068766155709,44.975819451907576,1.0866558778643132,45.070422535211264,2500,1.0211387255101771,45.0,35682.21533751141,-75473.7146069812
15,200,75,80,1.3,1.5,2.0,1.333,1.0581620189736387,46.316262353998205,1.1175088716616892,47.15447154471545,2964,1.075739984229194,46.524966261808366,120639.40616293487,-50090.55225730945
15,200,75,80,1.3,1.5,2.5,1.667,1.0295653447484334,42.404164694746804,1.138338017847602,43.38028169014085,2823,1.0618201540511027,42.6496634785689,99908.79787892688,-47720.62337011146
15,200,75,80,1.3,1.5,3.0,2.0,1.0241271876898435,39.90074441687345,1.0529534494765662,39.67551622418879,2693,1.032767884752642,39.84404010397326,52949.13285798186,-56848.71566968508
15,200,75,80,1.3,2.0,2.0,1.0,1.0378801807668125,51.769268056228796,1.1310315231651995,52.456647398843934,2755,1.0649736134623566,51.94192377495463,106825.4636275744,-63347.315195238996
15,200,75,80,1.3,2.0,2.5,1.25,0.9999456202759401,47.62396694214876,1.1736012567387035,49.24242424242424,2596,1.0501366289518335,48.035439137134055,83642.042585616,-77690.50546327108
15,200,75,80,1.3,2.0,3.0,1.5,0.991296903956249,44.940152339499456,1.1010937365772373,45.45454545454545,2465,1.0234453399129968,45.0709939148073,39153.93226060252,-76329.52109902108
15,200,75,80,1.35,1.5,2.0,1.333,1.0534265413424568,46.516956920256646,1.1392450370777423,47.70514603616134,2901,1.0786087920881375,46.81144432954154,122946.39293781595,-47650.142358939265
15,200,75,80,1.35,1.5,2.5,1.667,1.020044337262912,42.53371868978805,1.1532931598512386,43.786127167630056,2768,1.0591846897940629,42.846820809248555,94273.89082568603,-46821.12249205053
15,200,75,80,1.35,1.5,3.0,2.0,1.0191022667894787,40.01009081735621,1.0432568921259304,39.90895295902883,2641,1.0262791071057307,39.98485422188565,41836.474755876116,-57192.0704393079
15,200,75,80,1.35,2.0,2.0,1.0,1.045555440431869,52.195362604834735,1.1532380519549483,53.03703703703704,2702,1.0767023653117291,52.40562546262028,123311.00069164272,-59494.158691384015
15,200,75,80,1.35,2.0,2.5,1.25,0.9998974268148434,47.95383001049318,1.1930517500811415,49.68944099378882,2550,1.0551880175856247,48.3921568627451,90490.00771730137,-73857.8492959484
15,200,75,80,1.35,2.0,3.0,1.5,0.9922020554645566,45.22890237175952,1.0960204285294157,45.73770491803279,2423,1.0222697050753984,45.35699546017334,36613.32200684916,-74630.26331970587
15,200,75,80,1.4,1.5,2.0,1.333,1.0432653008298574,46.30149812734082,1.1465547169306651,48.06866952789699,2835,1.0732564328022365,46.73721340388007,112561.17484705294,-50114.168630957276
15,200,75,80,1.4,1.5,2.5,1.667,1.0164382523838367,42.39450441609421,1.1624418510604537,44.148148148148145,2713,1.0588800588880032,42.83081459638776,92188.35181942416,-49074.402596522414
15,200,75,80,1.4,1.5,3.0,2.0,1.0085153942631775,39.69151670951157,1.0416215781134408,40.06211180124224,2589,1.0182642961253192,39.78370027037466,28648.353304755838,-59328.47538195561
15,200,75,80,1.4,2.0,2.0,1.0,1.0446664732452589,52.11907164480323,1.1625891103666277,53.272450532724505,2639,1.0786101168354685,52.40621447517999,123926.22027073482,-60433.97784771133
15,200,75,80,1.4,2.0,2.5,1.25,1.0083365988654538,48.04708400214018,1.2072126011411468,49.92050874403816,2498,1.0650053714618832,48.51881505204163,104447.33556928343,-73280.69680032972
15,200,75,80,1.4,2.0,3.0,1.5,0.9965137661176756,45.275590551181104,1.1004567092528197,45.7286432160804,2375,1.0265566687509757,45.38947368421053,42872.832672369805,-75825.93424142928
15,200,75,80,1.45,1.5,2.0,1.333,1.0451615637918592,46.23044096728307,1.1340623083631798,47.36842105263158,2793,1.0709074134519843,46.50912996777659,107886.6222307679,-52236.276918328826
15,200,75,80,1.45,1.5,2.5,1.667,1.0159646484381952,42.26190476190476,1.1615296448537273,43.65558912386707,2678,1.058008844340934,42.606422703510084,89971.52670631444,-49750.677339517424
15,200,75,80,1.45,1.5,3.0,2.0,0.9986766107661273,39.41757670306812,1.04441962394698,39.74763406940063,2557,1.0120796717167213,39.49941337504889,18799.917788050516,-59112.15882045162
15,200,75,80,1.45,2.0,2.0,1.0,1.0483401440799596,52.118427769270035,1.1446153042285203,52.574102964118566,2600,1.0760076281732087,52.23076923076923,118600.34797429948,-57657.331901753
15,200,75,80,1.45,2.0,2.5,1.25,1.0092538109906894,47.94816414686825,1.202658873137481,49.43089430894309,2467,1.0639929804788135,48.317794892582086,101805.8043424572,-69862.45023139406
15,200,75,80,1.45,2.0,3.0,1.5,0.9923166963235502,45.051194539249146,1.094702272708625,45.31516183986371,2345,1.0218895788053448,45.11727078891258,35031.33836362158,-71399.5242953116
15,200,75,80,1.5,1.5,2.0,1.333,1.03929529615315,46.11298889425398,1.140499837781369,47.32142857142857,2743,1.068688035095259,46.40904119577105,102795.48769909081,-55763.39822634288
15,200,75,80,1.5,1.5,2.5,1.667,1.0031247432961101,42.15042907622413,1.165952542444315,43.558282208588956,2633,1.050276839658993,42.49905051272313,76908.8649925869,-60932.35469714331
15,200,75,80,1.5,1.5,3.0,2.0,0.9929053886203669,39.35552033808769,1.0469322970076274,39.68,2518,1.008793896905267,39.43606036536934,13485.595154269395,-65744.12084773107
15,200,75,80,1.5,2.0,2.0,1.0,1.0459304360941941,52.027027027027025,1.1615941517780644,52.698412698412696,2554,1.0791640371027131,52.19263899765075,121140.21308971033,-57344.95935725683
15,200,75,80,1.5,2.0,2.5,1.25,1.0005225072962296,47.88577704557935,1.2199488324954109,49.58813838550247,2428,1.0625731799181297,48.311367380560135,97922.23213606686,-74080.45994444913
15,200,75,80,1.5,2.0,3.0,1.5,0.9925692882899153,45.12406231967686,1.109325700584639,45.42314335060449,2312,1.0263218469873978,45.19896193771626,41381.620251725726,-70417.5994708009
15,200,75,80,1.55,1.5,2.0,1.333,1.0163351870649198,45.62007874015748,1.1599209865152684,47.43202416918429,2694,1.0575367347438818,46.065330363771345,85378.45704711694,-57830.82531045453
15,200,75,80,1.55,1.5,2.5,1.667,0.9861047958783596,41.82939362795478,1.1703159096059152,43.39035769828927,2589,1.0392499447357473,42.21707222865972,59561.40871116011,-58229.007695023065
15,200,75,80,1.55,1.5,3.0,2.0,0.9865163595719987,39.32221624529317,1.0504364571994855,39.44805194805195,2475,1.0053044753764147,39.35353535353536,8045.303518109249,-61512.25095147722
15,200,75,80,1.55,2.0,2.0,1.0,1.02151153903212,51.452720549392495,1.1963500025015041,52.988691437802906,2512,1.0706007364317291,51.8312101910828,107086.70121396957,-60489.65242623667
15,200,75,80,1.55,2.0,2.5,1.25,0.9840055920277396,47.491638795986624,1.2298553391443992,49.49832775919732,2392,1.0528969223715527,47.9933110367893,82231.95513890256,-72701.35453359867
15,200,75,80,1.55,2.0,3.0,1.5,0.9831219036591643,44.997074312463425,1.1112178133582629,45.26315789473684,2279,1.0198666167534582,45.063624396665205,30996.80146251325,-67095.22537398324
15,200,75,80,1.6,1.5,2.0,1.333,1.0169053414260099,45.7042957042957,1.1497427587619302,47.465437788018434,2653,1.0551321485211573,46.13644930267622,80626.78820764559,-59206.564376643946
15,200,75,80,1.6,1.5,2.5,1.667,0.9814137434333595,41.83620239958268,1.1701530694129434,43.42313787638669,2548,1.035822841249686,42.22919937205651,53606.4564939258,-61720.7912224119
15,200,75,80,1.6,1.5,3.0,2.0,0.984482165444876,39.36750272628135,1.0539893309367385,39.50413223140496,2439,1.0049056637543952,39.40139401394014,7339.825349619132,-64937.88398075252
15,200,75,80,1.6,2.0,2.0,1.0,1.019192855110818,51.41635489043292,1.1893404962325855,52.87356321839081,2480,1.0669779894967373,51.774193548387096,100415.05089340292,-66405.76604106164
15,200,75,80,1.6,2.0,2.5,1.25,0.9771517497620209,47.46049661399549,1.2327515236183202,49.48979591836735,2360,1.048665699492669,47.96610169491525,74756.12912728,-80258.82383786928
15,200,75,80,1.6,2.0,3.0,1.5,0.9780347295715066,45.002956830277945,1.118257054473068,45.27629233511586,2252,1.0182035920945418,45.07104795737123,28090.1647180894,-75620.54522509655
15,200,75,80,1.65,1.5,2.0,1.333,1.0159569011820295,45.81430745814308,1.1987667422796005,48.4472049689441,2615,1.0678053125007951,46.46271510516252,97232.86365525135,-61203.507859685415
15,200,75,80,1.65,1.5,2.5,1.667,0.9765020490489102,41.896186440677965,1.217626714549792,44.39102564102564,2512,1.0450359776600904,42.51592356687898,66300.85157093153,-68441.55870692458
15,200,75,80,1.65,1.5,3.0,2.0,0.9831197409990692,39.48973932334997,1.0982603673986067,40.468227424749166,2401,1.0165847352717154,39.73344439816743,24346.935028332628,-69335.49943991541
15,200,75,80,1.65,2.0,2.0,1.0,1.0116369330292405,51.40845070422535,1.2093577336152237,53.22314049586777,2451,1.0668671901766777,51.85638514891881,99177.91828509787,-69154.83188236598
15,200,75,80,1.65,2.0,2.5,1.25,0.9704407284541644,47.455688965122924,1.2492374742373435,49.82876712328767,2333,1.0481844899437154,48.049721388769825,73372.1098536484,-85738.17414234157
15,200,75,80,1.65,2.0,3.0,1.5,0.9733894396729491,45.02398081534772,1.1343344561402358,45.69892473118279,2226,1.019449710269887,45.19317160826595,29691.199383287312,-79842.91234298825
15,200,75,80,1.7,1.5,2.0,1.333,1.0362839922020552,46.145887221934814,1.1982630172727258,48.49921011058452,2566,1.0826473955342526,46.726422447388934,115731.38465428204,-44731.903362302255
15,200,75,80,1.7,1.5,2.5,1.667,0.9968158926966902,42.270270270270274,1.2137249762250808,44.37194127243067,2463,1.059109782432111,42.79334145351198,84907.77492462771,-54796.27711931185
15,200,75,80,1.7,1.5,3.0,2.0,0.9944382486311476,39.637599093997736,1.0944364714354442,40.3747870528109,2353,1.0237613511408972,39.82150446238844,34096.02429605002,-60098.74208042627
15,200,75,80,1.7,2.0,2.0,1.0,1.0245420915868182,51.62713734142306,1.213665448464233,53.36700336700337,2407,1.0775674816716658,52.056501869547155,112614.14792854642,-53655.99616041294
15,200,75,80,1.7,2.0,2.5,1.25,0.983952803893281,47.72727272727273,1.2508473344505684,49.91273996509599,2289,1.0587950712657381,48.274355613805156,87508.16100784086,-73224.58800490684
15,200,75,80,1.7,2.0,3.0,1.5,0.9773637274278633,45.015290519877674,1.13559815732481,45.703839122486286,2182,1.0228527160732912,45.18790100824931,34152.40276451699,-75114.40283017934
15,200,75,80,1.75,1.5,2.0,1.333,1.0293079377635792,45.98003152916448,1.1993077802059475,48.55769230769231,2527,1.0777508138300471,46.61654135338346,107496.69058135987,-40427.83744927543
15,200,75,80,1.75,1.5,2.5,1.667,0.9941207993321288,42.16602528862012,1.2109696568441144,44.370860927152314,2423,1.056272772694592,42.715641766405284,79653.21508308021,-52364.85603994199
15,200,75,80,1.75,1.5,3.0,2.0,0.9913993210643579,39.6551724137931,1.0906538703625692,40.51724137931034,2320,1.0205229137585665,39.87068965517241,29102.063660241947,-60477.54947700483
15,200,75,80,1.75,2.0,2.0,1.0,1.027309267539456,51.51175811870101,1.2178782635088736,53.41296928327645,2372,1.080590646236158,51.9814502529511,115085.05618878778,-47352.8331697626
15,200,75,80,1.75,2.0,2.5,1.25,0.9883933875174057,47.60213143872114,1.2606842613100417,50.0,2255,1.0646591668968712,48.2039911308204,94550.37237692816,-66618.72442320574
15,200,75,80,1.75,2.0,3.0,1.5,0.9801762170045365,44.94730316181029,1.1412361085629545,45.94095940959409,2155,1.0265425084918938,45.19721577726218,39136.18015906293,-75131.54678660547
15,200,75,80,1.8,1.5,2.0,1.333,1.027508766985414,45.993589743589745,1.1646668298748788,47.540983606557376,2482,1.067008590232374,46.37389202256245,91822.54587435021,-39648.30793828671
15,200,75,80,1.8,1.5,2.5,1.667,0.9919009212501553,42.2755158951478,1.1782330798725975,43.31641285956007,2384,1.0458416144784775,42.533557046979865,64347.883574787375,-51291.545111121886
15,200,75,80,1.8,1.5,3.0,2.0,0.9913991743144002,39.81373690337602,1.0583730599088956,39.50617283950617,2285,1.0112188223466687,39.73741794310722,15779.323060155657,-59091.5960983422
15,200,75,80,1.8,2.0,2.0,1.0,1.0271726798646645,51.47727272727273,1.197166640949246,52.705061082024436,2333,1.0749974753001925,51.778825546506646,106064.51739190226,-43548.10038118387
15,200,75,80,1.8,2.0,2.5,1.25,0.9879293475928309,47.693229478729776,1.23500958138355,49.09747292418773,2223,1.0576482870623256,48.043184885290145,83635.98168452564,-65090.658092241174
15,200,75,80,1.8,2.0,3.0,1.5,0.9816957947941304,45.056320400500624,1.116357774451094,45.094339622641506,2128,1.0206739579942434,45.06578947368421,30255.25491708937,-72137.98080550059
15,200,75,80,1.85,1.5,2.0,1.333,1.0331520309096849,46.10778443113772,1.1765461728847055,47.76119402985075,2440,1.0745758971820714,46.51639344262295,100438.4528783942,-35893.7515761
15,200,75,80,1.85,1.5,2.5,1.667,0.9925063821482016,42.27272727272727,1.1883239821536278,43.58974358974359,2345,1.049383504009513,42.60127931769723,68276.16604390813,-51973.627495835426
15,200,75,80,1.85,1.5,3.0,2.0,0.9904663924852766,39.83402489626556,1.0614512975212318,39.57219251336898,2248,1.0115588868522962,39.76868327402135,16029.96601006078,-57048.2233291792
15,200,75,80,1.85,2.0,2.0,1.0,1.0337953329625076,51.58867706528019,1.2235034728342704,53.08641975308642,2298,1.0869727222034768,51.95822454308094,120743.67123058412,-36616.97499728081
15,200,75,80,1.85,2.0,2.5,1.25,0.9871682754130741,47.688564476885645,1.259852577697202,49.544626593806925,2193,1.063751265374633,48.15321477428181,91188.25153175843,-63820.933421784066
15,200,75,80,1.85,2.0,3.0,1.5,0.9808780288310023,45.038167938931295,1.129907576092116,45.229007633587784,2096,1.0239503410663064,45.08587786259542,34536.87728706867,-72257.06201792072
15,200,75,80,1.9,1.5,2.0,1.333,1.0242637459684836,46.017699115044245,1.1952890585032652,48.04753820033956,2397,1.0730904393101934,46.51647893199833,96834.618422183,-41639.27291950073
15,200,75,80,1.9,1.5,2.5,1.667,0.9889248356054832,42.21453287197232,1.2089171729726942,43.82608695652174,2309,1.0522496066957545,42.615851017756604,71134.90499411855,-61108.82203147743
15,200,75,80,1.9,1.5,3.0,2.0,0.9893637207086187,39.90413421210305,1.0843922877193444,39.85507246376812,2221,1.0173143606098483,39.89194056731202,23687.188969072595,-59039.56311572154
15,200,75,80,1.9,2.0,2.0,1.0,1.0193099170958766,51.34818288393904,1.1884475140557946,53.04659498207885,2264,1.0671588176724296,51.76678445229682,92805.13461637478,-45908.99208787356
15,200,75,80,1.9,2.0,2.5,1.25,0.9804306962204083,47.4430067775724,1.223643162656304,49.355432780847146,2166,1.0496161378216704,47.9224376731302,70622.63050196099,-77219.96816366875
15,200,75,80,1.9,2.0,3.0,1.5,0.9792511422566551,44.99358151476252,1.0922370599592175,44.98069498069498,2076,1.01228737527325,44.99036608863199,17647.952699193156,-79825.6399576779
15,200,75,80,1.95,1.5,2.0,1.333,1.0228425353480681,46.09375,1.2159551584218602,48.793103448275865,2372,1.0775248576903314,46.75379426644182,101750.85642064732,-39005.48855785346
15,200,75,80,1.95,1.5,2.5,1.667,0.9886933603929723,42.325581395348834,1.2289565055762846,44.522968197879855,2286,1.0572986608518093,42.86964129483815,77316.88419630918,-57766.08625594123
15,200,75,80,1.95,1.5,3.0,2.0,0.9880695359166666,39.97584541062802,1.1017025425484763,40.515653775322285,2199,1.02121252016312,40.10914051841746,28785.78630999098,-58000.99015727232
15,200,75,80,1.95,2.0,2.0,1.0,1.0177031336456652,51.41843971631206,1.2263569281988393,53.901996370235935,2243,1.0758023764642868,52.02853321444494,103666.20389512963,-44294.57254081768
15,200,75,80,1.95,2.0,2.5,1.25,0.9798993689776845,47.58064516129032,1.2626320016761023,50.1865671641791,2148,1.059073575727453,48.23091247672253,83278.23683176615,-73785.5109826725
15,200,75,80,1.95,2.0,3.0,1.5,0.9789086545669061,45.14877102199224,1.128007869901053,45.79256360078278,2057,1.0218656501202699,45.30870199319397,31102.8896204372,-76347.3336130747
15,200,75,80,2.0,1.5,2.0,1.333,1.0212988018887497,46.15384615384615,1.208756681302044,48.68651488616462,2339,1.0744474665476853,46.77212483967507,96707.1924609954,-39473.74185118166
15,200,75,80,2.0,1.5,2.5,1.667,0.9858593074153861,42.26015303119482,1.2493489717196153,44.80286738351254,2257,1.0606591096908797,42.88879042977403,80990.71416240974,-59504.18735240262
15,200,75,80,2.0,1.5,3.0,2.0,0.9865063968506663,39.951130116065976,1.1194974939029512,40.74766355140187,2172,1.025075569879892,40.14732965009208,33680.00282580488,-53405.9301470247
15,200,75,80,2.0,2.0,2.0,1.0,1.017273793833438,51.49342891278375,1.211973070758028,53.40699815837937,2217,1.071676273606046,51.962110960757784,97254.41249361062,-41446.562007652574
15,200,75,80,2.0,2.0,2.5,1.25,0.9781271818592868,47.589229805886035,1.258921351755045,49.9054820415879,2126,1.0566471969416706,48.16556914393227,79344.55876789936,-76394.20045534079
15,200,75,80,2.0,2.0,3.0,1.5,0.9783304022803699,45.205479452054796,1.1218781191187184,45.43650793650794,2037,1.0196333336792254,45.2626411389298,27753.465200187275,-78987.13068486359
15,200,175,80,1.0,1.5,2.0,1.333,0.986778645289137,45.57416267942584,1.114908054303473,47.57462686567164,2208,1.0234492940968103,46.05978260869565,29341.58118928841,-59044.67772244061
15,200,175,80,1.0,1.5,2.5,1.667,0.962436607889609,41.651031894934334,1.1065364565877773,44.03846153846154,2119,1.0038762598526563,42.236904200094386,4933.625529849996,-63183.04592710767
15,200,175,80,1.0,1.5,3.0,2.0,0.9623312107651474,39.42370661427636,0.9672653794572245,39.43089430894309,2019,0.9637863918037278,39.42545814759782,-46049.046511527304,-74205.05612095949
15,200,175,80,1.0,2.0,2.0,1.0,0.9784426745978946,50.926517571884986,1.297458634886761,54.10821643286573,2064,1.0637303237820048,51.695736434108525,80738.48476641043,-64156.907915304146
15,200,175,80,1.0,2.0,2.5,1.25,0.9432014005811509,47.10632570659489,1.2647630177914433,49.68684759916493,1965,1.029312161535503,47.735368956743,38159.38440268401,-91278.83475722684
15,200,175,80,1.0,2.0,3.0,1.5,0.9434216065669422,44.71086036671368,1.1149752647345177,44.86607142857143,1866,0.990656521327422,44.748124330117896,-12163.011356430761,-91457.51063981166
15,200,175,80,1.05,1.5,2.0,1.333,0.9947802010094979,45.74923547400611,1.099169824026138,46.89922480620155,2151,1.0244947878830593,46.02510460251046,29864.99623122865,-49974.394501872666
15,200,175,80,1.05,1.5,2.5,1.667,0.975160442442202,41.97056941778631,1.0909859431733753,43.4,2063,1.0082790154213066,42.31701405719826,10234.71444683335,-53437.76105011431
15,200,175,80,1.05,1.5,3.0,2.0,0.9715474976360857,39.58472873409243,0.9518895115907002,38.73684210526316,1968,0.9657751820367004,39.38008130081301,-42373.16624673178,-68487.66269807566
15,200,175,80,1.05,2.0,2.0,1.0,0.9857687952833635,51.20521172638436,1.2867245952660336,53.541666666666664,2015,1.065475566470876,51.76178660049628,81012.88881562589,-67571.11796278987
15,200,175,80,1.05,2.0,2.5,1.25,0.9561006500010345,47.527472527472526,1.2601065016165007,49.34782608695652,1916,1.0366311801709065,47.964509394572026,46336.35451794952,-77646.25757330647
15,200,175,80,1.05,2.0,3.0,1.5,0.9534910319702722,44.99640028797696,1.1086348010719849,44.44444444444444,1821,0.9958387195842356,44.86545853926414,-5277.497909828999,-80300.25555692034
15,200,175,80,1.1,1.5,2.0,1.333,1.0087243918499333,45.911949685534594,1.0926014015044856,46.82539682539682,2094,1.0327790603990232,46.13180515759312,38889.01194501948,-50876.53560083978
15,200,175,80,1.1,1.5,2.5,1.667,0.9780430610883619,41.94608809993425,1.1145744273710982,43.94250513347023,2008,1.016855128679617,42.430278884462155,20245.814966596336,-47696.36448555095
15,200,175,80,1.1,1.5,3.0,2.0,0.9757183361773405,39.50447350309704,0.9636679062130667,39.008620689655174,1917,0.9721888893974565,39.38445487741262,-33540.51803620696,-70902.69922024068
15,200,175,80,1.1,2.0,2.0,1.0,1.0115447977918872,51.50501672240803,1.262621089324624,53.518123667377395,1964,1.0794019014742382,51.985743380855396,95764.23293161111,-53200.72131673842
15,200,175,80,1.1,2.0,2.5,1.25,0.9762347741930693,47.706422018348626,1.2714247012839393,50.11135857461024,1866,1.0550476194463945,48.28510182207931,67573.72257524333,-65765.44507962349
15,200,175,80,1.1,2.0,3.0,1.5,0.9710815532563875,44.97784342688331,1.1077194900972145,44.917257683215134,1777,1.0087579537670714,44.96342149690489,10829.93260994961,-68046.7779789419
15,200,175,80,1.15,1.5,2.0,1.333,1.0000261193630746,45.907928388746804,1.0978649377587415,47.26166328600406,2057,1.0277632195114499,46.23237724842003,32484.837565297166,-51555.35621761908
15,200,175,80,1.15,1.5,2.5,1.667,0.977156436996969,41.995981245813795,1.1139168323106112,44.21052631578947,1968,1.0157063510661695,42.53048780487805,18529.915209720057,-48666.405555723395
15,200,175,80,1.15,1.5,3.0,2.0,0.9718974945793896,39.66362999299229,0.9555802624892955,39.15929203539823,1879,0.9671547743260007,39.54230973922299,-38909.689047757456,-68878.90968152674
15,200,175,80,1.15,2.0,2.0,1.0,1.0029199732906535,51.45960624575696,1.2724829480074467,54.130434782608695,1933,1.074903537587188,52.0951888256596,89280.32237224642,-58835.50759486894
15,200,175,80,1.15,2.0,2.5,1.25,0.9780141291971142,47.81362007168459,1.267678288606521,50.34168564920273,1834,1.055119888514513,48.41875681570338,66557.84344078362,-71754.37698334968
15,200,175,80,1.15,2.0,3.0,1.5,0.9707562499768017,45.16129032258065,1.1131977866332528,45.06024096385542,1748,1.010022438684026,45.13729977116705,12216.875654448704,-71331.36487605858
15,200,175,80,1.2,1.5,2.0,1.333,1.0040025542697033,46.068875893437294,1.0991255465125047,46.900826446280995,2023,1.031084720141649,46.267918932278796,35779.85756323895,-52499.43429915591
15,200,175,80,1.2,1.5,2.5,1.667,0.9851514819483462,42.21617946974847,1.1202762286695112,44.01709401709402,1939,1.0234254767369433,42.65085095410005,27203.531069485398,-45802.37100312501
15,200,175,80,1.2,1.5,3.0,2.0,0.9815038708238315,39.928825622775804,0.9925018328926989,39.59731543624161,1852,0.9846918612818286,39.8488120950324,-17776.36337449174,-63933.62040372198
15,200,175,80,1.2,2.0,2.0,1.0,1.0165302774695526,51.75740868366643,1.2438344859685961,53.31858407079646,1903,1.0782368672428184,52.12821860220704,91532.61827530162,-51153.68121266354
15,200,175,80,1.2,2.0,2.5,1.25,0.995689785919145,48.25581395348837,1.2375457230952585,49.76958525345622,1810,1.061191935453101,48.61878453038674,72583.08274317729,-62635.123601236955
15,200,175,80,1.2,2.0,3.0,1.5,0.9847978806133322,45.58599695585997,1.1410688142753453,45.38834951456311,1726,1.0278322785731044,45.538818076477405,33152.392683921134,-60060.69985948761
15,200,175,80,1.25,1.5,2.0,1.333,0.9849548500368651,45.51495016611295,1.1487543520811792,47.64957264957265,1973,1.0304431080457346,46.02128737962494,34338.69251658336,-58577.53247817502
15,200,175,80,1.25,1.5,2.5,1.667,0.9711396466720453,41.863699582753824,1.157839728873947,44.61538461538461,1893,1.0230058265334991,42.52509244585314,26172.04716481625,-50927.269676872274
15,200,175,80,1.25,1.5,3.0,2.0,0.979582171328138,39.70909090909091,1.024198266596247,40.09216589861751,1809,0.9923021479257912,39.80099502487562,-8740.532687044397,-63416.69974968969
15,200,175,80,1.25,2.0,2.0,1.0,0.9915882953110342,51.12994350282486,1.2509067554457094,53.318077803203664,1853,1.0610975421942361,51.64597949271452,70530.52496048869,-57606.00555844703
