bm,norm,zlook,ema,hz,sl,tp,variant,of_p1,of_p2,gamma,is_t,is_pf,is_wr,is_pnl,is_mdd,oos_t,oos_pf,oos_wr,oos_pnl,oos_mdd,tot_t,tot_pf,tot_wr,tot_pnl,tot_mdd
15,275,100,40,1.55,2.5,0.75,multi_pd50_K3,50,3,none,573,1.2080631388783818,74.17102966841186,41249.692070475685,-15287.65541799934,88,1.6535007298504967,76.13636363636364,22332.081455217485,-7854.01952297063,661,1.2735539448864823,74.43267776096823,63581.77352569317,-15287.65541799934
15,275,100,40,1.55,2.5,0.75,multi_pd50_K3,50,3,drop_pos,489,1.2338533701293115,74.64212678936606,40068.72568988554,-18694.64769104634,67,1.5290850685096564,76.11940298507463,16138.103684150774,-6604.832576352346,556,1.278467864805656,74.82014388489209,56206.829374036315,-18694.64769104634
15,275,175,60,1.75,2.5,0.75,baseline,0,0,none,1350,1.1943680285238176,74.5925925925926,91748.14554980668,-29596.86326045441,418,1.180754324232369,74.88038277511961,35769.009344962906,-17919.634736701046,1768,1.1903466844723338,74.6606334841629,127517.1548947696,-29596.86326045441
15,275,175,60,1.75,2.5,0.75,gamma_only,0,0,drop_pos,1182,1.2323548871772998,75.04230118443317,95126.43651589405,-23570.394457786715,335,1.1352699720869845,74.32835820895522,23545.687967696285,-19082.5809562028,1517,1.2033917060025872,74.88464073829927,118672.12448359033,-23570.394457786715
15,275,175,60,1.75,2.5,0.75,window_N3_D100,3,100,none,769,1.245921370925372,74.77243172951886,64796.23364198753,-13186.120132968317,151,1.4452610156933534,77.48344370860927,27417.334974681653,-12781.944883001197,920,1.2836821981312465,75.21739130434783,92213.56861666919,-13186.120132968317
15,275,175,60,1.75,2.5,0.75,window_N3_D100,3,100,drop_pos,675,1.3077831756338203,75.11111111111111,69737.10587599744,-13186.120132968317,121,1.4274984495931164,78.51239669421487,22743.864125111213,-12360.366028880962,796,1.3305478381728,75.62814070351759,92480.97000110865,-13186.120132968317
15,275,175,60,1.75,2.5,0.75,window_N5_D100,5,100,none,947,1.2182033769105443,74.34002111932418,72440.2155545622,-17638.076214802604,235,1.186444720227663,74.04255319148936,21057.499767837144,-12323.049138861825,1182,1.210141616097688,74.2808798646362,93497.71532239934,-17638.076214802604
15,275,175,60,1.75,2.5,0.75,window_N5_D100,5,100,drop_pos,834,1.2464012606829302,74.70023980815348,71648.37813532497,-17637.057532789913,189,1.2123289419450374,75.13227513227513,20059.338203790903,-13155.16253401227,1023,1.238045923800556,74.7800586510264,91707.71633911587,-17637.057532789913
15,275,175,60,1.75,2.5,0.75,window_N8_D100,8,100,none,1064,1.2441805277464257,75.0,90107.33879132385,-20614.997235490846,273,1.2082843343233474,73.62637362637362,28025.514588895167,-14484.20082112054,1337,1.2345891156755302,74.71952131637995,118132.85338021902,-20614.997235490846
15,275,175,60,1.75,2.5,0.75,window_N8_D100,8,100,drop_pos,934,1.2598014182974675,75.16059957173448,84320.8098948605,-20614.997235490846,220,1.2570853313668577,75.0,28631.070391159446,-16138.949881925,1154,1.2591075284715876,75.12998266897748,112951.88028601995,-20614.997235490846
15,275,175,60,1.75,2.5,0.75,window_N10_D100,10,100,none,1093,1.2360306349287233,75.02287282708143,89934.74617583005,-23639.589635318116,285,1.2277353881173216,74.3859649122807,31338.051495821273,-13583.175337731009,1378,1.2338297007335366,74.89114658925979,121272.79767165132,-23639.589635318116
15,275,175,60,1.75,2.5,0.75,window_N10_D100,10,100,drop_pos,957,1.2547819774758007,75.23510971786834,85099.76575143696,-22483.400911062272,226,1.2542371415261664,75.22123893805309,29090.10550266772,-16151.372153859775,1183,1.254642957841419,75.23245984784447,114189.87125410468,-22483.400911062272
15,275,175,60,1.75,2.5,0.75,multi_pd25_K2,25,2,none,1169,1.2237484529594262,74.93584260051325,90789.93952305592,-22070.45080746917,325,1.1680169164234613,74.15384615384616,27345.342789628776,-17118.060975641347,1494,1.2077939030830185,74.7657295850067,118135.28231268469,-22070.45080746917
15,275,175,60,1.75,2.5,0.75,multi_pd25_K2,25,2,drop_pos,1022,1.2382621618907839,75.04892367906066,84825.49565495702,-22070.45080746917,257,1.1372665084703604,74.70817120622569,19287.32018021299,-17118.060975641347,1279,1.2096818691333755,74.98045347928068,104112.81583517001,-22070.45080746917
15,275,175,60,1.75,2.5,0.75,multi_pd25_K3,25,3,none,1108,1.2152116834100428,74.81949458483754,83587.45389406795,-21532.79082863777,300,1.182312889211642,73.66666666666667,27527.898193166402,-15181.280801819521,1408,1.2060022368979657,74.57386363636364,111115.35208723435,-21532.79082863777
15,275,175,60,1.75,2.5,0.75,multi_pd25_K3,25,3,drop_pos,970,1.2360734563172315,75.05154639175258,80316.37292098145,-21532.79082863777,239,1.206993491776193,74.89539748953975,26130.789453583493,-17909.04116320249,1209,1.228203401849204,75.02067824648469,106447.16237456494,-21532.79082863777
15,275,175,60,1.75,2.5,0.75,multi_pd25_K4,25,4,none,1047,1.1906966412074054,74.68958930276982,71440.5710687783,-22023.164210161303,277,1.1606221067057243,73.28519855595668,22869.470224738616,-14396.777127627283,1324,1.1824143450912346,74.39577039274924,94310.04129351692,-22023.164210161303
15,275,175,60,1.75,2.5,0.75,multi_pd25_K4,25,4,drop_pos,916,1.2180995960396812,74.89082969432314,71591.98088244852,-22023.164210161303,222,1.2102363440971868,75.22522522522523,24729.607231745467,-15848.718997326869,1138,1.2160251965906206,74.95606326889279,96321.58811419399,-22023.164210161303
15,275,175,60,1.75,2.5,0.75,multi_pd25_K5,25,5,none,990,1.2186452013705222,75.15151515151516,76548.45057615275,-22457.918249238428,246,1.1067053110307907,72.35772357723577,14035.974079425432,-17662.282140238967,1236,1.1880737502937075,74.59546925566343,90584.42465557819,-22457.918249238428
15,275,175,60,1.75,2.5,0.75,multi_pd25_K5,25,5,drop_pos,866,1.2323371807205505,75.05773672055427,71906.89561359111,-22457.918249238428,198,1.1325157782966866,73.73737373737374,14717.142632011091,-16530.066978609757,1064,1.2059763815192877,74.81203007518798,86624.0382456022,-22457.918249238428
15,275,175,60,1.75,2.5,0.75,multi_pd50_K2,50,2,none,681,1.2745288875820515,75.33039647577093,63972.847948649614,-15675.625905123052,142,1.6846625978541923,78.87323943661971,37988.37351990005,-12194.450051172535,823,1.3534030654636202,75.94167679222357,101961.22146854966,-15675.625905123052
15,275,175,60,1.75,2.5,0.75,multi_pd50_K2,50,2,drop_pos,599,1.2855956532154587,75.12520868113522,59465.09187312666,-15675.625905123052,113,1.6773973028367613,78.76106194690266,32166.991364370988,-12671.887381098932,712,1.3583571770956968,75.70224719101124,91632.08323749765,-15675.625905123052
15,275,175,60,1.75,2.5,0.75,multi_pd50_K3,50,3,none,505,1.222013505501445,74.85148514851485,39654.03625505009,-14354.894688389359,76,1.84641046157434,80.26315789473684,23506.690024508425,-7864.773763373159,581,1.3060362842458446,75.5593803786575,63160.72627955851,-14354.894688389359
15,275,175,60,1.75,2.5,0.75,multi_pd50_K3,50,3,drop_pos,443,1.2528345686345423,74.94356659142213,39817.10389821306,-14354.894688389359,58,1.5867029271488438,77.58620689655173,15351.317496571792,-8342.211093299557,501,1.3004026797286363,75.249500998004,55168.421394784855,-14354.894688389359
15,275,175,60,1.65,2.5,0.75,baseline,0,0,none,1398,1.190433963603698,74.67811158798283,92507.96530107345,-33019.67915016925,435,1.1805612375731738,74.71264367816092,37299.329527440495,-16809.643487033245,1833,1.1874882631979062,74.68630660120022,129807.29482851394,-33019.67915016925
15,275,175,60,1.65,2.5,0.75,gamma_only,0,0,drop_pos,1218,1.204575585254302,74.79474548440065,87071.82380525708,-31336.173668283955,347,1.1505132725633516,74.35158501440922,26919.882025731567,-18025.887583088916,1565,1.1885794833326402,74.6964856230032,113991.70583098865,-31336.173668283955
15,275,175,60,1.65,2.5,0.75,window_N3_D100,3,100,none,793,1.2124802106456622,74.52711223203026,58627.85430360331,-15814.307860782937,155,1.5072924303185775,78.06451612903226,31236.973375058515,-12108.127859172237,948,1.2662682453839345,75.10548523206751,89864.82767866182,-15814.307860782937
15,275,175,60,1.65,2.5,0.75,window_N3_D100,3,100,drop_pos,692,1.2544757414307208,74.56647398843931,60823.93162157536,-13178.62386377281,125,1.4992931756425298,79.2,26563.502525488075,-11686.549005052002,817,1.2990479183861636,75.27539779681763,87387.43414706344,-13178.62386377281
15,275,175,60,1.65,2.5,0.75,window_N5_D100,5,100,none,977,1.191611479464728,74.20675537359263,66465.80415895866,-18853.85891368591,244,1.22647963768118,74.59016393442623,25886.193556496728,-10839.720683621781,1221,1.200253220658366,74.28337428337429,92351.99771545539,-18853.85891368591
15,275,175,60,1.65,2.5,0.75,window_N5_D100,5,100,drop_pos,855,1.2017975059032804,74.26900584795321,61683.92856994513,-18728.086192596093,196,1.2482385955309256,75.51020408163265,23788.386194536797,-12098.469160898385,1051,1.2128818835623338,74.50047573739296,85472.31476448193,-18728.086192596093
15,275,175,60,1.65,2.5,0.75,window_N8_D100,8,100,none,1096,1.2235630848692325,74.9087591240876,85546.71921238958,-25622.324161220822,282,1.251852648092813,74.11347517730496,34229.26807004813,-13000.872365880496,1378,1.230977506208748,74.74600870827285,119775.98728243771,-25622.324161220822
15,275,175,60,1.65,2.5,0.75,window_N8_D100,8,100,drop_pos,958,1.226107112054992,74.84342379958247,76467.32569290492,-24983.155647499807,227,1.2992730321995032,75.33039647577093,33735.17807439872,-15082.256508811115,1185,1.2443978023651934,74.9367088607595,110202.50376730363,-24983.155647499807
15,275,175,60,1.65,2.5,0.75,window_N10_D100,10,100,none,1126,1.2116000038204695,74.86678507992895,83836.01371058729,-28132.5020864042,295,1.245570614201187,74.57627118644068,34798.84064739679,-14842.811212068409,1421,1.2205492190283684,74.80647431386348,118634.85435798408,-28132.5020864042
15,275,175,60,1.65,2.5,0.75,window_N10_D100,10,100,drop_pos,982,1.2168166453121265,74.84725050916497,75708.16866317291,-26851.559323071233,233,1.2953456533195544,75.53648068669528,34194.21318590699,-15094.67878074589,1215,1.2363707910015596,74.97942386831275,109902.38184907989,-26851.559323071233
15,275,175,60,1.65,2.5,0.75,multi_pd25_K2,25,2,none,1211,1.221762663274608,75.0619322873658,92648.84117324249,-26873.363258555255,338,1.1936891190083565,74.55621301775147,32317.466594939397,-16008.069725973546,1549,1.213750611311423,74.95158166559071,124966.30776818187,-26873.363258555255
15,275,175,60,1.65,2.5,0.75,multi_pd25_K2,25,2,drop_pos,1052,1.2218183957737014,75.0,81587.76838209666,-26873.363258555255,267,1.182586370703515,75.28089887640449,25902.762517187366,-16008.069725973546,1319,1.2108984224607457,75.0568612585292,107490.53089928403,-26873.363258555255
15,275,175,60,1.65,2.5,0.75,multi_pd25_K3,25,3,none,1144,1.1971259897929747,74.73776223776224,79293.62720641577,-26335.703279723857,309,1.2200549470985238,74.11003236245955,33525.016592193206,-14124.587428705636,1453,1.2034246005084404,74.60426703372333,112818.64379860897,-26335.703279723857
15,275,175,60,1.65,2.5,0.75,multi_pd25_K3,25,3,drop_pos,996,1.2046837807705255,74.79919678714859,72427.30182300009,-26335.703279723857,247,1.246520523924386,75.30364372469636,31454.897136822765,-16852.347790088606,1243,1.2157716018075113,74.8994368463395,103882.19895982285,-26335.703279723857
15,275,175,60,1.65,2.5,0.75,multi_pd25_K4,25,4,none,1079,1.1703641852095288,74.60611677479147,66145.84240783093,-26826.07666124739,285,1.1992995103714714,73.6842105263158,28646.58862376542,-13340.083754513398,1364,1.178181996939964,74.41348973607037,94792.43103159635,-26826.07666124739
15,275,175,60,1.65,2.5,0.75,multi_pd25_K4,25,4,drop_pos,940,1.1842849821746517,74.57446808510639,63004.38759847984,-26826.07666124739,229,1.2507383929962013,75.54585152838428,29833.71491498474,-14792.025624212984,1169,1.2014413842429452,74.76475620188195,92838.10251346458,-26826.07666124739
15,275,175,60,1.65,2.5,0.75,multi_pd25_K5,25,5,none,1017,1.1895410015440047,74.92625368731564,68942.79441914242,-27357.034032650918,252,1.1609647922893895,73.01587301587301,21173.244615931326,-17662.282140238967,1269,1.181951475993736,74.54688731284476,90116.03903507374,-27357.034032650918
15,275,175,60,1.65,2.5,0.75,multi_pd25_K5,25,5,drop_pos,886,1.1904750041486822,74.60496613995485,61547.37380156064,-27260.830700324514,203,1.1907211271659213,74.38423645320196,21181.402452729453,-16530.066978609757,1089,1.1905379595573853,74.56382001836548,82728.7762542901,-27260.830700324514
15,275,175,60,1.65,2.5,0.75,multi_pd50_K2,50,2,none,699,1.2359751755770902,74.96423462088698,57430.43545796798,-16242.820460544026,145,1.6719298175966724,78.62068965517241,38192.88859567852,-12194.450051172535,844,1.3185156185030704,75.59241706161137,95623.3240536465,-16242.820460544026
15,275,175,60,1.65,2.5,0.75,multi_pd50_K2,50,2,drop_pos,614,1.2365244652983902,74.5928338762215,51695.12577184676,-15675.625905123052,116,1.6627809981324968,78.44827586206897,32371.50644014946,-12671.887381098932,730,1.3143813529318285,75.20547945205479,84066.63221199621,-15675.625905123052
15,275,175,60,1.65,2.5,0.75,multi_pd50_K3,50,3,none,516,1.1923197099818477,74.6124031007752,35540.191597552766,-14179.894688389359,78,1.8912744959771084,80.76923076923077,24752.663459185933,-7864.773763373159,594,1.2836381039504903,75.42087542087542,60292.8550567387,-14179.894688389359
15,275,175,60,1.65,2.5,0.75,multi_pd50_K3,50,3,drop_pos,452,1.212616403034817,74.5575221238938,34798.79080995244,-16646.516941658992,59,1.6124551415976334,77.96610169491525,16025.134520400752,-8342.211093299557,511,1.267727178875429,74.95107632093934,50823.925330353195,-16646.516941658992
15,300,100,60,1.45,2.5,0.75,baseline,0,0,none,1715,1.1804330635077256,74.34402332361516,104316.95279553739,-20804.52537646881,564,1.1948584575574166,75.0,48644.79836611885,-18390.054948936086,2279,1.1847834214305555,74.50636243966652,152961.75116165626,-20804.52537646881
15,300,100,60,1.45,2.5,0.75,gamma_only,0,0,drop_neg,391,1.2899269896855177,73.91304347826087,31584.784429858737,-9443.55342845818,144,1.562828458610788,76.38888888888889,21461.81567747837,-6871.067462553401,535,1.360683216427551,74.57943925233644,53046.60010733711,-9443.55342845818
15,300,100,60,1.45,2.5,0.75,gamma_only,0,0,drop_pos,1460,1.2066815666971578,74.93150684931507,102194.92355225855,-22123.597509388455,437,1.1537603955865687,74.37070938215103,32699.299248628813,-19758.086281364667,1897,1.1907656982569772,74.80231945176595,134894.22280088736,-22123.597509388455
15,300,100,60,1.45,2.5,0.75,window_N3_D100,3,100,none,958,1.2031396613748324,74.00835073068893,66262.4013674517,-21701.010440736864,197,1.3993075259208072,75.63451776649747,32493.782078537624,-9974.503599021991,1155,1.2423068098629522,74.28571428571429,98756.18344598934,-21701.010440736864
15,300,100,60,1.45,2.5,0.75,window_N3_D100,3,100,drop_pos,826,1.2475816468183591,74.57627118644068,69244.84871844226,-17097.43563263124,152,1.392272290428223,76.3157894736842,26824.915610069293,-7199.9144891579635,978,1.276008363301107,74.84662576687117,96069.76432851155,-17097.43563263124
15,300,100,60,1.45,2.5,0.75,window_N5_D100,5,100,none,1189,1.1960393235622209,74.09587888982338,80364.47295298046,-21453.613261371356,308,1.1857246217092179,73.05194805194805,26690.927070135003,-13962.968730150533,1497,1.1933619237111575,73.8810955243821,107055.40002311548,-21453.613261371356
15,300,100,60,1.45,2.5,0.75,window_N5_D100,5,100,drop_pos,1022,1.2142160320385833,74.75538160469668,75964.55817973569,-19123.872863912984,239,1.2183486579644154,74.05857740585775,25543.637567254627,-14750.257440049609,1261,1.2152411705503268,74.6233148295004,101508.19574699031,-19123.872863912984
15,300,100,60,1.45,2.5,0.75,window_N8_D100,8,100,none,1333,1.2079294575028376,74.56864216054014,94811.76819150907,-18071.676175591565,353,1.2722362297011092,73.93767705382436,44332.851453760086,-14487.32774223914,1686,1.2248520496778297,74.43653618030842,139144.61964526918,-18071.676175591565
15,300,100,60,1.45,2.5,0.75,window_N8_D100,8,100,drop_pos,1147,1.2307041119685735,75.23975588491717,90864.97801239643,-17475.404284410288,274,1.3283338116194292,75.18248175182482,43144.17965080043,-13807.896290890494,1421,1.2551278387585454,75.22871217452499,134009.15766319685,-17475.404284410288
15,300,100,60,1.45,2.5,0.75,window_N10_D100,10,100,none,1361,1.233641424020112,74.8714180749449,106549.85133067431,-19343.807959981714,368,1.2451648375605664,74.18478260869566,42172.10099735334,-17455.8071176472,1729,1.236797520538301,74.72527472527473,148721.95232802766,-19343.807959981714
15,300,100,60,1.45,2.5,0.75,window_N10_D100,10,100,drop_pos,1166,1.2598076734325467,75.55746140651802,101834.43742388696,-19343.807959981714,283,1.2896532088432604,74.91166077738517,40041.293286094515,-15867.674235358645,1449,1.267589288428531,75.43133195307108,141875.73070998146,-19343.807959981714
15,300,100,60,1.45,2.5,0.75,window_N10_D250,10,250,none,509,1.156340804858864,75.049115913556,27760.82532252978,-18463.700288058644,68,1.0648267397167648,75.0,2294.4074212602573,-10748.069004622084,577,1.1411315410138907,75.04332755632582,30055.23274379004,-18463.700288058644
15,300,100,60,1.45,2.5,0.75,multi_pd25_K2,25,2,none,1463,1.1982558269624302,74.5727956254272,98708.38962912373,-20613.59097982273,420,1.2049968681261674,74.52380952380952,40431.94697444094,-18079.11830717465,1883,1.200168528268608,74.5618693574084,139140.33660356468,-20613.59097982273
15,300,100,60,1.45,2.5,0.75,multi_pd25_K2,25,2,drop_pos,1242,1.2176962381685277,75.1207729468599,92823.48165051124,-20613.59097982273,320,1.1783731112325462,74.6875,29324.20600095662,-18866.407017073725,1562,1.2067538222855474,75.03201024327785,122147.68765146786,-20613.59097982273
15,300,100,60,1.45,2.5,0.75,multi_pd25_K3,25,3,none,1383,1.2036506860795277,74.62039045553145,96047.51492334202,-20678.71154560362,382,1.2024685922070124,73.56020942408377,37122.95269621856,-16764.201836118227,1765,1.2033197771283022,74.39093484419263,133170.4676195606,-20678.71154560362
15,300,100,60,1.45,2.5,0.75,multi_pd25_K3,25,3,drop_pos,1177,1.2267560980307852,75.27612574341546,91558.7628556992,-20678.71154560362,296,1.211319277906389,74.32432432432432,32060.574991397007,-17551.490546017303,1473,1.2225399904445446,75.08486082824169,123619.3378470962,-20678.71154560362
15,300,100,60,1.45,2.5,0.75,multi_pd25_K4,25,4,none,1306,1.1928217377040493,74.65543644716692,87000.29001199667,-19346.255696706576,354,1.1843962913528132,73.1638418079096,32041.556067450147,-13632.83152205433,1660,1.190479116610093,74.33734939759036,119041.84607944681,-19346.255696706576
15,300,100,60,1.45,2.5,0.75,multi_pd25_K4,25,4,drop_pos,1114,1.2143884571734598,75.13464991023339,83394.79898899932,-19318.32529815787,278,1.2156427773793796,74.46043165467626,30859.40114311532,-14420.120231953406,1392,1.2147258012224487,75.0,114254.20013211464,-19792.03059411746
15,300,100,60,1.45,2.5,0.75,multi_pd25_K5,25,5,none,1227,1.2059740785786348,75.06112469437653,87314.89825581259,-19753.079337234994,315,1.1502555074770426,72.38095238095238,23938.403510725475,-13632.83152205433,1542,1.1907537207381385,74.5136186770428,111253.30176653806,-19753.079337234994
15,300,100,60,1.45,2.5,0.75,multi_pd25_K5,25,5,drop_pos,1049,1.2098762950365485,75.11916110581507,77684.53723707961,-19753.079337234994,250,1.1526055728822873,73.2,20627.61393669127,-14420.120231953406,1299,1.1945566029610768,74.74980754426483,98312.15117377086,-19753.079337234994
15,300,100,60,1.45,2.5,0.75,multi_pd50_K2,50,2,none,843,1.2618642170285963,74.73309608540926,74126.02196741893,-21059.68772486667,180,1.5546698824911855,76.11111111111111,40633.3151147412,-8619.252087809728,1023,1.322061676854733,74.97556207233626,114759.33708216013,-21059.68772486667
15,300,100,60,1.45,2.5,0.75,multi_pd50_K2,50,2,drop_pos,728,1.2742576186973547,75.13736263736264,68394.47122184266,-14562.654308535712,141,1.6051659484449794,77.30496453900709,36657.82432525215,-7588.433689634403,869,1.3389273343041037,75.48906789413118,105052.2955470948,-14562.654308535712
15,300,100,60,1.45,2.5,0.75,multi_pd50_K3,50,3,none,612,1.2385544790439498,74.67320261437908,49613.79904108293,-12344.535242591628,99,1.760909111076156,76.76767676767676,27537.801317282065,-8026.011306238288,711,1.3159782165864127,74.9648382559775,77151.60035836499,-12344.535242591628
15,300,100,60,1.45,2.5,0.75,multi_pd50_K3,50,3,drop_pos,526,1.2555480242432802,75.09505703422053,46567.85162489214,-14971.543312907525,74,1.5952513442801768,75.67567567567568,19357.313932566394,-6529.003076329755,600,1.3069899799776414,75.16666666666667,65925.16555745853,-14971.543312907525
15,275,175,40,1.6,2.5,0.75,baseline,0,0,none,1415,1.1804202691241021,74.62897526501767,89032.77033424468,-25436.655862805346,444,1.2022022056983441,75.45045045045045,42706.67687865549,-20487.909656910633,1859,1.186948765142157,74.82517482517483,131739.44721290015,-25436.655862805346
15,275,175,40,1.6,2.5,0.75,gamma_only,0,0,drop_pos,1231,1.1936339138103034,74.73598700243704,83667.41765085692,-24384.773997641678,352,1.1222850605091959,74.43181818181819,22879.809152303715,-22999.231706444334,1583,1.1720743495741635,74.66835123183829,106547.22680316062,-24384.773997641678
15,275,175,40,1.6,2.5,0.75,window_N3_D100,3,100,none,793,1.1514612443491958,74.02269861286254,43303.65541669886,-20296.402567391924,156,1.5590237936168698,79.48717948717949,34412.0576017649,-13892.245991984819,949,1.2236659878816418,74.92096944151739,77715.71301846375,-20296.402567391924
15,275,175,40,1.6,2.5,0.75,window_N3_D100,3,100,drop_pos,689,1.1969542549862733,74.1654571843251,48376.77640935832,-18186.619790862605,125,1.481973545747675,80.0,25659.671212135945,-14569.960627938053,814,1.2477268922910318,75.06142506142506,74036.44762149427,-18186.619790862605
15,275,175,40,1.6,2.5,0.75,window_N5_D100,5,100,none,984,1.1714081335119793,73.98373983739837,60490.100197180655,-19399.345527798214,243,1.208669650249871,74.89711934156378,24555.98292184288,-15959.36247130514,1227,1.1807261900251473,74.16462917685412,85046.08311902353,-19399.345527798214
15,275,175,40,1.6,2.5,0.75,window_N5_D100,5,100,drop_pos,860,1.1816601521256602,74.06976744186046,56405.26828285452,-19399.345527798214,195,1.189828210933227,75.38461538461539,18843.175559882948,-17218.110948581743,1055,1.183638848847579,74.31279620853081,75248.44384273747,-19399.345527798214
15,275,175,40,1.6,2.5,0.75,window_N8_D100,8,100,none,1097,1.1950604403624123,74.56700091157703,75996.17461708258,-27133.34770456764,283,1.2545659064804435,74.5583038869258,35281.74718221977,-17945.914440447013,1380,1.2106742607228107,74.56521739130434,111277.92179930235,-27133.34770456764
15,275,175,40,1.6,2.5,0.75,window_N8_D100,8,100,drop_pos,957,1.196582670889618,74.50365726227795,67613.82477228533,-25654.41498270193,229,1.2319912220780183,75.10917030567686,27612.65718657036,-20027.298583377633,1186,1.205685814765656,74.62057335581788,95226.4819588557,-25654.41498270193
15,275,175,40,1.6,2.5,0.75,window_N10_D100,10,100,none,1128,1.1860683598758226,74.55673758865248,75013.88483182564,-30713.416174759695,296,1.2482918094983044,75.0,35851.31975956843,-19787.853286634927,1424,1.2024771925379854,74.64887640449439,110865.20459139407,-30713.416174759695
15,275,175,40,1.6,2.5,0.75,window_N10_D100,10,100,drop_pos,982,1.1904092616919557,74.54175152749491,67583.08345909868,-28291.570973969574,235,1.2299492754269654,75.31914893617021,28071.692298078633,-20039.720855312407,1217,1.2005283770326223,74.69186524239934,95654.7757571773,-28291.570973969574
15,275,175,40,1.6,2.5,0.75,multi_pd25_K2,25,2,none,1209,1.207873303797433,74.93796526054591,87392.2689750509,-27544.622593757376,343,1.2120457000893206,75.21865889212827,35949.8220162926,-15750.439998344591,1552,1.2090723561127388,75.0,123342.0909913435,-27544.622593757376
15,275,175,40,1.6,2.5,0.75,multi_pd25_K2,25,2,drop_pos,1048,1.2086105347243266,74.90458015267176,77028.2398585925,-27544.622593757376,269,1.138543777925825,75.09293680297398,20527.56524817254,-19096.723087786668,1317,1.188546102585773,74.94305239179954,97555.80510676504,-27544.622593757376
15,275,175,40,1.6,2.5,0.75,multi_pd25_K3,25,3,none,1146,1.1855139656608071,74.69458987783595,75342.46101491252,-27006.96261492598,309,1.236733808137814,74.75728155339806,36399.37215753627,-17577.74307654552,1455,1.1995800487817099,74.70790378006873,111741.8331724488,-27006.96261492598
15,275,175,40,1.6,2.5,0.75,multi_pd25_K3,25,3,drop_pos,996,1.1940162288674407,74.79919678714859,69173.17930618425,-27006.96261492598,247,1.2018226631188935,75.30364372469636,26765.44005828524,-20694.316081809084,1243,1.1961327066763676,74.8994368463395,95938.61936446949,-27006.96261492598
15,275,175,40,1.6,2.5,0.75,multi_pd25_K4,25,4,none,1083,1.1604742922307825,74.60757156048015,62928.58278311767,-27497.33599644951,284,1.1831180884866592,73.94366197183099,27127.820431661603,-16793.239402353283,1367,1.1666831245290143,74.46964155084126,90056.40321477928,-27497.33599644951
15,275,175,40,1.6,2.5,0.75,multi_pd25_K4,25,4,drop_pos,942,1.1755358082533367,74.62845010615712,60484.171648453994,-27497.33599644951,228,1.1633871390369275,75.0,20751.13407900033,-18633.99391593346,1170,1.172263892500498,74.7008547008547,81235.30572745432,-27497.33599644951
15,275,175,40,1.6,2.5,0.75,multi_pd25_K5,25,5,none,1020,1.1753367153839565,74.90196078431373,64449.35164031351,-27932.090035526635,250,1.16447002954154,73.6,21902.19002219157,-18867.72418971479,1270,1.1724468143903128,74.64566929133858,86351.54166250507,-27932.090035526635
15,275,175,40,1.6,2.5,0.75,multi_pd25_K5,25,5,drop_pos,887,1.1772761648795675,74.63359639233371,57750.97469741915,-27932.090035526635,201,1.123354580503479,74.12935323383084,14346.535215109107,-18656.842757756385,1088,1.1630901064785033,74.5404411764706,72097.50991252826,-27932.090035526635
15,275,175,40,1.6,2.5,0.75,multi_pd50_K2,50,2,none,700,1.2126122290020092,74.85714285714286,52461.92561594358,-19365.00892145479,144,1.6382129166650348,79.16666666666667,37029.95143284323,-13554.433658708658,844,1.293636799721911,75.59241706161137,89491.87704878682,-19365.00892145479
15,275,175,40,1.6,2.5,0.75,multi_pd50_K2,50,2,drop_pos,614,1.2168099043817915,74.5928338762215,47858.467243945706,-16346.885240325173,115,1.6238886878889955,79.1304347826087,31208.569277314164,-13705.538924703942,729,1.2920167836512715,75.30864197530865,79067.03652125987,-16346.885240325173
15,275,175,40,1.6,2.5,0.75,multi_pd50_K3,50,3,none,502,1.1490799888556575,74.30278884462152,27405.514191918046,-16075.043706756624,71,1.980070516229275,83.09859154929578,24251.40857800092,-6697.3310191973,573,1.2476653516445226,75.39267015706807,51656.922769918965,-16075.043706756624
15,300,100,80,1.45,2.5,0.75,baseline,0,0,none,1715,1.1800499283819776,74.57725947521865,104834.76805932798,-19684.393222789076,567,1.2309795852733838,75.30864197530865,56696.978116802056,-17135.767170984618,2282,1.1951533440483797,74.7589833479404,161531.74617613002,-19684.393222789076
15,300,100,80,1.45,2.5,0.75,gamma_only,0,0,drop_neg,389,1.2482636597067887,73.26478149100257,27734.54706159886,-9443.55342845818,144,1.7966956114868264,77.77777777777777,27180.145283918537,-6871.067462553401,533,1.376566031365422,74.48405253283302,54914.6923455174,-9443.55342845818
15,300,100,80,1.45,2.5,0.75,gamma_only,0,0,drop_pos,1462,1.2149127426266013,75.37619699042408,106552.93244952557,-19684.393222789076,440,1.1648607834962574,74.31818181818181,35033.149392871856,-17040.84429109731,1902,1.1998962989143653,75.13144058885383,141586.08184239743,-19684.393222789076
15,300,100,80,1.45,2.5,0.75,window_N3_D100,3,100,none,964,1.1820068830177846,74.06639004149378,61468.148463844664,-25353.477400659103,196,1.374766521581929,76.0204081632653,30932.76136473927,-9974.503599021991,1160,1.2198644577308535,74.39655172413794,92400.90982858393,-25353.477400659103
