bm,norm,zlook,ema,hz,sl,tp,variant,of_p1,of_p2,gamma,is_t,is_pf,is_wr,is_pnl,is_mdd,oos_t,oos_pf,oos_wr,oos_pnl,oos_mdd,tot_t,tot_pf,tot_wr,tot_pnl,tot_mdd
15,200,150,80,2.0,2.0,2.0,window_N8_D100,8,100,none,934,1.0462771613712962,52.890792291220556,26596.142421745644,-36954.25133130084,258,1.3667490584183424,55.81395348837209,71290.89100104015,-12663.241586106451,1192,1.1272747409057002,53.52348993288591,97887.0334227858,-36954.25133130084
15,200,150,80,2.0,2.0,2.0,window_N8_D100,8,100,drop_pos,803,1.056984157481088,53.42465753424658,28822.66895868721,-31692.773911383374,208,1.327735718683176,55.28846153846154,55075.00784011616,-13048.241586106451,1011,1.1245052601986731,53.80811078140455,83897.67679880337,-31692.773911383374
15,200,150,80,2.0,2.0,2.0,window_N10_D100,10,100,none,958,1.064271228014854,53.23590814196242,37434.055407759915,-34630.84495167386,273,1.31373118410638,55.311355311355314,64691.037411117504,-15741.421320133886,1231,1.1294955728924476,53.696181965881394,102125.09281887741,-34630.84495167386
15,200,150,80,2.0,2.0,2.0,window_N10_D100,10,100,drop_pos,825,1.0709152525309564,53.696969696969695,36460.442637616,-29872.773911383374,217,1.2795148250096546,54.83870967741935,49322.51189981849,-18139.864068065144,1042,1.1242153537031425,53.93474088291747,85782.95453743449,-29872.773911383374
15,200,150,80,2.0,2.0,2.0,multi_pd25_K2,25,2,none,1021,1.0843988075606774,53.86875612144956,51271.467329247425,-30083.84781804947,300,1.350989009676091,55.333333333333336,76699.17373379016,-24006.386275601108,1321,1.1549256179251286,54.20136260408781,127970.64106303759,-30083.84781804947
15,200,150,80,2.0,2.0,2.0,multi_pd25_K2,25,2,drop_pos,878,1.0896267430292625,54.21412300683371,48121.90808594558,-28702.834090835968,238,1.3296893977523567,55.04201680672269,61103.48959951538,-24006.386275601108,1116,1.1512291096877096,54.39068100358423,109225.39768546095,-28702.834090835968
15,200,150,80,2.0,2.0,2.0,multi_pd25_K3,25,3,none,973,1.087186808475986,53.85405960945529,50541.90272349995,-33824.839176493406,277,1.393564282320415,55.234657039711195,79022.52100621132,-20299.994289579117,1250,1.1660053350510904,54.16,129564.42372971127,-33824.839176493406
15,200,150,80,2.0,2.0,2.0,multi_pd25_K3,25,3,drop_pos,836,1.0929556962985414,54.30622009569378,47533.069170697454,-30269.158461519728,223,1.3731114258540322,54.7085201793722,64239.44068155564,-20299.994289579117,1059,1.1635238661591456,54.390934844192635,111772.5098522531,-30269.158461519728
15,200,150,80,2.0,2.0,2.0,multi_pd25_K4,25,4,none,931,1.0519612215179408,53.16863587540279,29483.84392864238,-38890.75886128194,257,1.439298635993202,55.6420233463035,82281.10647558256,-14584.331511087003,1188,1.1480877273770984,53.7037037037037,111764.95040422495,-38890.75886128194
15,200,150,80,2.0,2.0,2.0,multi_pd25_K4,25,4,drop_pos,799,1.0638660769752633,53.566958698372964,31942.93148784487,-32270.118867695128,210,1.4488567173231093,55.714285714285715,71897.25466045355,-14584.331511087003,1009,1.157254146365495,54.013875123885036,103840.18614829841,-32270.118867695128
15,200,150,80,2.0,2.0,2.0,multi_pd25_K5,25,5,none,884,1.0326781784037276,52.60180995475113,17976.153254425517,-37445.920717699846,233,1.4089308860997336,54.07725321888412,70947.31438616778,-15298.127264505747,1117,1.1228918613321452,52.909579230080574,88923.4676405933,-37445.920717699846
15,200,150,80,2.0,2.0,2.0,multi_pd25_K5,25,5,drop_pos,760,1.0326204436804987,52.63157894736842,15948.233015246224,-32454.433721104506,190,1.4201626972929848,54.21052631578947,62848.98684873711,-15298.127264505747,950,1.1234126991270075,52.94736842105263,78797.21986398334,-32454.433721104506
15,200,150,80,2.0,2.0,2.0,multi_pd50_K2,50,2,none,612,1.0128350659231709,52.12418300653595,4951.808661250179,-31966.345076087382,145,1.812994960006589,57.93103448275862,77792.74412821163,-7053.137166309971,757,1.17185111655457,53.236459709379126,82744.55278946181,-31966.345076087382
15,200,150,80,2.0,2.0,2.0,multi_pd50_K2,50,2,drop_pos,534,0.9766680964829149,50.93632958801498,-8249.726800087592,-35286.695501272625,117,1.922687475731707,59.82905982905983,73034.39671356369,-7053.137166309971,651,1.1497096682163663,52.534562211981566,64784.6699134761,-37799.38832173924
15,200,150,80,2.0,2.0,2.0,multi_pd50_K3,50,3,none,472,0.9896173568340525,51.059322033898304,-3144.297528279567,-22932.410883772172,80,1.62756509743678,55.0,36294.990828889786,-9066.456732597144,552,1.0919125798534985,51.630434782608695,33150.69330061022,-22932.410883772172
15,375,75,80,1.8,1.5,2.0,baseline,0,0,none,1864,1.0618166736055512,46.62017167381974,59716.3305793827,-31712.07236443035,609,1.224299105523695,48.76847290640394,86917.2561501764,-31846.943221076508,2473,1.1083342726292564,47.1492114840275,146633.58672955912,-31846.943221076654
15,375,75,80,1.8,1.5,2.0,gamma_only,0,0,drop_neg,426,0.9347102149523254,43.66197183098591,-13385.514872198073,-19429.68982885657,147,1.3761566333210868,52.38095238095238,25493.07109266345,-10806.208870545379,573,1.044384250144249,45.89877835951135,12107.556220465376,-19429.68982885657
15,375,75,80,1.8,1.5,2.0,gamma_only,0,0,drop_pos,1574,1.0840555563224723,47.522236340533674,69385.91546938205,-26693.844266872547,479,1.2022080480605517,48.01670146137787,66453.78704037073,-33746.88991488598,2053,1.1177000621582636,47.637603507062835,135839.7025097528,-33746.889914886066
15,375,75,80,1.8,1.5,2.0,window_N3_D100,3,100,none,1053,1.1349178144698913,47.863247863247864,74253.8550220838,-21947.483510220918,236,1.183512169133718,49.57627118644068,29739.7330667622,-20596.79607036829,1289,1.1459718420027913,48.17688130333592,103993.58808884601,-21947.483510220918
15,375,75,80,1.8,1.5,2.0,window_N3_D100,3,100,drop_pos,890,1.1417685090351497,48.20224719101124,67606.26872230889,-19658.13081177279,182,1.2243191336719408,52.1978021978022,29778.285154552796,-24817.30012209824,1072,1.159744347175436,48.88059701492537,97384.55387686168,-24817.30012209824
15,375,75,80,1.8,1.5,2.0,window_N5_D100,5,100,none,1289,1.0918864666117412,47.71140418929403,63491.80590315241,-30312.455976327838,341,1.2126771917645804,49.56011730205279,49444.8083179407,-25890.762750302383,1630,1.1222961026599245,48.09815950920245,112936.61422109313,-30312.455976327838
15,375,75,80,1.8,1.5,2.0,window_N5_D100,5,100,drop_pos,1093,1.0862654261480686,47.94144556267155,51729.77603846626,-26238.756103048698,269,1.2538476374274063,51.301115241635685,48374.188098879094,-29570.38988051696,1362,1.1266782583708592,48.604992657856094,100103.96413734535,-29570.38988051696
15,375,75,80,1.8,1.5,2.0,window_N8_D100,8,100,none,1419,1.1062694784254499,48.41437632135307,80531.98403873603,-38297.50268466906,395,1.1899071758282875,47.848101265822784,52693.716617795144,-23915.626897224356,1814,1.128685661854648,48.291069459757445,133225.70065653117,-38297.50268466906
15,375,75,80,1.8,1.5,2.0,window_N8_D100,8,100,drop_pos,1202,1.1256629980783421,49.25124792013311,81651.53566589521,-26570.518142143264,313,1.2087157535045396,48.88178913738019,48544.092052884735,-21972.806149251846,1515,1.1475554291973329,49.17491749174918,130195.62771877996,-26570.518142143264
15,375,75,80,1.8,1.5,2.0,window_N8_D250,8,250,none,465,1.1087742127587974,47.096774193548384,26134.765655393057,-23997.545698364447,65,1.4776164847331565,52.30769230769231,17502.570646899912,-8434.450304288257,530,1.1575856596311542,47.735849056603776,43637.33630229297,-23997.545698364447
15,375,75,80,1.8,1.5,2.0,window_N10_D100,10,100,none,1461,1.0847248823498772,47.912388774811774,66448.97570321223,-44474.36724299395,411,1.1903254817416782,48.41849148418491,54409.9803879251,-26526.77544194754,1872,1.1129343796311675,48.02350427350427,120858.95609113734,-44474.36724299395
15,375,75,80,1.8,1.5,2.0,window_N10_D100,10,100,drop_pos,1239,1.1025625215966566,48.74899112187248,69108.75227359621,-32281.708265458277,324,1.2079453293556106,49.382716049382715,49572.87348816972,-24897.471513854398,1563,1.1301027613107224,48.88035828534869,118681.62576176593,-32281.708265458277
15,375,75,80,1.8,1.5,2.0,window_N10_D250,10,250,none,612,1.2358694415968563,49.34640522875817,71572.85249371172,-13921.74732384333,83,0.9953323785200384,44.57831325301205,-264.68375872820616,-14155.944290767584,695,1.1979962906936867,48.776978417266186,71308.16873498351,-14155.944290767584
15,375,75,80,1.8,1.5,2.0,window_N10_D250,10,250,drop_pos,525,1.2326180276583816,49.333333333333336,61870.06302863607,-14026.34294601503,62,0.9229256153260235,45.16129032258065,-3641.211776092023,-16231.733957552642,587,1.1859066101192002,48.89267461669506,58228.851252544046,-16231.733957552642
15,375,75,80,1.8,1.5,2.0,multi_pd25_K2,25,2,none,1561,1.122378384818556,48.68673926969891,100050.95017242602,-36616.141808348184,455,1.2699779154313626,49.45054945054945,82604.79113105328,-31615.092685110285,2016,1.1625741300758068,48.85912698412698,182655.7413034793,-36616.141808348184
15,375,75,80,1.8,1.5,2.0,multi_pd25_K2,25,2,drop_pos,1317,1.149085291061084,49.582384206529994,103819.24332551636,-27351.68605096973,359,1.287568122445122,50.139275766016716,73563.5560617374,-32330.92091219165,1676,1.186289789584483,49.701670644391406,177382.79938725376,-32330.92091219162
15,375,75,80,1.8,1.5,2.0,multi_pd25_K3,25,3,none,1468,1.111837874635813,48.56948228882834,87014.45607912909,-39713.75751341009,416,1.2577624749158254,49.03846153846154,73823.79772592954,-27795.131555514745,1884,1.1511007953721435,48.67303609341826,160838.25380505863,-39713.75751341009
15,375,75,80,1.8,1.5,2.0,multi_pd25_K3,25,3,drop_pos,1234,1.1400408768662054,49.67585089141005,92514.13646011802,-31440.734426497,330,1.2794806864897323,50.0,67146.560944843,-24919.083721046773,1564,1.1772280527558112,49.74424552429667,159660.697404961,-31440.734426497
15,375,75,80,1.8,1.5,2.0,multi_pd25_K4,25,4,none,1383,1.1219419704344682,48.951554591467826,89954.04324138677,-35164.624314400426,381,1.261618118296768,49.343832020997375,69767.2329353432,-25667.940842100506,1764,1.1590287144559923,49.03628117913832,159721.27617672997,-36449.52889793232
15,375,75,80,1.8,1.5,2.0,multi_pd25_K4,25,4,drop_pos,1168,1.1402741751048713,49.657534246575345,88903.82267199003,-29120.85174861866,303,1.292188578252799,50.82508250825082,65432.89679456146,-22719.892048680704,1471,1.1799369334555347,49.898028552005435,154336.71946655147,-29120.85174861866
15,375,75,80,1.8,1.5,2.0,multi_pd25_K5,25,5,none,1315,1.1294398341056127,49.049429657794676,90424.45922321046,-34186.62622994714,348,1.2798544549669837,49.13793103448276,67849.6475258984,-27947.163261332462,1663,1.1681925690015544,49.06794948887553,158274.10674910888,-37277.52863905
15,375,75,80,1.8,1.5,2.0,multi_pd25_K5,25,5,drop_pos,1114,1.1436589002486641,49.55116696588869,86674.77319473607,-28142.853664165377,276,1.320972205014009,50.72463768115942,65294.587563414025,-30468.58071421375,1390,1.1883688431749213,49.78417266187051,151969.3607581501,-31101.557778015704
15,375,75,80,1.8,1.5,2.0,multi_pd50_K2,50,2,none,927,1.0766323501181652,47.357065803667744,38725.76315563634,-33247.83070626974,205,1.5264245056438241,53.170731707317074,71436.555270936,-14475.908046934055,1132,1.1718476864123417,48.409893992932865,110162.31842657234,-35315.39365658813
15,375,75,80,1.8,1.5,2.0,multi_pd50_K2,50,2,drop_pos,787,1.0665796861529162,47.522236340533674,29492.155487334057,-28528.890503099938,162,1.6441132637808045,55.55555555555556,71195.47804054484,-14475.908046934055,949,1.1819131732286567,48.893572181243414,100687.6335278789,-34136.170123197844
15,375,75,80,1.8,1.5,2.0,multi_pd50_K3,50,3,none,713,1.1230535469425724,47.82608695652174,47389.81203209372,-24103.962952658658,119,1.304970074981602,49.57983193277311,27208.63398477668,-15345.338874750742,832,1.157270280841661,48.07692307692308,74598.44601687041,-24103.962952658658
15,375,75,80,1.8,1.5,2.0,multi_pd50_K3,50,3,drop_pos,604,1.1250771859257775,48.17880794701987,41788.253680301605,-24474.1676561629,85,1.3650473863362782,51.76470588235294,25433.386221012042,-14090.338874750742,689,1.166484487284909,48.62119013062409,67221.63990131364,-24474.1676561629
15,375,75,80,1.8,1.5,2.0,multi_pd50_K4,50,4,none,528,1.241591132780647,50.378787878787875,64201.40206709439,-20768.01152137952,66,1.4253661974721683,51.515151515151516,21134.347605235744,-9852.282498130371,594,1.2705386085786772,50.505050505050505,85335.74967233013,-20768.01152137952
15,200,75,80,1.2,1.5,2.0,baseline,0,0,none,2304,1.0615908014016502,46.310763888888886,71220.96676651287,-54624.088459184815,768,1.157750348865773,47.916666666666664,76256.61937981939,-30793.364981332415,3072,1.089938637591451,46.712239583333336,147477.58614633227,-54624.088459184815
15,200,75,80,1.2,1.5,2.0,gamma_only,0,0,drop_neg,549,0.9735976450330284,44.99089253187614,-6492.615295746909,-25100.331971144697,186,1.3434096327831746,50.53763440860215,29068.80711898586,-10914.559201199736,735,1.0682972018502834,46.394557823129254,22576.19182323895,-25100.331971144697
15,200,75,80,1.2,1.5,2.0,gamma_only,0,0,drop_pos,1940,1.0795274136736082,46.90721649484536,78499.07524923579,-38811.23853901842,609,1.1411601547142918,47.29064039408867,58175.01158636056,-34731.02462475799,2549,1.0976808622494116,46.99882306786975,136674.08683559636,-38811.23853901842
15,200,75,80,1.2,1.5,2.0,window_N3_D100,3,100,none,1248,1.0914210869016572,46.71474358974359,60468.610392633644,-32744.227385209815,277,1.216350239659043,50.541516245487365,39837.37352127253,-18397.092746411363,1525,1.1186262286430189,47.40983606557377,100305.98391390615,-32744.227385209815
15,200,75,80,1.2,1.5,2.0,window_N3_D100,3,100,drop_pos,1050,1.1004003376514326,46.95238095238095,56967.077511472016,-31176.73955933652,215,1.2263874803446968,52.093023255813954,34738.49480172845,-22672.596798141312,1265,1.1272193096216094,47.82608695652174,91705.57231320046,-31176.73955933652
15,200,75,80,1.2,1.5,2.0,window_N5_D100,5,100,none,1535,1.0604754110649477,46.71009771986971,49785.111723651644,-41469.5423936647,400,1.2271935429059362,50.25,59947.158249259155,-20038.950874514267,1935,1.100941439456967,47.44186046511628,109732.2699729108,-41469.5423936647
15,200,75,80,1.2,1.5,2.0,window_N5_D100,5,100,drop_pos,1287,1.0464529827595814,46.697746697746695,32923.827735990635,-38490.975255818084,313,1.2711144791751972,51.757188498402556,58525.72243481118,-24168.626535682342,1600,1.0989042791730474,47.6875,91449.55017080181,-38490.975255818084
15,200,75,80,1.2,1.5,2.0,window_N8_D100,8,100,none,1710,1.0806536559315139,47.42690058479532,73003.36929061374,-54678.76253574643,465,1.2047262629233049,48.81720430107527,65896.60255882227,-22114.733545260096,2175,1.1132007815898286,47.724137931034484,138899.971849436,-54678.76253574643
15,200,75,80,1.2,1.5,2.0,window_N8_D100,8,100,drop_pos,1434,1.0882227164467715,47.90794979079498,68352.54665663876,-37672.60783161016,371,1.2259886362649837,49.86522911051213,61412.29605989007,-19579.89523608121,1805,1.123996272705833,48.310249307479225,129764.84271652883,-37672.60783161016
15,200,75,80,1.2,1.5,2.0,window_N8_D250,8,250,none,559,1.1292283764384587,46.69051878354204,36647.83737452923,-18939.149512795375,75,1.508246459890399,53.333333333333336,21097.681632415988,-6949.400040845867,634,1.1776236278459482,47.47634069400631,57745.519006945215,-21192.205145202715
15,200,75,80,1.2,1.5,2.0,window_N8_D250,8,250,drop_pos,475,1.1606761639455587,47.36842105263158,38891.91269469113,-15868.834775393043,56,1.481393294014001,55.357142857142854,16115.212299041013,-7209.107258981603,531,1.1996427935776965,48.21092278719397,55007.12499373214,-20219.171962988694
15,200,75,80,1.2,1.5,2.0,window_N10_D100,10,100,none,1777,1.071515276390375,47.15813168261114,67127.06213640224,-63102.80180311327,486,1.1781064058070794,48.97119341563786,60247.266904291755,-23466.563783993697,2263,1.099752387617553,47.54750331418471,127374.329040694,-63102.80180311327
15,200,75,80,1.2,1.5,2.0,window_N10_D100,10,100,drop_pos,1494,1.0798967767865322,47.724230254350736,64303.87200377121,-46155.92969053345,384,1.192215959844323,49.739583333333336,54690.01982768881,-20634.501156564438,1878,1.1092327749660993,48.136315228966986,118993.89183146003,-46155.92969053345
15,200,75,80,1.2,1.5,2.0,window_N10_D250,10,250,none,728,1.2333997929806864,49.03846153846154,83236.59711441823,-16559.36725061045,96,1.1103642088706163,47.916666666666664,6762.3500757021975,-9756.715946466502,824,1.2153601458465382,48.907766990291265,89998.94719012041,-16559.36725061045
15,200,75,80,1.2,1.5,2.0,window_N10_D250,10,250,drop_pos,618,1.2326932990566541,48.86731391585761,71807.3867351823,-16080.780580961728,73,1.0775558931793006,49.31506849315068,3971.9036328022776,-11887.50561325156,691,1.2106116142196404,48.914616497829236,75779.29036798458,-16080.780580961728
15,200,75,80,1.2,1.5,2.0,multi_pd25_K2,25,2,none,1876,1.1069366204052724,48.08102345415778,103521.06748585441,-49162.71692594502,538,1.2692292965936638,50.37174721189591,95754.5181265346,-28073.482046525678,2414,1.15054191466402,48.59154929577465,199275.585612389,-49162.71692594502
15,200,75,80,1.2,1.5,2.0,multi_pd25_K2,25,2,drop_neg,419,1.0731420445585944,48.21002386634845,13953.08798476588,-14072.076425459818,123,1.2327012266086075,49.59349593495935,13978.675090834731,-9235.9700868035,542,1.1113536449323838,48.5239852398524,27931.76307560061,-14468.117285315457
15,200,75,80,1.2,1.5,2.0,multi_pd25_K2,25,2,drop_pos,1573,1.1163870523042996,48.378893833439285,96210.97456612282,-39702.101274617205,424,1.277984645705075,50.70754716981132,83163.7540023488,-29655.262833826855,1997,1.1593290000113605,48.873309964947424,179374.72856847162,-39702.101274617205
15,200,75,80,1.2,1.5,2.0,multi_pd25_K3,25,3,none,1747,1.0819644200393759,47.3955352032055,75701.47276434564,-63808.721083121636,491,1.2659023799729616,49.89816700610998,88163.40808150191,-25503.722666002213,2238,1.1305537616049304,47.94459338695263,163864.88084584754,-63808.721083121636
15,200,75,80,1.2,1.5,2.0,multi_pd25_K3,25,3,drop_neg,392,1.038645384284992,46.42857142857143,7143.742457586595,-13919.39420250732,110,1.2085836619118537,49.09090909090909,11492.320098936834,-9286.18111369302,502,1.0776662346440762,47.01195219123506,18636.06255652343,-13997.180595043974
15,200,75,80,1.2,1.5,2.0,multi_pd25_K3,25,3,drop_pos,1461,1.0895820164196064,47.84394250513347,70540.34268467993,-52816.40936820337,389,1.282882158256344,50.38560411311054,78963.25840041914,-21807.18010128876,1850,1.14017140851222,48.37837837837838,149503.60108509907,-52816.40936820337
15,200,75,80,1.2,1.5,2.0,multi_pd25_K4,25,4,none,1637,1.0935675246018894,47.77031154551008,81534.70704520846,-54302.884371416614,446,1.2425197739315346,49.55156950672646,75305.87458751426,-24353.061000490998,2083,1.1327005016658849,48.15170427268363,156840.58163272272,-54302.884371416614
15,200,75,80,1.2,1.5,2.0,multi_pd25_K4,25,4,drop_pos,1371,1.0959420414909282,48.06710430342815,71761.63973806804,-44711.24419433375,354,1.2661779863687004,50.56497175141243,69658.25904705263,-22583.10203791385,1725,1.1400659233088537,48.57971014492754,141419.89878512066,-44711.24419433375
15,200,75,80,1.2,1.5,2.0,multi_pd25_K5,25,5,none,1545,1.081640789901712,47.57281553398058,68010.29588598508,-50809.37809692275,404,1.253019098566834,50.0,71205.01476781596,-23551.46792986183,1949,1.1249167642038884,48.07593637762955,139215.31065380102,-50809.37809692275
15,200,75,80,1.2,1.5,2.0,multi_pd25_K5,25,5,drop_pos,1302,1.0758578774456955,47.54224270353303,54786.37268946364,-43903.60012994667,321,1.2731708806149382,50.77881619937695,65152.790718408505,-25391.78068765097,1623,1.124841757973018,48.18237831176833,119939.16340787214,-44451.1617052714
15,200,75,80,1.2,1.5,2.0,multi_pd50_K2,50,2,none,1093,1.0868689044830855,47.026532479414456,50955.79086708167,-41678.4451268844,245,1.4335434008472867,53.06122448979592,71733.80114843203,-13399.079705764962,1338,1.1631419489547539,48.13153961136024,122689.59201551371,-42115.2494249693
15,200,75,80,1.2,1.5,2.0,multi_pd50_K2,50,2,drop_pos,921,1.0748359957508098,46.90553745928339,38227.212101689984,-38647.823475402955,195,1.5069421488461336,55.38461538461539,69886.65763835619,-13391.666660537885,1116,1.1666694450129456,48.38709677419355,108113.86974004618,-42223.46278174508
15,200,75,80,1.2,1.5,2.0,multi_pd50_K3,50,3,none,839,1.0878323353250365,46.24553039332539,39730.905920173864,-20198.896092209543,137,1.3352194786644376,50.36496350364963,32132.087257832027,-17057.096424558185,976,1.1310882174105379,46.82377049180328,71862.99317800588,-20198.896092209543
15,200,75,80,1.2,1.5,2.0,multi_pd50_K3,50,3,drop_pos,707,1.0825861272372845,46.11032531824611,32352.049717504524,-18523.546839342525,100,1.360289796581094,52.0,27469.55846989018,-14063.71498575987,807,1.1278293979830036,46.84014869888476,59821.608187394704,-18523.546839342525
15,200,75,80,1.2,1.5,2.0,multi_pd50_K4,50,4,none,631,1.2078803199829806,48.17749603803487,65970.99562402448,-19135.387736908997,75,1.3066952399790965,49.333333333333336,17134.08368473618,-9852.282498130371,706,1.2226718872594833,48.30028328611898,83105.07930876064,-19135.387736908997
15,200,75,80,1.2,1.5,2.0,multi_pd50_K4,50,4,drop_pos,528,1.2566393993994214,49.24242424242424,68466.80929009322,-19569.536581920875,59,1.228702109105669,49.152542372881356,11233.93192750591,-7787.24563613694,587,1.2522953693783818,49.23339011925042,79700.74121759913,-19569.536581920875
15,200,75,80,1.2,1.5,2.0,multi_pd50_K5,50,5,none,466,1.1136458531538245,46.137339055793994,27828.33204456212,-12369.114623902715,46,0.9786591018005412,47.82608695652174,-793.7088842599769,-14379.988734163853,512,1.0958467968706005,46.2890625,27034.623160302144,-15656.787236307573
15,200,75,80,1.2,1.5,2.0,multi_pd75_K2,75,2,none,431,1.1177221186850212,46.403712296983755,27639.163633984426,-15180.883087928887,77,1.4588794625305102,54.54545454545455,25088.92727601531,-13343.440649301047,508,1.182161816939951,47.63779527559055,52728.09090999974,-15180.883087928887
15,325,75,80,1.8,1.5,2.0,baseline,0,0,none,1891,1.0611493325296861,46.853516657852985,59528.34464586329,-35007.022029323954,624,1.1927885621114984,48.23717948717949,77428.95776193189,-39300.85615795833,2515,1.0995967905791675,47.19681908548708,136957.30240779518,-39300.85615795848
15,325,75,80,1.8,1.5,2.0,gamma_only,0,0,drop_neg,443,0.966851468196623,45.372460496613996,-6886.8571172790325,-20488.31723731557,148,1.3307611832161355,51.351351351351354,22808.23800496779,-10937.290071892567,591,1.0575372440190636,46.86971235194586,15921.380887688756,-20646.67794587869
15,325,75,80,1.8,1.5,2.0,gamma_only,0,0,drop_pos,1594,1.0826182601504648,47.61606022584692,68594.90566902535,-26370.075719150074,495,1.1742395736577076,47.676767676767675,59588.472527326376,-38198.94750006919,2089,1.1093477039814095,47.630445189085684,128183.37819635172,-38198.94750006922
15,325,75,80,1.8,1.5,2.0,window_N3_D100,3,100,none,1058,1.1389633569845599,48.29867674858223,76528.3497384132,-24580.339527607575,235,1.1824030497639557,49.361702127659576,29836.422899192476,-17946.485735812894,1293,1.1489112497789478,48.49187935034803,106364.77263760567,-24580.339527607575
15,325,75,80,1.8,1.5,2.0,window_N3_D100,3,100,drop_pos,891,1.149543412913602,48.597081930415264,71002.91254842414,-21409.6524355132,183,1.2073304088455723,51.36612021857923,28070.143330272113,-22221.989787542843,1074,1.162365218474676,49.068901303538176,99073.05587869625,-22221.989787542843
15,325,75,80,1.8,1.5,2.0,window_N5_D100,5,100,none,1300,1.0975265196226818,48.15384615384615,67577.58149715104,-32945.311993714495,343,1.1987323840285828,49.27113702623907,46903.90263590285,-25461.57677225354,1643,1.1232401190436185,48.38709677419355,114481.48413305389,-33068.02127567513
15,325,75,80,1.8,1.5,2.0,window_N5_D100,5,100,drop_pos,1098,1.0950081474092819,48.36065573770492,56858.24140650606,-26634.883474719172,271,1.2387218257015233,50.92250922509225,46360.86327005891,-26800.423345723466,1369,1.1302184687480101,48.867786705624546,103219.10467656497,-26800.423345723466
15,325,75,80,1.8,1.5,2.0,window_N8_D100,8,100,none,1439,1.1107546728196682,48.64489228630994,84689.84758824203,-38641.35675907943,398,1.1794058424622764,47.73869346733668,50412.8109357573,-25015.80463903898,1837,1.1292031973802503,48.44855743059336,135102.65852399936,-38641.35675907943
15,325,75,80,1.8,1.5,2.0,window_N8_D100,8,100,drop_pos,1215,1.1329093760972786,49.465020576131685,86853.75823058319,-28322.039765883674,316,1.198076799779838,48.734177215189874,46790.76722406455,-21372.362111677357,1531,1.150211936740302,49.31417374265186,133644.52545464775,-28322.039765883674
15,325,75,80,1.8,1.5,2.0,window_N8_D250,8,250,none,466,1.1304322642102078,47.63948497854077,30943.377288035044,-19520.153280541454,65,1.5507657349178048,53.84615384615385,20152.88098145531,-6949.400040845867,531,1.1865999675027352,48.39924670433145,51096.258269490354,-19520.153280541454
15,325,75,80,1.8,1.5,2.0,window_N10_D100,10,100,none,1479,1.0933884594108019,48.208248816768084,73656.00509739331,-40075.67471966213,414,1.1772397824628384,48.067632850241544,51304.07470588725,-27650.32807605603,1893,1.1159004821824,48.17749603803487,124960.07980328056,-40075.67471966213
15,325,75,80,1.8,1.5,2.0,window_N10_D100,10,100,drop_pos,1249,1.1134715776786364,48.99919935948759,76604.41936746545,-28187.33243209419,327,1.1975733101804527,49.235474006116206,47819.54865934953,-23008.697566045958,1576,1.1356663217760437,49.04822335025381,124423.96802681498,-28187.33243209419
15,325,75,80,1.8,1.5,2.0,window_N10_D250,10,250,none,612,1.238957713841712,49.509803921568626,72260.15768498386,-14140.403923527847,83,1.0421106777415143,45.78313253012048,2385.626575827191,-11591.48961476123,695,1.207898828223637,49.064748201438846,74645.78426081105,-14140.403923527847
15,325,75,80,1.8,1.5,2.0,window_N10_D250,10,250,drop_pos,524,1.2359793727849382,49.42748091603053,62586.15103334789,-14140.403923527847,63,0.9778611585941375,46.03174603174603,-1045.9014415366255,-13636.423622997245,587,1.1969530238065471,49.063032367972745,61540.24959181126,-14140.403923527847
15,325,75,80,1.8,1.5,2.0,multi_pd25_K2,25,2,none,1575,1.1311541795884779,48.95238095238095,107384.25337181569,-38529.95060212044,461,1.2684510856652558,49.45770065075922,83235.15705018188,-33219.22037565797,2036,1.168865998498039,49.06679764243615,190619.41042199754,-38529.95060212044
15,325,75,80,1.8,1.5,2.0,multi_pd25_K2,25,2,drop_pos,1323,1.1577281368485242,49.735449735449734,109710.56284764185,-29283.20767471014,364,1.2951034770319072,50.54945054945055,76448.56387589753,-32178.07378252619,1687,1.1950077422618208,49.91108476585655,186159.12672353938,-32178.07378252619
15,325,75,80,1.8,1.5,2.0,multi_pd25_K3,25,3,none,1478,1.1195975943362781,48.78213802435724,93315.92442361475,-41645.2791371505,422,1.246735286657727,48.81516587677725,71995.0620703127,-30423.241595759537,1900,1.154202273784396,48.78947368421053,165310.98649392746,-41645.2791371505
15,325,75,80,1.8,1.5,2.0,multi_pd25_K3,25,3,drop_pos,1238,1.1474791104421282,49.75767366720517,97542.74017485302,-33372.25605023741,337,1.2763659574500366,50.14836795252226,67903.36160930645,-26968.201028158437,1575,1.182389890436258,49.84126984126984,165446.1017841595,-33372.25605023741
15,325,75,80,1.8,1.5,2.0,multi_pd25_K4,25,4,none,1392,1.1299978136879258,49.2816091954023,95918.44024798559,-37797.48033178708,383,1.2427761677721483,49.08616187989556,65840.4597303972,-27836.277055500905,1775,1.1603089432889413,49.23943661971831,161758.8999783828,-39948.941783079135
15,325,75,80,1.8,1.5,2.0,multi_pd25_K4,25,4,drop_pos,1170,1.150108211890088,49.914529914529915,94770.55493292105,-30872.37337235907,308,1.2756293866804722,50.64935064935065,63225.73848281936,-25195.322399630968,1478,1.1835597363112365,50.06765899864682,157996.2934157404,-31680.72945797765
