entry_ts,exit_ts,side,entry_price,exit_price,pnl_pts,pnl_dollars,reason,gsign,year,hour,regime,in_is
2021-10-28 11:20:00-04:00,2021-10-28 13:00:00-04:00,LONG,15751.75,15687.912413534266,-63.83758646573369,-1276.7517293146739,stop,-1,2021,11,NEG,True
2021-10-29 09:40:00-04:00,2021-10-29 11:40:00-04:00,LONG,15676.25,15732.875700701294,56.62570070129368,1132.5140140258736,target,-1,2021,9,NEG,True
2021-11-01 11:20:00-04:00,2021-11-01 15:00:00-04:00,SHORT,15831.5,15828.25,3.25,65.0,force_close,1,2021,11,POS,True
2021-11-02 09:40:00-04:00,2021-11-02 12:00:00-04:00,LONG,15933.25,15976.669182287022,43.41918228702161,868.3836457404323,target,-1,2021,9,NEG,True
2021-11-03 14:20:00-04:00,2021-11-03 15:00:00-04:00,LONG,16002.25,16082.25,80.0,1600.0,force_close,-1,2021,14,NEG,True
2021-11-05 14:00:00-04:00,2021-11-05 15:00:00-04:00,LONG,16356.5,16369.75,13.25,265.0,force_close,1,2021,14,POS,True
2021-11-09 10:20:00-05:00,2021-11-09 13:40:00-05:00,SHORT,16253.25,16180.8207273378,72.42927266220067,1448.5854532440135,target,-1,2021,10,NEG,True
2021-11-09 14:20:00-05:00,2021-11-09 15:00:00-05:00,SHORT,16213.5,16217.25,-3.75,-75.0,force_close,-1,2021,14,NEG,True
2021-11-10 10:00:00-05:00,2021-11-10 13:20:00-05:00,SHORT,16171.75,16093.25839050045,78.49160949954967,1569.8321899909934,target,-1,2021,10,NEG,True
2021-11-12 10:20:00-05:00,2021-11-12 11:20:00-05:00,LONG,16070.75,16126.84172755823,56.09172755823056,1121.8345511646112,target,-1,2021,10,NEG,True
2021-11-17 10:40:00-05:00,2021-11-17 12:20:00-05:00,LONG,16344.25,16393.881354830293,49.631354830293276,992.6270966058655,target,-1,2021,10,NEG,True
2021-11-18 10:40:00-05:00,2021-11-18 11:40:00-05:00,LONG,16362.75,16424.365929025455,61.615929025454534,1232.3185805090907,target,-1,2021,10,NEG,True
2021-11-19 10:00:00-05:00,2021-11-19 10:40:00-05:00,LONG,16613.25,16550.47851240361,-62.771487596390216,-1255.4297519278043,stop,-1,2021,10,NEG,True
2021-11-22 09:40:00-05:00,2021-11-22 10:20:00-05:00,LONG,16698.75,16742.88408200243,44.13408200243066,882.6816400486132,target,1,2021,9,POS,True
2021-11-22 12:40:00-05:00,2021-11-22 15:00:00-05:00,SHORT,16538.5,16570.25,-31.75,-635.0,force_close,1,2021,12,POS,True
2021-11-23 10:00:00-05:00,2021-11-23 10:20:00-05:00,SHORT,16395.5,16315.672051832666,79.8279481673344,1596.558963346688,target,-1,2021,10,NEG,True
2021-11-23 11:20:00-05:00,2021-11-23 13:40:00-05:00,SHORT,16232.25,16118.56079426262,113.68920573738069,2273.784114747614,target,-1,2021,11,NEG,True
2021-11-23 14:00:00-05:00,2021-11-23 15:00:00-05:00,SHORT,16186.75,16246.25,-59.5,-1190.0,force_close,-1,2021,14,NEG,True
2021-11-24 10:40:00-05:00,2021-11-24 15:00:00-05:00,SHORT,16262.5,16325.75,-63.25,-1265.0,force_close,-1,2021,10,NEG,True
2021-11-26 09:20:00-05:00,2021-11-26 10:20:00-05:00,SHORT,16234.75,16146.212354843577,88.53764515642251,1770.7529031284503,target,0,2021,9,ZERO,True
2021-11-26 12:40:00-05:00,2021-11-26 13:00:00-05:00,SHORT,16125.0,16000.948516632305,124.05148336769525,2481.029667353905,target,0,2021,12,ZERO,True
2021-11-30 10:00:00-05:00,2021-11-30 11:00:00-05:00,LONG,16408.25,16321.468827713674,-86.78117228632618,-1735.6234457265236,stop,-1,2021,10,NEG,True
2021-12-01 14:40:00-05:00,2021-12-01 15:00:00-05:00,SHORT,16184.75,16134.0,50.75,1015.0,force_close,-1,2021,14,NEG,True
2021-12-02 09:40:00-05:00,2021-12-02 10:40:00-05:00,SHORT,15942.5,15829.444337709316,113.05566229068427,2261.1132458136854,target,-1,2021,9,NEG,True
2021-12-03 12:20:00-05:00,2021-12-03 15:00:00-05:00,SHORT,15627.75,15568.5,59.25,1185.0,force_close,-1,2021,12,NEG,True
2021-12-06 10:00:00-05:00,2021-12-06 12:40:00-05:00,SHORT,15664.0,15791.41800897983,-127.41800897983012,-2548.3601795966024,stop,-1,2021,10,NEG,True
2021-12-13 14:00:00-05:00,2021-12-13 15:00:00-05:00,SHORT,16160.75,16193.5,-32.75,-655.0,force_close,1,2021,14,POS,True
2021-12-15 10:40:00-05:00,2021-12-15 11:20:00-05:00,SHORT,15904.0,15817.727957298435,86.27204270156471,1725.4408540312943,target,-1,2021,10,NEG,True
2021-12-15 12:40:00-05:00,2021-12-15 14:20:00-05:00,SHORT,15790.75,15888.319680078599,-97.56968007859905,-1951.393601571981,stop,-1,2021,12,NEG,True
2021-12-17 10:00:00-05:00,2021-12-17 10:40:00-05:00,SHORT,15781.5,15654.74562204393,126.75437795606922,2535.0875591213844,target,-1,2021,10,NEG,True
2021-12-20 09:40:00-05:00,2021-12-20 11:00:00-05:00,SHORT,15629.0,15540.724276128465,88.27572387153486,1765.5144774306973,target,-1,2021,9,NEG,True
2021-12-20 12:00:00-05:00,2021-12-20 15:00:00-05:00,SHORT,15569.0,15599.0,-30.0,-600.0,force_close,-1,2021,12,NEG,True
2021-12-21 10:20:00-05:00,2021-12-21 10:40:00-05:00,SHORT,15705.25,15622.523046312854,82.7269536871463,1654.5390737429261,target,-1,2021,10,NEG,True
2021-12-21 11:00:00-05:00,2021-12-21 11:40:00-05:00,SHORT,15671.25,15766.448240679223,-95.19824067922309,-1903.9648135844618,stop,-1,2021,11,NEG,True
2021-12-23 09:40:00-05:00,2021-12-23 10:20:00-05:00,LONG,16220.0,16266.30087355832,46.300873558320745,926.0174711664149,target,-1,2021,9,NEG,True
2021-12-27 09:40:00-05:00,2021-12-27 10:40:00-05:00,LONG,16434.25,16483.711734042165,49.46173404216461,989.2346808432922,target,-1,2021,9,NEG,True
2021-12-28 10:40:00-05:00,2021-12-28 12:40:00-05:00,LONG,16563.5,16484.214272502606,-79.28572749739396,-1585.7145499478793,stop,1,2021,10,POS,True
2021-12-31 12:40:00-05:00,2021-12-31 15:00:00-05:00,SHORT,16380.5,16365.0,15.5,310.0,force_close,-1,2021,12,NEG,True
2022-01-03 09:40:00-05:00,2022-01-03 10:00:00-05:00,LONG,16464.25,16405.637100686927,-58.612899313073285,-1172.2579862614657,stop,-1,2022,9,NEG,True
2022-01-03 10:20:00-05:00,2022-01-03 15:00:00-05:00,SHORT,16388.25,16473.75,-85.5,-1710.0,force_close,-1,2022,10,NEG,True
2022-01-04 11:40:00-05:00,2022-01-04 15:00:00-05:00,SHORT,16228.25,16222.0,6.25,125.0,force_close,1,2022,11,POS,True
2022-01-05 10:00:00-05:00,2022-01-05 10:40:00-05:00,SHORT,16214.5,16137.724178777964,76.77582122203603,1535.5164244407206,target,-1,2022,10,NEG,True
2022-01-06 09:40:00-05:00,2022-01-06 10:00:00-05:00,SHORT,15814.5,15710.993040580091,103.50695941990853,2070.1391883981705,target,-1,2022,9,NEG,True
2022-01-06 10:40:00-05:00,2022-01-06 15:00:00-05:00,SHORT,15812.0,15818.75,-6.75,-135.0,force_close,-1,2022,10,NEG,True
2022-01-07 11:40:00-05:00,2022-01-07 15:00:00-05:00,SHORT,15603.75,15636.5,-32.75,-655.0,force_close,-1,2022,11,NEG,True
2022-01-10 11:20:00-05:00,2022-01-10 14:00:00-05:00,SHORT,15288.0,15415.259344252283,-127.25934425228297,-2545.1868850456594,stop,-1,2022,11,NEG,True
2022-01-11 11:20:00-05:00,2022-01-11 15:00:00-05:00,LONG,15741.25,15812.0,70.75,1415.0,force_close,-1,2022,11,NEG,True
2022-01-13 11:40:00-05:00,2022-01-13 12:20:00-05:00,SHORT,15824.0,15720.238578152426,103.76142184757373,2075.2284369514746,target,-1,2022,11,NEG,True
2022-01-14 09:40:00-05:00,2022-01-14 15:00:00-05:00,SHORT,15507.5,15497.75,9.75,195.0,force_close,-1,2022,9,NEG,True
2022-01-18 07:20:00-05:00,2022-01-18 10:20:00-05:00,SHORT,15343.75,15422.306087865902,-78.55608786590165,-1571.121757318033,stop,-1,2022,7,NEG,True
2022-01-19 12:00:00-05:00,2022-01-19 15:00:00-05:00,SHORT,15195.0,15182.75,12.25,245.0,force_close,-1,2022,12,NEG,True
2022-01-21 09:40:00-05:00,2022-01-21 10:00:00-05:00,SHORT,14748.25,14630.60739508711,117.64260491288951,2352.85209825779,target,-1,2022,9,NEG,True
2022-01-21 10:40:00-05:00,2022-01-21 15:00:00-05:00,SHORT,14700.0,14511.25,188.75,3775.0,force_close,-1,2022,10,NEG,True
2022-01-24 10:40:00-05:00,2022-01-24 12:00:00-05:00,SHORT,14109.5,13924.59448646711,184.90551353289084,3698.1102706578167,target,-1,2022,10,NEG,True
2022-01-24 13:00:00-05:00,2022-01-24 14:00:00-05:00,SHORT,13920.0,14159.661966391064,-239.6619663910642,-4793.239327821284,stop,-1,2022,13,NEG,True
2022-02-03 09:40:00-05:00,2022-02-03 10:20:00-05:00,SHORT,14796.5,14695.100953083731,101.39904691626907,2027.9809383253814,target,-1,2022,9,NEG,True
2022-02-08 09:40:00-05:00,2022-02-08 10:20:00-05:00,SHORT,14566.75,14485.046230087022,81.7037699129778,1634.075398259556,target,-1,2022,9,NEG,True
2022-02-10 09:40:00-05:00,2022-02-10 10:00:00-05:00,SHORT,14825.5,14926.093355301382,-100.59335530138196,-2011.8671060276392,stop,-1,2022,9,NEG,True
2022-02-10 10:40:00-05:00,2022-02-10 11:20:00-05:00,LONG,15008.75,14883.861114578303,-124.88888542169661,-2497.7777084339323,stop,-1,2022,10,NEG,True
2022-02-10 12:00:00-05:00,2022-02-10 13:00:00-05:00,LONG,14954.75,14813.596328182812,-141.1536718171883,-2823.073436343766,stop,-1,2022,12,NEG,True
2022-02-11 10:40:00-05:00,2022-02-11 11:20:00-05:00,SHORT,14684.5,14563.89092757838,120.6090724216192,2412.181448432384,target,-1,2022,10,NEG,True
2022-02-11 14:20:00-05:00,2022-02-11 15:00:00-05:00,SHORT,14362.5,14262.75,99.75,1995.0,force_close,-1,2022,14,NEG,True
2022-02-14 08:00:00-05:00,2022-02-14 11:40:00-05:00,SHORT,14231.25,14351.583445591117,-120.3334455911172,-2406.668911822344,stop,-1,2022,8,NEG,True
2022-02-16 14:20:00-05:00,2022-02-16 14:40:00-05:00,SHORT,14491.0,14591.147722562333,-100.147722562333,-2002.95445124666,stop,-1,2022,14,NEG,True
2022-02-18 10:00:00-05:00,2022-02-18 10:40:00-05:00,SHORT,14184.25,14080.33687761986,103.91312238013961,2078.2624476027922,target,-1,2022,10,NEG,True
2022-02-18 13:40:00-05:00,2022-02-18 14:40:00-05:00,SHORT,13978.25,14108.102078974787,-129.85207897478722,-2597.0415794957444,stop,-1,2022,13,NEG,True
2022-02-22 10:00:00-05:00,2022-02-22 11:40:00-05:00,LONG,14020.75,13885.335348989584,-135.4146510104165,-2708.29302020833,stop,-1,2022,10,NEG,True
2022-02-24 09:40:00-05:00,2022-02-24 10:40:00-05:00,SHORT,13305.0,13472.875763460603,-167.87576346060268,-3357.5152692120537,stop,-1,2022,9,NEG,True
2022-02-28 10:00:00-05:00,2022-02-28 11:40:00-05:00,LONG,14143.75,14278.154650071538,134.40465007153762,2688.0930014307523,target,-1,2022,10,NEG,True
2022-03-02 10:00:00-05:00,2022-03-02 10:40:00-05:00,LONG,14078.0,13957.3009195858,-120.69908041420058,-2413.9816082840116,stop,-1,2022,10,NEG,True
2022-03-03 13:20:00-05:00,2022-03-03 15:00:00-05:00,LONG,14185.75,14058.0,-127.75,-2555.0,force_close,-1,2022,13,NEG,True
2022-03-04 09:40:00-05:00,2022-03-04 10:20:00-05:00,SHORT,13948.0,13827.100913939352,120.89908606064819,2417.9817212129637,target,-1,2022,9,NEG,True
2022-03-04 12:20:00-05:00,2022-03-04 15:00:00-05:00,SHORT,13866.75,13746.0,120.75,2415.0,force_close,-1,2022,12,NEG,True
2022-03-07 11:20:00-05:00,2022-03-07 13:20:00-05:00,SHORT,13627.25,13486.311484465825,140.93851553417517,2818.7703106835033,target,-1,2022,11,NEG,True
2022-03-08 12:20:00-05:00,2022-03-08 14:20:00-05:00,LONG,13538.75,13297.56267890282,-241.18732109718076,-4823.746421943615,stop,-1,2022,12,NEG,True
2022-03-15 10:40:00-04:00,2022-03-15 15:00:00-04:00,LONG,13297.25,13374.0,76.75,1535.0,force_close,-1,2022,10,NEG,True
2022-03-18 09:40:00-04:00,2022-03-18 10:00:00-04:00,LONG,14055.5,14132.44901333146,76.94901333145935,1538.980266629187,target,-1,2022,9,NEG,True
2022-03-21 09:40:00-04:00,2022-03-21 10:00:00-04:00,LONG,14424.5,14355.635353741183,-68.86464625881672,-1377.2929251763344,stop,-1,2022,9,NEG,True
2022-03-21 11:00:00-04:00,2022-03-21 12:00:00-04:00,LONG,14346.5,14449.695430596576,103.19543059657553,2063.9086119315107,target,-1,2022,11,NEG,True
2022-03-21 13:40:00-04:00,2022-03-21 15:00:00-04:00,SHORT,14256.25,14253.75,2.5,50.0,force_close,-1,2022,13,NEG,True
2022-03-22 10:20:00-04:00,2022-03-22 11:20:00-04:00,LONG,14567.25,14658.629383571742,91.37938357174244,1827.5876714348487,target,-1,2022,10,NEG,True
2022-03-23 10:20:00-04:00,2022-03-23 12:20:00-04:00,LONG,14579.0,14663.082332904154,84.0823329041541,1681.646658083082,target,-1,2022,10,NEG,True
2022-03-25 12:20:00-04:00,2022-03-25 15:00:00-04:00,SHORT,14657.25,14740.75,-83.5,-1670.0,force_close,-1,2022,12,NEG,True
2022-03-28 09:40:00-04:00,2022-03-28 10:40:00-04:00,LONG,14860.5,14780.783730744704,-79.71626925529563,-1594.3253851059126,stop,-1,2022,9,NEG,True
2022-04-01 11:00:00-04:00,2022-04-01 11:40:00-04:00,SHORT,14891.75,14801.71407118631,90.03592881368968,1800.7185762737936,target,-1,2022,11,NEG,True
2022-04-01 14:20:00-04:00,2022-04-01 15:00:00-04:00,SHORT,14804.25,14811.75,-7.5,-150.0,force_close,-1,2022,14,NEG,True
2022-04-04 10:00:00-04:00,2022-04-04 12:00:00-04:00,LONG,15045.25,15119.76527512779,74.51527512778921,1490.3055025557842,target,-1,2022,10,NEG,True
2022-04-05 11:00:00-04:00,2022-04-05 12:20:00-04:00,SHORT,14964.5,14876.836743224036,87.66325677596433,1753.2651355192866,target,-1,2022,11,NEG,True
2022-04-06 14:40:00-04:00,2022-04-06 15:00:00-04:00,SHORT,14512.5,14601.5,-89.0,-1780.0,force_close,-1,2022,14,NEG,True
2022-04-07 09:40:00-04:00,2022-04-07 10:00:00-04:00,LONG,14561.75,14475.376187978693,-86.37381202130746,-1727.4762404261492,stop,-1,2022,9,NEG,True
2022-04-08 11:00:00-04:00,2022-04-08 14:40:00-04:00,SHORT,14470.75,14364.546834872152,106.20316512784848,2124.0633025569696,target,-1,2022,11,NEG,True
2022-04-13 10:20:00-04:00,2022-04-13 12:40:00-04:00,LONG,14084.25,14187.030309123802,102.780309123802,2055.60618247604,target,-1,2022,10,NEG,True
2022-04-14 14:00:00-04:00,2022-04-14 15:00:00-04:00,SHORT,14026.5,13940.0,86.5,1730.0,force_close,-1,2022,14,NEG,True
2022-04-19 10:00:00-04:00,2022-04-19 10:40:00-04:00,LONG,14016.25,14121.928340644921,105.67834064492126,2113.5668128984253,target,-1,2022,10,NEG,True
2022-04-25 10:20:00-04:00,2022-04-25 10:40:00-04:00,SHORT,13316.75,13439.5690057929,-122.8190057929005,-2456.38011585801,stop,-1,2022,10,NEG,True
2022-04-26 12:20:00-04:00,2022-04-26 15:00:00-04:00,SHORT,13160.0,13195.75,-35.75,-715.0,force_close,-1,2022,12,NEG,True
2022-04-27 09:40:00-04:00,2022-04-27 10:00:00-04:00,SHORT,13133.0,13249.99666137141,-116.99666137140957,-2339.9332274281915,stop,-1,2022,9,NEG,True
2022-04-28 11:20:00-04:00,2022-04-28 13:00:00-04:00,LONG,13212.0,13355.838481137129,143.83848113712884,2876.7696227425768,target,-1,2022,11,NEG,True
2022-04-29 10:00:00-04:00,2022-04-29 10:20:00-04:00,LONG,13421.75,13295.299617672676,-126.4503823273244,-2529.007646546488,stop,-1,2022,10,NEG,True
2022-05-02 10:00:00-04:00,2022-05-02 13:20:00-04:00,SHORT,12921.5,12783.726726263198,137.77327373680237,2755.4654747360473,target,-1,2022,10,NEG,True
2022-05-04 12:00:00-04:00,2022-05-04 12:40:00-04:00,SHORT,12962.25,13052.905741820221,-90.65574182022101,-1813.1148364044202,stop,-1,2022,12,NEG,True
2022-05-06 08:40:00-04:00,2022-05-06 09:00:00-04:00,SHORT,12877.75,12774.260585785796,103.48941421420386,2069.7882842840772,target,-1,2022,8,NEG,True
2022-05-09 12:20:00-04:00,2022-05-09 14:00:00-04:00,SHORT,12400.5,12246.494157377887,154.00584262211305,3080.116852442261,target,-1,2022,12,NEG,True
2022-05-10 11:40:00-04:00,2022-05-10 14:00:00-04:00,SHORT,12304.0,12470.173434042543,-166.1734340425428,-3323.468680850856,stop,-1,2022,11,NEG,True
2022-05-11 09:20:00-04:00,2022-05-11 10:00:00-04:00,SHORT,12251.0,12391.748218224662,-140.7482182246622,-2814.964364493244,stop,-1,2022,9,NEG,True
2022-05-12 10:20:00-04:00,2022-05-12 14:00:00-04:00,SHORT,11957.25,11766.239296362719,191.01070363728104,3820.214072745621,target,-1,2022,10,NEG,True
2022-05-13 10:00:00-04:00,2022-05-13 11:40:00-04:00,LONG,12239.75,12350.936531128958,111.18653112895845,2223.730622579169,target,-1,2022,10,NEG,True
2022-05-18 13:00:00-04:00,2022-05-18 13:20:00-04:00,SHORT,12133.75,12020.023933748154,113.72606625184562,2274.5213250369125,target,-1,2022,13,NEG,True
2022-05-19 09:40:00-04:00,2022-05-19 10:00:00-04:00,SHORT,11958.0,11837.849804997237,120.15019500276321,2403.0039000552642,target,-1,2022,9,NEG,True
2022-05-24 10:40:00-04:00,2022-05-24 12:20:00-04:00,SHORT,11636.75,11740.46820816649,-103.71820816649051,-2074.3641633298103,stop,-1,2022,10,NEG,True
2022-05-26 09:40:00-04:00,2022-05-26 10:20:00-04:00,LONG,12032.25,12135.162712677493,102.91271267749289,2058.254253549858,target,-1,2022,9,NEG,True
2022-05-31 11:40:00-04:00,2022-05-31 12:20:00-04:00,SHORT,12630.75,12751.546569338872,-120.79656933887236,-2415.931386777447,stop,-1,2022,11,NEG,True
2022-06-01 14:40:00-04:00,2022-06-01 15:00:00-04:00,SHORT,12627.75,12613.0,14.75,295.0,force_close,-1,2022,14,NEG,True
2022-06-02 12:40:00-04:00,2022-06-02 15:00:00-04:00,LONG,12793.5,12820.25,26.75,535.0,force_close,-1,2022,12,NEG,True
2022-06-03 11:40:00-04:00,2022-06-03 15:00:00-04:00,SHORT,12558.5,12579.0,-20.5,-410.0,force_close,-1,2022,11,NEG,True
2022-06-07 10:40:00-04:00,2022-06-07 15:00:00-04:00,LONG,12661.5,12668.5,7.0,140.0,force_close,-1,2022,10,NEG,True
2022-06-08 14:00:00-04:00,2022-06-08 15:00:00-04:00,SHORT,12632.5,12615.0,17.5,350.0,force_close,-1,2022,14,NEG,True
2022-06-13 08:20:00-04:00,2022-06-13 10:20:00-04:00,SHORT,11539.25,11437.970303420749,101.27969657925132,2025.5939315850264,target,-1,2022,8,NEG,True
2022-06-13 12:40:00-04:00,2022-06-13 13:20:00-04:00,SHORT,11551.25,11420.744298247584,130.50570175241592,2610.1140350483183,target,-1,2022,12,NEG,True
2022-06-14 13:20:00-04:00,2022-06-14 15:00:00-04:00,SHORT,11431.5,11305.0,126.5,2530.0,force_close,-1,2022,13,NEG,True
2022-06-16 08:40:00-04:00,2022-06-16 09:40:00-04:00,SHORT,11408.75,11296.73103738023,112.01896261976981,2240.379252395396,target,-1,2022,8,NEG,True
2022-06-16 11:20:00-04:00,2022-06-16 15:00:00-04:00,SHORT,11202.0,11094.0,108.0,2160.0,force_close,-1,2022,11,NEG,True
2022-06-21 09:40:00-04:00,2022-06-21 10:20:00-04:00,LONG,11576.0,11647.218539199088,71.2185391990879,1424.370783981758,target,-1,2022,9,NEG,True
2022-06-22 09:40:00-04:00,2022-06-22 10:00:00-04:00,LONG,11490.5,11569.50721379681,79.0072137968109,1580.144275936218,target,-1,2022,9,NEG,True
2022-06-22 10:40:00-04:00,2022-06-22 12:00:00-04:00,LONG,11742.0,11629.370681956416,-112.62931804358414,-2252.5863608716827,stop,-1,2022,10,NEG,True
2022-06-24 09:40:00-04:00,2022-06-24 10:00:00-04:00,LONG,11918.25,11984.67592672629,66.42592672628962,1328.5185345257923,target,-1,2022,9,NEG,True
2022-06-24 10:20:00-04:00,2022-06-24 15:00:00-04:00,LONG,12048.0,12056.0,8.0,160.0,force_close,-1,2022,10,NEG,True
2022-06-29 10:00:00-04:00,2022-06-29 15:00:00-04:00,SHORT,11690.25,11661.5,28.75,575.0,force_close,-1,2022,10,NEG,True
2022-07-01 10:00:00-04:00,2022-07-01 10:40:00-04:00,SHORT,11556.0,11445.1492588864,110.85074111359972,2217.0148222719945,target,-1,2022,10,NEG,True
2022-07-05 10:00:00-04:00,2022-07-05 10:40:00-04:00,SHORT,11449.75,11537.404099285248,-87.65409928524787,-1753.0819857049573,stop,-1,2022,10,NEG,True
2022-07-05 12:00:00-04:00,2022-07-05 13:40:00-04:00,LONG,11569.5,11691.021346510186,121.52134651018605,2430.426930203721,target,-1,2022,12,NEG,True
2022-07-05 14:40:00-04:00,2022-07-05 15:00:00-04:00,LONG,11783.75,11757.5,-26.25,-525.0,force_close,-1,2022,14,NEG,True
2022-07-07 09:40:00-04:00,2022-07-07 11:00:00-04:00,LONG,11993.75,12065.739473561862,71.98947356186181,1439.7894712372363,target,-1,2022,9,NEG,True
2022-07-11 10:20:00-04:00,2022-07-11 13:40:00-04:00,SHORT,11899.5,11984.165683989988,-84.66568398998788,-1693.3136797997577,stop,-1,2022,10,NEG,True
2022-07-12 07:20:00-04:00,2022-07-12 08:40:00-04:00,SHORT,11854.0,11915.726146966517,-61.72614696651726,-1234.5229393303453,stop,-1,2022,7,NEG,True
2022-07-12 09:40:00-04:00,2022-07-12 10:00:00-04:00,LONG,12008.25,11928.53530129524,-79.71469870475994,-1594.2939740951988,stop,-1,2022,9,NEG,True
2022-07-13 09:00:00-04:00,2022-07-13 10:00:00-04:00,SHORT,11560.0,11687.811350611726,-127.81135061172608,-2556.2270122345217,stop,-1,2022,9,NEG,True
2022-07-13 10:40:00-04:00,2022-07-13 15:00:00-04:00,SHORT,11724.0,11841.0,-117.0,-2340.0,force_close,-1,2022,10,NEG,True
2022-07-14 14:20:00-04:00,2022-07-14 15:00:00-04:00,LONG,11775.75,11802.75,27.0,540.0,force_close,-1,2022,14,NEG,True
2022-07-19 10:00:00-04:00,2022-07-19 11:00:00-04:00,LONG,12065.75,12139.036469715193,73.28646971519265,1465.729394303853,target,-1,2022,10,NEG,True
2022-07-20 10:20:00-04:00,2022-07-20 10:40:00-04:00,LONG,12329.0,12406.658016607502,77.65801660750185,1553.160332150037,target,-1,2022,10,NEG,True
2022-07-21 11:00:00-04:00,2022-07-21 12:20:00-04:00,LONG,12475.5,12588.089152475972,112.58915247597179,2251.7830495194357,target,1,2022,11,POS,True
2022-07-25 11:40:00-04:00,2022-07-25 15:00:00-04:00,SHORT,12370.0,12289.5,80.5,1610.0,force_close,-1,2022,11,NEG,True
2022-08-01 09:40:00-04:00,2022-08-01 10:00:00-04:00,LONG,12922.75,12979.381373311815,56.63137331181497,1132.6274662362994,target,1,2022,9,POS,True
2022-08-01 11:00:00-04:00,2022-08-01 13:00:00-04:00,LONG,13090.0,12998.498212901948,-91.50178709805186,-1830.0357419610373,stop,1,2022,11,POS,True
2022-08-02 09:40:00-04:00,2022-08-02 10:20:00-04:00,LONG,12919.75,12855.840465967112,-63.90953403288768,-1278.1906806577535,stop,1,2022,9,POS,True
2022-08-05 09:40:00-04:00,2022-08-05 10:20:00-04:00,SHORT,13192.75,13280.994406936641,-88.2444069366411,-1764.888138732822,stop,-1,2022,9,NEG,True
2022-08-05 13:00:00-04:00,2022-08-05 15:00:00-04:00,SHORT,13201.5,13169.25,32.25,645.0,force_close,-1,2022,13,NEG,True
2022-08-08 09:40:00-04:00,2022-08-08 10:00:00-04:00,LONG,13335.25,13411.47344817146,76.2234481714604,1524.468963429208,target,-1,2022,9,NEG,True
2022-08-09 11:20:00-04:00,2022-08-09 12:40:00-04:00,SHORT,13051.5,12963.707618433817,87.7923815661834,1755.8476313236679,target,-1,2022,11,NEG,True
2022-08-09 14:00:00-04:00,2022-08-09 15:00:00-04:00,SHORT,13022.75,13030.0,-7.25,-145.0,force_close,-1,2022,14,NEG,True
2022-08-15 09:40:00-04:00,2022-08-15 12:00:00-04:00,LONG,13586.25,13644.158266520799,57.90826652079886,1158.1653304159772,target,-1,2022,9,NEG,True
2022-08-16 11:00:00-04:00,2022-08-16 11:40:00-04:00,SHORT,13556.0,13625.975217930447,-69.97521793044689,-1399.5043586089378,stop,-1,2022,11,NEG,True
2022-08-17 12:40:00-04:00,2022-08-17 14:20:00-04:00,SHORT,13484.5,13570.839339326436,-86.33933932643595,-1726.786786528719,stop,-1,2022,12,NEG,True
2022-08-19 14:00:00-04:00,2022-08-19 15:00:00-04:00,SHORT,13276.5,13252.25,24.25,485.0,force_close,-1,2022,14,NEG,True
2022-08-23 10:00:00-04:00,2022-08-23 15:00:00-04:00,SHORT,12946.5,12931.0,15.5,310.0,force_close,-1,2022,10,NEG,True
2022-08-24 10:20:00-04:00,2022-08-24 12:00:00-04:00,LONG,12939.75,13005.680602927145,65.93060292714472,1318.6120585428944,target,-1,2022,10,NEG,True
2022-08-29 09:40:00-04:00,2022-08-29 11:00:00-04:00,SHORT,12561.25,12480.197353234602,81.0526467653981,1621.052935307962,target,-1,2022,9,NEG,True
2022-09-01 13:20:00-04:00,2022-09-01 14:40:00-04:00,SHORT,12079.25,12182.209008502348,-102.9590085023483,-2059.180170046966,stop,-1,2022,13,NEG,True
2022-09-06 11:00:00-04:00,2022-09-06 13:20:00-04:00,SHORT,12105.5,11995.514444595321,109.98555540467896,2199.7111080935792,target,-1,2022,11,NEG,True
2022-09-07 09:40:00-04:00,2022-09-07 13:20:00-04:00,LONG,12103.75,12184.09062189828,80.34062189828,1606.8124379656,target,-1,2022,9,NEG,True
2022-09-07 14:40:00-04:00,2022-09-07 15:00:00-04:00,LONG,12259.5,12269.5,10.0,200.0,force_close,-1,2022,14,NEG,True
2022-09-13 12:20:00-04:00,2022-09-13 15:00:00-04:00,SHORT,12307.75,12214.5,93.25,1865.0,force_close,-1,2022,12,NEG,True
2022-09-14 10:00:00-04:00,2022-09-14 10:40:00-04:00,SHORT,12190.75,12098.040670865104,92.7093291348956,1854.186582697912,target,-1,2022,10,NEG,True
2022-09-15 10:00:00-04:00,2022-09-15 10:40:00-04:00,SHORT,12203.0,12127.968617049139,75.03138295086137,1500.6276590172274,target,-1,2022,10,NEG,True
2022-09-16 10:20:00-04:00,2022-09-16 15:00:00-04:00,SHORT,11851.0,11892.0,-41.0,-820.0,force_close,-1,2022,10,NEG,True
2022-09-19 10:00:00-04:00,2022-09-19 15:00:00-04:00,LONG,11914.0,11946.25,32.25,645.0,force_close,-1,2022,10,NEG,True
2022-09-20 11:00:00-04:00,2022-09-20 13:40:00-04:00,SHORT,11955.0,11879.600637287296,75.3993627127038,1507.987254254076,target,-1,2022,11,NEG,True
2022-09-20 14:20:00-04:00,2022-09-20 15:00:00-04:00,SHORT,11878.25,11904.75,-26.5,-530.0,force_close,-1,2022,14,NEG,True
