entry_ts,exit_ts,side,sig_open,sig_high,sig_low,sig_close,entry_price,sl_price,tp_price,exit_price,entry_atr,pnl_pts,pnl_dollars,reason
2026-01-28 12:20:00-05:00,2026-01-28 15:00:00-05:00,SHORT,26117.25,26161.75,26114.0,26161.5,26161.5,26246.175964065842,26076.824035934158,26160.75,42.33798203292078,0.75,15.0,force_close
2026-01-29 11:20:00-05:00,2026-01-29 12:40:00-05:00,SHORT,25576.75,25689.75,25538.0,25681.75,25681.75,25838.22090534574,25525.27909465426,25838.22090534574,78.23545267287004,-156.4709053457409,-3129.418106914818,stop
2026-02-02 10:20:00-05:00,2026-02-02 15:00:00-05:00,LONG,25746.75,25905.25,25733.0,25903.5,25903.5,25757.90440178777,26049.09559821223,25847.0,72.79779910611491,-56.5,-1130.0,force_close
2026-02-05 09:40:00-05:00,2026-02-05 10:20:00-05:00,SHORT,24755.5,24902.25,24652.0,24901.25,24901.25,25084.517444473175,24717.982555526825,24717.982555526825,91.63372223658652,183.2674444731747,3665.348889463494,target
2026-02-13 10:40:00-05:00,2026-02-13 15:00:00-05:00,SHORT,24753.25,24928.5,24725.0,24828.0,24828.0,25030.213118467786,24625.786881532214,24852.75,101.10655923389251,-24.75,-495.0,force_close
2026-02-17 09:40:00-05:00,2026-02-17 10:00:00-05:00,LONG,24654.5,24815.75,24605.75,24798.0,24798.0,24669.174639942394,24926.825360057606,24669.174639942394,64.41268002880301,-128.8253600576063,-2576.507201152126,stop
2026-02-17 10:20:00-05:00,2026-02-17 10:40:00-05:00,SHORT,24483.75,24641.0,24462.25,24633.25,24633.25,24814.303499233345,24452.196500766655,24452.196500766655,90.52674961667198,181.05349923334506,3621.0699846669013,target
2026-02-17 11:20:00-05:00,2026-02-17 15:00:00-05:00,LONG,24599.25,24791.75,24593.25,24780.25,24780.25,24563.835627618202,24996.664372381798,24815.0,108.20718619089953,34.75,695.0,force_close
2026-02-19 14:00:00-05:00,2026-02-19 15:00:00-05:00,SHORT,24786.75,24849.0,24770.0,24842.0,24842.0,24983.427156163703,24700.572843836297,24782.0,70.71357808185233,60.0,1200.0,force_close
2026-02-20 09:40:00-05:00,2026-02-20 10:20:00-05:00,SHORT,24713.0,24892.5,24678.5,24848.75,24848.75,24959.620807303905,24737.879192696095,24959.620807303905,55.43540365195239,-110.87080730390517,-2217.4161460781033,stop
2026-02-24 10:00:00-05:00,2026-02-24 10:40:00-05:00,LONG,24803.75,24964.25,24800.75,24877.25,24877.25,24773.35403983103,24981.14596016897,24981.14596016897,51.94798008448627,103.89596016897121,2077.9192033794243,target
2026-02-27 09:00:00-05:00,2026-02-27 10:20:00-05:00,SHORT,24823.75,24879.25,24793.75,24870.5,24870.5,24972.01412002117,24768.98587997883,24972.01412002117,50.75706001058394,-101.51412002116922,-2030.2824004233844,stop
2026-03-02 09:40:00-05:00,2026-03-02 11:00:00-05:00,LONG,24627.25,24885.0,24605.0,24804.75,24804.75,24656.95747185158,24952.54252814842,24952.54252814842,73.89626407420941,147.7925281484204,2955.8505629684078,target
2026-03-06 10:20:00-05:00,2026-03-06 15:00:00-05:00,SHORT,24691.5,24799.75,24664.5,24783.25,24783.25,24937.35952179591,24629.14047820409,24808.25,77.05476089795427,-25.0,-500.0,force_close
2026-03-11 12:40:00-04:00,2026-03-11 15:00:00-04:00,SHORT,24910.5,25007.0,24906.0,24974.0,24974.0,25127.877874928738,24820.122125071262,24957.5,76.93893746436902,16.5,330.0,force_close
2026-03-26 10:00:00-04:00,2026-03-26 11:00:00-04:00,SHORT,24069.5,24233.25,24066.25,24216.0,24216.0,24338.638975756327,24093.361024243673,24093.361024243673,61.31948787816346,122.63897575632654,2452.779515126531,target
2026-03-27 11:40:00-04:00,2026-03-27 13:40:00-04:00,SHORT,23476.25,23610.5,23458.5,23564.0,23564.0,23720.74820051227,23407.25179948773,23407.25179948773,78.37410025613418,156.74820051226925,3134.964010245385,target
2026-04-02 10:00:00-04:00,2026-04-02 10:40:00-04:00,SHORT,23689.25,23908.25,23678.0,23898.0,23898.0,24026.395536310774,23769.604463689226,24026.395536310774,64.197768155388,-128.39553631077433,-2567.9107262154866,stop
2026-04-09 11:20:00-04:00,2026-04-09 12:00:00-04:00,LONG,25041.5,25103.0,25016.0,25098.5,25098.5,25003.572196785495,25193.427803214505,25193.427803214505,47.463901607252886,94.92780321450482,1898.5560642900964,target
2026-04-13 10:00:00-04:00,2026-04-13 12:40:00-04:00,LONG,25197.75,25310.0,25160.0,25308.0,25308.0,25220.109723778347,25395.890276221653,25395.890276221653,43.9451381108264,87.89027622165304,1757.8055244330608,target
2026-04-15 09:40:00-04:00,2026-04-15 10:00:00-04:00,LONG,26000.75,26054.25,25991.25,26051.75,26051.75,25986.84315747197,26116.65684252803,25986.84315747197,32.45342126401645,-64.90684252803112,-1298.1368505606224,stop
2026-04-16 10:40:00-04:00,2026-04-16 11:20:00-04:00,LONG,26323.75,26390.5,26311.0,26372.75,26372.75,26281.80381660801,26463.69618339199,26463.69618339199,45.47309169599514,90.9461833919886,1818.923667839772,target
