entry_ts,exit_ts,entry_close,exit_close,drift,prev_drift,prev2_drift,sign,prev_sign,year
2021-02-10 19:00:00-05:00,2021-02-11 08:00:00-05:00,13638.0,13718.0,80.0,38.25,-9.75,1.0,1.0,2021
2021-02-11 19:00:00-05:00,2021-02-12 08:00:00-05:00,13732.75,13712.0,-20.75,80.0,38.25,-1.0,1.0,2021
2021-02-14 19:00:00-05:00,2021-02-15 08:00:00-05:00,13846.0,13842.0,-4.0,-20.75,80.0,-1.0,-1.0,2021
2021-02-15 19:00:00-05:00,2021-02-16 08:00:00-05:00,13867.0,13868.25,1.25,-4.0,-20.75,1.0,-1.0,2021
2021-02-16 19:00:00-05:00,2021-02-17 08:00:00-05:00,13717.25,13723.5,6.25,1.25,-4.0,1.0,1.0,2021
2021-02-17 19:00:00-05:00,2021-02-18 08:00:00-05:00,13711.25,13592.75,-118.5,6.25,1.25,-1.0,1.0,2021
2021-02-18 19:00:00-05:00,2021-02-19 08:00:00-05:00,13617.75,13711.75,94.0,-118.5,6.25,1.0,-1.0,2021
2021-02-21 19:00:00-05:00,2021-02-22 08:00:00-05:00,13599.0,13374.0,-225.0,94.0,-118.5,-1.0,1.0,2021
2021-02-22 19:00:00-05:00,2021-02-23 08:00:00-05:00,13214.25,12984.75,-229.5,-225.0,94.0,-1.0,-1.0,2021
2021-02-23 19:00:00-05:00,2021-02-24 08:00:00-05:00,13162.5,13264.5,102.0,-229.5,-225.0,1.0,-1.0,2021
2021-02-24 19:00:00-05:00,2021-02-25 08:00:00-05:00,13319.5,13167.25,-152.25,102.0,-229.5,-1.0,1.0,2021
2021-02-25 19:00:00-05:00,2021-02-26 08:00:00-05:00,12726.25,12865.0,138.75,-152.25,102.0,1.0,-1.0,2021
2021-02-28 19:00:00-05:00,2021-03-01 08:00:00-05:00,13013.25,13073.75,60.5,138.75,-152.25,1.0,1.0,2021
2021-03-01 19:00:00-05:00,2021-03-02 08:00:00-05:00,13316.5,13266.25,-50.25,60.5,138.75,-1.0,1.0,2021
2021-03-02 19:00:00-05:00,2021-03-03 08:00:00-05:00,13091.5,13087.0,-4.5,-50.25,60.5,-1.0,-1.0,2021
2021-03-03 19:00:00-05:00,2021-03-04 08:00:00-05:00,12622.75,12637.5,14.75,-4.5,-50.25,1.0,-1.0,2021
2021-03-04 19:00:00-05:00,2021-03-05 08:00:00-05:00,12379.25,12467.0,87.75,14.75,-4.5,1.0,1.0,2021
2021-03-07 19:00:00-05:00,2021-03-08 08:00:00-05:00,12618.0,12529.5,-88.5,87.75,14.75,-1.0,1.0,2021
2021-03-08 19:00:00-05:00,2021-03-09 08:00:00-05:00,12374.5,12562.75,188.25,-88.5,87.75,1.0,-1.0,2021
2021-03-09 19:00:00-05:00,2021-03-10 08:00:00-05:00,12791.75,12734.75,-57.0,188.25,-88.5,-1.0,1.0,2021
2021-03-10 19:00:00-05:00,2021-03-11 08:00:00-05:00,12762.5,12991.75,229.25,-57.0,188.25,1.0,-1.0,2021
2021-03-11 19:00:00-05:00,2021-03-12 08:00:00-05:00,13067.0,12863.5,-203.5,229.25,-57.0,-1.0,1.0,2021
2021-03-14 19:00:00-04:00,2021-03-15 08:00:00-04:00,12947.5,12918.5,-29.0,-203.5,229.25,-1.0,-1.0,2021
2021-03-15 19:00:00-04:00,2021-03-16 08:00:00-04:00,13068.75,13140.75,72.0,-29.0,-203.5,1.0,-1.0,2021
2021-03-16 19:00:00-04:00,2021-03-17 08:00:00-04:00,13163.75,13005.75,-158.0,72.0,-29.0,-1.0,1.0,2021
2021-03-17 19:00:00-04:00,2021-03-18 08:00:00-04:00,13188.75,12965.25,-223.5,-158.0,72.0,-1.0,-1.0,2021
2021-03-18 19:00:00-04:00,2021-03-19 08:00:00-04:00,12784.25,12861.75,77.5,-223.5,-158.0,1.0,-1.0,2021
2021-03-21 19:00:00-04:00,2021-03-22 08:00:00-04:00,12852.25,12928.25,76.0,77.5,-223.5,1.0,1.0,2021
2021-03-22 19:00:00-04:00,2021-03-23 08:00:00-04:00,13076.75,13070.5,-6.25,76.0,77.5,-1.0,1.0,2021
2021-03-23 19:00:00-04:00,2021-03-24 08:00:00-04:00,13020.0,13105.25,85.25,-6.25,76.0,1.0,-1.0,2021
2021-03-24 19:00:00-04:00,2021-03-25 08:00:00-04:00,12810.0,12732.5,-77.5,85.25,-6.25,-1.0,1.0,2021
2021-03-25 19:00:00-04:00,2021-03-26 08:00:00-04:00,12801.0,12684.25,-116.75,-77.5,85.25,-1.0,-1.0,2021
2021-03-28 19:00:00-04:00,2021-03-29 08:00:00-04:00,12936.75,12947.25,10.5,-116.75,-77.5,1.0,-1.0,2021
2021-03-29 19:00:00-04:00,2021-03-30 08:00:00-04:00,12972.25,12865.0,-107.25,10.5,-116.75,-1.0,1.0,2021
2021-03-30 19:00:00-04:00,2021-03-31 08:00:00-04:00,12877.25,12972.25,95.0,-107.25,10.5,1.0,-1.0,2021
2021-03-31 19:00:00-04:00,2021-04-01 08:00:00-04:00,13107.75,13233.5,125.75,95.0,-107.25,1.0,1.0,2021
2021-04-01 19:00:00-04:00,2021-04-02 08:00:00-04:00,13332.5,13358.25,25.75,125.75,95.0,1.0,1.0,2021
2021-04-04 19:00:00-04:00,2021-04-05 08:00:00-04:00,13326.75,13373.75,47.0,25.75,125.75,1.0,1.0,2021
2021-04-05 19:00:00-04:00,2021-04-06 08:00:00-04:00,13619.0,13583.5,-35.5,47.0,25.75,-1.0,1.0,2021
2021-04-06 19:00:00-04:00,2021-04-07 08:00:00-04:00,13591.5,13555.25,-36.25,-35.5,47.0,-1.0,-1.0,2021
2021-04-07 19:00:00-04:00,2021-04-08 08:00:00-04:00,13618.0,13708.5,90.5,-36.25,-35.5,1.0,-1.0,2021
2021-04-08 19:00:00-04:00,2021-04-09 08:00:00-04:00,13785.5,13718.25,-67.25,90.5,-36.25,-1.0,1.0,2021
2021-04-11 19:00:00-04:00,2021-04-12 08:00:00-04:00,13800.0,13783.25,-16.75,-67.25,90.5,-1.0,-1.0,2021
2021-04-12 19:00:00-04:00,2021-04-13 08:00:00-04:00,13811.25,13823.0,11.75,-16.75,-67.25,1.0,-1.0,2021
2021-04-13 19:00:00-04:00,2021-04-14 08:00:00-04:00,13966.0,14019.5,53.5,11.75,-16.75,1.0,1.0,2021
2021-04-14 19:00:00-04:00,2021-04-15 08:00:00-04:00,13823.75,13924.25,100.5,53.5,11.75,1.0,1.0,2021
2021-04-15 19:00:00-04:00,2021-04-16 08:00:00-04:00,14009.25,14052.25,43.0,100.5,53.5,1.0,1.0,2021
2021-04-18 19:00:00-04:00,2021-04-19 08:00:00-04:00,14002.0,13969.5,-32.5,43.0,100.5,-1.0,1.0,2021
2021-04-19 19:00:00-04:00,2021-04-20 08:00:00-04:00,13905.75,13864.25,-41.5,-32.5,43.0,-1.0,-1.0,2021
2021-04-20 19:00:00-04:00,2021-04-21 08:00:00-04:00,13745.0,13754.75,9.75,-41.5,-32.5,1.0,-1.0,2021
2021-04-21 19:00:00-04:00,2021-04-22 08:00:00-04:00,13894.0,13895.5,1.5,9.75,-41.5,1.0,1.0,2021
2021-04-22 19:00:00-04:00,2021-04-23 08:00:00-04:00,13768.25,13769.25,1.0,1.5,9.75,1.0,1.0,2021
2021-04-25 19:00:00-04:00,2021-04-26 08:00:00-04:00,13924.0,13894.5,-29.5,1.0,1.5,-1.0,1.0,2021
2021-04-26 19:00:00-04:00,2021-04-27 08:00:00-04:00,14016.75,14033.75,17.0,-29.5,1.0,1.0,-1.0,2021
2021-04-27 19:00:00-04:00,2021-04-28 08:00:00-04:00,13970.0,13931.75,-38.25,17.0,-29.5,-1.0,1.0,2021
2021-04-28 19:00:00-04:00,2021-04-29 08:00:00-04:00,13962.0,14037.0,75.0,-38.25,17.0,1.0,-1.0,2021
2021-04-29 19:00:00-04:00,2021-04-30 08:00:00-04:00,13928.0,13855.0,-73.0,75.0,-38.25,-1.0,1.0,2021
2021-05-02 19:00:00-04:00,2021-05-03 08:00:00-04:00,13883.0,13889.25,6.25,-73.0,75.0,1.0,-1.0,2021
2021-05-03 19:00:00-04:00,2021-05-04 08:00:00-04:00,13774.75,13678.5,-96.25,6.25,-73.0,-1.0,1.0,2021
2021-05-04 19:00:00-04:00,2021-05-05 08:00:00-04:00,13519.25,13644.5,125.25,-96.25,6.25,1.0,-1.0,2021
2021-05-05 19:00:00-04:00,2021-05-06 08:00:00-04:00,13487.25,13487.5,0.25,125.25,-96.25,1.0,1.0,2021
2021-05-06 19:00:00-04:00,2021-05-07 08:00:00-04:00,13614.5,13626.5,12.0,0.25,125.25,1.0,1.0,2021
2021-05-09 19:00:00-04:00,2021-05-10 08:00:00-04:00,13737.0,13667.25,-69.75,12.0,0.25,-1.0,1.0,2021
2021-05-10 19:00:00-04:00,2021-05-11 08:00:00-04:00,13329.75,13093.0,-236.75,-69.75,12.0,-1.0,-1.0,2021
2021-05-11 19:00:00-04:00,2021-05-12 08:00:00-04:00,13314.25,13294.0,-20.25,-236.75,-69.75,-1.0,-1.0,2021
2021-05-12 19:00:00-04:00,2021-05-13 08:00:00-04:00,13015.75,13072.25,56.5,-20.25,-236.75,1.0,-1.0,2021
2021-05-13 19:00:00-04:00,2021-05-14 08:00:00-04:00,13097.75,13239.0,141.25,56.5,-20.25,1.0,1.0,2021
2021-05-16 19:00:00-04:00,2021-05-17 08:00:00-04:00,13396.25,13305.0,-91.25,141.25,56.5,-1.0,1.0,2021
2021-05-17 19:00:00-04:00,2021-05-18 08:00:00-04:00,13299.25,13385.75,86.5,-91.25,141.25,1.0,-1.0,2021
2021-05-18 19:00:00-04:00,2021-05-19 08:00:00-04:00,13217.5,13022.0,-195.5,86.5,-91.25,-1.0,1.0,2021
2021-05-19 19:00:00-04:00,2021-05-20 08:00:00-04:00,13187.25,13227.75,40.5,-195.5,86.5,1.0,-1.0,2021
2021-05-20 19:00:00-04:00,2021-05-21 08:00:00-04:00,13498.0,13539.5,41.5,40.5,-195.5,1.0,1.0,2021
2021-05-23 19:00:00-04:00,2021-05-24 08:00:00-04:00,13387.75,13505.0,117.25,41.5,40.5,1.0,1.0,2021
2021-05-24 19:00:00-04:00,2021-05-25 08:00:00-04:00,13663.75,13703.75,40.0,117.25,41.5,1.0,1.0,2021
2021-05-25 19:00:00-04:00,2021-05-26 08:00:00-04:00,13690.0,13716.75,26.75,40.0,117.25,1.0,1.0,2021
2021-05-26 19:00:00-04:00,2021-05-27 08:00:00-04:00,13699.75,13641.0,-58.75,26.75,40.0,-1.0,1.0,2021
2021-05-27 19:00:00-04:00,2021-05-28 08:00:00-04:00,13686.0,13698.75,12.75,-58.75,26.75,1.0,-1.0,2021
2021-05-30 19:00:00-04:00,2021-05-31 08:00:00-04:00,13719.0,13671.0,-48.0,12.75,-58.75,-1.0,1.0,2021
2021-05-31 19:00:00-04:00,2021-06-01 08:00:00-04:00,13681.25,13746.25,65.0,-48.0,12.75,1.0,-1.0,2021
2021-06-01 19:00:00-04:00,2021-06-02 08:00:00-04:00,13628.0,13654.75,26.75,65.0,-48.0,1.0,1.0,2021
2021-06-02 19:00:00-04:00,2021-06-03 08:00:00-04:00,13676.0,13532.0,-144.0,26.75,65.0,-1.0,1.0,2021
2021-06-03 19:00:00-04:00,2021-06-04 08:00:00-04:00,13520.0,13551.75,31.75,-144.0,26.75,1.0,-1.0,2021
2021-06-06 19:00:00-04:00,2021-06-07 08:00:00-04:00,13776.0,13748.25,-27.75,31.75,-144.0,-1.0,1.0,2021
2021-06-07 19:00:00-04:00,2021-06-08 08:00:00-04:00,13822.0,13879.0,57.0,-27.75,31.75,1.0,-1.0,2021
2021-06-08 19:00:00-04:00,2021-06-09 08:00:00-04:00,13823.0,13847.5,24.5,57.0,-27.75,1.0,1.0,2021
2021-06-09 19:00:00-04:00,2021-06-10 08:00:00-04:00,13819.5,13772.75,-46.75,24.5,57.0,-1.0,1.0,2021
2021-06-10 19:00:00-04:00,2021-06-11 08:00:00-04:00,13955.5,13966.75,11.25,-46.75,24.5,1.0,-1.0,2021
2021-06-13 19:00:00-04:00,2021-06-14 08:00:00-04:00,14008.75,14025.0,16.25,11.25,-46.75,1.0,1.0,2021
2021-06-14 19:00:00-04:00,2021-06-15 08:00:00-04:00,14111.5,14135.75,24.25,16.25,11.25,1.0,1.0,2021
2021-06-15 19:00:00-04:00,2021-06-16 08:00:00-04:00,14034.5,14036.5,2.0,24.25,16.25,1.0,1.0,2021
2021-06-17 19:00:00-04:00,2021-06-18 08:00:00-04:00,14184.5,14094.0,-90.5,2.0,24.25,-1.0,1.0,2021
2021-06-20 19:00:00-04:00,2021-06-21 08:00:00-04:00,14034.5,14073.75,39.25,-90.5,2.0,1.0,-1.0,2021
2021-06-21 19:00:00-04:00,2021-06-22 08:00:00-04:00,14140.75,14161.5,20.75,39.25,-90.5,1.0,1.0,2021
2021-06-22 19:00:00-04:00,2021-06-23 08:00:00-04:00,14275.5,14274.0,-1.5,20.75,39.25,-1.0,1.0,2021
2021-06-23 19:00:00-04:00,2021-06-24 08:00:00-04:00,14277.25,14350.75,73.5,-1.5,20.75,1.0,-1.0,2021
2021-06-24 19:00:00-04:00,2021-06-25 08:00:00-04:00,14359.25,14359.75,0.5,73.5,-1.5,1.0,1.0,2021
2021-06-27 19:00:00-04:00,2021-06-28 08:00:00-04:00,14360.25,14381.75,21.5,0.5,73.5,1.0,1.0,2021
2021-06-28 19:00:00-04:00,2021-06-29 08:00:00-04:00,14493.75,14489.5,-4.25,21.5,0.5,-1.0,1.0,2021
2021-06-29 19:00:00-04:00,2021-06-30 08:00:00-04:00,14582.25,14569.5,-12.75,-4.25,21.5,-1.0,-1.0,2021
2021-06-30 19:00:00-04:00,2021-07-01 08:00:00-04:00,14559.75,14541.75,-18.0,-12.75,-4.25,-1.0,-1.0,2021
2021-07-01 19:00:00-04:00,2021-07-02 08:00:00-04:00,14537.25,14602.5,65.25,-18.0,-12.75,1.0,-1.0,2021
2021-07-04 19:00:00-04:00,2021-07-05 08:00:00-04:00,14716.0,14703.5,-12.5,65.25,-18.0,-1.0,1.0,2021
2021-07-05 19:00:00-04:00,2021-07-06 08:00:00-04:00,14708.0,14730.25,22.25,-12.5,65.25,1.0,-1.0,2021
2021-07-06 19:00:00-04:00,2021-07-07 08:00:00-04:00,14766.5,14865.25,98.75,22.25,-12.5,1.0,1.0,2021
2021-07-07 19:00:00-04:00,2021-07-08 08:00:00-04:00,14812.0,14576.0,-236.0,98.75,22.25,-1.0,1.0,2021
2021-07-08 19:00:00-04:00,2021-07-09 08:00:00-04:00,14698.75,14725.0,26.25,-236.0,98.75,1.0,-1.0,2021
2021-07-11 19:00:00-04:00,2021-07-12 08:00:00-04:00,14825.5,14864.75,39.25,26.25,-236.0,1.0,1.0,2021
2021-07-12 19:00:00-04:00,2021-07-13 08:00:00-04:00,14872.75,14915.25,42.5,39.25,26.25,1.0,1.0,2021
2021-07-13 19:00:00-04:00,2021-07-14 08:00:00-04:00,14872.0,14932.25,60.25,42.5,39.25,1.0,1.0,2021
2021-07-14 19:00:00-04:00,2021-07-15 08:00:00-04:00,14901.25,14880.0,-21.25,60.25,42.5,-1.0,1.0,2021
2021-07-15 19:00:00-04:00,2021-07-16 08:00:00-04:00,14774.25,14824.75,50.5,-21.25,60.25,1.0,-1.0,2021
2021-07-18 19:00:00-04:00,2021-07-19 08:00:00-04:00,14654.0,14516.0,-138.0,50.5,-21.25,-1.0,1.0,2021
2021-07-19 19:00:00-04:00,2021-07-20 08:00:00-04:00,14587.0,14598.5,11.5,-138.0,50.5,1.0,-1.0,2021
2021-07-20 19:00:00-04:00,2021-07-21 08:00:00-04:00,14742.0,14692.25,-49.75,11.5,-138.0,-1.0,1.0,2021
2021-07-21 19:00:00-04:00,2021-07-22 08:00:00-04:00,14833.75,14852.75,19.0,-49.75,11.5,1.0,-1.0,2021
2021-07-22 19:00:00-04:00,2021-07-23 08:00:00-04:00,14976.5,14979.5,3.0,19.0,-49.75,1.0,1.0,2021
2021-07-25 19:00:00-04:00,2021-07-26 08:00:00-04:00,15114.75,15075.75,-39.0,3.0,19.0,-1.0,1.0,2021
2021-07-26 19:00:00-04:00,2021-07-27 08:00:00-04:00,15117.75,15109.25,-8.5,-39.0,3.0,-1.0,-1.0,2021
2021-07-27 19:00:00-04:00,2021-07-28 08:00:00-04:00,14921.25,14997.0,75.75,-8.5,-39.0,1.0,-1.0,2021
2021-07-28 19:00:00-04:00,2021-07-29 08:00:00-04:00,14977.5,15003.5,26.0,75.75,-8.5,1.0,1.0,2021
2021-07-29 19:00:00-04:00,2021-07-30 08:00:00-04:00,14905.25,14869.5,-35.75,26.0,75.75,-1.0,1.0,2021
2021-08-01 19:00:00-04:00,2021-08-02 08:00:00-04:00,15004.25,15028.5,24.25,-35.75,26.0,1.0,-1.0,2021
2021-08-02 19:00:00-04:00,2021-08-03 08:00:00-04:00,14965.75,14973.0,7.25,24.25,-35.75,1.0,1.0,2021
2021-08-03 19:00:00-04:00,2021-08-04 08:00:00-04:00,15032.0,15049.25,17.25,7.25,24.25,1.0,1.0,2021
2021-08-04 19:00:00-04:00,2021-08-05 08:00:00-04:00,15080.0,15103.25,23.25,17.25,7.25,1.0,1.0,2021
2021-08-05 19:00:00-04:00,2021-08-06 08:00:00-04:00,15163.75,15149.0,-14.75,23.25,17.25,-1.0,1.0,2021
2021-08-08 19:00:00-04:00,2021-08-09 08:00:00-04:00,15033.0,15106.75,73.75,-14.75,23.25,1.0,-1.0,2021
2021-08-09 19:00:00-04:00,2021-08-10 08:00:00-04:00,15119.0,15142.25,23.25,73.75,-14.75,1.0,1.0,2021
2021-08-10 19:00:00-04:00,2021-08-11 08:00:00-04:00,15037.25,15019.0,-18.25,23.25,73.75,-1.0,1.0,2021
2021-08-11 19:00:00-04:00,2021-08-12 08:00:00-04:00,14998.5,15026.0,27.5,-18.25,23.25,1.0,-1.0,2021
2021-08-12 19:00:00-04:00,2021-08-13 08:00:00-04:00,15073.0,15062.75,-10.25,27.5,-18.25,-1.0,1.0,2021
2021-08-15 19:00:00-04:00,2021-08-16 08:00:00-04:00,15117.0,15066.5,-50.5,-10.25,27.5,-1.0,-1.0,2021
2021-08-16 19:00:00-04:00,2021-08-17 08:00:00-04:00,15128.5,15068.25,-60.25,-50.5,-10.25,-1.0,-1.0,2021
2021-08-17 19:00:00-04:00,2021-08-18 08:00:00-04:00,14963.5,15001.75,38.25,-60.25,-50.5,1.0,-1.0,2021
2021-08-18 19:00:00-04:00,2021-08-19 08:00:00-04:00,14851.25,14744.5,-106.75,38.25,-60.25,-1.0,1.0,2021
2021-08-19 19:00:00-04:00,2021-08-20 08:00:00-04:00,14928.75,14915.5,-13.25,-106.75,38.25,-1.0,-1.0,2021
2021-08-22 19:00:00-04:00,2021-08-23 08:00:00-04:00,15117.0,15130.75,13.75,-13.25,-106.75,1.0,-1.0,2021
2021-08-23 19:00:00-04:00,2021-08-24 08:00:00-04:00,15329.5,15332.5,3.0,13.75,-13.25,1.0,1.0,2021
2021-08-24 19:00:00-04:00,2021-08-25 08:00:00-04:00,15353.0,15349.25,-3.75,3.0,13.75,-1.0,1.0,2021
2021-08-25 19:00:00-04:00,2021-08-26 08:00:00-04:00,15364.0,15345.25,-18.75,-3.75,3.0,-1.0,-1.0,2021
2021-08-26 19:00:00-04:00,2021-08-27 08:00:00-04:00,15283.5,15316.0,32.5,-18.75,-3.75,1.0,-1.0,2021
2021-08-29 19:00:00-04:00,2021-08-30 08:00:00-04:00,15437.5,15440.0,2.5,32.5,-18.75,1.0,1.0,2021
2021-08-30 19:00:00-04:00,2021-08-31 08:00:00-04:00,15605.0,15589.0,-16.0,2.5,32.5,-1.0,1.0,2021
2021-08-31 19:00:00-04:00,2021-09-01 08:00:00-04:00,15589.5,15642.5,53.0,-16.0,2.5,1.0,-1.0,2021
2021-09-01 19:00:00-04:00,2021-09-02 08:00:00-04:00,15613.75,15651.25,37.5,53.0,-16.0,1.0,1.0,2021
2021-09-02 19:00:00-04:00,2021-09-03 08:00:00-04:00,15602.75,15621.5,18.75,37.5,53.0,1.0,1.0,2021
2021-09-05 19:00:00-04:00,2021-09-06 08:00:00-04:00,15659.0,15694.0,35.0,18.75,37.5,1.0,1.0,2021
2021-09-06 19:00:00-04:00,2021-09-07 08:00:00-04:00,15694.25,15655.25,-39.0,35.0,18.75,-1.0,1.0,2021
2021-09-07 19:00:00-04:00,2021-09-08 08:00:00-04:00,15666.0,15657.75,-8.25,-39.0,35.0,-1.0,-1.0,2021
2021-09-08 19:00:00-04:00,2021-09-09 08:00:00-04:00,15599.75,15607.5,7.75,-8.25,-39.0,1.0,-1.0,2021
2021-09-09 19:00:00-04:00,2021-09-10 08:00:00-04:00,15552.25,15624.25,72.0,7.75,-8.25,1.0,1.0,2021
2021-09-12 19:00:00-04:00,2021-09-13 08:00:00-04:00,15473.5,15517.5,44.0,72.0,7.75,1.0,1.0,2021
2021-09-13 19:00:00-04:00,2021-09-14 08:00:00-04:00,15445.5,15403.75,-41.75,44.0,72.0,-1.0,1.0,2021
2021-09-14 19:00:00-04:00,2021-09-15 08:00:00-04:00,15395.5,15408.75,13.25,-41.75,44.0,1.0,-1.0,2021
2021-09-15 19:00:00-04:00,2021-09-16 08:00:00-04:00,15502.0,15448.0,-54.0,13.25,-41.75,-1.0,1.0,2021
2021-09-16 19:00:00-04:00,2021-09-17 08:00:00-04:00,15494.75,15495.25,0.5,-54.0,13.25,1.0,-1.0,2021
2021-09-19 19:00:00-04:00,2021-09-20 08:00:00-04:00,15318.25,15070.0,-248.25,0.5,-54.0,-1.0,1.0,2021
2021-09-20 19:00:00-04:00,2021-09-21 08:00:00-04:00,14992.25,15110.0,117.75,-248.25,0.5,1.0,-1.0,2021
2021-09-21 19:00:00-04:00,2021-09-22 08:00:00-04:00,14993.75,15073.75,80.0,117.75,-248.25,1.0,1.0,2021
2021-09-22 19:00:00-04:00,2021-09-23 08:00:00-04:00,15196.0,15247.5,51.5,80.0,117.75,1.0,1.0,2021
2021-09-23 19:00:00-04:00,2021-09-24 08:00:00-04:00,15312.0,15198.25,-113.75,51.5,80.0,-1.0,1.0,2021
2021-09-26 19:00:00-04:00,2021-09-27 08:00:00-04:00,15308.25,15208.0,-100.25,-113.75,51.5,-1.0,-1.0,2021
2021-09-27 19:00:00-04:00,2021-09-28 08:00:00-04:00,15169.25,14971.25,-198.0,-100.25,-113.75,-1.0,-1.0,2021
2021-09-28 19:00:00-04:00,2021-09-29 08:00:00-04:00,14783.0,14860.75,77.75,-198.0,-100.25,1.0,-1.0,2021
2021-09-29 19:00:00-04:00,2021-09-30 08:00:00-04:00,14787.5,14799.0,11.5,77.75,-198.0,1.0,1.0,2021
2021-09-30 19:00:00-04:00,2021-10-01 08:00:00-04:00,14718.75,14734.75,16.0,11.5,77.75,1.0,1.0,2021
2021-10-03 19:00:00-04:00,2021-10-04 08:00:00-04:00,14825.5,14698.0,-127.5,16.0,11.5,-1.0,1.0,2021
2021-10-04 19:00:00-04:00,2021-10-05 08:00:00-04:00,14498.25,14529.0,30.75,-127.5,16.0,1.0,-1.0,2021
2021-10-05 19:00:00-04:00,2021-10-06 08:00:00-04:00,14651.5,14477.25,-174.25,30.75,-127.5,-1.0,1.0,2021
2021-10-06 19:00:00-04:00,2021-10-07 08:00:00-04:00,14813.0,14933.25,120.25,-174.25,30.75,1.0,-1.0,2021
2021-10-07 19:00:00-04:00,2021-10-08 08:00:00-04:00,14899.25,14902.0,2.75,120.25,-174.25,1.0,1.0,2021
2021-10-10 19:00:00-04:00,2021-10-11 08:00:00-04:00,14750.75,14699.75,-51.0,2.75,120.25,-1.0,1.0,2021
2021-10-11 19:00:00-04:00,2021-10-12 08:00:00-04:00,14670.75,14754.0,83.25,-51.0,2.75,1.0,-1.0,2021
2021-10-12 19:00:00-04:00,2021-10-13 08:00:00-04:00,14605.0,14721.75,116.75,83.25,-51.0,1.0,1.0,2021
2021-10-13 19:00:00-04:00,2021-10-14 08:00:00-04:00,14793.5,14931.75,138.25,116.75,83.25,1.0,1.0,2021
2021-10-14 19:00:00-04:00,2021-10-15 08:00:00-04:00,15069.0,15087.5,18.5,138.25,116.75,1.0,1.0,2021
2021-10-17 19:00:00-04:00,2021-10-18 08:00:00-04:00,15115.5,15099.25,-16.25,18.5,138.25,-1.0,1.0,2021
2021-10-18 19:00:00-04:00,2021-10-19 08:00:00-04:00,15275.75,15355.5,79.75,-16.25,18.5,1.0,-1.0,2021
2021-10-19 19:00:00-04:00,2021-10-20 08:00:00-04:00,15406.5,15405.75,-0.75,79.75,-16.25,-1.0,1.0,2021
2021-10-20 19:00:00-04:00,2021-10-21 08:00:00-04:00,15347.5,15318.25,-29.25,-0.75,79.75,-1.0,-1.0,2021
2021-10-21 19:00:00-04:00,2021-10-22 08:00:00-04:00,15405.0,15442.5,37.5,-29.25,-0.75,1.0,-1.0,2021
2021-10-24 19:00:00-04:00,2021-10-25 08:00:00-04:00,15320.0,15390.25,70.25,37.5,-29.25,1.0,1.0,2021
2021-10-25 19:00:00-04:00,2021-10-26 08:00:00-04:00,15527.5,15595.0,67.5,70.25,37.5,1.0,1.0,2021
2021-10-26 19:00:00-04:00,2021-10-27 08:00:00-04:00,15560.75,15531.0,-29.75,67.5,70.25,-1.0,1.0,2021
2021-10-27 19:00:00-04:00,2021-10-28 08:00:00-04:00,15614.25,15676.25,62.0,-29.75,67.5,1.0,-1.0,2021
2021-10-28 19:00:00-04:00,2021-10-29 08:00:00-04:00,15670.5,15645.0,-25.5,62.0,-29.75,-1.0,1.0,2021
2021-10-31 19:00:00-04:00,2021-11-01 08:00:00-04:00,15866.75,15891.0,24.25,-25.5,62.0,1.0,-1.0,2021
2021-11-01 19:00:00-04:00,2021-11-02 08:00:00-04:00,15885.5,15866.75,-18.75,24.25,-25.5,-1.0,1.0,2021
2021-11-02 19:00:00-04:00,2021-11-03 08:00:00-04:00,15946.5,15977.25,30.75,-18.75,24.25,1.0,-1.0,2021
2021-11-03 19:00:00-04:00,2021-11-04 08:00:00-04:00,16170.5,16194.0,23.5,30.75,-18.75,1.0,1.0,2021
2021-11-04 19:00:00-04:00,2021-11-05 08:00:00-04:00,16334.5,16358.5,24.0,23.5,30.75,1.0,1.0,2021
2021-11-07 19:00:00-05:00,2021-11-08 08:00:00-05:00,16313.0,16343.0,30.0,24.0,23.5,1.0,1.0,2021
2021-11-08 19:00:00-05:00,2021-11-09 08:00:00-05:00,16295.75,16348.5,52.75,30.0,24.0,1.0,1.0,2021
2021-11-09 19:00:00-05:00,2021-11-10 08:00:00-05:00,16192.0,16152.0,-40.0,52.75,30.0,-1.0,1.0,2021
2021-11-10 19:00:00-05:00,2021-11-11 08:00:00-05:00,16013.75,16091.0,77.25,-40.0,52.75,1.0,-1.0,2021
2021-11-11 19:00:00-05:00,2021-11-12 08:00:00-05:00,16075.75,16056.5,-19.25,77.25,-40.0,-1.0,1.0,2021
2021-11-14 19:00:00-05:00,2021-11-15 08:00:00-05:00,16231.5,16263.75,32.25,-19.25,77.25,1.0,-1.0,2021
2021-11-15 19:00:00-05:00,2021-11-16 08:00:00-05:00,16187.75,16190.25,2.5,32.25,-19.25,1.0,1.0,2021
2021-11-16 19:00:00-05:00,2021-11-17 08:00:00-05:00,16307.75,16298.25,-9.5,2.5,32.25,-1.0,1.0,2021
2021-11-17 19:00:00-05:00,2021-11-18 08:00:00-05:00,16328.5,16389.0,60.5,-9.5,2.5,1.0,-1.0,2021
2021-11-18 19:00:00-05:00,2021-11-19 08:00:00-05:00,16497.75,16543.25,45.5,60.5,-9.5,1.0,1.0,2021
2021-11-21 19:00:00-05:00,2021-11-22 08:00:00-05:00,16605.0,16632.75,27.75,45.5,60.5,1.0,1.0,2021
