sl,tp,is_trades,is_wr,is_exp,is_pf,is_pnl,is_dd,oos_trades,oos_wr,oos_exp,oos_pf,oos_pnl,oos_dd
2.0,1.75,225,59.55555555555555,4.945873015872987,1.2618909537137417,1112.821428571424,-431.39285714285506,190,52.10526315789473,5.2930921052631525,1.228318860321244,1005.6875,-456.9419642857065
2.0,2.0,222,56.75675675675676,5.725868725868565,1.288203666515506,1271.1428571428223,-465.75,185,48.64864864864865,4.942277992277969,1.1980152837076903,914.3214285714239,-581.2142857142899
2.0,2.25,221,54.29864253393665,6.429440045248867,1.3067634200502714,1420.90625,-416.78125000000364,181,42.5414364640884,2.8052486187845282,1.1032341921054925,507.75,-716.3883928571377
2.0,2.5,218,52.752293577981646,7.275516055045767,1.3379274528603333,1586.0624999999782,-455.58035714286234,179,41.340782122905026,2.3552972865123785,1.084741534640317,421.5982142857174,-913.625
2.0,2.75,213,50.23474178403756,6.150486250838373,1.2670289512189792,1310.0535714285725,-453.54910714286234,176,40.340909090909086,2.843065137987022,1.101974067280959,500.3794642857174,-1157.0848214285652
2.0,3.0,211,48.81516587677725,6.969194312796141,1.2957859800864897,1470.4999999999854,-451.51785714286234,176,39.77272727272727,3.3777394480519582,1.1193012005017027,594.4821428571449,-1032.1607142857138
2.25,0.5,266,86.09022556390977,4.147388560687521,1.6080120855436155,1103.2053571428805,-232.40625,224,79.91071428571429,2.3709941007652873,1.2287426623417803,531.1026785714239,-520.875
2.25,0.75,245,75.51020408163265,1.4326530612244586,1.1116193493982036,350.9999999999927,-558.0133928571595,212,73.11320754716981,2.153449292452832,1.143214257705278,456.53125,-919.5446428571486
2.25,1.0,233,70.81545064377683,1.7155311158798412,1.108548248852229,399.71875000000364,-518.2857142857101,200,65.0,1.79977678571424,1.097103630998974,359.9553571428478,-997.7812500000073
2.25,1.25,223,66.81614349775785,1.3997637732222188,1.0759158466634704,312.1473214285543,-742.8973214285761,194,60.824742268041234,2.473030191458008,1.116413441686038,479.76785714285506,-939.9687500000073
2.25,1.5,224,63.83928571428571,3.1669921875000924,1.1658015248060134,709.4062500000218,-537.5982142857101,192,57.8125,4.421712239583332,1.1946090044362123,848.96875,-738.5357142857174
2.25,1.75,222,60.36036036036037,4.00733992921495,1.1966373403432333,889.6294642857174,-516.0044642857138,189,55.026455026455025,5.915178571428605,1.2470307968512657,1117.9687500000073,-628.9687500000036
2.25,2.0,219,57.534246575342465,4.748246901500227,1.2211275387469176,1039.8660714285506,-562.9062500000073,184,51.08695652173913,5.210185364906849,1.199589932718109,958.6741071428587,-786.3526785714384
2.25,2.25,217,54.377880184331794,4.619177913100813,1.1994958604402421,1002.3616071428769,-588.3705357142717,181,45.30386740331492,3.171468034727699,1.111824231482351,574.0357142857138,-1042.1339285714275
2.25,2.5,214,52.80373831775701,5.411548731642171,1.2273518446132237,1158.071428571424,-594.3839285714166,179,44.134078212290504,2.782172785315243,1.095808126092886,498.00892857142753,-1254.736607142866
2.25,2.75,210,49.523809523809526,3.4029761904762417,1.1319151496072877,714.6250000000109,-557.1651785714239,177,44.06779661016949,4.9587621065375345,1.1743819399541797,877.7008928571449,-1240.6473214285725
2.25,3.0,210,47.61904761904761,3.9634566326530063,1.150816486829512,832.325892857134,-541.8437499999964,177,43.50282485875706,5.097508071025036,1.1762627134756305,902.2589285714312,-1105.7901785714348
2.5,0.5,266,86.8421052631579,4.104692534908764,1.586758856298376,1091.8482142857283,-163.6875,220,81.81818181818183,3.2340097402597188,1.326835130490418,711.4821428571377,-483.5982142857101
2.5,0.75,240,77.91666666666667,2.2285156249999556,1.1774746909136118,534.8437499999891,-516.2098214285797,209,76.07655502392345,3.9869916267942553,1.283284463708992,833.28125,-795.4999999999964
2.5,1.0,227,73.568281938326,2.481198867212081,1.1573486054087483,563.2321428571413,-443.24999999999636,197,68.52791878172589,3.6217820884698675,1.204836448178897,713.4910714285652,-915.1160714285725
2.5,1.25,217,69.12442396313364,2.067293449637816,1.1118956574414054,448.6026785714057,-532.0089285714275,191,64.3979057591623,4.291767950635762,1.2078638202684753,819.7276785714312,-891.3928571428551
2.5,1.5,219,66.21004566210046,3.7424575994782145,1.195873208932137,819.5982142857283,-344.732142857134,189,61.37566137566137,6.329837490551775,1.2841781548250268,1196.3392857142862,-672.3839285714203
2.5,1.75,217,62.21198156682027,4.329637096774174,1.2111246875087769,939.5312499999964,-467.08035714285506,186,59.13978494623656,8.277169738863332,1.3534422855784176,1539.5535714285797,-563.3482142857101
2.5,2.0,215,59.53488372093023,5.263953488371939,1.243626606802379,1131.7499999999673,-451.33035714285506,181,55.80110497237569,8.439029202841404,1.333187912404667,1527.4642857142935,-678.6696428571486
2.5,2.25,211,56.39810426540285,5.200681279620891,1.2235350928406579,1097.3437500000073,-487.04017857142753,179,51.39664804469274,7.477080007980831,1.2767913362200285,1338.3973214285688,-720.2366071428551
2.5,2.5,208,55.28846153846154,6.201837225274673,1.2599726852160051,1289.9821428571304,-480.89285714286234,177,49.717514124293785,6.898355528652154,1.2480496560030332,1221.0089285714312,-981.4464285714312
2.5,2.75,202,52.475247524752476,5.3477722772277225,1.2127399936347505,1080.25,-448.1205357142826,175,49.714285714285715,9.501454081632673,1.3508396633057536,1662.7544642857174,-989.2142857142826
2.5,3.0,202,50.495049504950494,5.908990452616607,1.2302028319675131,1193.6160714285543,-411.95535714285506,175,49.142857142857146,9.599948979591865,1.3475011219603195,1679.991071428576,-892.3750000000036
2.75,0.5,265,87.9245283018868,3.859619272237329,1.527615485766812,1022.7991071428914,-253.5892857142826,223,83.40807174887892,4.255124919923098,1.4721006783259933,948.8928571428514,-326.88392857142026
2.75,0.75,239,79.49790794979079,2.001139420203229,1.1538027538148135,478.27232142857247,-663.7366071428623,211,76.77725118483413,4.102276574136759,1.2944879760995258,865.5803571428551,-777.5803571428587
2.75,1.0,226,75.22123893805309,2.051635587863533,1.1242525966211074,463.6696428571595,-600.1517857142717,196,68.87755102040816,3.0761206268220818,1.1680775386361497,602.9196428571267,-978.5982142857283
