entry_time,exit_time,direction,entry_price,exit_price,contracts,bars_held,gross_pnl,net_pnl,exit_reason,signal_time
2021-03-22 15:31:00-04:00,2021-03-22 15:31:00-04:00,long,13099.0625,13097.698682334276,1,1,-27.28,-31.78,band_stop,2021-03-22 15:30:00-04:00
2021-03-24 10:01:00-04:00,2021-03-24 10:04:00-04:00,short,12956.1875,12970.238841210223,1,4,-281.03,-285.53,band_stop,2021-03-24 10:00:00-04:00
2021-03-24 10:31:00-04:00,2021-03-24 10:32:00-04:00,short,12945.4375,12949.820380275714,1,2,-87.66,-92.16,band_stop,2021-03-24 10:30:00-04:00
2021-03-24 13:31:00-04:00,2021-03-24 13:32:00-04:00,short,12918.1875,12920.8125,1,2,-52.5,-57.0,band_stop,2021-03-24 13:30:00-04:00
2021-03-24 15:01:00-04:00,2021-03-24 15:04:00-04:00,short,12868.1875,12872.22462123474,1,4,-80.74,-85.24,band_stop,2021-03-24 15:00:00-04:00
2021-03-24 15:31:00-04:00,2021-03-24 16:45:00-04:00,short,12861.6875,12795.5625,1,60,1322.5,1318.0,eod_close,2021-03-24 15:30:00-04:00
2021-03-29 10:01:00-04:00,2021-03-29 10:23:00-04:00,short,12854.6875,12871.727550015441,1,23,-340.8,-345.3,band_stop,2021-03-29 10:00:00-04:00
2021-03-29 10:31:00-04:00,2021-03-29 10:37:00-04:00,short,12837.6875,12868.858067754678,1,7,-623.41,-627.91,band_stop,2021-03-29 10:30:00-04:00
2021-03-29 11:01:00-04:00,2021-03-29 11:11:00-04:00,short,12865.1875,12872.189485493072,1,11,-140.04,-144.54,band_stop,2021-03-29 11:00:00-04:00
2021-03-31 10:01:00-04:00,2021-03-31 15:55:00-04:00,long,13052.0625,13098.67299543811,1,355,932.21,927.71,band_stop,2021-03-31 10:00:00-04:00
2021-04-05 10:31:00-04:00,2021-04-05 16:45:00-04:00,long,13513.8125,13595.6875,1,360,1637.5,1633.0,eod_close,2021-04-05 10:30:00-04:00
2021-04-13 10:01:00-04:00,2021-04-13 10:04:00-04:00,long,13941.5625,13933.897012457486,1,4,-153.31,-157.81,band_stop,2021-04-13 10:00:00-04:00
2021-04-13 14:31:00-04:00,2021-04-13 16:45:00-04:00,long,13944.3125,13981.4375,1,120,742.5,738.0,eod_close,2021-04-13 14:30:00-04:00
2021-04-14 11:01:00-04:00,2021-04-14 11:01:00-04:00,short,13915.9375,13919.252136043306,1,1,-66.29,-70.79,band_stop,2021-04-14 11:00:00-04:00
2021-04-14 11:31:00-04:00,2021-04-14 12:22:00-04:00,short,13880.9375,13909.303633446087,1,52,-567.32,-571.82,band_stop,2021-04-14 11:30:00-04:00
2021-04-14 12:31:00-04:00,2021-04-14 12:42:00-04:00,short,13888.1875,13914.232926135697,1,12,-520.91,-525.41,band_stop,2021-04-14 12:30:00-04:00
2021-04-14 13:01:00-04:00,2021-04-14 16:45:00-04:00,short,13912.4375,13823.0625,1,210,1787.5,1783.0,eod_close,2021-04-14 13:00:00-04:00
2021-04-15 13:01:00-04:00,2021-04-15 13:04:00-04:00,long,14008.8125,14001.204959228337,1,4,-152.15,-156.65,band_stop,2021-04-15 13:00:00-04:00
2021-04-15 14:31:00-04:00,2021-04-15 14:31:00-04:00,long,14013.8125,14011.41793854753,1,1,-47.89,-52.39,band_stop,2021-04-15 14:30:00-04:00
2021-04-16 10:01:00-04:00,2021-04-16 10:01:00-04:00,short,13963.9375,13967.83466907628,1,1,-77.94,-82.44,band_stop,2021-04-16 10:00:00-04:00
2021-04-19 12:01:00-04:00,2021-04-19 13:37:00-04:00,short,13878.9375,13892.256710792431,1,97,-266.38,-270.88,band_stop,2021-04-19 12:00:00-04:00
2021-04-19 14:01:00-04:00,2021-04-19 14:02:00-04:00,short,13876.4375,13880.077934757992,1,2,-72.81,-77.31,band_stop,2021-04-19 14:00:00-04:00
2021-04-19 14:31:00-04:00,2021-04-19 14:31:00-04:00,short,13888.6875,13889.384435280459,1,1,-13.94,-18.44,band_stop,2021-04-19 14:30:00-04:00
2021-04-19 15:31:00-04:00,2021-04-19 15:42:00-04:00,short,13862.6875,13876.634076615821,1,12,-278.93,-283.43,band_stop,2021-04-19 15:30:00-04:00
2021-04-20 11:01:00-04:00,2021-04-20 11:07:00-04:00,short,13804.6875,13817.215124001174,1,7,-250.55,-255.05,band_stop,2021-04-20 11:00:00-04:00
2021-04-20 11:31:00-04:00,2021-04-20 12:16:00-04:00,short,13753.1875,13801.536201632767,1,46,-966.97,-971.47,band_stop,2021-04-20 11:30:00-04:00
2021-04-20 12:31:00-04:00,2021-04-20 13:59:00-04:00,short,13793.6875,13788.3125,1,89,107.5,103.0,band_stop,2021-04-20 12:30:00-04:00
2021-04-20 14:31:00-04:00,2021-04-20 15:06:00-04:00,short,13769.1875,13777.449574763174,1,36,-165.24,-169.74,band_stop,2021-04-20 14:30:00-04:00
2021-04-21 10:01:00-04:00,2021-04-21 10:02:00-04:00,long,13802.0625,13788.197034960878,1,2,-277.31,-281.81,band_stop,2021-04-21 10:00:00-04:00
2021-04-21 10:31:00-04:00,2021-04-21 10:33:00-04:00,long,13815.8125,13797.238295605255,1,3,-371.48,-375.98,band_stop,2021-04-21 10:30:00-04:00
2021-04-21 11:31:00-04:00,2021-04-21 15:04:00-04:00,long,13847.3125,13848.944767304823,1,214,32.65,28.15,band_stop,2021-04-21 11:30:00-04:00
2021-04-21 15:31:00-04:00,2021-04-21 16:45:00-04:00,long,13872.5625,13892.4375,1,60,397.5,393.0,eod_close,2021-04-21 15:30:00-04:00
2021-04-22 14:01:00-04:00,2021-04-22 16:45:00-04:00,short,13732.4375,13759.5625,1,150,-542.5,-547.0,eod_close,2021-04-22 14:00:00-04:00
2021-04-23 10:01:00-04:00,2021-04-23 16:45:00-04:00,long,13828.5625,13910.9375,1,390,1647.5,1643.0,eod_close,2021-04-23 10:00:00-04:00
2021-04-27 10:01:00-04:00,2021-04-27 11:16:00-04:00,short,13955.6875,13952.3125,1,76,67.5,63.0,band_stop,2021-04-27 10:00:00-04:00
2021-04-29 12:01:00-04:00,2021-04-29 12:55:00-04:00,short,13861.6875,13890.279906682455,1,55,-571.85,-576.35,band_stop,2021-04-29 12:00:00-04:00
2021-04-29 13:01:00-04:00,2021-04-29 13:12:00-04:00,short,13883.4375,13891.15667037942,1,12,-154.38,-158.88,band_stop,2021-04-29 13:00:00-04:00
2021-05-03 11:31:00-04:00,2021-05-03 11:31:00-04:00,short,13782.1875,13784.736865929313,1,1,-50.99,-55.49,band_stop,2021-05-03 11:30:00-04:00
2021-05-04 10:01:00-04:00,2021-05-04 15:36:00-04:00,short,13543.4375,13492.697313885134,1,336,1014.8,1010.3,vwap_stop,2021-05-04 10:00:00-04:00
2021-05-06 10:31:00-04:00,2021-05-06 10:31:00-04:00,short,13418.9375,13419.0625,1,1,-2.5,-7.0,band_stop,2021-05-06 10:30:00-04:00
2021-05-10 10:01:00-04:00,2021-05-10 10:19:00-04:00,short,13536.1875,13551.998481930068,1,19,-316.22,-320.72,vwap_stop,2021-05-10 10:00:00-04:00
2021-05-10 10:31:00-04:00,2021-05-10 12:01:00-04:00,short,13514.9375,13521.336397303603,1,91,-127.98,-132.48,vwap_stop,2021-05-10 10:30:00-04:00
2021-05-10 12:31:00-04:00,2021-05-10 16:45:00-04:00,short,13518.9375,13339.0625,1,240,3597.5,3593.0,eod_close,2021-05-10 12:30:00-04:00
2021-05-12 15:31:00-04:00,2021-05-12 15:31:00-04:00,short,13002.6875,13003.780004820765,1,1,-21.85,-26.35,band_stop,2021-05-12 15:30:00-04:00
2021-05-14 11:01:00-04:00,2021-05-14 11:02:00-04:00,long,13326.5625,13319.738140678923,1,2,-136.49,-140.99,band_stop,2021-05-14 11:00:00-04:00
2021-05-14 12:31:00-04:00,2021-05-14 13:34:00-04:00,long,13352.0625,13349.137730113707,1,64,-58.5,-63.0,band_stop,2021-05-14 12:30:00-04:00
2021-05-14 14:01:00-04:00,2021-05-14 16:45:00-04:00,long,13369.3125,13395.1875,1,150,517.5,513.0,eod_close,2021-05-14 14:00:00-04:00
2021-05-20 10:01:00-04:00,2021-05-20 16:45:00-04:00,long,13384.5625,13503.1875,1,390,2372.5,2368.0,eod_close,2021-05-20 10:00:00-04:00
2021-05-24 10:31:00-04:00,2021-05-24 12:11:00-04:00,long,13633.8125,13643.994746502527,1,101,203.64,199.14,band_stop,2021-05-24 10:30:00-04:00
2021-05-24 12:31:00-04:00,2021-05-24 12:38:00-04:00,long,13639.0625,13639.601759368681,1,8,10.79,6.29,band_stop,2021-05-24 12:30:00-04:00
2021-05-24 13:01:00-04:00,2021-05-24 13:01:00-04:00,long,13639.0625,13638.464568795922,1,1,-11.96,-16.46,band_stop,2021-05-24 13:00:00-04:00
2021-05-24 13:31:00-04:00,2021-05-24 15:26:00-04:00,long,13652.3125,13671.879007637646,1,116,391.33,386.83,band_stop,2021-05-24 13:30:00-04:00
2021-05-24 15:31:00-04:00,2021-05-24 15:31:00-04:00,long,13670.5625,13669.342271177013,1,1,-24.4,-28.9,band_stop,2021-05-24 15:30:00-04:00
2021-06-03 10:01:00-04:00,2021-06-03 10:03:00-04:00,short,13496.9375,13507.749197775927,1,3,-216.23,-220.73,band_stop,2021-06-03 10:00:00-04:00
2021-06-04 10:01:00-04:00,2021-06-04 16:45:00-04:00,long,13698.8125,13760.9375,1,390,1242.5,1238.0,eod_close,2021-06-04 10:00:00-04:00
2021-06-10 10:01:00-04:00,2021-06-10 10:40:00-04:00,long,13934.3125,13898.494122998542,1,40,-716.37,-720.87,vwap_stop,2021-06-10 10:00:00-04:00
2021-06-10 11:31:00-04:00,2021-06-10 11:43:00-04:00,long,13896.5625,13897.912533020346,1,13,27.0,22.5,band_stop,2021-06-10 11:30:00-04:00
2021-06-10 12:01:00-04:00,2021-06-10 16:45:00-04:00,long,13913.5625,13959.9375,1,265,927.5,923.0,eod_close,2021-06-10 12:00:00-04:00
2021-06-15 13:01:00-04:00,2021-06-15 13:34:00-04:00,short,14038.1875,14037.306308905892,1,34,17.62,13.12,band_stop,2021-06-15 13:00:00-04:00
2021-06-15 14:31:00-04:00,2021-06-15 15:48:00-04:00,short,14021.6875,14034.151093384196,1,78,-249.27,-253.77,band_stop,2021-06-15 14:30:00-04:00
2021-06-16 14:31:00-04:00,2021-06-16 14:39:00-04:00,short,13922.1875,13887.3125,1,9,697.5,693.0,eod_close,2021-06-16 14:30:00-04:00
2021-06-17 10:01:00-04:00,2021-06-17 12:22:00-04:00,long,14025.0625,14084.247274244974,1,142,1183.7,1179.2,vwap_stop,2021-06-17 10:00:00-04:00
2021-06-17 12:31:00-04:00,2021-06-17 12:31:00-04:00,long,14075.0625,14074.9375,1,1,-2.5,-7.0,vwap_stop,2021-06-17 12:30:00-04:00
2021-06-17 13:01:00-04:00,2021-06-17 16:45:00-04:00,long,14106.0625,14177.6875,1,210,1432.5,1428.0,eod_close,2021-06-17 13:00:00-04:00
2021-06-22 12:31:00-04:00,2021-06-22 13:16:00-04:00,long,14229.0625,14216.403161254959,1,46,-253.19,-257.69,band_stop,2021-06-22 12:30:00-04:00
2021-06-22 15:01:00-04:00,2021-06-22 15:03:00-04:00,long,14237.5625,14237.1875,1,3,-7.5,-12.0,band_stop,2021-06-22 15:00:00-04:00
2021-06-22 15:31:00-04:00,2021-06-22 16:45:00-04:00,long,14274.5625,14276.4375,1,60,37.5,33.0,eod_close,2021-06-22 15:30:00-04:00
2021-06-28 10:01:00-04:00,2021-06-28 11:29:00-04:00,long,14451.8125,14470.255677613823,1,89,368.86,364.36,band_stop,2021-06-28 10:00:00-04:00
2021-06-28 11:31:00-04:00,2021-06-28 11:32:00-04:00,long,14475.0625,14472.176054646907,1,2,-57.73,-62.23,band_stop,2021-06-28 11:30:00-04:00
2021-06-28 12:01:00-04:00,2021-06-28 13:07:00-04:00,long,14473.0625,14466.602175867256,1,67,-129.21,-133.71,band_stop,2021-06-28 12:00:00-04:00
2021-06-28 15:01:00-04:00,2021-06-28 16:45:00-04:00,long,14504.0625,14501.6875,1,105,-47.5,-52.0,eod_close,2021-06-28 15:00:00-04:00
2021-07-09 11:01:00-04:00,2021-07-09 16:45:00-04:00,long,14773.8125,14811.6875,1,345,757.5,753.0,eod_close,2021-07-09 11:00:00-04:00
2021-07-13 10:01:00-04:00,2021-07-13 10:10:00-04:00,long,14914.0625,14916.44403069239,1,10,47.63,43.13,band_stop,2021-07-13 10:00:00-04:00
2021-07-13 10:31:00-04:00,2021-07-13 13:12:00-04:00,long,14954.0625,14944.37470817501,1,162,-193.76,-198.26,band_stop,2021-07-13 10:30:00-04:00
2021-07-15 10:31:00-04:00,2021-07-15 11:32:00-04:00,short,14804.6875,14827.6440113389,1,62,-459.13,-463.63,vwap_stop,2021-07-15 10:30:00-04:00
2021-07-15 12:01:00-04:00,2021-07-15 15:32:00-04:00,short,14775.6875,14794.266936117554,1,212,-371.59,-376.09,vwap_stop,2021-07-15 12:00:00-04:00
2021-07-16 15:31:00-04:00,2021-07-16 16:45:00-04:00,short,14684.1875,14666.8125,1,75,347.5,343.0,eod_close,2021-07-16 15:30:00-04:00
2021-07-19 10:01:00-04:00,2021-07-19 10:05:00-04:00,short,14483.4375,14491.249748062917,1,5,-156.24,-160.74,band_stop,2021-07-19 10:00:00-04:00
2021-07-20 11:01:00-04:00,2021-07-20 11:02:00-04:00,long,14651.3125,14650.9375,1,2,-7.5,-12.0,band_stop,2021-07-20 11:00:00-04:00
2021-07-20 12:01:00-04:00,2021-07-20 16:45:00-04:00,long,14703.0625,14722.6875,1,285,392.5,388.0,eod_close,2021-07-20 12:00:00-04:00
