date,entry_time,exit_time,direction,prior_gamma_sign,entry_price,exit_price,qty,bars_held,pnl_pts,pnl_$,reason
2022-07-01,2022-07-01 10:00:00-04:00,2022-07-01 14:30:00-04:00,SHORT,-1,11559.75,11545.5,2,9,14.25,570.0,FC
2022-07-05,2022-07-05 10:00:00-04:00,2022-07-05 11:00:00-04:00,SHORT,-1,11448.5,11567.471029404764,1,2,-118.97102940476361,-2379.4205880952723,SL
2022-07-11,2022-07-11 10:00:00-04:00,2022-07-11 14:30:00-04:00,SHORT,-1,11884.5,11943.75,2,9,-59.25,-2370.0,FC
2022-07-12,2022-07-12 10:00:00-04:00,2022-07-12 14:30:00-04:00,SHORT,-1,11856.25,11879.75,1,9,-23.5,-470.0,FC
2022-07-13,2022-07-13 10:00:00-04:00,2022-07-13 14:30:00-04:00,SHORT,-1,11679.5,11806.75,2,9,-127.25,-5090.0,FC
2022-07-14,2022-07-14 10:00:00-04:00,2022-07-14 12:00:00-04:00,SHORT,-1,11567.25,11712.406187767192,1,4,-145.15618776719202,-2903.1237553438405,SL
2022-07-18,2022-07-18 10:00:00-04:00,2022-07-18 14:00:00-04:00,LONG,1,12162.5,12074.023021171854,2,8,-88.47697882814646,-3539.0791531258583,SL
2022-07-21,2022-07-21 10:00:00-04:00,2022-07-21 14:30:00-04:00,LONG,1,12497.0,12612.25,1,9,115.25,2305.0,FC
2022-07-25,2022-07-25 10:00:00-04:00,2022-07-25 14:30:00-04:00,SHORT,-1,12387.25,12311.75,1,9,75.5,1510.0,FC
2022-07-26,2022-07-26 10:00:00-04:00,2022-07-26 14:30:00-04:00,SHORT,-1,12235.25,12095.0,1,9,140.25,2805.0,FC
2022-07-29,2022-07-29 10:00:00-04:00,2022-07-29 14:30:00-04:00,LONG,1,12865.25,12952.0,1,9,86.75,1735.0,FC
2022-08-01,2022-08-01 10:00:00-04:00,2022-08-01 14:30:00-04:00,LONG,1,12990.75,12948.5,1,9,-42.25,-845.0,FC
2022-08-02,2022-08-02 10:00:00-04:00,2022-08-02 14:30:00-04:00,LONG,1,12912.5,12976.5,2,9,64.0,2560.0,FC
2022-08-04,2022-08-04 10:00:00-04:00,2022-08-04 11:00:00-04:00,LONG,1,13303.0,13197.064000180084,1,2,-105.9359998199161,-2118.719996398322,SL
2022-08-05,2022-08-05 10:00:00-04:00,2022-08-05 14:30:00-04:00,SHORT,-1,13181.75,13154.75,2,9,27.0,1080.0,FC
2022-08-09,2022-08-09 10:00:00-04:00,2022-08-09 14:30:00-04:00,SHORT,-1,13001.25,12995.0,1,9,6.25,125.0,FC
2022-08-11,2022-08-11 10:00:00-04:00,2022-08-11 11:30:00-04:00,LONG,1,13493.75,13406.388789821265,1,3,-87.36121017873484,-1747.2242035746967,SL
2022-08-16,2022-08-16 10:00:00-04:00,2022-08-16 14:00:00-04:00,SHORT,-1,13611.75,13686.673925075502,2,8,-74.92392507550176,-2996.9570030200703,SL
2022-08-17,2022-08-17 10:00:00-04:00,2022-08-17 14:30:00-04:00,SHORT,-1,13534.0,13577.5,1,9,-43.5,-870.0,FC
2022-08-18,2022-08-18 10:00:00-04:00,2022-08-18 11:30:00-04:00,SHORT,-1,13452.25,13543.134053383576,2,3,-90.88405338357552,-3635.362135343021,SL
2022-08-19,2022-08-19 10:00:00-04:00,2022-08-19 14:30:00-04:00,SHORT,-1,13308.5,13259.75,1,9,48.75,975.0,FC
2022-08-22,2022-08-22 10:00:00-04:00,2022-08-22 14:30:00-04:00,SHORT,-1,13027.5,12921.25,1,9,106.25,2125.0,FC
2022-08-23,2022-08-23 10:00:00-04:00,2022-08-23 14:30:00-04:00,SHORT,-1,12948.0,12946.5,1,9,1.5,30.0,FC
2022-08-24,2022-08-24 10:00:00-04:00,2022-08-24 11:30:00-04:00,SHORT,-1,12904.25,12988.090319537461,1,3,-83.84031953746126,-1676.806390749225,SL
2022-08-29,2022-08-29 10:00:00-04:00,2022-08-29 14:30:00-04:00,SHORT,-1,12533.75,12539.5,2,9,-5.75,-230.0,FC
2022-08-30,2022-08-30 10:00:00-04:00,2022-08-30 14:30:00-04:00,SHORT,-1,12479.75,12285.25,1,9,194.5,3890.0,FC
2022-09-01,2022-09-01 10:00:00-04:00,2022-09-01 14:30:00-04:00,SHORT,-1,12187.0,12174.0,1,9,13.0,260.0,FC
2022-09-06,2022-09-06 10:00:00-04:00,2022-09-06 14:30:00-04:00,SHORT,-1,12046.0,12039.5,1,9,6.5,130.0,FC
2022-09-13,2022-09-13 10:00:00-04:00,2022-09-13 14:30:00-04:00,SHORT,-1,12388.25,12253.5,1,9,134.75,2695.0,FC
2022-09-14,2022-09-14 10:00:00-04:00,2022-09-14 14:30:00-04:00,SHORT,-1,12193.75,12151.75,1,9,42.0,840.0,FC
2022-09-15,2022-09-15 10:00:00-04:00,2022-09-15 14:30:00-04:00,SHORT,-1,12203.5,12055.75,1,9,147.75,2955.0,FC
2022-09-16,2022-09-16 10:00:00-04:00,2022-09-16 11:00:00-04:00,SHORT,-1,11794.25,11896.652372558689,1,2,-102.40237255868851,-2048.0474511737702,SL
2022-09-20,2022-09-20 10:00:00-04:00,2022-09-20 12:00:00-04:00,SHORT,-1,11920.75,12012.975112329483,2,4,-92.22511232948273,-3689.004493179309,SL
2022-09-22,2022-09-22 10:00:00-04:00,2022-09-22 14:30:00-04:00,SHORT,-1,11591.5,11540.0,1,9,51.5,1030.0,FC
2022-09-23,2022-09-23 10:00:00-04:00,2022-09-23 14:30:00-04:00,SHORT,-1,11353.5,11282.5,1,9,71.0,1420.0,FC
2022-09-29,2022-09-29 10:00:00-04:00,2022-09-29 14:30:00-04:00,SHORT,-1,11256.0,11133.25,1,9,122.75,2455.0,FC
2022-09-30,2022-09-30 10:00:00-04:00,2022-09-30 14:30:00-04:00,SHORT,-1,11231.5,11165.5,1,9,66.0,1320.0,FC
2022-10-05,2022-10-05 10:00:00-04:00,2022-10-05 13:30:00-04:00,SHORT,-1,11494.5,11598.61097911619,1,7,-104.11097911619072,-2082.2195823238144,SL
2022-10-07,2022-10-07 10:00:00-04:00,2022-10-07 14:30:00-04:00,SHORT,-1,11225.5,11097.25,2,9,128.25,5130.0,FC
2022-10-10,2022-10-10 10:00:00-04:00,2022-10-10 14:30:00-04:00,SHORT,-1,11014.25,11002.75,1,9,11.5,230.0,FC
2022-10-11,2022-10-11 10:00:00-04:00,2022-10-11 12:00:00-04:00,SHORT,-1,10823.5,10958.376555928577,1,4,-134.87655592857664,-2697.5311185715327,SL
2022-10-12,2022-10-12 10:00:00-04:00,2022-10-12 14:30:00-04:00,SHORT,-1,10891.0,10908.0,2,9,-17.0,-680.0,FC
2022-10-13,2022-10-13 10:00:00-04:00,2022-10-13 11:30:00-04:00,SHORT,-1,10615.0,10839.331965982015,1,3,-224.3319659820154,-4486.639319640308,SL
2022-10-19,2022-10-19 10:00:00-04:00,2022-10-19 14:30:00-04:00,SHORT,-1,11137.0,11143.25,2,9,-6.25,-250.0,FC
2022-10-26,2022-10-26 10:00:00-04:00,2022-10-26 11:00:00-04:00,SHORT,-1,11482.75,11591.643955294678,1,2,-108.89395529467765,-2177.879105893553,SL
2022-10-28,2022-10-28 10:00:00-04:00,2022-10-28 11:30:00-04:00,SHORT,-1,11320.5,11491.467200448962,2,3,-170.9672004489621,-6838.688017958484,SL
2022-11-01,2022-11-01 10:00:00-04:00,2022-11-01 10:30:00-04:00,LONG,1,11513.0,11416.833446655462,1,1,-96.16655334453753,-1923.3310668907507,SL
2022-11-02,2022-11-02 10:00:00-04:00,2022-11-02 14:30:00-04:00,SHORT,-1,11279.75,11434.75,2,9,-155.0,-6200.0,FC
2022-11-03,2022-11-03 10:00:00-04:00,2022-11-03 11:00:00-04:00,SHORT,-1,10725.75,10850.075925764939,1,2,-124.3259257649388,-2486.518515298776,SL
2022-11-09,2022-11-09 10:00:00-05:00,2022-11-09 14:30:00-05:00,SHORT,-1,10976.75,10898.25,2,9,78.5,3140.0,FC
2022-11-11,2022-11-11 10:00:00-05:00,2022-11-11 14:30:00-05:00,LONG,1,11644.75,11854.25,1,9,209.5,4190.0,FC
2022-11-14,2022-11-14 10:00:00-05:00,2022-11-14 14:30:00-05:00,LONG,1,11744.75,11884.25,1,9,139.5,2790.0,FC
2022-11-16,2022-11-16 10:00:00-05:00,2022-11-16 14:30:00-05:00,SHORT,-1,11782.5,11762.25,1,9,20.25,405.0,FC
2022-11-17,2022-11-17 10:00:00-05:00,2022-11-17 12:30:00-05:00,SHORT,-1,11589.0,11714.355789821984,1,5,-125.35578982198422,-2507.1157964396843,SL
2022-11-22,2022-11-22 10:00:00-05:00,2022-11-22 11:00:00-05:00,SHORT,-1,11546.0,11639.362991631553,2,2,-93.36299163155309,-3734.5196652621235,SL
2022-11-23,2022-11-23 10:00:00-05:00,2022-11-23 13:00:00-05:00,LONG,1,11832.5,11748.350136497767,1,6,-84.14986350223262,-1682.9972700446524,SL
2022-11-28,2022-11-28 10:00:00-05:00,2022-11-28 11:30:00-05:00,LONG,1,11757.5,11673.800217131042,2,3,-83.69978286895821,-3347.9913147583284,SL
2022-11-29,2022-11-29 10:00:00-05:00,2022-11-29 14:30:00-05:00,SHORT,-1,11578.5,11511.25,1,9,67.25,1345.0,FC
2022-11-30,2022-11-30 10:00:00-05:00,2022-11-30 14:00:00-05:00,SHORT,-1,11564.75,11648.101181707332,1,8,-83.35118170733222,-1667.0236341466443,SL
2022-12-01,2022-12-01 10:00:00-05:00,2022-12-01 10:30:00-05:00,LONG,1,12109.75,12004.114007581882,2,1,-105.6359924181179,-4225.439696724716,SL
2022-12-05,2022-12-05 10:00:00-05:00,2022-12-05 14:30:00-05:00,SHORT,-1,11933.0,11776.0,1,9,157.0,3140.0,FC
2022-12-06,2022-12-06 10:00:00-05:00,2022-12-06 14:30:00-05:00,SHORT,-1,11664.75,11516.75,1,9,148.0,2960.0,FC
2022-12-07,2022-12-07 10:00:00-05:00,2022-12-07 14:30:00-05:00,SHORT,-1,11471.5,11510.5,1,9,-39.0,-780.0,FC
2022-12-09,2022-12-09 10:00:00-05:00,2022-12-09 14:30:00-05:00,SHORT,-1,11612.75,11663.5,2,9,-50.75,-2030.0,FC
2022-12-15,2022-12-15 10:00:00-05:00,2022-12-15 14:30:00-05:00,SHORT,-1,11573.0,11421.5,1,9,151.5,3030.0,FC
2022-12-16,2022-12-16 10:00:00-05:00,2022-12-16 14:30:00-05:00,SHORT,-1,11454.5,11297.25,1,9,157.25,3145.0,FC
2022-12-19,2022-12-19 10:00:00-05:00,2022-12-19 14:30:00-05:00,SHORT,-1,11268.75,11156.25,1,9,112.5,2250.0,FC
2022-12-20,2022-12-20 10:00:00-05:00,2022-12-20 14:30:00-05:00,SHORT,-1,11168.75,11193.25,1,9,-24.5,-490.0,FC
2022-12-28,2022-12-28 10:00:00-05:00,2022-12-28 14:30:00-05:00,SHORT,-1,10950.75,10806.75,2,9,144.0,5760.0,FC
2022-12-30,2022-12-30 10:00:00-05:00,2022-12-30 14:30:00-05:00,SHORT,-1,10915.25,10903.25,1,9,12.0,240.0,FC
2023-01-03,2023-01-03 10:00:00-05:00,2023-01-03 14:30:00-05:00,SHORT,-1,10993.75,10903.5,1,9,90.25,1805.0,FC
2023-01-04,2023-01-04 10:00:00-05:00,2023-01-04 14:30:00-05:00,SHORT,-1,10980.5,10913.0,1,9,67.5,1350.0,FC
2023-01-05,2023-01-05 10:00:00-05:00,2023-01-05 14:30:00-05:00,SHORT,-1,10867.75,10860.5,1,9,7.25,145.0,FC
2023-01-06,2023-01-06 10:00:00-05:00,2023-01-06 11:00:00-05:00,SHORT,-1,10814.5,10983.032232196028,1,2,-168.53223219602842,-3370.6446439205683,SL
2023-01-12,2023-01-12 10:00:00-05:00,2023-01-12 14:30:00-05:00,SHORT,-1,11357.5,11535.25,2,9,-177.75,-7110.0,FC
2023-01-17,2023-01-17 10:00:00-05:00,2023-01-17 14:30:00-05:00,LONG,1,11614.75,11621.75,1,9,7.0,140.0,FC
2023-01-19,2023-01-19 10:00:00-05:00,2023-01-19 14:30:00-05:00,SHORT,-1,11396.25,11432.75,1,9,-36.5,-730.0,FC
2023-01-24,2023-01-24 10:00:00-05:00,2023-01-24 14:30:00-05:00,LONG,1,11884.25,11905.5,2,9,21.25,850.0,FC
2023-01-25,2023-01-25 10:00:00-05:00,2023-01-25 11:30:00-05:00,SHORT,-1,11624.25,11716.882855991576,1,3,-92.63285599157643,-1852.6571198315287,SL
2023-01-30,2023-01-30 10:00:00-05:00,2023-01-30 10:30:00-05:00,LONG,1,12119.75,12031.910690490902,2,1,-87.8393095090978,-3513.572380363912,SL
2023-02-03,2023-02-03 10:00:00-05:00,2023-02-03 14:30:00-05:00,LONG,1,12721.25,12649.5,1,9,-71.75,-1435.0,FC
2023-02-06,2023-02-06 10:00:00-05:00,2023-02-06 14:30:00-05:00,SHORT,-1,12549.25,12547.5,2,9,1.75,70.0,FC
2023-02-07,2023-02-07 10:00:00-05:00,2023-02-07 12:00:00-05:00,SHORT,-1,12497.75,12580.642272026094,1,4,-82.89227202609436,-1657.8454405218872,SL
2023-02-10,2023-02-10 10:00:00-05:00,2023-02-10 14:30:00-05:00,SHORT,-1,12347.0,12291.0,2,9,56.0,2240.0,FC
2023-02-16,2023-02-16 10:00:00-05:00,2023-02-16 13:00:00-05:00,SHORT,-1,12564.25,12677.017638765406,1,6,-112.76763876540645,-2255.352775308129,SL
2023-02-17,2023-02-17 10:00:00-05:00,2023-02-17 14:30:00-05:00,SHORT,-1,12329.5,12343.25,2,9,-13.75,-550.0,FC
2023-02-21,2023-02-21 10:00:00-05:00,2023-02-21 14:30:00-05:00,SHORT,-1,12228.25,12119.5,1,9,108.75,2175.0,FC
2023-02-22,2023-02-22 10:00:00-05:00,2023-02-22 14:30:00-05:00,SHORT,-1,12122.5,12116.0,1,9,6.5,130.0,FC
2023-02-24,2023-02-24 10:00:00-05:00,2023-02-24 14:30:00-05:00,SHORT,-1,11976.5,11969.25,1,9,7.25,145.0,FC
2023-03-01,2023-03-01 10:00:00-05:00,2023-03-01 14:30:00-05:00,SHORT,-1,12051.75,11949.75,1,9,102.0,2040.0,FC
2023-03-02,2023-03-02 10:00:00-05:00,2023-03-02 14:00:00-05:00,SHORT,-1,11897.0,11981.367399059278,1,8,-84.36739905927789,-1687.3479811855577,SL
2023-03-06,2023-03-06 10:00:00-05:00,2023-03-06 14:30:00-05:00,LONG,1,12383.0,12358.25,2,9,-24.75,-990.0,FC
2023-03-08,2023-03-08 10:00:00-05:00,2023-03-08 14:30:00-05:00,SHORT,-1,12178.5,12196.0,1,9,-17.5,-350.0,FC
2023-03-10,2023-03-10 10:00:00-05:00,2023-03-10 14:30:00-05:00,SHORT,-1,11909.0,11816.75,2,9,92.25,3690.0,FC
2023-03-13,2023-03-13 10:00:00-04:00,2023-03-13 14:30:00-04:00,SHORT,-1,12004.75,12171.75,1,9,-167.0,-3340.0,FC
2023-03-15,2023-03-15 10:00:00-04:00,2023-03-15 14:30:00-04:00,SHORT,-1,12209.25,12352.0,2,9,-142.75,-5710.0,FC
2023-03-20,2023-03-20 10:00:00-04:00,2023-03-20 14:30:00-04:00,SHORT,-1,12565.0,12666.0,1,9,-101.0,-2020.0,FC
2023-03-24,2023-03-24 10:00:00-04:00,2023-03-24 14:30:00-04:00,SHORT,-1,12821.25,12832.25,2,9,-11.0,-440.0,FC
2023-03-28,2023-03-28 10:00:00-04:00,2023-03-28 14:30:00-04:00,SHORT,-1,12692.0,12667.75,1,9,24.25,485.0,FC
2023-03-31,2023-03-31 10:00:00-04:00,2023-03-31 14:30:00-04:00,LONG,1,13140.5,13233.0,1,9,92.5,1850.0,FC
2023-04-03,2023-04-03 10:00:00-04:00,2023-04-03 11:30:00-04:00,LONG,1,13228.25,13159.721819396944,1,3,-68.52818060305617,-1370.5636120611234,SL
2023-04-05,2023-04-05 10:00:00-04:00,2023-04-05 14:30:00-04:00,SHORT,-1,13137.5,13052.75,2,9,84.75,3390.0,FC
2023-04-06,2023-04-06 10:00:00-04:00,2023-04-06 11:30:00-04:00,SHORT,-1,12985.5,13062.328471293915,1,3,-76.82847129391484,-1536.569425878297,SL
2023-04-11,2023-04-11 10:00:00-04:00,2023-04-11 14:30:00-04:00,SHORT,-1,13106.5,13126.5,2,9,-20.0,-800.0,FC
2023-04-12,2023-04-12 10:00:00-04:00,2023-04-12 14:30:00-04:00,SHORT,-1,13065.25,13019.5,1,9,45.75,915.0,FC
2023-04-17,2023-04-17 10:00:00-04:00,2023-04-17 14:30:00-04:00,SHORT,-1,13162.0,13106.25,1,9,55.75,1115.0,FC
2023-04-19,2023-04-19 10:00:00-04:00,2023-04-19 11:30:00-04:00,SHORT,-1,13094.75,13157.25958400368,1,3,-62.509584003679265,-1250.1916800735853,SL
2023-04-20,2023-04-20 10:00:00-04:00,2023-04-20 13:30:00-04:00,SHORT,-1,13115.75,13189.954598059567,2,7,-74.2045980595667,-2968.1839223826682,SL
2023-04-21,2023-04-21 10:00:00-04:00,2023-04-21 10:30:00-04:00,SHORT,-1,12995.75,13075.732377974135,1,1,-79.98237797413458,-1599.6475594826916,SL
2023-04-25,2023-04-25 10:00:00-04:00,2023-04-25 14:30:00-04:00,SHORT,-1,12979.25,12857.25,2,9,122.0,4880.0,FC
2023-04-26,2023-04-26 10:00:00-04:00,2023-04-26 14:30:00-04:00,SHORT,-1,12961.0,12922.75,1,9,38.25,765.0,FC
2023-05-01,2023-05-01 10:00:00-04:00,2023-05-01 14:30:00-04:00,LONG,1,13310.5,13326.5,1,9,16.0,320.0,FC
2023-05-02,2023-05-02 10:00:00-04:00,2023-05-02 14:30:00-04:00,SHORT,-1,13288.25,13178.5,1,9,109.75,2195.0,FC
2023-05-04,2023-05-04 10:00:00-04:00,2023-05-04 14:00:00-04:00,SHORT,-1,13041.5,13125.742175420235,1,8,-84.24217542023507,-1684.8435084047014,SL
2023-05-08,2023-05-08 10:00:00-04:00,2023-05-08 14:30:00-04:00,LONG,1,13270.25,13340.25,2,9,70.0,2800.0,FC
2023-05-12,2023-05-12 10:00:00-04:00,2023-05-12 14:30:00-04:00,SHORT,-1,13442.0,13324.25,1,9,117.75,2355.0,FC
2023-05-15,2023-05-15 10:00:00-04:00,2023-05-15 11:30:00-04:00,SHORT,-1,13377.0,13431.755008800956,1,3,-54.75500880095569,-1095.1001760191139,SL
2023-05-16,2023-05-16 10:00:00-04:00,2023-05-16 14:30:00-04:00,LONG,1,13485.75,13523.5,2,9,37.75,1510.0,FC
2023-05-17,2023-05-17 10:00:00-04:00,2023-05-17 11:30:00-04:00,SHORT,-1,13479.0,13538.997159825614,1,3,-59.99715982561429,-1199.9431965122858,SL
2023-05-18,2023-05-18 10:00:00-04:00,2023-05-18 14:30:00-04:00,LONG,1,13713.0,13788.5,2,9,75.5,3020.0,FC
2023-05-19,2023-05-19 10:00:00-04:00,2023-05-19 12:00:00-04:00,LONG,1,13896.75,13826.93219066761,1,4,-69.81780933238952,-1396.3561866477903,SL
2023-05-23,2023-05-23 10:00:00-04:00,2023-05-23 14:30:00-04:00,SHORT,-1,13863.5,13732.25,2,9,131.25,5250.0,FC
2023-05-24,2023-05-24 10:00:00-04:00,2023-05-24 14:30:00-04:00,SHORT,-1,13643.0,13609.25,1,9,33.75,675.0,FC
2023-05-26,2023-05-26 10:00:00-04:00,2023-05-26 14:30:00-04:00,LONG,1,14118.5,14325.25,1,9,206.75,4135.0,FC
2023-05-30,2023-05-30 10:00:00-04:00,2023-05-30 14:30:00-04:00,LONG,1,14443.0,14403.0,1,9,-40.0,-800.0,FC
2023-06-02,2023-06-02 10:00:00-04:00,2023-06-02 14:30:00-04:00,LONG,1,14481.5,14572.5,2,9,91.0,3640.0,FC
2023-06-05,2023-06-05 10:00:00-04:00,2023-06-05 14:30:00-04:00,LONG,1,14597.0,14616.0,1,9,19.0,380.0,FC
2023-06-07,2023-06-07 10:00:00-04:00,2023-06-07 10:30:00-04:00,LONG,1,14631.25,14569.226750466967,1,1,-62.02324953303287,-1240.4649906606573,SL
2023-06-08,2023-06-08 10:00:00-04:00,2023-06-08 11:30:00-04:00,SHORT,-1,14378.5,14469.149871503654,2,3,-90.64987150365414,-3625.9948601461656,SL
2023-06-12,2023-06-12 10:00:00-04:00,2023-06-12 14:30:00-04:00,LONG,1,14796.0,14888.75,1,9,92.75,1855.0,FC
2023-06-13,2023-06-13 10:00:00-04:00,2023-06-13 14:30:00-04:00,LONG,1,15024.0,15026.75,1,9,2.75,55.0,FC
2023-06-14,2023-06-14 10:00:00-04:00,2023-06-14 14:30:00-04:00,LONG,1,15120.25,15039.0,1,9,-81.25,-1625.0,FC
2023-06-15,2023-06-15 10:00:00-04:00,2023-06-15 14:30:00-04:00,LONG,1,15201.5,15356.25,2,9,154.75,6190.0,FC
2023-06-21,2023-06-21 10:00:00-04:00,2023-06-21 14:30:00-04:00,SHORT,-1,15127.75,15133.0,1,9,-5.25,-105.0,FC
2023-06-23,2023-06-23 10:00:00-04:00,2023-06-23 13:30:00-04:00,SHORT,-1,15020.25,15127.554104190198,2,7,-107.3041041901979,-4292.164167607916,SL
2023-06-29,2023-06-29 10:00:00-04:00,2023-06-29 14:30:00-04:00,SHORT,-1,15098.25,15073.0,1,9,25.25,505.0,FC
2023-07-06,2023-07-06 10:00:00-04:00,2023-07-06 14:30:00-04:00,SHORT,-1,15158.0,15216.25,1,9,-58.25,-1165.0,FC
2023-07-10,2023-07-10 10:00:00-04:00,2023-07-10 14:30:00-04:00,SHORT,-1,15115.0,15188.75,2,9,-73.75,-2950.0,FC
2023-07-11,2023-07-11 10:00:00-04:00,2023-07-11 12:30:00-04:00,SHORT,-1,15166.25,15242.530884068585,1,5,-76.28088406858478,-1525.6176813716957,SL
2023-07-13,2023-07-13 10:00:00-04:00,2023-07-13 14:30:00-04:00,LONG,1,15606.0,15669.0,2,9,63.0,2520.0,FC
2023-07-14,2023-07-14 10:00:00-04:00,2023-07-14 13:30:00-04:00,LONG,1,15806.5,15738.256350885647,1,7,-68.24364911435259,-1364.8729822870519,SL
2023-07-18,2023-07-18 10:00:00-04:00,2023-07-18 12:00:00-04:00,SHORT,-1,15779.0,15841.877331885733,2,4,-62.87733188573293,-2515.093275429317,SL
2023-07-19,2023-07-19 10:00:00-04:00,2023-07-19 13:30:00-04:00,LONG,1,16002.25,15945.777966843176,1,7,-56.47203315682418,-1129.4406631364836,SL
2023-07-20,2023-07-20 10:00:00-04:00,2023-07-20 14:30:00-04:00,SHORT,-1,15861.0,15613.0,2,9,248.0,9920.0,FC
2023-07-21,2023-07-21 10:00:00-04:00,2023-07-21 14:30:00-04:00,SHORT,-1,15622.25,15597.0,1,9,25.25,505.0,FC
2023-07-26,2023-07-26 10:00:00-04:00,2023-07-26 14:30:00-04:00,SHORT,-1,15626.5,15559.75,1,9,66.75,1335.0,FC
2023-08-02,2023-08-02 10:00:00-04:00,2023-08-02 14:30:00-04:00,SHORT,-1,15601.0,15496.25,1,9,104.75,2095.0,FC
2023-08-03,2023-08-03 10:00:00-04:00,2023-08-03 14:30:00-04:00,SHORT,-1,15437.0,15467.25,1,9,-30.25,-605.0,FC
2023-08-04,2023-08-04 10:00:00-04:00,2023-08-04 12:30:00-04:00,SHORT,-1,15448.5,15588.28977105885,2,5,-139.7897710588495,-5591.59084235398,SL
2023-08-07,2023-08-07 10:00:00-04:00,2023-08-07 14:30:00-04:00,SHORT,-1,15387.0,15428.25,1,9,-41.25,-825.0,FC
2023-08-08,2023-08-08 10:00:00-04:00,2023-08-08 14:30:00-04:00,SHORT,-1,15294.0,15312.25,2,9,-18.25,-730.0,FC
2023-08-09,2023-08-09 10:00:00-04:00,2023-08-09 14:30:00-04:00,SHORT,-1,15279.25,15291.5,1,9,-12.25,-245.0,FC
2023-08-11,2023-08-11 10:00:00-04:00,2023-08-11 10:30:00-04:00,SHORT,-1,15070.0,15172.182733187685,2,1,-102.18273318768479,-4087.3093275073916,SL
2023-08-14,2023-08-14 10:00:00-04:00,2023-08-14 11:00:00-04:00,SHORT,-1,15116.5,15225.164415402734,1,2,-108.66441540273445,-2173.288308054689,SL
2023-08-15,2023-08-15 10:00:00-04:00,2023-08-15 14:30:00-04:00,SHORT,-1,15181.5,15146.75,2,9,34.75,1390.0,FC
2023-08-16,2023-08-16 10:00:00-04:00,2023-08-16 14:30:00-04:00,SHORT,-1,15101.5,15067.5,1,9,34.0,680.0,FC
2023-08-17,2023-08-17 10:00:00-04:00,2023-08-17 14:30:00-04:00,SHORT,-1,14928.75,14858.75,1,9,70.0,1400.0,FC
2023-08-18,2023-08-18 10:00:00-04:00,2023-08-18 12:00:00-04:00,SHORT,-1,14641.0,14733.23982542069,1,4,-92.23982542068916,-1844.7965084137832,SL
2023-08-24,2023-08-24 10:00:00-04:00,2023-08-24 14:30:00-04:00,SHORT,-1,15223.75,14969.25,2,9,254.5,10180.0,FC
2023-08-30,2023-08-30 10:00:00-04:00,2023-08-30 10:30:00-04:00,LONG,1,15465.0,15380.78016686183,1,1,-84.21983313816963,-1684.3966627633927,SL
2023-08-31,2023-08-31 10:00:00-04:00,2023-08-31 14:30:00-04:00,LONG,1,15566.5,15584.25,2,9,17.75,710.0,FC
2023-09-05,2023-09-05 10:00:00-04:00,2023-09-05 11:30:00-04:00,SHORT,-1,15462.5,15554.359747317369,1,3,-91.8597473173686,-1837.194946347372,SL
2023-09-06,2023-09-06 10:00:00-04:00,2023-09-06 14:30:00-04:00,SHORT,-1,15482.75,15370.0,2,9,112.75,4510.0,FC
2023-09-07,2023-09-07 10:00:00-04:00,2023-09-07 14:30:00-04:00,SHORT,-1,15192.75,15253.75,1,9,-61.0,-1220.0,FC
2023-09-12,2023-09-12 10:00:00-04:00,2023-09-12 10:30:00-04:00,LONG,1,15650.25,15581.90722862277,2,1,-68.34277137723075,-2733.71085508923,SL
2023-09-14,2023-09-14 10:00:00-04:00,2023-09-14 11:30:00-04:00,SHORT,-1,15582.25,15679.151676092915,1,3,-96.9016760929153,-1938.033521858306,SL
2023-09-15,2023-09-15 10:00:00-04:00,2023-09-15 14:30:00-04:00,SHORT,-1,15512.0,15366.0,2,9,146.0,5840.0,FC
2023-09-18,2023-09-18 10:00:00-04:00,2023-09-18 14:30:00-04:00,SHORT,-1,15409.5,15430.75,1,9,-21.25,-425.0,FC
2023-09-19,2023-09-19 10:00:00-04:00,2023-09-19 14:00:00-04:00,SHORT,-1,15303.75,15375.367652257462,2,8,-71.6176522574624,-2864.706090298496,SL
2023-09-21,2023-09-21 10:00:00-04:00,2023-09-21 14:30:00-04:00,SHORT,-1,14933.5,14933.75,1,9,-0.25,-5.0,FC
2023-09-22,2023-09-22 10:00:00-04:00,2023-09-22 12:00:00-04:00,SHORT,-1,14949.75,15023.546347158046,2,4,-73.79634715804605,-2951.853886321842,SL
2023-09-25,2023-09-25 10:00:00-04:00,2023-09-25 14:30:00-04:00,SHORT,-1,14876.0,14888.75,1,9,-12.75,-255.0,FC
2023-09-26,2023-09-26 10:00:00-04:00,2023-09-26 14:30:00-04:00,SHORT,-1,14772.5,14709.25,2,9,63.25,2530.0,FC
2023-09-27,2023-09-27 10:00:00-04:00,2023-09-27 14:30:00-04:00,SHORT,-1,14764.25,14674.0,1,9,90.25,1805.0,FC
2023-10-05,2023-10-05 10:00:00-04:00,2023-10-05 14:30:00-04:00,SHORT,-1,14847.75,14865.0,1,9,-17.25,-345.0,FC
2023-10-06,2023-10-06 10:00:00-04:00,2023-10-06 11:30:00-04:00,SHORT,-1,14762.25,14910.474067955514,2,3,-148.22406795551433,-5928.962718220573,SL
2023-10-09,2023-10-09 10:00:00-04:00,2023-10-09 14:30:00-04:00,LONG,1,15054.5,15195.75,1,9,141.25,2825.0,FC
