k,mode,drift,giveback,scale_body,max_gb,min_gap,IS_pf,OOS_pf,FULL_pf,FULL_net,FULL_dd,n,robust_pf
2.0,drift_floor,0.0,0.0,True,0.5,0.0,1.2454893782132117,1.4653970904653328,1.340103626943005,123075.0,-16080.0,709,1.2454893782132117
2.0,drift_floor,0.0,0.3,True,0.5,0.0,1.1750004966525618,1.6090600161271742,1.3521943076145355,149790.0,-19595.0,709,1.1750004966525618
2.0,drift_floor,0.0,0.3,True,0.5,0.3,1.2675998442300203,1.539240506329114,1.3841964881084685,155565.0,-15860.0,709,1.2675998442300203
2.0,drift_floor,0.0,0.3,True,1.0,0.0,1.161938951663528,1.5880453703183783,1.3372058110261682,146000.0,-22260.0,709,1.161938951663528
2.0,drift_floor,0.0,0.3,True,1.0,0.3,1.2675562251156784,1.5842191813002877,1.4014828798171861,161635.0,-17745.0,709,1.2675562251156784
2.0,drift_floor,0.0,0.3,False,0.5,0.0,1.1645056570429704,1.60947446744013,1.3472709573721504,153400.0,-20915.0,709,1.1645056570429704
2.0,drift_floor,0.0,0.3,False,0.5,0.3,1.1775776287585298,1.585891131083602,1.345111500237728,148800.0,-23725.0,709,1.1775776287585298
2.0,drift_floor,0.0,0.3,False,1.0,0.0,1.1556899683526525,1.5836885857401684,1.332343593634874,151105.0,-19500.0,709,1.1556899683526525
2.0,drift_floor,0.0,0.3,False,1.0,0.3,1.177869280287653,1.5816085643700246,1.3447067230798897,151945.0,-20740.0,709,1.177869280287653
2.0,drift_floor,0.0,0.5,True,0.5,0.0,1.2041288943430584,1.6738414861035578,1.396154881288103,169275.0,-18450.0,709,1.2041288943430584
2.0,drift_floor,0.0,0.5,True,0.5,0.3,1.2473192019950126,1.5578308468999944,1.3786250569694645,157845.0,-20010.0,709,1.2473192019950126
2.0,drift_floor,0.0,0.5,True,1.0,0.0,1.1591382378554391,1.5772153253424657,1.3323798753852636,149900.0,-18860.0,709,1.1591382378554391
2.0,drift_floor,0.0,0.5,True,1.0,0.3,1.1912624225130375,1.5376355807488962,1.3365025311682226,147235.0,-17895.0,709,1.1912624225130375
2.0,drift_floor,0.0,0.5,False,0.5,0.0,1.1600901703006308,1.595653355066558,1.339032801705376,151885.0,-20845.0,709,1.1600901703006308
2.0,drift_floor,0.0,0.5,False,0.5,0.3,1.1825503091403142,1.5690089202648716,1.3442724316401777,150330.0,-20275.0,709,1.1825503091403142
2.0,drift_floor,0.0,0.5,False,1.0,0.0,1.1260295487334953,1.6187366737739872,1.326365183090044,150580.0,-20580.0,709,1.1260295487334953
2.0,drift_floor,0.0,0.5,False,1.0,0.3,1.1520426892728064,1.6014357307327645,1.3368574675252334,151185.0,-19940.0,709,1.1520426892728064
2.0,drift_floor,0.0,0.7,True,0.5,0.0,1.2054501947910692,1.67291696441332,1.396612586497101,169655.0,-18155.0,709,1.2054501947910692
2.0,drift_floor,0.0,0.7,True,0.5,0.3,1.2321599251621824,1.576339564747997,1.3757452205141578,158510.0,-19525.0,709,1.2321599251621824
2.0,drift_floor,0.0,0.7,True,1.0,0.0,1.149449809117449,1.6043985516963926,1.3364270676028704,152605.0,-19500.0,709,1.149449809117449
2.0,drift_floor,0.0,0.7,True,1.0,0.3,1.1505665048081501,1.5727395048439181,1.3255087817117368,145950.0,-18860.0,709,1.1505665048081501
2.0,drift_floor,0.0,0.7,False,0.5,0.0,1.1530412894015103,1.6038884792878403,1.3367870457960047,151310.0,-21045.0,709,1.1530412894015103
2.0,drift_floor,0.0,0.7,False,0.5,0.3,1.185973688356704,1.5690089202648716,1.3462815785254576,151190.0,-20275.0,709,1.185973688356704
2.0,drift_floor,0.0,0.7,False,1.0,0.0,1.1330303693969923,1.6407872265444983,1.337332707976571,154635.0,-20580.0,709,1.1330303693969923
2.0,drift_floor,0.0,0.7,False,1.0,0.3,1.1532389046270066,1.6057873485868102,1.3398335183129855,153095.0,-19940.0,709,1.1532389046270066
2.0,drift_floor,1.0,0.0,True,0.5,0.0,1.2335405951741256,1.4047987117552334,1.3093639046926466,108480.0,-17165.0,709,1.2335405951741256
2.0,drift_floor,1.0,0.3,True,0.5,0.0,1.2014601778835488,1.478892581504573,1.3189250162805843,137125.0,-19445.0,709,1.2014601778835488
2.0,drift_floor,1.0,0.3,True,0.5,0.3,1.2544961052143788,1.5440305690867193,1.3791959798994975,150920.0,-19345.0,709,1.2544961052143788
2.0,drift_floor,1.0,0.3,True,1.0,0.0,1.1686552152562764,1.4955601277816883,1.3064293456557705,134285.0,-21515.0,709,1.1686552152562764
2.0,drift_floor,1.0,0.3,True,1.0,0.3,1.2379366280955986,1.5502343292325718,1.3705878693623639,148930.0,-21230.0,709,1.2379366280955986
2.0,drift_floor,1.0,0.3,False,0.5,0.0,1.1772971082089552,1.5736130867709814,1.3419079216470482,150460.0,-20915.0,709,1.1772971082089552
2.0,drift_floor,1.0,0.3,False,0.5,0.3,1.2057747950490274,1.6128929818990156,1.3728482234885733,157355.0,-20595.0,709,1.2057747950490274
2.0,drift_floor,1.0,0.3,False,1.0,0.0,1.1635398363845906,1.5374901548962983,1.3200320812138124,145645.0,-19500.0,709,1.1635398363845906
2.0,drift_floor,1.0,0.3,False,1.0,0.3,1.1868259010864024,1.5751291021156089,1.3475612559187238,151210.0,-19010.0,709,1.1868259010864024
2.0,drift_floor,1.0,0.5,True,0.5,0.0,1.204453118776388,1.6146146429989225,1.3736750976859542,159705.0,-20275.0,709,1.204453118776388
2.0,drift_floor,1.0,0.5,True,0.5,0.3,1.2437695028084044,1.5710085608047732,1.380943175090318,157640.0,-18295.0,709,1.2437695028084044
2.0,drift_floor,1.0,0.5,True,1.0,0.0,1.1646158835536733,1.5652103864020837,1.331006022752621,148390.0,-19285.0,709,1.1646158835536733
2.0,drift_floor,1.0,0.5,True,1.0,0.3,1.179069904399207,1.5593621284648782,1.3363645781773392,146105.0,-18385.0,709,1.179069904399207
2.0,drift_floor,1.0,0.5,False,0.5,0.0,1.1615292119176226,1.570161159042813,1.330282013646906,147390.0,-20800.0,709,1.1615292119176226
2.0,drift_floor,1.0,0.5,False,0.5,0.3,1.194213238208482,1.585638578285841,1.3573022277199107,154535.0,-21495.0,709,1.194213238208482
2.0,drift_floor,1.0,0.5,False,1.0,0.0,1.1277371594011691,1.584240718117597,1.3141162566276687,144850.0,-20580.0,709,1.1277371594011691
2.0,drift_floor,1.0,0.5,False,1.0,0.3,1.1502179944510504,1.5948902130438332,1.3323415351698316,149115.0,-19940.0,709,1.1502179944510504
2.0,drift_floor,1.0,0.7,True,0.5,0.0,1.2077793409554758,1.6850293144482498,1.4014083677771105,170440.0,-18345.0,709,1.2077793409554758
2.0,drift_floor,1.0,0.7,True,0.5,0.3,1.2403629988656286,1.619800648914092,1.397334816677953,164290.0,-20420.0,709,1.2403629988656286
2.0,drift_floor,1.0,0.7,True,1.0,0.0,1.1599682107175295,1.5880309911835426,1.3374465539777134,152320.0,-19240.0,709,1.1599682107175295
2.0,drift_floor,1.0,0.7,True,1.0,0.3,1.1611047180667433,1.5694527147729118,1.3304559639000517,147195.0,-18860.0,709,1.1611047180667433
2.0,drift_floor,1.0,0.7,False,0.5,0.0,1.1624587114165306,1.5806100514271721,1.3342987174182872,149480.0,-20845.0,709,1.1624587114165306
2.0,drift_floor,1.0,0.7,False,0.5,0.3,1.1927477138672262,1.585638578285841,1.3563300717396578,154225.0,-21495.0,709,1.1927477138672262
2.0,drift_floor,1.0,0.7,False,1.0,0.0,1.1206203646194879,1.6131688346520048,1.3201777739141773,147325.0,-20580.0,709,1.1206203646194879
2.0,drift_floor,1.0,0.7,False,1.0,0.3,1.1466883227256417,1.6023304855628853,1.3340782992539222,150230.0,-19940.0,709,1.1466883227256417
3.0,pure_ratchet,0.0,0.0,True,0.5,0.0,1.2272494625857304,1.664460255438269,1.4075945103982488,169435.0,-17495.0,709,1.2272494625857304
3.0,pure_ratchet,0.0,0.3,True,0.5,0.0,1.164944100747159,1.622446774019237,1.3500355249494453,160115.0,-20435.0,709,1.164944100747159
3.0,pure_ratchet,0.0,0.3,True,0.5,0.3,1.1694742120609922,1.628865418118467,1.355788869384736,161135.0,-20405.0,709,1.1694742120609922
3.0,pure_ratchet,0.0,0.3,True,1.0,0.0,1.1775140330924165,1.5472612194931368,1.330308803427083,153440.0,-20580.0,709,1.1775140330924165
3.0,pure_ratchet,0.0,0.3,True,1.0,0.3,1.1642908119384412,1.6078315199827642,1.3437387637694898,157740.0,-18905.0,709,1.1642908119384412
3.0,pure_ratchet,0.0,0.3,False,0.5,0.0,1.1392427873785882,1.6122448979591837,1.3294912259913176,152935.0,-20780.0,709,1.1392427873785882
3.0,pure_ratchet,0.0,0.3,False,0.5,0.3,1.1411895897408226,1.6098466634610247,1.3297647071469263,153395.0,-20610.0,709,1.1411895897408226
3.0,pure_ratchet,0.0,0.3,False,1.0,0.0,1.155618453550632,1.5938076902790232,1.3335367877756004,155740.0,-20610.0,709,1.155618453550632
3.0,pure_ratchet,0.0,0.3,False,1.0,0.3,1.1606013515955331,1.6111541647737901,1.3423563274150254,158790.0,-20610.0,709,1.1606013515955331
3.0,pure_ratchet,0.0,0.5,True,0.5,0.0,1.1510711692084241,1.629339668484423,1.3433816026573457,158165.0,-19715.0,709,1.1510711692084241
3.0,pure_ratchet,0.0,0.5,True,0.5,0.3,1.1537525649639544,1.613135559184985,1.3394035793892964,156835.0,-21045.0,709,1.1537525649639544
3.0,pure_ratchet,0.0,0.5,True,1.0,0.0,1.164668047530797,1.6142853326922564,1.3466882941335496,160300.0,-20580.0,709,1.164668047530797
3.0,pure_ratchet,0.0,0.5,True,1.0,0.3,1.1749475029672236,1.6178435879617254,1.3547120276852644,163485.0,-20580.0,709,1.1749475029672236
3.0,pure_ratchet,0.0,0.5,False,0.5,0.0,1.138555409564607,1.6122448979591837,1.3289449605477033,152790.0,-21530.0,709,1.138555409564607
3.0,pure_ratchet,0.0,0.5,False,0.5,0.3,1.1369890042870725,1.6126256147102844,1.328009445607256,152795.0,-20885.0,709,1.1369890042870725
3.0,pure_ratchet,0.0,0.5,False,1.0,0.0,1.1577934804106658,1.5938076902790232,1.3345485647083979,156460.0,-20610.0,709,1.1577934804106658
3.0,pure_ratchet,0.0,0.5,False,1.0,0.3,1.1653932990156235,1.6144346944763022,1.346701415063861,160970.0,-20610.0,709,1.1653932990156235
3.0,pure_ratchet,0.0,0.7,True,0.5,0.0,1.1527332361516034,1.6258248713874,1.343636897192605,158085.0,-20780.0,709,1.1527332361516034
3.0,pure_ratchet,0.0,0.7,True,0.5,0.3,1.1544722849442786,1.6247515711446527,1.3444926749864352,158725.0,-20610.0,709,1.1544722849442786
3.0,pure_ratchet,0.0,0.7,True,1.0,0.0,1.1665544413911082,1.6203307288879374,1.3502453396302032,161675.0,-20610.0,709,1.1665544413911082
3.0,pure_ratchet,0.0,0.7,True,1.0,0.3,1.1698601194812763,1.653967821107172,1.363716775503964,166535.0,-20610.0,709,1.1698601194812763
3.0,pure_ratchet,0.0,0.7,False,0.5,0.0,1.138555409564607,1.6131234439000883,1.3293438952987773,153000.0,-21530.0,709,1.138555409564607
3.0,pure_ratchet,0.0,0.7,False,0.5,0.3,1.1369890042870725,1.6126256147102844,1.328009445607256,152795.0,-20885.0,709,1.1369890042870725
3.0,pure_ratchet,0.0,0.7,False,1.0,0.0,1.1525156669650851,1.59367844829855,1.3311347192771212,155380.0,-20735.0,709,1.1525156669650851
3.0,pure_ratchet,0.0,0.7,False,1.0,0.3,1.1627680663182556,1.6325536324728809,1.3511620124998651,162660.0,-20610.0,709,1.1627680663182556
3.0,drift_floor,0.0,0.0,True,0.5,0.0,1.2272494625857304,1.664460255438269,1.4075945103982488,169435.0,-17495.0,709,1.2272494625857304
3.0,drift_floor,0.0,0.3,True,0.5,0.0,1.164944100747159,1.622446774019237,1.3500355249494453,160115.0,-20435.0,709,1.164944100747159
3.0,drift_floor,0.0,0.3,True,0.5,0.3,1.1694742120609922,1.628865418118467,1.355788869384736,161135.0,-20405.0,709,1.1694742120609922
3.0,drift_floor,0.0,0.3,True,1.0,0.0,1.1775140330924165,1.5472612194931368,1.330308803427083,153440.0,-20580.0,709,1.1775140330924165
3.0,drift_floor,0.0,0.3,True,1.0,0.3,1.1642908119384412,1.6078315199827642,1.3437387637694898,157740.0,-18905.0,709,1.1642908119384412
3.0,drift_floor,0.0,0.3,False,0.5,0.0,1.1392427873785882,1.6122448979591837,1.3294912259913176,152935.0,-20780.0,709,1.1392427873785882
3.0,drift_floor,0.0,0.3,False,0.5,0.3,1.1411895897408226,1.6098466634610247,1.3297647071469263,153395.0,-20610.0,709,1.1411895897408226
3.0,drift_floor,0.0,0.3,False,1.0,0.0,1.155618453550632,1.5938076902790232,1.3335367877756004,155740.0,-20610.0,709,1.155618453550632
3.0,drift_floor,0.0,0.3,False,1.0,0.3,1.1606013515955331,1.6111541647737901,1.3423563274150254,158790.0,-20610.0,709,1.1606013515955331
3.0,drift_floor,0.0,0.5,True,0.5,0.0,1.1510711692084241,1.629339668484423,1.3433816026573457,158165.0,-19715.0,709,1.1510711692084241
3.0,drift_floor,0.0,0.5,True,0.5,0.3,1.1537525649639544,1.613135559184985,1.3394035793892964,156835.0,-21045.0,709,1.1537525649639544
3.0,drift_floor,0.0,0.5,True,1.0,0.0,1.164668047530797,1.6142853326922564,1.3466882941335496,160300.0,-20580.0,709,1.164668047530797
3.0,drift_floor,0.0,0.5,True,1.0,0.3,1.1749475029672236,1.6178435879617254,1.3547120276852644,163485.0,-20580.0,709,1.1749475029672236
3.0,drift_floor,0.0,0.5,False,0.5,0.0,1.138555409564607,1.6122448979591837,1.3289449605477033,152790.0,-21530.0,709,1.138555409564607
3.0,drift_floor,0.0,0.5,False,0.5,0.3,1.1369890042870725,1.6126256147102844,1.328009445607256,152795.0,-20885.0,709,1.1369890042870725
3.0,drift_floor,0.0,0.5,False,1.0,0.0,1.1577934804106658,1.5938076902790232,1.3345485647083979,156460.0,-20610.0,709,1.1577934804106658
3.0,drift_floor,0.0,0.5,False,1.0,0.3,1.1653932990156235,1.6144346944763022,1.346701415063861,160970.0,-20610.0,709,1.1653932990156235
3.0,drift_floor,0.0,0.7,True,0.5,0.0,1.1527332361516034,1.6258248713874,1.343636897192605,158085.0,-20780.0,709,1.1527332361516034
3.0,drift_floor,0.0,0.7,True,0.5,0.3,1.1544722849442786,1.6247515711446527,1.3444926749864352,158725.0,-20610.0,709,1.1544722849442786
3.0,drift_floor,0.0,0.7,True,1.0,0.0,1.1665544413911082,1.6203307288879374,1.3502453396302032,161675.0,-20610.0,709,1.1665544413911082
3.0,drift_floor,0.0,0.7,True,1.0,0.3,1.1698601194812763,1.653967821107172,1.363716775503964,166535.0,-20610.0,709,1.1698601194812763
3.0,drift_floor,0.0,0.7,False,0.5,0.0,1.138555409564607,1.6131234439000883,1.3293438952987773,153000.0,-21530.0,709,1.138555409564607
3.0,drift_floor,0.0,0.7,False,0.5,0.3,1.1369890042870725,1.6126256147102844,1.328009445607256,152795.0,-20885.0,709,1.1369890042870725
3.0,drift_floor,0.0,0.7,False,1.0,0.0,1.1525156669650851,1.59367844829855,1.3311347192771212,155380.0,-20735.0,709,1.1525156669650851
3.0,drift_floor,0.0,0.7,False,1.0,0.3,1.1627680663182556,1.6325536324728809,1.3511620124998651,162660.0,-20610.0,709,1.1627680663182556
3.0,drift_floor,1.0,0.0,True,0.5,0.0,1.1704005857127915,1.615737608471834,1.355476772616137,145390.0,-18315.0,709,1.1704005857127915
3.0,drift_floor,1.0,0.3,True,0.5,0.0,1.1580015123291714,1.6465046422719825,1.3549278409528738,161210.0,-20360.0,709,1.1580015123291714
3.0,drift_floor,1.0,0.3,True,0.5,0.3,1.143522110162917,1.6373344257817835,1.342754509492799,155530.0,-20360.0,709,1.143522110162917
3.0,drift_floor,1.0,0.3,True,1.0,0.0,1.1633815717164315,1.5560154019435786,1.324964696497677,150730.0,-19940.0,709,1.1633815717164315
3.0,drift_floor,1.0,0.3,True,1.0,0.3,1.1449684611999413,1.6059246445753825,1.3312867349837219,151620.0,-18905.0,709,1.1449684611999413
3.0,drift_floor,1.0,0.3,False,0.5,0.0,1.139427134775972,1.6017394552196995,1.325422891980079,151595.0,-20610.0,709,1.139427134775972
3.0,drift_floor,1.0,0.3,False,0.5,0.3,1.1224537410937023,1.602085883041558,1.3156636836182412,147265.0,-20610.0,709,1.1224537410937023
3.0,drift_floor,1.0,0.3,False,1.0,0.0,1.155465208318342,1.5991870566669324,1.3346169110469919,155980.0,-20610.0,709,1.155465208318342
3.0,drift_floor,1.0,0.3,False,1.0,0.3,1.137945922607804,1.6028612531969308,1.3253439000032214,151485.0,-20610.0,709,1.137945922607804
3.0,drift_floor,1.0,0.5,True,0.5,0.0,1.159980323567993,1.6183793084906168,1.3451380291479333,158905.0,-19545.0,709,1.159980323567993
3.0,drift_floor,1.0,0.5,True,0.5,0.3,1.130251794628867,1.5933799856318016,1.318485113930074,147250.0,-21045.0,709,1.130251794628867
3.0,drift_floor,1.0,0.5,True,1.0,0.0,1.170092777878843,1.6142853326922564,1.3500492386940384,161735.0,-20580.0,709,1.170092777878843
3.0,drift_floor,1.0,0.5,True,1.0,0.3,1.1510575665067597,1.6107010578485972,1.3374207279523773,156160.0,-20580.0,709,1.1510575665067597
3.0,drift_floor,1.0,0.5,False,0.5,0.0,1.1363456985003946,1.6112523754717487,1.3269071733129987,152190.0,-20885.0,709,1.1363456985003946
3.0,drift_floor,1.0,0.5,False,0.5,0.3,1.1194633997814913,1.61564571306393,1.3185556949672383,148525.0,-20885.0,709,1.1194633997814913
3.0,drift_floor,1.0,0.5,False,1.0,0.0,1.1593833105728455,1.5938076902790232,1.3354280218018595,156930.0,-20610.0,709,1.1593833105728455
3.0,drift_floor,1.0,0.5,False,1.0,0.3,1.141289511494253,1.617448590403542,1.3328968692647012,155085.0,-20610.0,709,1.141289511494253
3.0,drift_floor,1.0,0.7,True,0.5,0.0,1.1517420621217354,1.6258248713874,1.3427529626253418,157920.0,-20610.0,709,1.1517420621217354
3.0,drift_floor,1.0,0.7,True,0.5,0.3,1.135457154273675,1.6009155891093085,1.3235978400839727,149520.0,-20610.0,709,1.135457154273675
3.0,drift_floor,1.0,0.7,True,1.0,0.0,1.1681580096027935,1.6324302466639709,1.355194995601603,163530.0,-20610.0,709,1.1681580096027935
3.0,drift_floor,1.0,0.7,True,1.0,0.3,1.1455296184284396,1.6528125340006528,1.3482817477142515,160180.0,-20610.0,709,1.1455296184284396
3.0,drift_floor,1.0,0.7,False,0.5,0.0,1.1363456985003946,1.6228117425262591,1.3308210771119102,153630.0,-20885.0,709,1.1363456985003946
3.0,drift_floor,1.0,0.7,False,0.5,0.3,1.1194633997814913,1.61564571306393,1.3185556949672383,148525.0,-20885.0,709,1.1194633997814913
3.0,drift_floor,1.0,0.7,False,1.0,0.0,1.1589340904190326,1.59367844829855,1.3353265918482846,157015.0,-20735.0,709,1.1589340904190326
3.0,drift_floor,1.0,0.7,False,1.0,0.3,1.138733088432936,1.6355952733439207,1.3373101252205344,156775.0,-20610.0,709,1.138733088432936
4.0,pure_ratchet,0.0,0.0,True,0.5,0.0,1.1698137851252006,1.5646788745929208,1.3322680548234054,151275.0,-20375.0,709,1.1698137851252006
4.0,pure_ratchet,0.0,0.3,True,0.5,0.0,1.1507067453927358,1.6169429097605894,1.3378214809816082,157690.0,-20610.0,709,1.1507067453927358
4.0,pure_ratchet,0.0,0.3,True,0.5,0.3,1.1582596136486731,1.621807254775703,1.3447152014849668,159710.0,-20610.0,709,1.1582596136486731
4.0,pure_ratchet,0.0,0.3,True,1.0,0.0,1.1505491561746584,1.6128054455050653,1.3362783641724714,157385.0,-20875.0,709,1.1505491561746584
4.0,pure_ratchet,0.0,0.3,True,1.0,0.3,1.1555119880569096,1.6128054455050653,1.340031757612171,158465.0,-20875.0,709,1.1555119880569096
4.0,pure_ratchet,0.0,0.3,False,0.5,0.0,1.1556012884753042,1.606127379403722,1.3370070659668403,157630.0,-20610.0,709,1.1556012884753042
4.0,pure_ratchet,0.0,0.3,False,0.5,0.3,1.1590855908559086,1.622295415595544,1.345288969741332,160385.0,-20610.0,709,1.1590855908559086
4.0,pure_ratchet,0.0,0.3,False,1.0,0.0,1.1468821841640975,1.5989034162800506,1.3292113685419302,154810.0,-21000.0,709,1.1468821841640975
4.0,pure_ratchet,0.0,0.3,False,1.0,0.3,1.1444406821948567,1.5989034162800506,1.3277546810705059,154125.0,-21000.0,709,1.1444406821948567
4.0,pure_ratchet,0.0,0.5,True,0.5,0.0,1.1549227452389508,1.6108378313701508,1.338762075287609,157980.0,-20610.0,709,1.1549227452389508
4.0,pure_ratchet,0.0,0.5,True,0.5,0.3,1.1604355454265922,1.6254552270779776,1.347907288056914,161135.0,-20610.0,709,1.1604355454265922
4.0,pure_ratchet,0.0,0.5,True,1.0,0.0,1.1468821841640975,1.5989034162800506,1.3292113685419302,154810.0,-21000.0,709,1.1468821841640975
4.0,pure_ratchet,0.0,0.5,True,1.0,0.3,1.1526159921026653,1.5989034162800506,1.3333974009887775,156115.0,-21000.0,709,1.1526159921026653
4.0,pure_ratchet,0.0,0.5,False,0.5,0.0,1.1556012884753042,1.606127379403722,1.3370070659668403,157630.0,-20610.0,709,1.1556012884753042
4.0,pure_ratchet,0.0,0.5,False,0.5,0.3,1.1590855908559086,1.6175338217207635,1.3435459405961896,159675.0,-20610.0,709,1.1590855908559086
4.0,pure_ratchet,0.0,0.5,False,1.0,0.0,1.1468821841640975,1.5989034162800506,1.3292113685419302,154810.0,-21000.0,709,1.1468821841640975
4.0,pure_ratchet,0.0,0.5,False,1.0,0.3,1.1444406821948567,1.5989034162800506,1.3277546810705059,154125.0,-21000.0,709,1.1444406821948567
4.0,pure_ratchet,0.0,0.7,True,0.5,0.0,1.1549227452389508,1.6108378313701508,1.338762075287609,157980.0,-20610.0,709,1.1549227452389508
4.0,pure_ratchet,0.0,0.7,True,0.5,0.3,1.153829538295383,1.6254552270779776,1.3434159678790945,159515.0,-20610.0,709,1.153829538295383
4.0,pure_ratchet,0.0,0.7,True,1.0,0.0,1.1468821841640975,1.5989034162800506,1.3292113685419302,154810.0,-21000.0,709,1.1468821841640975
4.0,pure_ratchet,0.0,0.7,True,1.0,0.3,1.1492125984251969,1.5989034162800506,1.3310522725334697,155290.0,-21000.0,709,1.1492125984251969
4.0,pure_ratchet,0.0,0.7,False,0.5,0.0,1.1556012884753042,1.606127379403722,1.3370070659668403,157630.0,-20610.0,709,1.1556012884753042
4.0,pure_ratchet,0.0,0.7,False,0.5,0.3,1.1590855908559086,1.6175338217207635,1.3435459405961896,159675.0,-20610.0,709,1.1590855908559086
4.0,pure_ratchet,0.0,0.7,False,1.0,0.0,1.1468821841640975,1.5989034162800506,1.3292113685419302,154810.0,-21000.0,709,1.1468821841640975
4.0,pure_ratchet,0.0,0.7,False,1.0,0.3,1.1444406821948567,1.5989034162800506,1.3277546810705059,154125.0,-21000.0,709,1.1444406821948567
4.0,drift_floor,0.0,0.0,True,0.5,0.0,1.1698137851252006,1.5646788745929208,1.3322680548234054,151275.0,-20375.0,709,1.1698137851252006
4.0,drift_floor,0.0,0.3,True,0.5,0.0,1.1507067453927358,1.6169429097605894,1.3378214809816082,157690.0,-20610.0,709,1.1507067453927358
4.0,drift_floor,0.0,0.3,True,0.5,0.3,1.1582596136486731,1.621807254775703,1.3447152014849668,159710.0,-20610.0,709,1.1582596136486731
4.0,drift_floor,0.0,0.3,True,1.0,0.0,1.1505491561746584,1.6128054455050653,1.3362783641724714,157385.0,-20875.0,709,1.1505491561746584
4.0,drift_floor,0.0,0.3,True,1.0,0.3,1.1555119880569096,1.6128054455050653,1.340031757612171,158465.0,-20875.0,709,1.1555119880569096
4.0,drift_floor,0.0,0.3,False,0.5,0.0,1.1556012884753042,1.606127379403722,1.3370070659668403,157630.0,-20610.0,709,1.1556012884753042
4.0,drift_floor,0.0,0.3,False,0.5,0.3,1.1590855908559086,1.622295415595544,1.345288969741332,160385.0,-20610.0,709,1.1590855908559086
4.0,drift_floor,0.0,0.3,False,1.0,0.0,1.1468821841640975,1.5989034162800506,1.3292113685419302,154810.0,-21000.0,709,1.1468821841640975
4.0,drift_floor,0.0,0.3,False,1.0,0.3,1.1444406821948567,1.5989034162800506,1.3277546810705059,154125.0,-21000.0,709,1.1444406821948567
4.0,drift_floor,0.0,0.5,True,0.5,0.0,1.1549227452389508,1.6108378313701508,1.338762075287609,157980.0,-20610.0,709,1.1549227452389508
4.0,drift_floor,0.0,0.5,True,0.5,0.3,1.1604355454265922,1.6254552270779776,1.347907288056914,161135.0,-20610.0,709,1.1604355454265922
4.0,drift_floor,0.0,0.5,True,1.0,0.0,1.1468821841640975,1.5989034162800506,1.3292113685419302,154810.0,-21000.0,709,1.1468821841640975
4.0,drift_floor,0.0,0.5,True,1.0,0.3,1.1526159921026653,1.5989034162800506,1.3333974009887775,156115.0,-21000.0,709,1.1526159921026653
4.0,drift_floor,0.0,0.5,False,0.5,0.0,1.1556012884753042,1.606127379403722,1.3370070659668403,157630.0,-20610.0,709,1.1556012884753042
4.0,drift_floor,0.0,0.5,False,0.5,0.3,1.1590855908559086,1.6175338217207635,1.3435459405961896,159675.0,-20610.0,709,1.1590855908559086
4.0,drift_floor,0.0,0.5,False,1.0,0.0,1.1468821841640975,1.5989034162800506,1.3292113685419302,154810.0,-21000.0,709,1.1468821841640975
4.0,drift_floor,0.0,0.5,False,1.0,0.3,1.1444406821948567,1.5989034162800506,1.3277546810705059,154125.0,-21000.0,709,1.1444406821948567
4.0,drift_floor,0.0,0.7,True,0.5,0.0,1.1549227452389508,1.6108378313701508,1.338762075287609,157980.0,-20610.0,709,1.1549227452389508
4.0,drift_floor,0.0,0.7,True,0.5,0.3,1.153829538295383,1.6254552270779776,1.3434159678790945,159515.0,-20610.0,709,1.153829538295383
4.0,drift_floor,0.0,0.7,True,1.0,0.0,1.1468821841640975,1.5989034162800506,1.3292113685419302,154810.0,-21000.0,709,1.1468821841640975
4.0,drift_floor,0.0,0.7,True,1.0,0.3,1.1492125984251969,1.5989034162800506,1.3310522725334697,155290.0,-21000.0,709,1.1492125984251969
4.0,drift_floor,0.0,0.7,False,0.5,0.0,1.1556012884753042,1.606127379403722,1.3370070659668403,157630.0,-20610.0,709,1.1556012884753042
4.0,drift_floor,0.0,0.7,False,0.5,0.3,1.1590855908559086,1.6175338217207635,1.3435459405961896,159675.0,-20610.0,709,1.1590855908559086
4.0,drift_floor,0.0,0.7,False,1.0,0.0,1.1468821841640975,1.5989034162800506,1.3292113685419302,154810.0,-21000.0,709,1.1468821841640975
4.0,drift_floor,0.0,0.7,False,1.0,0.3,1.1444406821948567,1.5989034162800506,1.3277546810705059,154125.0,-21000.0,709,1.1444406821948567
4.0,drift_floor,1.0,0.0,True,0.5,0.0,1.1962830957230142,1.5941239877283657,1.3612699868187288,157595.0,-20010.0,709,1.1962830957230142
4.0,drift_floor,1.0,0.3,True,0.5,0.0,1.1525231830925167,1.6344187552270213,1.3451909697878353,160015.0,-20610.0,709,1.1525231830925167
4.0,drift_floor,1.0,0.3,True,0.5,0.3,1.1590547767018355,1.6179380614023327,1.3437779960495213,159250.0,-20610.0,709,1.1590547767018355
4.0,drift_floor,1.0,0.3,True,1.0,0.0,1.1509163546462673,1.6128054455050653,1.3368476259793638,157355.0,-20875.0,709,1.1509163546462673
4.0,drift_floor,1.0,0.3,True,1.0,0.3,1.1557406541215414,1.6128054455050653,1.3401899243521649,158520.0,-20875.0,709,1.1557406541215414
4.0,drift_floor,1.0,0.3,False,0.5,0.0,1.1550106724543057,1.606127379403722,1.3369050932368494,157365.0,-20610.0,709,1.1550106724543057
