N,k,mode,drift,giveback,scale_body,max_gb,min_gap,IS_pf,OOS_pf,FULL_pf,FULL_net,FULL_dd,n,robust_pf
10,3.0,pure_ratchet,0.0,0.3,False,0.5,0.0,1.1632553430007595,1.6712250401808821,1.3659077324349291,168345.0,-21560.0,709,1.1632553430007595
10,3.0,pure_ratchet,0.0,0.3,False,0.5,0.3,1.1626586627129063,1.6552134302938553,1.3600658742971061,166165.0,-21725.0,709,1.1626586627129063
10,3.0,pure_ratchet,0.0,0.3,False,1.0,0.0,1.1549616813539854,1.6712250401808821,1.3600069244584858,166370.0,-21560.0,709,1.1549616813539854
10,3.0,pure_ratchet,0.0,0.3,False,1.0,0.3,1.159811837646889,1.6712250401808821,1.3634440792684912,167535.0,-21560.0,709,1.159811837646889
10,3.0,pure_ratchet,0.0,0.5,True,0.5,0.0,1.1626586627129063,1.6552134302938553,1.3600658742971061,166165.0,-21725.0,709,1.1626586627129063
10,3.0,pure_ratchet,0.0,0.5,True,0.5,0.3,1.1626586627129063,1.6601052003687435,1.3616739705818546,166710.0,-21725.0,709,1.1626586627129063
10,3.0,pure_ratchet,0.0,0.5,True,1.0,0.0,1.1549616813539854,1.6402598791508476,1.3498856302151012,162905.0,-21560.0,709,1.1549616813539854
10,3.0,pure_ratchet,0.0,0.5,True,1.0,0.3,1.1592170715882055,1.6712250401808821,1.3630861345221437,167370.0,-21725.0,709,1.1592170715882055
10,3.0,pure_ratchet,0.0,0.5,False,0.5,0.0,1.1632553430007595,1.6712250401808821,1.3659077324349291,168345.0,-21560.0,709,1.1632553430007595
10,3.0,pure_ratchet,0.0,0.5,False,0.5,0.3,1.1626586627129063,1.6552134302938553,1.3600658742971061,166165.0,-21725.0,709,1.1626586627129063
10,3.0,pure_ratchet,0.0,0.5,False,1.0,0.0,1.1549616813539854,1.6402598791508476,1.3498856302151012,162905.0,-21560.0,709,1.1549616813539854
10,3.0,pure_ratchet,0.0,0.5,False,1.0,0.3,1.159811837646889,1.6712250401808821,1.3634440792684912,167535.0,-21560.0,709,1.159811837646889
10,3.0,pure_ratchet,0.0,0.7,True,0.5,0.0,1.1626586627129063,1.6552134302938553,1.3600658742971061,166165.0,-21725.0,709,1.1626586627129063
10,3.0,pure_ratchet,0.0,0.7,True,0.5,0.3,1.1626586627129063,1.6601052003687435,1.3616739705818546,166710.0,-21725.0,709,1.1626586627129063
10,3.0,pure_ratchet,0.0,0.7,True,1.0,0.0,1.1549616813539854,1.6402598791508476,1.3498856302151012,162905.0,-21560.0,709,1.1549616813539854
10,3.0,pure_ratchet,0.0,0.7,True,1.0,0.3,1.159811837646889,1.6712250401808821,1.3634440792684912,167535.0,-21560.0,709,1.159811837646889
10,3.0,pure_ratchet,0.0,0.7,False,0.5,0.0,1.1632553430007595,1.6712250401808821,1.3659077324349291,168345.0,-21560.0,709,1.1632553430007595
10,3.0,pure_ratchet,0.0,0.7,False,0.5,0.3,1.1626586627129063,1.6552134302938553,1.3600658742971061,166165.0,-21725.0,709,1.1626586627129063
10,3.0,pure_ratchet,0.0,0.7,False,1.0,0.0,1.149350765328904,1.6402598791508476,1.3459541069267917,161545.0,-21560.0,709,1.149350765328904
10,3.0,pure_ratchet,0.0,0.7,False,1.0,0.3,1.1541538130425426,1.6712250401808821,1.3594332990861406,166175.0,-21560.0,709,1.1541538130425426
10,3.0,drift_floor,0.0,0.0,True,0.5,0.0,1.1429085220018342,1.6495172488609242,1.3448924643980926,159480.0,-22560.0,709,1.1429085220018342
10,3.0,drift_floor,0.0,0.3,True,0.5,0.0,1.1626586627129063,1.6601052003687435,1.3616739705818546,166710.0,-21725.0,709,1.1626586627129063
10,3.0,drift_floor,0.0,0.3,True,0.5,0.3,1.1616121453099584,1.6614566373602517,1.3614371569286845,166590.0,-21725.0,709,1.1616121453099584
10,3.0,drift_floor,0.0,0.3,True,1.0,0.0,1.1549616813539854,1.6712250401808821,1.3600069244584858,166370.0,-21560.0,709,1.1549616813539854
10,3.0,drift_floor,0.0,0.3,True,1.0,0.3,1.1592170715882055,1.6565569113389789,1.3580615501108768,165505.0,-21725.0,709,1.1592170715882055
10,3.0,drift_floor,0.0,0.3,False,0.5,0.0,1.1632553430007595,1.6712250401808821,1.3659077324349291,168345.0,-21560.0,709,1.1632553430007595
10,3.0,drift_floor,0.0,0.3,False,0.5,0.3,1.1626586627129063,1.6552134302938553,1.3600658742971061,166165.0,-21725.0,709,1.1626586627129063
10,3.0,drift_floor,0.0,0.3,False,1.0,0.0,1.1549616813539854,1.6712250401808821,1.3600069244584858,166370.0,-21560.0,709,1.1549616813539854
10,3.0,drift_floor,0.0,0.3,False,1.0,0.3,1.159811837646889,1.6712250401808821,1.3634440792684912,167535.0,-21560.0,709,1.159811837646889
10,3.0,drift_floor,0.0,0.5,True,0.5,0.0,1.1626586627129063,1.6552134302938553,1.3600658742971061,166165.0,-21725.0,709,1.1626586627129063
10,3.0,drift_floor,0.0,0.5,True,0.5,0.3,1.1626586627129063,1.6601052003687435,1.3616739705818546,166710.0,-21725.0,709,1.1626586627129063
10,3.0,drift_floor,0.0,0.5,True,1.0,0.0,1.1549616813539854,1.6402598791508476,1.3498856302151012,162905.0,-21560.0,709,1.1549616813539854
10,3.0,drift_floor,0.0,0.5,True,1.0,0.3,1.1592170715882055,1.6712250401808821,1.3630861345221437,167370.0,-21725.0,709,1.1592170715882055
10,3.0,drift_floor,0.0,0.5,False,0.5,0.0,1.1632553430007595,1.6712250401808821,1.3659077324349291,168345.0,-21560.0,709,1.1632553430007595
10,3.0,drift_floor,0.0,0.5,False,0.5,0.3,1.1626586627129063,1.6552134302938553,1.3600658742971061,166165.0,-21725.0,709,1.1626586627129063
10,3.0,drift_floor,0.0,0.5,False,1.0,0.0,1.1549616813539854,1.6402598791508476,1.3498856302151012,162905.0,-21560.0,709,1.1549616813539854
10,3.0,drift_floor,0.0,0.5,False,1.0,0.3,1.159811837646889,1.6712250401808821,1.3634440792684912,167535.0,-21560.0,709,1.159811837646889
10,3.0,drift_floor,0.0,0.7,True,0.5,0.0,1.1626586627129063,1.6552134302938553,1.3600658742971061,166165.0,-21725.0,709,1.1626586627129063
10,3.0,drift_floor,0.0,0.7,True,0.5,0.3,1.1626586627129063,1.6601052003687435,1.3616739705818546,166710.0,-21725.0,709,1.1626586627129063
10,3.0,drift_floor,0.0,0.7,True,1.0,0.0,1.1549616813539854,1.6402598791508476,1.3498856302151012,162905.0,-21560.0,709,1.1549616813539854
10,3.0,drift_floor,0.0,0.7,True,1.0,0.3,1.159811837646889,1.6712250401808821,1.3634440792684912,167535.0,-21560.0,709,1.159811837646889
10,3.0,drift_floor,0.0,0.7,False,0.5,0.0,1.1632553430007595,1.6712250401808821,1.3659077324349291,168345.0,-21560.0,709,1.1632553430007595
10,3.0,drift_floor,0.0,0.7,False,0.5,0.3,1.1626586627129063,1.6552134302938553,1.3600658742971061,166165.0,-21725.0,709,1.1626586627129063
10,3.0,drift_floor,0.0,0.7,False,1.0,0.0,1.149350765328904,1.6402598791508476,1.3459541069267917,161545.0,-21560.0,709,1.149350765328904
10,3.0,drift_floor,0.0,0.7,False,1.0,0.3,1.1541538130425426,1.6712250401808821,1.3594332990861406,166175.0,-21560.0,709,1.1541538130425426
10,3.0,drift_floor,1.0,0.0,True,0.5,0.0,1.154478210173444,1.6804630729699113,1.3634896410887012,165535.0,-21160.0,709,1.154478210173444
10,3.0,drift_floor,1.0,0.3,True,0.5,0.0,1.1572772071698045,1.6604653685523676,1.3583605171610331,165335.0,-21725.0,709,1.1572772071698045
10,3.0,drift_floor,1.0,0.3,True,0.5,0.3,1.1568386863948033,1.6618173922483988,1.3584930200294807,165380.0,-21725.0,709,1.1568386863948033
10,3.0,drift_floor,1.0,0.3,True,1.0,0.0,1.1502320497428637,1.6715893299910085,1.357071820815497,165160.0,-21560.0,709,1.1502320497428637
10,3.0,drift_floor,1.0,0.3,True,1.0,0.3,1.1535707217014233,1.6569155413633534,1.3545877012860694,164050.0,-21725.0,709,1.1535707217014233
10,3.0,drift_floor,1.0,0.3,False,0.5,0.0,1.1584771463643584,1.6715893299910085,1.3629542764693747,167135.0,-21560.0,709,1.1584771463643584
10,3.0,drift_floor,1.0,0.3,False,0.5,0.3,1.1578814354827063,1.6569155413633534,1.3575674885488744,165105.0,-21725.0,709,1.1578814354827063
10,3.0,drift_floor,1.0,0.3,False,1.0,0.0,1.1502320497428637,1.6715893299910085,1.357071820815497,165160.0,-21560.0,709,1.1502320497428637
10,3.0,drift_floor,1.0,0.3,False,1.0,0.3,1.1547666174829956,1.6715893299910085,1.3603251151449471,166245.0,-21560.0,709,1.1547666174829956
10,3.0,drift_floor,1.0,0.5,True,0.5,0.0,1.1578814354827063,1.6604653685523676,1.3587298146743254,165500.0,-21725.0,709,1.1578814354827063
10,3.0,drift_floor,1.0,0.5,True,0.5,0.3,1.1572772071698045,1.6618173922483988,1.3588022939410036,165485.0,-21725.0,709,1.1572772071698045
10,3.0,drift_floor,1.0,0.5,True,1.0,0.0,1.1502320497428637,1.6406107931753757,1.3469812555659273,161695.0,-21560.0,709,1.1502320497428637
10,3.0,drift_floor,1.0,0.5,True,1.0,0.3,1.1541728146255443,1.6715893299910085,1.3599674884855053,166080.0,-21725.0,709,1.1541728146255443
10,3.0,drift_floor,1.0,0.5,False,0.5,0.0,1.1584771463643584,1.6715893299910085,1.3629542764693747,167135.0,-21560.0,709,1.1584771463643584
10,3.0,drift_floor,1.0,0.5,False,0.5,0.3,1.1578814354827063,1.6569155413633534,1.3575674885488744,165105.0,-21725.0,709,1.1578814354827063
10,3.0,drift_floor,1.0,0.5,False,1.0,0.0,1.1502320497428637,1.6406107931753757,1.3469812555659273,161695.0,-21560.0,709,1.1502320497428637
10,3.0,drift_floor,1.0,0.5,False,1.0,0.3,1.1547666174829956,1.6715893299910085,1.3603251151449471,166245.0,-21560.0,709,1.1547666174829956
10,3.0,drift_floor,1.0,0.7,True,0.5,0.0,1.1578814354827063,1.655571478787551,1.3571266196862923,164955.0,-21725.0,709,1.1578814354827063
10,3.0,drift_floor,1.0,0.7,True,0.5,0.3,1.1578814354827063,1.6618173922483988,1.3591717259323504,165650.0,-21725.0,709,1.1578814354827063
10,3.0,drift_floor,1.0,0.7,True,1.0,0.0,1.1502320497428637,1.6406107931753757,1.3469812555659273,161695.0,-21560.0,709,1.1502320497428637
10,3.0,drift_floor,1.0,0.7,True,1.0,0.3,1.1547666174829956,1.6715893299910085,1.3603251151449471,166245.0,-21560.0,709,1.1547666174829956
10,3.0,drift_floor,1.0,0.7,False,0.5,0.0,1.1584771463643584,1.6715893299910085,1.3629542764693747,167135.0,-21560.0,709,1.1584771463643584
10,3.0,drift_floor,1.0,0.7,False,0.5,0.3,1.1578814354827063,1.6569155413633534,1.3575674885488744,165105.0,-21725.0,709,1.1578814354827063
10,3.0,drift_floor,1.0,0.7,False,1.0,0.0,1.1446530786925586,1.6406107931753757,1.3430616327709606,160335.0,-21560.0,709,1.1446530786925586
10,3.0,drift_floor,1.0,0.7,False,1.0,0.3,1.1491422841385237,1.6715893299910085,1.3563270554420996,164885.0,-21560.0,709,1.1491422841385237
10,4.0,pure_ratchet,0.0,0.0,True,0.5,0.0,1.1622334658474882,1.6578576843929385,1.3606077683370903,166370.0,-21255.0,709,1.1622334658474882
10,4.0,pure_ratchet,0.0,0.3,True,0.5,0.0,1.1497713142285428,1.6340560409119966,1.3441977843363702,160940.0,-21560.0,709,1.1497713142285428
10,4.0,pure_ratchet,0.0,0.3,True,0.5,0.3,1.1553859964093358,1.6712250401808821,1.360300403640338,166475.0,-21560.0,709,1.1553859964093358
10,4.0,pure_ratchet,0.0,0.3,True,1.0,0.0,1.1473320140485996,1.6340560409119966,1.3424894537299086,160345.0,-21560.0,709,1.1473320140485996
10,4.0,pure_ratchet,0.0,0.3,True,1.0,0.3,1.1497713142285428,1.6340560409119966,1.3441977843363702,160940.0,-21560.0,709,1.1497713142285428
10,4.0,pure_ratchet,0.0,0.3,False,0.5,0.0,1.1497713142285428,1.6340560409119966,1.3441977843363702,160940.0,-21560.0,709,1.1497713142285428
10,4.0,pure_ratchet,0.0,0.3,False,0.5,0.3,1.1497713142285428,1.6647852161406747,1.3542333257920989,164405.0,-21560.0,709,1.1497713142285428
10,4.0,pure_ratchet,0.0,0.3,False,1.0,0.0,1.1473320140485996,1.6340560409119966,1.3424894537299086,160345.0,-21560.0,709,1.1473320140485996
10,4.0,pure_ratchet,0.0,0.3,False,1.0,0.3,1.1473320140485996,1.6340560409119966,1.3424894537299086,160345.0,-21560.0,709,1.1473320140485996
10,4.0,pure_ratchet,0.0,0.5,True,0.5,0.0,1.1497713142285428,1.6340560409119966,1.3441977843363702,160940.0,-21560.0,709,1.1497713142285428
10,4.0,pure_ratchet,0.0,0.5,True,0.5,0.3,1.1553859964093358,1.6647852161406747,1.3582133094185909,165765.0,-21560.0,709,1.1553859964093358
10,4.0,pure_ratchet,0.0,0.5,True,1.0,0.0,1.1473320140485996,1.6340560409119966,1.3424894537299086,160345.0,-21560.0,709,1.1473320140485996
10,4.0,pure_ratchet,0.0,0.5,True,1.0,0.3,1.1497713142285428,1.6340560409119966,1.3441977843363702,160940.0,-21560.0,709,1.1497713142285428
10,4.0,pure_ratchet,0.0,0.5,False,0.5,0.0,1.1497713142285428,1.6340560409119966,1.3441977843363702,160940.0,-21560.0,709,1.1497713142285428
10,4.0,pure_ratchet,0.0,0.5,False,0.5,0.3,1.1497713142285428,1.6647852161406747,1.3542333257920989,164405.0,-21560.0,709,1.1497713142285428
10,4.0,pure_ratchet,0.0,0.5,False,1.0,0.0,1.1473320140485996,1.6340560409119966,1.3424894537299086,160345.0,-21560.0,709,1.1473320140485996
10,4.0,pure_ratchet,0.0,0.5,False,1.0,0.3,1.1473320140485996,1.6340560409119966,1.3424894537299086,160345.0,-21560.0,709,1.1473320140485996
10,4.0,pure_ratchet,0.0,0.7,True,0.5,0.0,1.1497713142285428,1.6340560409119966,1.3441977843363702,160940.0,-21560.0,709,1.1497713142285428
10,4.0,pure_ratchet,0.0,0.7,True,0.5,0.3,1.1497713142285428,1.6647852161406747,1.3542333257920989,164405.0,-21560.0,709,1.1497713142285428
10,4.0,pure_ratchet,0.0,0.7,True,1.0,0.0,1.1473320140485996,1.6340560409119966,1.3424894537299086,160345.0,-21560.0,709,1.1473320140485996
10,4.0,pure_ratchet,0.0,0.7,True,1.0,0.3,1.1473320140485996,1.6340560409119966,1.3424894537299086,160345.0,-21560.0,709,1.1473320140485996
10,4.0,pure_ratchet,0.0,0.7,False,0.5,0.0,1.1497713142285428,1.6340560409119966,1.3441977843363702,160940.0,-21560.0,709,1.1497713142285428
10,4.0,pure_ratchet,0.0,0.7,False,0.5,0.3,1.1497713142285428,1.6647852161406747,1.3542333257920989,164405.0,-21560.0,709,1.1497713142285428
10,4.0,pure_ratchet,0.0,0.7,False,1.0,0.0,1.1473320140485996,1.6340560409119966,1.3424894537299086,160345.0,-21560.0,709,1.1473320140485996
10,4.0,pure_ratchet,0.0,0.7,False,1.0,0.3,1.1473320140485996,1.6340560409119966,1.3424894537299086,160345.0,-21560.0,709,1.1473320140485996
10,4.0,drift_floor,0.0,0.0,True,0.5,0.0,1.1622334658474882,1.6578576843929385,1.3606077683370903,166370.0,-21255.0,709,1.1622334658474882
10,4.0,drift_floor,0.0,0.3,True,0.5,0.0,1.1497713142285428,1.6340560409119966,1.3441977843363702,160940.0,-21560.0,709,1.1497713142285428
10,4.0,drift_floor,0.0,0.3,True,0.5,0.3,1.1553859964093358,1.6712250401808821,1.360300403640338,166475.0,-21560.0,709,1.1553859964093358
10,4.0,drift_floor,0.0,0.3,True,1.0,0.0,1.1473320140485996,1.6340560409119966,1.3424894537299086,160345.0,-21560.0,709,1.1473320140485996
10,4.0,drift_floor,0.0,0.3,True,1.0,0.3,1.1497713142285428,1.6340560409119966,1.3441977843363702,160940.0,-21560.0,709,1.1497713142285428
10,4.0,drift_floor,0.0,0.3,False,0.5,0.0,1.1497713142285428,1.6340560409119966,1.3441977843363702,160940.0,-21560.0,709,1.1497713142285428
10,4.0,drift_floor,0.0,0.3,False,0.5,0.3,1.1497713142285428,1.6647852161406747,1.3542333257920989,164405.0,-21560.0,709,1.1497713142285428
10,4.0,drift_floor,0.0,0.3,False,1.0,0.0,1.1473320140485996,1.6340560409119966,1.3424894537299086,160345.0,-21560.0,709,1.1473320140485996
10,4.0,drift_floor,0.0,0.3,False,1.0,0.3,1.1473320140485996,1.6340560409119966,1.3424894537299086,160345.0,-21560.0,709,1.1473320140485996
10,4.0,drift_floor,0.0,0.5,True,0.5,0.0,1.1497713142285428,1.6340560409119966,1.3441977843363702,160940.0,-21560.0,709,1.1497713142285428
10,4.0,drift_floor,0.0,0.5,True,0.5,0.3,1.1553859964093358,1.6647852161406747,1.3582133094185909,165765.0,-21560.0,709,1.1553859964093358
10,4.0,drift_floor,0.0,0.5,True,1.0,0.0,1.1473320140485996,1.6340560409119966,1.3424894537299086,160345.0,-21560.0,709,1.1473320140485996
10,4.0,drift_floor,0.0,0.5,True,1.0,0.3,1.1497713142285428,1.6340560409119966,1.3441977843363702,160940.0,-21560.0,709,1.1497713142285428
10,4.0,drift_floor,0.0,0.5,False,0.5,0.0,1.1497713142285428,1.6340560409119966,1.3441977843363702,160940.0,-21560.0,709,1.1497713142285428
10,4.0,drift_floor,0.0,0.5,False,0.5,0.3,1.1497713142285428,1.6647852161406747,1.3542333257920989,164405.0,-21560.0,709,1.1497713142285428
10,4.0,drift_floor,0.0,0.5,False,1.0,0.0,1.1473320140485996,1.6340560409119966,1.3424894537299086,160345.0,-21560.0,709,1.1473320140485996
10,4.0,drift_floor,0.0,0.5,False,1.0,0.3,1.1473320140485996,1.6340560409119966,1.3424894537299086,160345.0,-21560.0,709,1.1473320140485996
10,4.0,drift_floor,0.0,0.7,True,0.5,0.0,1.1497713142285428,1.6340560409119966,1.3441977843363702,160940.0,-21560.0,709,1.1497713142285428
10,4.0,drift_floor,0.0,0.7,True,0.5,0.3,1.1497713142285428,1.6647852161406747,1.3542333257920989,164405.0,-21560.0,709,1.1497713142285428
10,4.0,drift_floor,0.0,0.7,True,1.0,0.0,1.1473320140485996,1.6340560409119966,1.3424894537299086,160345.0,-21560.0,709,1.1473320140485996
10,4.0,drift_floor,0.0,0.7,True,1.0,0.3,1.1473320140485996,1.6340560409119966,1.3424894537299086,160345.0,-21560.0,709,1.1473320140485996
10,4.0,drift_floor,0.0,0.7,False,0.5,0.0,1.1497713142285428,1.6340560409119966,1.3441977843363702,160940.0,-21560.0,709,1.1497713142285428
10,4.0,drift_floor,0.0,0.7,False,0.5,0.3,1.1497713142285428,1.6647852161406747,1.3542333257920989,164405.0,-21560.0,709,1.1497713142285428
10,4.0,drift_floor,0.0,0.7,False,1.0,0.0,1.1473320140485996,1.6340560409119966,1.3424894537299086,160345.0,-21560.0,709,1.1473320140485996
10,4.0,drift_floor,0.0,0.7,False,1.0,0.3,1.1473320140485996,1.6340560409119966,1.3424894537299086,160345.0,-21560.0,709,1.1473320140485996
10,4.0,drift_floor,1.0,0.0,True,0.5,0.0,1.152085846491781,1.5997380484610346,1.3344359554398395,156710.0,-20275.0,709,1.152085846491781
10,4.0,drift_floor,1.0,0.3,True,0.5,0.0,1.145071527951197,1.665146703580056,1.3513158602873903,163195.0,-21560.0,709,1.145071527951197
10,4.0,drift_floor,1.0,0.3,True,0.5,0.3,1.1506542391109518,1.6715893299910085,1.3573645003297619,165265.0,-21560.0,709,1.1506542391109518
10,4.0,drift_floor,1.0,0.3,True,1.0,0.0,1.145071527951197,1.634404305200341,1.3413107117673455,159730.0,-21560.0,709,1.145071527951197
10,4.0,drift_floor,1.0,0.3,True,1.0,0.3,1.1506542391109518,1.634404305200341,1.3452199815699806,161090.0,-21560.0,709,1.1506542391109518
10,4.0,drift_floor,1.0,0.3,False,0.5,0.0,1.145071527951197,1.665146703580056,1.3513158602873903,163195.0,-21560.0,709,1.145071527951197
10,4.0,drift_floor,1.0,0.3,False,0.5,0.3,1.145071527951197,1.665146703580056,1.3513158602873903,163195.0,-21560.0,709,1.145071527951197
10,4.0,drift_floor,1.0,0.3,False,1.0,0.0,1.1426460903152311,1.634404305200341,1.3396075418547329,159135.0,-21560.0,709,1.1426460903152311
10,4.0,drift_floor,1.0,0.3,False,1.0,0.3,1.1426460903152311,1.634404305200341,1.3396075418547329,159135.0,-21560.0,709,1.1426460903152311
10,4.0,drift_floor,1.0,0.5,True,0.5,0.0,1.145071527951197,1.665146703580056,1.3513158602873903,163195.0,-21560.0,709,1.145071527951197
10,4.0,drift_floor,1.0,0.5,True,0.5,0.3,1.1506542391109518,1.665146703580056,1.3552837541696803,164555.0,-21560.0,709,1.1506542391109518
10,4.0,drift_floor,1.0,0.5,True,1.0,0.0,1.1426460903152311,1.634404305200341,1.3396075418547329,159135.0,-21560.0,709,1.1426460903152311
10,4.0,drift_floor,1.0,0.5,True,1.0,0.3,1.145071527951197,1.634404305200341,1.3413107117673455,159730.0,-21560.0,709,1.145071527951197
10,4.0,drift_floor,1.0,0.5,False,0.5,0.0,1.145071527951197,1.665146703580056,1.3513158602873903,163195.0,-21560.0,709,1.145071527951197
10,4.0,drift_floor,1.0,0.5,False,0.5,0.3,1.145071527951197,1.665146703580056,1.3513158602873903,163195.0,-21560.0,709,1.145071527951197
10,4.0,drift_floor,1.0,0.5,False,1.0,0.0,1.1426460903152311,1.634404305200341,1.3396075418547329,159135.0,-21560.0,709,1.1426460903152311
10,4.0,drift_floor,1.0,0.5,False,1.0,0.3,1.1426460903152311,1.634404305200341,1.3396075418547329,159135.0,-21560.0,709,1.1426460903152311
10,4.0,drift_floor,1.0,0.7,True,0.5,0.0,1.145071527951197,1.665146703580056,1.3513158602873903,163195.0,-21560.0,709,1.145071527951197
10,4.0,drift_floor,1.0,0.7,True,0.5,0.3,1.1506542391109518,1.665146703580056,1.3552837541696803,164555.0,-21560.0,709,1.1506542391109518
10,4.0,drift_floor,1.0,0.7,True,1.0,0.0,1.1426460903152311,1.634404305200341,1.3396075418547329,159135.0,-21560.0,709,1.1426460903152311
10,4.0,drift_floor,1.0,0.7,True,1.0,0.3,1.1426460903152311,1.634404305200341,1.3396075418547329,159135.0,-21560.0,709,1.1426460903152311
10,4.0,drift_floor,1.0,0.7,False,0.5,0.0,1.145071527951197,1.665146703580056,1.3513158602873903,163195.0,-21560.0,709,1.145071527951197
10,4.0,drift_floor,1.0,0.7,False,0.5,0.3,1.145071527951197,1.665146703580056,1.3513158602873903,163195.0,-21560.0,709,1.145071527951197
10,4.0,drift_floor,1.0,0.7,False,1.0,0.0,1.1426460903152311,1.634404305200341,1.3396075418547329,159135.0,-21560.0,709,1.1426460903152311
10,4.0,drift_floor,1.0,0.7,False,1.0,0.3,1.1426460903152311,1.634404305200341,1.3396075418547329,159135.0,-21560.0,709,1.1426460903152311
15,1.0,pure_ratchet,0.0,0.0,True,0.5,0.0,1.2531220507868226,1.5060808844922897,1.361890583363567,144635.0,-17960.0,709,1.2531220507868226
15,1.0,pure_ratchet,0.0,0.3,True,0.5,0.0,1.2143459394986325,1.6280087527352298,1.3853706786326023,159740.0,-17855.0,709,1.2143459394986325
15,1.0,pure_ratchet,0.0,0.3,True,0.5,0.3,1.3109688264814219,1.27943395087804,1.296767355590885,109200.0,-19960.0,709,1.27943395087804
15,1.0,pure_ratchet,0.0,0.3,True,1.0,0.0,1.2143459394986325,1.6280087527352298,1.3853706786326023,159740.0,-17855.0,709,1.2143459394986325
15,1.0,pure_ratchet,0.0,0.3,True,1.0,0.3,1.3109688264814219,1.27943395087804,1.296767355590885,109200.0,-19960.0,709,1.27943395087804
15,1.0,pure_ratchet,0.0,0.3,False,0.5,0.0,1.155982336594465,1.6560189546401758,1.3560163984971851,155880.0,-20650.0,709,1.155982336594465
15,1.0,pure_ratchet,0.0,0.3,False,0.5,0.3,1.2540090369451582,1.5138831937203445,1.3659099508134696,145065.0,-19680.0,709,1.2540090369451582
15,1.0,pure_ratchet,0.0,0.3,False,1.0,0.0,1.155982336594465,1.6560189546401758,1.3560163984971851,155880.0,-20650.0,709,1.155982336594465
15,1.0,pure_ratchet,0.0,0.3,False,1.0,0.3,1.2540090369451582,1.5138831937203445,1.3659099508134696,145065.0,-19680.0,709,1.2540090369451582
15,1.0,pure_ratchet,0.0,0.5,True,0.5,0.0,1.196203547636247,1.6132510241238052,1.3686991104626536,156675.0,-22880.0,709,1.196203547636247
15,1.0,pure_ratchet,0.0,0.5,True,0.5,0.3,1.2863545936099325,1.2847860914970628,1.285653678391027,107730.0,-23735.0,709,1.2847860914970628
15,1.0,pure_ratchet,0.0,0.5,True,1.0,0.0,1.1976010608374186,1.6028525341709823,1.3658602497973187,155690.0,-22880.0,709,1.1976010608374186
15,1.0,pure_ratchet,0.0,0.5,True,1.0,0.3,1.2863545936099325,1.2847860914970628,1.285653678391027,107730.0,-23735.0,709,1.2847860914970628
15,1.0,pure_ratchet,0.0,0.5,False,0.5,0.0,1.125171411332346,1.6979432213209733,1.346799233295596,154695.0,-23810.0,709,1.125171411332346
15,1.0,pure_ratchet,0.0,0.5,False,0.5,0.3,1.205773968708543,1.5535426970979083,1.3497797682940371,141750.0,-20100.0,709,1.205773968708543
15,1.0,pure_ratchet,0.0,0.5,False,1.0,0.0,1.1232626651484754,1.6150123728347539,1.3183022715623944,145940.0,-23975.0,709,1.1232626651484754
15,1.0,pure_ratchet,0.0,0.5,False,1.0,0.3,1.1825611984657711,1.507856229578065,1.3172651543674698,134825.0,-26365.0,709,1.1825611984657711
15,1.0,pure_ratchet,0.0,0.7,True,0.5,0.0,1.1836224410064073,1.6672145328719723,1.3789244456866032,162695.0,-21305.0,709,1.1836224410064073
15,1.0,pure_ratchet,0.0,0.7,True,0.5,0.3,1.2963395820672245,1.2420602548594897,1.2717059657096168,106415.0,-26995.0,709,1.2420602548594897
15,1.0,pure_ratchet,0.0,0.7,True,1.0,0.0,1.1935534622116462,1.6605759853135218,1.3835097012052129,164355.0,-21880.0,709,1.1935534622116462
15,1.0,pure_ratchet,0.0,0.7,True,1.0,0.3,1.260376414965677,1.2474360055073197,1.2545895480190492,101305.0,-26960.0,709,1.2474360055073197
15,1.0,pure_ratchet,0.0,0.7,False,0.5,0.0,1.12993986649258,1.693676059986759,1.3496970377019748,155825.0,-24665.0,709,1.12993986649258
15,1.0,pure_ratchet,0.0,0.7,False,0.5,0.3,1.2045817906428813,1.544980443285528,1.3459106343191771,140585.0,-20625.0,709,1.2045817906428813
15,1.0,pure_ratchet,0.0,0.7,False,1.0,0.0,1.1238658135415538,1.6252756339581036,1.3224461279828832,147690.0,-23975.0,709,1.1238658135415538
15,1.0,pure_ratchet,0.0,0.7,False,1.0,0.3,1.1870666021609417,1.507856229578065,1.3202009362876312,135770.0,-26365.0,709,1.1870666021609417
15,1.0,drift_floor,0.0,0.0,True,0.5,0.0,1.2531220507868226,1.5060808844922897,1.361890583363567,144635.0,-17960.0,709,1.2531220507868226
15,1.0,drift_floor,0.0,0.3,True,0.5,0.0,1.2143459394986325,1.6280087527352298,1.3853706786326023,159740.0,-17855.0,709,1.2143459394986325
15,1.0,drift_floor,0.0,0.3,True,0.5,0.3,1.3109688264814219,1.27943395087804,1.296767355590885,109200.0,-19960.0,709,1.27943395087804
15,1.0,drift_floor,0.0,0.3,True,1.0,0.0,1.2143459394986325,1.6280087527352298,1.3853706786326023,159740.0,-17855.0,709,1.2143459394986325
15,1.0,drift_floor,0.0,0.3,True,1.0,0.3,1.3109688264814219,1.27943395087804,1.296767355590885,109200.0,-19960.0,709,1.27943395087804
