entry_time,exit_time,entry,exit,sl,tp,risk_pts,raw_pts,gross_dollars,net_dollars,mae_pts,mfe_pts,reason,which
2023-02-08 10:10:00-05:00,2023-02-08 10:35:00-05:00,12682.25,12656.5,12656.5,12785.25,25.75,-25.75,-515.0,-530.0,79.0,51.75,SL,down
2023-02-09 10:50:00-05:00,2023-02-09 11:05:00-05:00,12651.75,12613.5,12613.5,12804.75,38.25,-38.25,-765.0,-780.0,63.5,11.5,SL,down
2023-02-10 12:10:00-05:00,2023-02-10 14:00:00-05:00,12261.25,12305.5,12232.5,12376.25,28.75,44.25,885.0,870.0,18.0,107.75,EOD,down
2023-02-17 10:00:00-05:00,2023-02-17 11:25:00-05:00,12329.5,12295.75,12295.75,12464.5,33.75,-33.75,-675.0,-690.0,37.25,79.25,SL,down
2023-02-21 10:20:00-05:00,2023-02-21 11:10:00-05:00,12200.75,12173.5,12173.5,12309.75,27.25,-27.25,-545.0,-560.0,27.75,27.25,SL,down
2023-02-22 10:25:00-05:00,2023-02-22 10:30:00-05:00,12080.75,12060.25,12060.25,12162.75,20.5,-20.5,-410.0,-425.0,22.0,8.25,SL,down
2023-02-23 11:05:00-05:00,2023-02-23 11:30:00-05:00,12129.0,12076.25,12076.25,12340.0,52.75,-52.75,-1055.0,-1070.0,57.0,2.5,SL,down
2023-02-24 10:25:00-05:00,2023-02-24 14:00:00-05:00,11943.25,11965.75,11826.25,12411.25,117.0,22.5,450.0,435.0,20.25,75.0,EOD,down
2023-02-28 09:40:00-05:00,2023-02-28 14:00:00-05:00,12073.75,12162.25,12040.75,12205.75,33.0,88.5,1770.0,1755.0,27.75,98.0,EOD,down
2023-03-01 10:20:00-05:00,2023-03-01 11:15:00-05:00,11974.25,11933.5,11933.5,12137.25,40.75,-40.75,-815.0,-830.0,49.5,63.5,SL,down
2023-03-07 09:35:00-05:00,2023-03-07 10:05:00-05:00,12340.25,12320.5,12320.5,12419.25,19.75,-19.75,-395.0,-410.0,110.75,22.5,SL,down
2023-03-08 13:55:00-05:00,2023-03-08 14:00:00-05:00,12163.25,12155.5,12135.5,12274.25,27.75,-7.75,-155.0,-170.0,17.25,3.25,EOD,down
2023-03-09 13:55:00-05:00,2023-03-09 14:00:00-05:00,12118.0,12115.0,12024.25,12493.0,93.75,-3.0,-60.0,-75.0,5.5,7.5,EOD,down
2023-03-10 13:40:00-05:00,2023-03-10 14:00:00-05:00,11833.0,11809.25,11657.0,12537.0,176.0,-23.75,-475.0,-490.0,38.0,3.5,EOD,down
2023-03-17 11:35:00-04:00,2023-03-17 11:40:00-04:00,12631.5,12599.0,12599.0,12761.5,32.5,-32.5,-650.0,-665.0,43.25,0.75,SL,down
2023-03-20 10:05:00-04:00,2023-03-20 10:25:00-04:00,12605.5,12555.25,12555.25,12806.5,50.25,-50.25,-1005.0,-1020.0,50.75,9.5,SL,down
2023-03-24 11:30:00-04:00,2023-03-24 14:00:00-04:00,12750.5,12812.25,12703.5,12938.5,47.0,61.75,1235.0,1220.0,14.75,104.25,EOD,down
2023-03-27 10:55:00-04:00,2023-03-27 11:00:00-04:00,12891.75,12864.75,12864.75,12999.75,27.0,-27.0,-540.0,-555.0,33.25,6.75,SL,down
2023-03-28 09:50:00-04:00,2023-03-28 10:05:00-04:00,12713.0,12684.25,12684.25,12828.0,28.75,-28.75,-575.0,-590.0,40.0,7.5,SL,down
2023-04-03 13:40:00-04:00,2023-04-03 14:00:00-04:00,13178.5,13175.25,13143.5,13318.5,35.0,-3.25,-65.0,-80.0,19.75,0.0,EOD,down
2023-04-04 09:50:00-04:00,2023-04-04 11:10:00-04:00,13260.25,13237.75,13237.75,13350.25,22.5,-22.5,-450.0,-465.0,31.75,66.5,SL,down
2023-04-05 09:55:00-04:00,2023-04-05 10:10:00-04:00,13133.0,13104.5,13104.5,13247.0,28.5,-28.5,-570.0,-585.0,30.0,32.0,SL,down
2023-04-06 09:45:00-04:00,2023-04-06 12:05:00-04:00,12975.25,13141.25,12933.75,13141.25,41.5,166.0,3320.0,3305.0,22.0,177.75,TP,down
2023-04-10 10:15:00-04:00,2023-04-10 11:40:00-04:00,13000.75,13076.75,12981.75,13076.75,19.0,76.0,1520.0,1505.0,11.75,77.5,TP,down
2023-04-11 10:00:00-04:00,2023-04-11 10:15:00-04:00,13106.5,13084.0,13084.0,13196.5,22.5,-22.5,-450.0,-465.0,22.5,13.25,SL,down
2023-04-12 11:25:00-04:00,2023-04-12 14:00:00-04:00,13018.0,13066.75,12828.0,13778.0,190.0,48.75,975.0,960.0,7.75,91.0,EOD,down
2023-04-14 13:05:00-04:00,2023-04-14 14:00:00-04:00,13085.0,13107.75,13013.5,13371.0,71.5,22.75,455.0,440.0,24.75,29.25,EOD,down
2023-04-17 11:00:00-04:00,2023-04-17 11:35:00-04:00,13139.0,13105.75,13105.75,13272.0,33.25,-33.25,-665.0,-680.0,40.5,14.0,SL,down
2023-04-18 10:10:00-04:00,2023-04-18 10:25:00-04:00,13223.0,13206.75,13206.75,13288.0,16.25,-16.25,-325.0,-340.0,20.25,4.5,SL,down
2023-04-21 10:10:00-04:00,2023-04-21 11:45:00-04:00,13011.0,13096.0,12989.75,13096.0,21.25,85.0,1700.0,1685.0,7.0,86.0,TP,down
2023-04-24 10:50:00-04:00,2023-04-24 11:35:00-04:00,13022.0,12994.25,12994.25,13133.0,27.75,-27.75,-555.0,-570.0,28.75,9.25,SL,down
2023-04-25 10:20:00-04:00,2023-04-25 10:40:00-04:00,12952.25,12930.0,12930.0,13041.25,22.25,-22.25,-445.0,-460.0,22.25,2.75,SL,down
2023-05-01 11:45:00-04:00,2023-05-01 14:00:00-04:00,13284.0,13349.75,13262.5,13370.0,21.5,65.75,1315.0,1300.0,6.25,79.5,EOD,down
2023-05-02 13:40:00-04:00,2023-05-02 14:00:00-04:00,13197.75,13204.0,13175.25,13287.75,22.5,6.25,125.0,110.0,9.0,23.75,EOD,down
2023-05-03 11:50:00-04:00,2023-05-03 14:00:00-04:00,13192.75,13221.75,13159.0,13327.75,33.75,29.0,580.0,565.0,4.75,41.0,EOD,down
2023-05-04 10:35:00-04:00,2023-05-04 14:00:00-04:00,13027.0,13109.75,12992.25,13166.0,34.75,82.75,1655.0,1640.0,14.75,104.25,EOD,down
2023-05-08 10:05:00-04:00,2023-05-08 14:00:00-04:00,13280.0,13345.5,13250.75,13397.0,29.25,65.5,1310.0,1295.0,25.5,74.5,EOD,down
2023-05-09 12:25:00-04:00,2023-05-09 14:00:00-04:00,13269.5,13285.5,13249.75,13348.5,19.75,16.0,320.0,305.0,9.0,21.5,EOD,down
2023-05-11 09:45:00-04:00,2023-05-11 10:45:00-04:00,13406.0,13365.75,13365.75,13567.0,40.25,-40.25,-805.0,-820.0,44.5,13.5,SL,down
2023-05-12 10:45:00-04:00,2023-05-12 11:20:00-04:00,13406.75,13385.5,13385.5,13491.75,21.25,-21.25,-425.0,-440.0,27.75,19.0,SL,down
2023-05-15 10:05:00-04:00,2023-05-15 10:10:00-04:00,13384.5,13363.75,13363.75,13467.5,20.75,-20.75,-415.0,-430.0,31.25,2.75,SL,down
2023-05-19 11:05:00-04:00,2023-05-19 11:15:00-04:00,13890.5,13866.0,13866.0,13988.5,24.5,-24.5,-490.0,-505.0,31.5,1.25,SL,down
2023-05-23 12:55:00-04:00,2023-05-23 14:00:00-04:00,13794.25,13774.25,13761.75,13924.25,32.5,-20.0,-400.0,-415.0,28.75,25.0,EOD,down
2023-05-24 10:15:00-04:00,2023-05-24 10:30:00-04:00,13616.0,13589.25,13589.25,13723.0,26.75,-26.75,-535.0,-550.0,30.0,16.25,SL,down
2023-05-25 10:30:00-04:00,2023-05-25 14:00:00-04:00,13886.0,13991.0,13839.0,14074.0,47.0,105.0,2100.0,2085.0,18.25,118.25,EOD,down
2023-05-30 10:10:00-04:00,2023-05-30 12:45:00-04:00,14438.5,14405.0,14405.0,14572.5,33.5,-33.5,-670.0,-685.0,45.25,46.0,SL,down
2023-05-31 10:45:00-04:00,2023-05-31 11:20:00-04:00,14295.25,14274.0,14274.0,14380.25,21.25,-21.25,-425.0,-440.0,26.75,38.5,SL,down
2023-06-06 09:50:00-04:00,2023-06-06 09:55:00-04:00,14558.0,14546.0,14546.0,14606.0,12.0,-12.0,-240.0,-255.0,30.25,2.0,SL,down
2023-06-07 11:00:00-04:00,2023-06-07 11:20:00-04:00,14474.0,14458.75,14458.75,14535.0,15.25,-15.25,-305.0,-320.0,24.25,22.0,SL,down
2023-06-09 12:45:00-04:00,2023-06-09 14:00:00-04:00,14525.5,14608.75,14496.25,14642.5,29.25,83.25,1665.0,1650.0,7.75,89.75,EOD,down
2023-06-14 09:35:00-04:00,2023-06-14 14:00:00-04:00,15077.0,15134.75,15031.0,15261.0,46.0,57.75,1155.0,1140.0,24.5,139.0,EOD,down
2023-06-16 09:55:00-04:00,2023-06-16 14:00:00-04:00,15338.75,15374.25,15313.5,15439.75,25.25,35.5,710.0,695.0,14.5,78.25,EOD,down
2023-06-20 10:45:00-04:00,2023-06-20 14:00:00-04:00,15165.25,15236.75,15135.0,15286.25,30.25,71.5,1430.0,1415.0,23.25,120.25,EOD,down
2023-06-21 10:10:00-04:00,2023-06-21 10:50:00-04:00,15094.0,15062.25,15062.25,15221.0,31.75,-31.75,-635.0,-650.0,42.0,43.0,SL,down
2023-06-26 11:35:00-04:00,2023-06-26 11:45:00-04:00,15017.75,14998.25,14998.25,15095.75,19.5,-19.5,-390.0,-405.0,39.75,11.0,SL,down
2023-06-29 10:05:00-04:00,2023-06-29 10:15:00-04:00,15122.0,15046.75,15046.75,15423.0,75.25,-75.25,-1505.0,-1520.0,86.75,10.5,SL,down
2023-07-03 12:15:00-04:00,2023-07-03 13:15:00-04:00,15328.25,15357.0,15305.25,15420.25,23.0,28.75,575.0,560.0,3.75,38.75,EOD_LAST,down
2023-07-06 10:15:00-04:00,2023-07-06 14:00:00-04:00,15143.0,15238.0,15047.0,15527.0,96.0,95.0,1900.0,1885.0,29.5,95.0,EOD,down
2023-07-10 10:05:00-04:00,2023-07-10 12:05:00-04:00,15130.5,15104.25,15104.25,15235.5,26.25,-26.25,-525.0,-540.0,56.75,73.75,SL,down
2023-07-11 09:35:00-04:00,2023-07-11 09:45:00-04:00,15213.25,15190.0,15190.0,15306.25,23.25,-23.25,-465.0,-480.0,63.0,20.25,SL,down
2023-07-18 10:00:00-04:00,2023-07-18 13:35:00-04:00,15779.0,15946.0,15737.25,15946.0,41.75,167.0,3340.0,3325.0,26.25,170.75,TP,down
2023-07-19 12:55:00-04:00,2023-07-19 13:05:00-04:00,15977.0,15959.75,15959.75,16046.0,17.25,-17.25,-345.0,-360.0,21.0,2.25,SL,down
2023-07-20 10:45:00-04:00,2023-07-20 12:35:00-04:00,15727.25,15688.25,15688.25,15883.25,39.0,-39.0,-780.0,-795.0,40.25,57.75,SL,down
2023-07-21 10:10:00-04:00,2023-07-21 10:25:00-04:00,15608.5,15594.5,15594.5,15664.5,14.0,-14.0,-280.0,-295.0,21.5,39.5,SL,down
2023-07-24 10:15:00-04:00,2023-07-24 11:10:00-04:00,15552.75,15536.75,15536.75,15616.75,16.0,-16.0,-320.0,-335.0,17.75,41.0,SL,down
2023-07-26 11:05:00-04:00,2023-07-26 14:00:00-04:00,15538.0,15557.5,15510.0,15650.0,28.0,19.5,390.0,375.0,12.0,60.5,EOD,down
2023-07-27 11:20:00-04:00,2023-07-27 13:20:00-04:00,15794.75,15758.25,15758.25,15940.75,36.5,-36.5,-730.0,-745.0,36.5,62.0,SL,down
2023-07-31 09:35:00-04:00,2023-07-31 10:00:00-04:00,15850.5,15823.75,15823.75,15957.5,26.75,-26.75,-535.0,-550.0,45.25,54.5,SL,down
2023-08-02 09:50:00-04:00,2023-08-02 10:10:00-04:00,15617.25,15578.75,15578.75,15771.25,38.5,-38.5,-770.0,-785.0,66.75,1.25,SL,down
2023-08-07 11:15:00-04:00,2023-08-07 11:35:00-04:00,15381.0,15335.25,15335.25,15564.0,45.75,-45.75,-915.0,-930.0,46.75,5.5,SL,down
2023-08-08 10:00:00-04:00,2023-08-08 10:15:00-04:00,15294.0,15257.75,15257.75,15439.0,36.25,-36.25,-725.0,-740.0,40.0,13.75,SL,down
2023-08-09 10:00:00-04:00,2023-08-09 10:55:00-04:00,15279.25,15247.25,15247.25,15407.25,32.0,-32.0,-640.0,-655.0,53.75,23.0,SL,down
2023-08-10 12:25:00-04:00,2023-08-10 14:00:00-04:00,15231.5,15144.25,15118.0,15685.5,113.5,-87.25,-1745.0,-1760.0,95.5,49.25,EOD,down
2023-08-11 11:30:00-04:00,2023-08-11 14:00:00-04:00,15057.75,15084.75,14955.5,15466.75,102.25,27.0,540.0,525.0,20.5,61.5,EOD,down
2023-08-15 10:30:00-04:00,2023-08-15 14:00:00-04:00,15136.5,15155.75,15083.5,15348.5,53.0,19.25,385.0,370.0,29.0,71.5,EOD,down
2023-08-16 13:15:00-04:00,2023-08-16 14:00:00-04:00,15004.5,15048.75,14968.0,15150.5,36.5,44.25,885.0,870.0,4.0,61.5,EOD,down
2023-08-17 10:00:00-04:00,2023-08-17 10:15:00-04:00,14928.75,14890.75,14890.75,15080.75,38.0,-38.0,-760.0,-775.0,40.5,15.0,SL,down
2023-08-22 09:50:00-04:00,2023-08-22 10:00:00-04:00,15035.25,15003.25,15003.25,15163.25,32.0,-32.0,-640.0,-655.0,37.5,7.5,SL,down
2023-08-24 09:55:00-04:00,2023-08-24 10:10:00-04:00,15218.0,15186.75,15186.75,15343.0,31.25,-31.25,-625.0,-640.0,62.0,16.5,SL,down
2023-08-28 11:00:00-04:00,2023-08-28 11:45:00-04:00,15032.5,14996.0,14996.0,15178.5,36.5,-36.5,-730.0,-745.0,46.0,7.5,SL,down
2023-09-01 09:55:00-04:00,2023-09-01 14:00:00-04:00,15521.0,15503.5,15423.5,15911.0,97.5,-17.5,-350.0,-365.0,67.0,71.75,EOD,down
2023-09-06 10:20:00-04:00,2023-09-06 10:30:00-04:00,15429.25,15402.75,15402.75,15535.25,26.5,-26.5,-530.0,-545.0,43.0,3.5,SL,down
2023-09-11 10:05:00-04:00,2023-09-11 10:10:00-04:00,15577.5,15558.75,15558.75,15652.5,18.75,-18.75,-375.0,-390.0,19.75,3.75,SL,down
2023-09-12 09:35:00-04:00,2023-09-12 10:30:00-04:00,15613.5,15586.5,15586.5,15721.5,27.0,-27.0,-540.0,-555.0,33.25,45.25,SL,down
2023-09-15 09:50:00-04:00,2023-09-15 10:00:00-04:00,15529.0,15492.5,15492.5,15675.0,36.5,-36.5,-730.0,-745.0,40.0,6.75,SL,down
2023-09-19 09:45:00-04:00,2023-09-19 09:55:00-04:00,15351.25,15316.75,15316.75,15489.25,34.5,-34.5,-690.0,-705.0,38.25,20.5,SL,down
2023-09-20 11:10:00-04:00,2023-09-20 11:25:00-04:00,15370.25,15336.25,15336.25,15506.25,34.0,-34.0,-680.0,-695.0,37.5,5.25,SL,down
2023-09-22 09:50:00-04:00,2023-09-22 09:55:00-04:00,14936.25,14914.25,14914.25,15024.25,22.0,-22.0,-440.0,-455.0,23.5,2.75,SL,down
2023-09-26 09:40:00-04:00,2023-09-26 09:50:00-04:00,14837.75,14807.0,14807.0,14960.75,30.75,-30.75,-615.0,-630.0,39.5,6.0,SL,down
2023-09-27 11:10:00-04:00,2023-09-27 11:50:00-04:00,14729.75,14686.75,14686.75,14901.75,43.0,-43.0,-860.0,-875.0,57.0,14.25,SL,down
2023-09-29 12:00:00-04:00,2023-09-29 13:05:00-04:00,14940.5,14881.75,14881.75,15175.5,58.75,-58.75,-1175.0,-1190.0,80.5,25.25,SL,down
2023-10-03 10:35:00-04:00,2023-10-03 11:00:00-04:00,14791.0,14742.25,14742.25,14986.0,48.75,-48.75,-975.0,-990.0,49.0,20.0,SL,down
2023-10-05 10:15:00-04:00,2023-10-05 14:00:00-04:00,14785.75,14856.0,14710.0,15088.75,75.75,70.25,1405.0,1390.0,69.5,76.25,EOD,down
2023-10-13 11:30:00-04:00,2023-10-13 13:30:00-04:00,15159.5,15104.5,15104.5,15379.5,55.0,-55.0,-1100.0,-1115.0,84.5,41.25,SL,down
2023-10-17 09:40:00-04:00,2023-10-17 09:55:00-04:00,15130.0,15063.5,15063.5,15396.0,66.5,-66.5,-1330.0,-1345.0,79.75,0.25,SL,down
2023-10-18 11:05:00-04:00,2023-10-18 13:05:00-04:00,15124.0,15076.5,15076.5,15314.0,47.5,-47.5,-950.0,-965.0,53.0,53.25,SL,down
2023-10-19 11:30:00-04:00,2023-10-19 12:40:00-04:00,15014.0,14951.25,14951.25,15265.0,62.75,-62.75,-1255.0,-1270.0,88.75,124.25,SL,down
2023-10-20 10:35:00-04:00,2023-10-20 10:40:00-04:00,14770.25,14747.0,14747.0,14863.25,23.25,-23.25,-465.0,-480.0,30.75,5.25,SL,down
2023-10-23 09:50:00-04:00,2023-10-23 11:00:00-04:00,14599.5,14700.5,14574.25,14700.5,25.25,101.0,2020.0,2005.0,16.25,102.0,TP,down
2023-10-24 12:35:00-04:00,2023-10-24 12:45:00-04:00,14737.5,14717.25,14717.25,14818.5,20.25,-20.25,-405.0,-420.0,21.25,4.0,SL,down
2023-10-25 09:55:00-04:00,2023-10-25 11:55:00-04:00,14623.5,14585.75,14585.75,14774.5,37.75,-37.75,-755.0,-770.0,47.25,61.25,SL,down
2023-10-26 10:30:00-04:00,2023-10-26 12:10:00-04:00,14317.5,14226.75,14226.75,14680.5,90.75,-90.75,-1815.0,-1830.0,105.0,67.5,SL,down
2023-10-30 10:50:00-04:00,2023-10-30 14:00:00-04:00,14335.0,14426.0,14310.25,14434.0,24.75,91.0,1820.0,1805.0,24.5,94.25,EOD,down
2023-10-31 09:50:00-04:00,2023-10-31 14:00:00-04:00,14348.0,14477.5,14303.0,14528.0,45.0,129.5,2590.0,2575.0,36.75,135.5,EOD,down
2023-11-08 10:45:00-05:00,2023-11-08 10:55:00-05:00,15355.25,15340.25,15340.25,15415.25,15.0,-15.0,-300.0,-315.0,15.5,5.75,SL,down
2023-11-13 10:15:00-05:00,2023-11-13 14:00:00-05:00,15522.0,15558.75,15474.75,15711.0,47.25,36.75,735.0,720.0,22.75,67.5,EOD,down
2023-11-15 12:40:00-05:00,2023-11-15 14:00:00-05:00,15912.0,15908.25,15799.75,16361.0,112.25,-3.75,-75.0,-90.0,79.5,2.25,EOD,down
2023-11-16 11:35:00-05:00,2023-11-16 14:00:00-05:00,15823.0,15848.25,15773.25,16022.0,49.75,25.25,505.0,490.0,26.25,79.75,EOD,down
2023-11-17 09:55:00-05:00,2023-11-17 10:15:00-05:00,15867.5,15832.25,15832.25,16008.5,35.25,-35.25,-705.0,-720.0,40.5,8.75,SL,down
2023-11-21 10:40:00-05:00,2023-11-21 14:00:00-05:00,15924.5,15975.25,15888.5,16068.5,36.0,50.75,1015.0,1000.0,2.25,65.5,EOD,down
2023-11-24 10:40:00-05:00,2023-11-24 13:15:00-05:00,16004.25,16011.0,15979.0,16105.25,25.25,6.75,135.0,120.0,22.5,21.0,EOD_LAST,down
2023-11-29 10:30:00-05:00,2023-11-29 11:15:00-05:00,16108.5,16073.0,16073.0,16250.5,35.5,-35.5,-710.0,-725.0,45.75,24.25,SL,down
2023-11-30 09:55:00-05:00,2023-11-30 10:05:00-05:00,15980.0,15930.5,15930.5,16178.0,49.5,-49.5,-990.0,-1005.0,61.25,7.25,SL,down
2023-12-04 09:35:00-05:00,2023-12-04 09:55:00-05:00,15876.25,15830.75,15830.75,16058.25,45.5,-45.5,-910.0,-925.0,53.25,0.0,SL,down
2023-12-12 09:50:00-05:00,2023-12-12 14:00:00-05:00,16436.75,16530.5,16331.0,16859.75,105.75,93.75,1875.0,1860.0,14.0,97.75,EOD,down
2023-12-14 10:45:00-05:00,2023-12-14 13:05:00-05:00,16780.5,16732.5,16732.5,16972.5,48.0,-48.0,-960.0,-975.0,83.75,40.0,SL,down
2023-12-27 11:35:00-05:00,2023-12-27 12:45:00-05:00,17083.5,17074.0,17074.0,17121.5,9.5,-9.5,-190.0,-205.0,17.25,14.0,SL,down
2023-12-28 10:25:00-05:00,2023-12-28 13:05:00-05:00,17120.0,17097.0,17097.0,17212.0,23.0,-23.0,-460.0,-475.0,23.0,24.5,SL,down
2024-01-02 10:00:00-05:00,2024-01-02 10:30:00-05:00,16763.5,16729.75,16729.75,16898.5,33.75,-33.75,-675.0,-690.0,46.75,25.5,SL,down
2024-01-03 09:20:00-05:00,2024-01-03 09:35:00-05:00,16614.5,16583.25,16583.25,16739.5,31.25,-31.25,-625.0,-640.0,33.0,15.75,SL,down
2024-01-11 10:20:00-05:00,2024-01-11 14:00:00-05:00,16886.5,16933.75,16721.75,17545.5,164.75,47.25,945.0,930.0,133.5,49.75,EOD,down
2024-01-17 10:05:00-05:00,2024-01-17 14:00:00-05:00,16728.25,16761.0,16660.5,16999.25,67.75,32.75,655.0,640.0,11.75,113.0,EOD,down
2024-01-19 09:45:00-05:00,2024-01-19 12:35:00-05:00,17192.5,17300.5,17165.5,17300.5,27.0,108.0,2160.0,2145.0,23.5,117.5,TP,down
2024-01-22 10:40:00-05:00,2024-01-22 10:50:00-05:00,17490.0,17447.75,17447.75,17659.0,42.25,-42.25,-845.0,-860.0,51.25,0.0,SL,down
2024-01-23 09:40:00-05:00,2024-01-23 14:00:00-05:00,17455.5,17481.75,17425.0,17577.5,30.5,26.25,525.0,510.0,28.0,38.5,EOD,down
2024-01-26 14:00:00-05:00,2024-01-26 14:00:00-05:00,17518.5,17518.5,17445.5,17810.5,73.0,0.0,0.0,-15.0,0.0,0.0,EOD_LAST,down
2024-01-30 12:40:00-05:00,2024-01-30 13:05:00-05:00,17581.75,17562.25,17562.25,17659.75,19.5,-19.5,-390.0,-405.0,26.0,6.0,SL,down
2024-01-31 10:20:00-05:00,2024-01-31 10:40:00-05:00,17348.0,17293.75,17293.75,17565.0,54.25,-54.25,-1085.0,-1100.0,64.5,9.5,SL,down
2024-02-01 10:05:00-05:00,2024-02-01 11:00:00-05:00,17316.25,17279.5,17279.5,17463.25,36.75,-36.75,-735.0,-750.0,43.25,55.5,SL,down
2024-02-05 11:10:00-05:00,2024-02-05 12:40:00-05:00,17616.0,17701.0,17594.75,17701.0,21.25,85.0,1700.0,1685.0,9.75,104.0,TP,down
2024-02-06 10:20:00-05:00,2024-02-06 10:25:00-05:00,17653.25,17635.25,17635.25,17725.25,18.0,-18.0,-360.0,-375.0,38.75,5.25,SL,down
2024-02-14 11:25:00-05:00,2024-02-14 11:45:00-05:00,17756.75,17723.75,17723.75,17888.75,33.0,-33.0,-660.0,-675.0,34.25,11.5,SL,down
2024-02-15 10:10:00-05:00,2024-02-15 11:10:00-05:00,17842.25,17791.0,17791.0,18047.25,51.25,-51.25,-1025.0,-1040.0,61.75,21.25,SL,down
2024-02-16 10:05:00-05:00,2024-02-16 14:00:00-05:00,17751.25,17875.0,17662.75,18105.25,88.5,123.75,2475.0,2460.0,14.75,141.0,EOD,down
2024-02-20 10:55:00-05:00,2024-02-20 12:00:00-05:00,17555.0,17512.0,17512.0,17727.0,43.0,-43.0,-860.0,-875.0,50.75,43.25,SL,down
2024-02-21 12:50:00-05:00,2024-02-21 13:05:00-05:00,17461.75,17434.75,17434.75,17569.75,27.0,-27.0,-540.0,-555.0,34.25,21.5,SL,down
2024-02-23 11:20:00-05:00,2024-02-23 14:00:00-05:00,17974.5,18036.5,17946.25,18087.5,28.25,62.0,1240.0,1225.0,1.0,89.75,EOD,down
2024-02-27 11:50:00-05:00,2024-02-27 12:55:00-05:00,17982.25,17939.5,17939.5,18153.25,42.75,-42.75,-855.0,-870.0,45.25,27.75,SL,down
2024-02-28 10:15:00-05:00,2024-02-28 14:00:00-05:00,17909.25,17949.25,17867.25,18077.25,42.0,40.0,800.0,785.0,22.0,65.75,EOD,down
2024-03-04 10:35:00-05:00,2024-03-04 11:35:00-05:00,18307.75,18288.75,18288.75,18383.75,19.0,-19.0,-380.0,-395.0,24.5,25.25,SL,down
2024-03-05 10:05:00-05:00,2024-03-05 10:10:00-05:00,18069.25,18044.5,18044.5,18168.25,24.75,-24.75,-495.0,-510.0,72.25,1.5,SL,down
2024-03-06 10:20:00-05:00,2024-03-06 14:00:00-05:00,18013.25,18077.5,17968.75,18191.25,44.5,64.25,1285.0,1270.0,19.0,161.0,EOD,down
2024-03-08 12:30:00-05:00,2024-03-08 13:40:00-05:00,18187.25,18027.0,18027.0,18828.25,160.25,-160.25,-3205.0,-3220.0,174.75,12.25,SL,down
2024-03-13 10:20:00-04:00,2024-03-13 11:00:00-04:00,18342.75,18324.25,18324.25,18416.75,18.5,-18.5,-370.0,-385.0,28.75,41.75,SL,down
2024-03-14 10:10:00-04:00,2024-03-14 14:00:00-04:00,18262.75,18292.5,18202.0,18505.75,60.75,29.75,595.0,580.0,52.75,79.25,EOD,down
2024-03-15 09:35:00-04:00,2024-03-15 09:40:00-04:00,18149.75,18105.5,18105.5,18326.75,44.25,-44.25,-885.0,-900.0,46.75,8.75,SL,down
2024-03-18 13:10:00-04:00,2024-03-18 14:00:00-04:00,18254.5,18272.5,18228.5,18358.5,26.0,18.0,360.0,345.0,10.0,37.25,EOD,down
2024-03-20 09:55:00-04:00,2024-03-20 14:00:00-04:00,18267.25,18273.75,18234.0,18400.25,33.25,6.5,130.0,115.0,22.5,37.5,EOD,down
2024-03-21 11:15:00-04:00,2024-03-21 13:55:00-04:00,18643.0,18615.25,18615.25,18754.0,27.75,-27.75,-555.0,-570.0,27.75,64.5,SL,down
2024-03-26 13:10:00-04:00,2024-03-26 14:00:00-04:00,18550.5,18538.5,18504.5,18734.5,46.0,-12.0,-240.0,-255.0,19.5,6.5,EOD,down
2024-03-27 10:35:00-04:00,2024-03-27 11:35:00-04:00,18432.5,18397.0,18397.0,18574.5,35.5,-35.5,-710.0,-725.0,41.75,11.25,SL,down
2024-03-28 13:40:00-04:00,2024-03-28 14:00:00-04:00,18473.25,18468.5,18419.5,18688.25,53.75,-4.75,-95.0,-110.0,8.25,7.5,EOD,down
2024-04-01 11:25:00-04:00,2024-04-01 12:00:00-04:00,18451.75,18423.25,18423.25,18565.75,28.5,-28.5,-570.0,-585.0,31.25,24.5,SL,down
2024-04-02 09:25:00-04:00,2024-04-02 14:00:00-04:00,18280.5,18277.25,18193.75,18627.5,86.75,-3.25,-65.0,-80.0,79.0,20.25,EOD,down
2024-04-08 09:50:00-04:00,2024-04-08 14:00:00-04:00,18290.25,18307.0,18240.5,18489.25,49.75,16.75,335.0,320.0,38.25,85.75,EOD,down
2024-04-09 11:00:00-04:00,2024-04-09 14:00:00-04:00,18217.0,18255.0,18195.0,18305.0,22.0,38.0,760.0,745.0,13.25,86.75,EOD,down
2024-04-12 09:35:00-04:00,2024-04-12 10:45:00-04:00,18303.25,18216.5,18216.5,18650.25,86.75,-86.75,-1735.0,-1750.0,90.0,40.0,SL,down
2024-04-15 10:45:00-04:00,2024-04-15 12:25:00-04:00,18211.0,18132.75,18132.75,18524.0,78.25,-78.25,-1565.0,-1580.0,78.5,15.75,SL,down
2024-04-17 10:30:00-04:00,2024-04-17 10:55:00-04:00,17849.5,17813.5,17813.5,17993.5,36.0,-36.0,-720.0,-735.0,86.0,9.25,SL,down
2024-04-18 09:50:00-04:00,2024-04-18 10:05:00-04:00,17634.0,17591.0,17591.0,17806.0,43.0,-43.0,-860.0,-875.0,51.5,13.75,SL,down
2024-04-19 09:45:00-04:00,2024-04-19 09:55:00-04:00,17490.0,17445.25,17445.25,17669.0,44.75,-44.75,-895.0,-910.0,61.5,27.0,SL,down
2024-04-22 11:00:00-04:00,2024-04-22 13:50:00-04:00,17185.5,17380.5,17136.75,17380.5,48.75,195.0,3900.0,3885.0,37.0,196.75,TP,down
