force_hour,atr_len,yellow_atr_mult,yellow_drift,yellow_mode,green_atr_mult,green_base,green_decay,yellow_giveback,scale_by_body,max_giveback_atr,giveback_min_gap_atr,IS_trades,IS_win%,IS_gross_$,IS_PF,IS_maxDD_$,OOS_trades,OOS_win%,OOS_gross_$,OOS_PF,OOS_maxDD_$,FULL_trades,FULL_win%,FULL_gross_$,FULL_PF,FULL_maxDD_$,robust_PF
11,14,1.06,0.31,drift_floor,3.09,118.2,1.77,0.12,True,0.37,0.14,767,39.63494132985658,78070.0,1.1562102946325847,-43410.0,625,44.16,165420.0,1.3338446014127143,-47080.0,1392,41.66666666666667,243490.0,1.244645952123785,-47080.0,1.1562102946325847
10,14,2.01,0.0,pure_ratchet,3.99,106.1,1.13,0.84,False,0.82,0.32,762,49.86876640419948,-4120.0,0.9947123220863227,-109080.0,622,51.28617363344051,134610.0,1.1659710620249184,-66540.0,1384,50.505780346820806,130490.0,1.0820580864851608,-109080.0,0.9947123220863227
16,10,1.06,2.25,drift_floor,1.94,30.7,0.83,0.33,False,1.13,0.08,758,43.53562005277045,57715.0,1.0968201910737203,-31575.0,626,47.12460063897764,105450.0,1.1622831991874298,-55965.0,1384,45.15895953757225,163165.0,1.130962079468976,-55965.0,1.0968201910737203
12,10,2.12,0.0,pure_ratchet,1.1,151.2,0.49,0.4,True,1.49,0.38,762,48.4251968503937,75390.0,1.0964924069345519,-52085.0,627,49.441786283891545,139605.0,1.1653402025226505,-52140.0,1389,48.88408927285817,214995.0,1.1322513079343404,-52140.0,1.0964924069345519
10,14,0.82,2.84,drift_floor,0.88,23.4,0.94,0.6,True,1.11,0.25,767,46.023468057366365,45310.0,1.1365087973005543,-16305.0,631,50.55467511885895,139375.0,1.3999454782845746,-14495.0,1398,48.06866952789699,184685.0,1.2714339253826765,-16305.0,1.1365087973005543
14,12,2.14,2.35,drift_floor,3.35,165.0,1.71,0.57,False,1.0,0.1,746,50.402144772117964,93600.0,1.1036223540873262,-90535.0,603,52.40464344941957,212115.0,1.2278038512345215,-58020.0,1349,51.29725722757599,305715.0,1.1666557639786088,-90535.0,1.1036223540873262
15,16,2.93,0.0,pure_ratchet,3.24,159.7,1.73,0.65,False,0.98,0.1,743,50.47106325706595,63055.0,1.061413120230634,-96590.0,603,53.39966832504146,222780.0,1.2271654285991058,-58230.0,1346,51.78306092124815,285835.0,1.1423885266235934,-96590.0,1.061413120230634
13,20,2.11,0.0,pure_ratchet,3.32,151.4,1.61,0.17,False,0.72,0.33,760,47.10526315789474,75085.0,1.0919652152611918,-67315.0,624,47.59615384615385,185595.0,1.207508986521615,-75645.0,1384,47.32658959537572,260680.0,1.1523691509166523,-75645.0,1.0919652152611918
12,7,1.76,0.0,pure_ratchet,1.72,167.0,1.32,0.18,False,1.22,0.14,763,43.6435124508519,63965.0,1.0889978781870673,-69835.0,627,45.77352472089314,163400.0,1.2067673930098954,-71650.0,1390,44.60431654676259,227365.0,1.1506741286361362,-71650.0,1.0889978781870673
11,10,0.85,0.68,drift_floor,1.51,34.4,0.7,0.59,True,0.6,0.38,768,43.48958333333333,25920.0,1.0790111414244563,-26470.0,627,47.84688995215311,132525.0,1.3855889669619867,-15800.0,1395,45.448028673835125,158445.0,1.2358689988835132,-26470.0,1.0790111414244563
16,30,2.34,0.9,drift_floor,3.36,86.3,2.02,0.77,False,0.98,0.48,743,50.47106325706595,74185.0,1.0773820389387547,-85015.0,611,51.06382978723404,128210.0,1.1261853559635646,-82045.0,1354,50.73855243722304,202395.0,1.102492492644564,-85015.0,1.0773820389387547
8,16,1.6,0.0,pure_ratchet,1.24,78.8,2.28,0.79,True,1.19,0.5,766,51.958224543080945,35145.0,1.0660527181318422,-43345.0,625,56.32,147825.0,1.280175885825839,-38325.0,1391,53.91804457225018,182970.0,1.1726637035359397,-43345.0,1.0660527181318422
9,16,2.49,0.0,pure_ratchet,3.38,86.0,2.47,0.5,True,1.15,0.33,763,51.50720838794234,23425.0,1.0354387291981846,-68285.0,623,53.45104333868379,117770.0,1.1665617729628819,-65875.0,1386,52.38095238095239,141195.0,1.103207815418127,-68285.0,1.0354387291981846
13,30,1.92,0.0,pure_ratchet,1.02,180.8,0.42,0.14,False,0.65,0.24,759,45.45454545454545,35785.0,1.0435115664042314,-78145.0,625,48.0,170245.0,1.2056769719594553,-63240.0,1384,46.604046242774565,206030.0,1.1248549378694728,-78145.0,1.0435115664042314
9,7,2.54,0.0,pure_ratchet,1.27,25.9,0.67,0.46,True,1.23,0.34,765,57.51633986928104,8220.0,1.0136361374230687,-73260.0,625,62.4,85195.0,1.1361072946288782,-47895.0,1390,59.71223021582733,93415.0,1.0760244150559513,-73260.0,1.0136361374230687
9,12,2.94,1.18,drift_floor,3.28,81.0,2.82,0.71,False,0.5,0.31,763,51.76933158584534,25090.0,1.0376958788443336,-68580.0,623,53.45104333868379,119750.0,1.1708298263883936,-65875.0,1386,52.52525252525253,144840.0,1.1059872089449574,-68580.0,1.0376958788443336
8,12,1.81,1.95,drift_floor,3.71,52.7,1.76,0.12,False,0.86,0.05,764,51.96335078534031,13975.0,1.0255940662057599,-51800.0,623,57.62439807383628,171135.0,1.3189336265456544,-31850.0,1387,54.506128334534964,185110.0,1.1709849345563037,-51800.0,1.0255940662057599
8,20,2.89,1.45,drift_floor,1.18,89.1,1.68,0.25,False,0.76,0.3,765,53.59477124183007,16185.0,1.0288153396952,-39995.0,623,59.71107544141252,166105.0,1.3061391868480223,-36870.0,1388,56.34005763688761,182290.0,1.1650788763515838,-39995.0,1.0288153396952
15,20,2.84,2.81,drift_floor,0.53,131.8,1.69,0.42,True,0.92,0.3,747,55.68942436412316,55590.0,1.0601372804621452,-64495.0,608,59.70394736842105,139615.0,1.1614802306282133,-49765.0,1355,57.49077490774908,195205.0,1.1091152500307437,-64495.0,1.0601372804621452
10,16,2.39,2.29,drift_floor,1.78,92.1,1.71,0.78,True,0.94,0.04,762,52.0997375328084,-14430.0,0.9816655972657218,-106140.0,623,54.41412520064205,156610.0,1.1970655962552377,-57635.0,1385,53.14079422382672,142180.0,1.089887498379964,-106140.0,0.9816655972657218
9,16,2.49,0.0,pure_ratchet,3.49,81.2,2.36,0.84,True,0.25,0.44,763,50.32765399737876,20825.0,1.031685292394769,-65680.0,623,52.32744783306581,134070.0,1.1965720485602018,-56715.0,1386,51.22655122655123,154895.0,1.1156549950159973,-65680.0,1.031685292394769
14,12,2.04,1.27,drift_floor,2.2,116.7,2.76,0.65,False,0.47,0.1,748,49.19786096256685,80295.0,1.0939265619333933,-69660.0,608,51.973684210526315,232190.0,1.2693322661655617,-57550.0,1356,50.442477876106196,312485.0,1.1819984682273663,-69660.0,1.0939265619333933
16,30,2.93,0.65,drift_floor,1.74,29.1,1.48,0.17,False,1.07,0.28,747,63.72155287817939,108390.0,1.1314096929651745,-45350.0,614,63.84364820846905,169130.0,1.2067111140987172,-47450.0,1361,63.77663482733284,277520.0,1.1689084734208957,-47450.0,1.1314096929651745
14,12,1.3,1.24,drift_floor,2.89,52.4,0.53,0.33,False,0.73,0.41,754,42.04244031830239,42265.0,1.0644711050772997,-64490.0,620,45.645161290322584,170125.0,1.2507923638239846,-56300.0,1374,43.66812227074236,212390.0,1.1592230389492584,-64490.0,1.0644711050772997
15,12,2.58,2.12,drift_floor,1.54,130.6,0.25,0.19,True,0.4,0.18,747,47.121820615796516,106100.0,1.12326602690708,-50405.0,611,48.608837970540094,173215.0,1.189989141283961,-54030.0,1358,47.790868924889544,279315.0,1.1575869559084881,-54030.0,1.12326602690708
15,14,2.45,0.86,drift_floor,1.5,30.6,2.31,0.62,False,0.54,0.44,758,66.09498680738787,70270.0,1.0971418697079662,-50585.0,612,69.44444444444444,153595.0,1.213684012827023,-36935.0,1370,67.5912408759124,223865.0,1.1552278857554934,-50585.0,1.0971418697079662
15,7,0.89,1.44,drift_floor,1.91,143.5,1.47,0.13,False,0.34,0.05,764,40.70680628272251,101575.0,1.2372249988322668,-19645.0,624,44.71153846153847,177305.0,1.397745499411138,-40445.0,1388,42.50720461095101,278880.0,1.319101097882614,-40445.0,1.2372249988322668
13,20,1.19,0.0,pure_ratchet,0.9,140.7,1.47,0.56,False,0.64,0.23,764,43.97905759162304,41095.0,1.0575294331751433,-72660.0,626,48.881789137380196,141840.0,1.1920363926835542,-50520.0,1390,46.18705035971223,182935.0,1.1259067821107547,-72660.0,1.0575294331751433
13,25,2.28,2.53,drift_floor,1.66,25.0,2.63,0.79,True,0.98,0.59,764,63.481675392670155,57890.0,1.0821111457830983,-60305.0,625,66.4,132490.0,1.1802511462117193,-45045.0,1389,64.79481641468684,190380.0,1.132203742925593,-60305.0,1.0821111457830983
13,25,1.04,1.11,drift_floor,2.47,77.4,1.4,0.35,True,0.56,0.06,763,38.92529488859764,89465.0,1.1591564078844374,-44195.0,625,41.44,144565.0,1.2496675474500458,-76630.0,1388,40.05763688760807,234030.0,1.2050825921219823,-76630.0,1.1591564078844374
11,12,2.52,0.62,drift_floor,3.4,119.8,1.76,0.0,False,0.54,0.46,765,47.05882352941176,50630.0,1.064781109454869,-82790.0,621,48.148148148148145,168865.0,1.2059517638808428,-68410.0,1386,47.54689754689755,219495.0,1.1370575967230312,-82790.0,1.064781109454869
14,7,2.41,2.65,drift_floor,2.07,97.3,0.01,0.25,True,0.6,0.42,751,43.94141145139814,97565.0,1.1247179736285369,-42115.0,611,45.826513911620296,175305.0,1.2087349451386864,-60615.0,1362,44.7870778267254,272870.0,1.1682170972733381,-60615.0,1.1247179736285369
10,16,1.01,0.0,pure_ratchet,0.87,119.6,0.82,0.34,False,1.15,0.12,766,44.25587467362924,18310.0,1.029624955505938,-69340.0,627,48.484848484848484,136420.0,1.2124094978590891,-43735.0,1393,46.15936826992104,154730.0,1.1227713816441987,-69340.0,1.029624955505938
11,12,2.58,2.8,drift_floor,3.02,54.2,0.48,0.41,False,0.83,0.53,765,52.156862745098046,41770.0,1.0511229422923933,-79680.0,622,54.18006430868167,196805.0,1.2351342309943967,-66385.0,1387,53.064167267483775,238575.0,1.1442377451573118,-79680.0,1.0511229422923933
8,12,2.42,1.58,drift_floor,3.11,105.7,2.33,0.0,False,0.39,0.3,764,52.35602094240838,14660.0,1.0266676368399033,-53145.0,622,58.038585209003216,178540.0,1.330018484288355,-35470.0,1386,54.906204906204906,193200.0,1.1771290786904183,-53145.0,1.0266676368399033
9,12,2.84,2.22,drift_floor,2.31,119.3,0.99,0.0,True,0.83,0.48,763,49.1480996068152,24995.0,1.0384074617577235,-54080.0,623,52.00642054574639,129650.0,1.1892562586672506,-61450.0,1386,50.43290043290043,154645.0,1.1157665430236519,-61450.0,1.0384074617577235
8,7,0.93,2.85,drift_floor,3.2,67.6,0.63,0.24,False,1.02,0.02,765,46.27450980392157,36080.0,1.0817334375389356,-34770.0,624,50.80128205128205,173875.0,1.398311685336632,-22470.0,1389,48.30813534917206,209955.0,1.2391382344398694,-34770.0,1.0817334375389356
16,30,2.77,2.23,drift_floor,2.16,66.7,0.74,0.45,False,1.21,0.31,742,54.17789757412399,82325.0,1.0837189200183048,-61355.0,612,55.55555555555556,145035.0,1.1507514967570265,-60520.0,1354,54.800590841949784,227360.0,1.116868764232072,-61355.0,1.0837189200183048
16,30,1.53,0.0,pure_ratchet,0.84,150.0,1.36,0.46,True,0.31,0.43,748,40.24064171122995,46940.0,1.0679040027774964,-45360.0,622,42.12218649517685,103675.0,1.143123382226057,-46115.0,1370,41.09489051094891,150615.0,1.1063931988598836,-46115.0,1.0679040027774964
16,14,2.81,0.0,pure_ratchet,0.92,44.0,1.39,0.51,False,0.95,0.19,748,67.7807486631016,98840.0,1.140503504058453,-46905.0,616,70.45454545454545,117230.0,1.1660693289512827,-33870.0,1364,68.98826979472142,216070.0,1.1533085470206759,-46905.0,1.140503504058453
15,12,1.53,0.07,drift_floor,0.87,94.9,2.89,0.46,True,1.43,0.09,752,50.66489361702128,40530.0,1.054131301461799,-56885.0,617,55.753646677471636,103030.0,1.1407619424956794,-55105.0,1369,52.958363769174575,143560.0,1.096955452900019,-56885.0,1.054131301461799
10,25,1.88,0.0,pure_ratchet,3.54,169.7,1.55,0.72,True,0.45,0.56,761,46.517739816031536,6310.0,1.008648811645056,-105185.0,625,48.32,126525.0,1.1660302338398552,-50330.0,1386,47.33044733044733,132835.0,1.0890529886567804,-105185.0,1.008648811645056
15,25,1.3,1.97,drift_floor,0.52,155.2,2.31,0.56,True,0.78,0.11,748,43.98395721925134,48190.0,1.0673223341389475,-56030.0,617,46.19124797406807,76685.0,1.103087170732035,-56060.0,1365,44.981684981684985,124875.0,1.0855486933914276,-56060.0,1.0673223341389475
14,20,2.92,0.0,pure_ratchet,2.01,21.9,0.78,0.62,False,0.9,0.35,747,60.24096385542169,54695.0,1.063529767055585,-70165.0,610,64.09836065573771,222150.0,1.2721259263796165,-43165.0,1357,61.974944731024316,276845.0,1.1650554318437236,-70165.0,1.063529767055585
9,10,2.88,0.0,pure_ratchet,2.92,46.8,0.11,0.44,True,0.94,0.26,763,51.63826998689384,28605.0,1.0433629190574003,-62905.0,623,53.93258426966292,122530.0,1.1747370672751256,-67150.0,1386,52.669552669552665,151135.0,1.1110560001175702,-67150.0,1.0433629190574003
16,25,2.48,2.47,drift_floor,0.76,195.0,1.93,0.9,True,1.1,0.21,743,52.086137281292054,114540.0,1.1214614825851126,-53585.0,612,52.77777777777778,145970.0,1.15270345902574,-60520.0,1355,52.398523985239855,260510.0,1.1371885071514334,-60520.0,1.1214614825851126
11,12,1.82,0.0,pure_ratchet,0.9,190.6,1.4,0.12,True,0.71,0.36,766,41.38381201044387,42380.0,1.064246678137483,-53260.0,625,44.16,130735.0,1.1814919447201648,-52305.0,1391,42.63120057512581,173115.0,1.125447470253192,-53260.0,1.064246678137483
16,7,2.53,1.08,drift_floor,3.63,116.6,1.91,0.57,True,1.21,0.39,745,48.322147651006716,114280.0,1.1200779645166883,-64465.0,610,49.34426229508197,226440.0,1.2389754576299807,-53005.0,1355,48.78228782287823,340720.0,1.1793961858829227,-64465.0,1.1200779645166883
11,30,0.81,0.0,pure_ratchet,2.44,86.4,2.41,0.89,False,1.01,0.05,765,47.05882352941176,65220.0,1.0979698519636782,-67060.0,626,49.201277955271564,152985.0,1.2253208928295274,-80390.0,1391,48.02300503235083,218205.0,1.1622728084005116,-80390.0,1.0979698519636782
12,20,2.56,1.4,drift_floor,0.76,155.7,0.68,0.23,False,1.09,0.24,762,51.0498687664042,16595.0,1.0192314378092733,-91650.0,625,53.92,154105.0,1.1795206337187292,-54305.0,1387,52.34318673395818,170700.0,1.0991672161432842,-91650.0,1.0192314378092733
14,30,1.06,0.0,pure_ratchet,1.56,65.5,0.46,0.74,True,0.72,0.27,753,42.09827357237716,71350.0,1.1233564716764206,-50300.0,621,44.44444444444444,131055.0,1.2085086749345701,-54055.0,1374,43.15866084425036,202405.0,1.1677009627653405,-54055.0,1.1233564716764206
13,10,1.99,0.87,drift_floor,1.55,48.4,2.13,0.17,False,0.47,0.22,764,53.141361256544506,55925.0,1.076523630989847,-49025.0,625,58.24,96295.0,1.1258865132331506,-38680.0,1389,55.43556515478761,152220.0,1.1017680034497628,-49025.0,1.076523630989847
14,16,1.78,0.91,drift_floor,4.0,173.6,0.32,0.89,True,0.7,0.18,748,47.32620320855615,102220.0,1.1199483689274818,-72535.0,604,48.50993377483444,176125.0,1.1989404901080407,-68100.0,1352,47.85502958579882,278345.0,1.1601971781538576,-72535.0,1.1199483689274818
13,10,2.85,0.6,drift_floor,3.99,52.4,2.3,0.75,True,1.16,0.57,760,49.34210526315789,15775.0,1.017671703989156,-97185.0,622,52.2508038585209,246730.0,1.277324431256182,-67775.0,1382,50.65123010130246,262505.0,1.1472802760400596,-97185.0,1.017671703989156
8,30,1.25,2.45,drift_floor,2.11,74.9,2.39,0.66,True,0.28,0.12,765,49.28104575163399,12260.0,1.02352399409022,-52180.0,625,54.400000000000006,141615.0,1.2742643000319553,-47525.0,1390,51.58273381294964,153875.0,1.1483111087550542,-52180.0,1.02352399409022
15,14,2.99,0.86,drift_floor,3.71,108.4,0.37,0.31,False,0.82,0.54,744,49.596774193548384,67730.0,1.0672819025291558,-84320.0,602,52.159468438538205,207900.0,1.2100742686808468,-67170.0,1346,50.74294205052006,275630.0,1.1380697386678422,-84320.0,1.0672819025291558
11,10,2.37,0.95,drift_floor,3.1,191.2,2.07,0.32,True,1.17,0.17,765,50.849673202614376,78100.0,1.098242700982427,-69410.0,622,50.482315112540185,180180.0,1.210192308814008,-63920.0,1387,50.68493150684932,258280.0,1.1563263193891726,-69410.0,1.098242700982427
11,30,1.46,2.89,drift_floor,3.89,72.5,2.08,0.0,True,0.97,0.15,765,37.51633986928105,50780.0,1.0866944949507884,-56540.0,624,40.544871794871796,155110.0,1.2458375928171235,-58785.0,1389,38.8768898488121,205890.0,1.169222803037775,-58785.0,1.0866944949507884
16,20,1.65,0.0,pure_ratchet,2.77,64.9,0.34,0.0,False,0.87,0.23,749,38.184245660881174,51395.0,1.07142509710728,-55760.0,619,40.22617124394184,154615.0,1.2117129144672432,-75125.0,1368,39.10818713450293,206010.0,1.1420886010469904,-75125.0,1.07142509710728
11,10,1.73,0.3,drift_floor,2.72,177.1,1.33,0.0,False,1.38,0.03,766,40.86161879895561,66750.0,1.1008742434431742,-54285.0,622,43.729903536977496,161050.0,1.2211921439362725,-48850.0,1388,42.14697406340058,227800.0,1.1639067070077673,-54285.0,1.1008742434431742
8,25,1.5,1.86,drift_floor,3.31,79.3,1.0,0.19,False,1.32,0.58,764,48.69109947643979,26990.0,1.0549057102752406,-51865.0,624,53.52564102564102,135375.0,1.2660776760092771,-41780.0,1388,50.86455331412104,162365.0,1.1623081921327536,-51865.0,1.0549057102752406
11,20,1.56,0.0,pure_ratchet,3.82,25.8,0.46,0.13,True,0.71,0.27,766,40.469973890339425,43345.0,1.0675998128509046,-55720.0,625,43.2,118915.0,1.17506937850113,-75575.0,1391,41.69662113587347,162260.0,1.1228828160203568,-75575.0,1.0675998128509046
14,7,1.35,0.0,pure_ratchet,0.93,86.3,2.25,0.55,True,0.73,0.38,757,43.46103038309115,42980.0,1.0781994832793567,-36270.0,623,48.47512038523274,85340.0,1.1491188984701945,-57405.0,1380,45.72463768115942,128320.0,1.1143758662643783,-57405.0,1.0781994832793567
14,16,1.7,0.0,pure_ratchet,2.19,33.8,0.76,0.22,True,1.03,0.36,752,42.952127659574465,38785.0,1.056496311024683,-40315.0,617,45.705024311183145,114250.0,1.1585858445650514,-69970.0,1369,44.19284149013879,153035.0,1.1087719048854425,-69970.0,1.056496311024683
11,30,2.08,2.43,drift_floor,0.52,165.0,2.09,0.55,True,0.44,0.57,765,48.627450980392155,57380.0,1.0762231166726444,-69785.0,624,51.92307692307693,122790.0,1.1561220597584234,-48260.0,1389,50.10799136069114,180170.0,1.1170474699374386,-69785.0,1.0762231166726444
12,7,0.92,1.91,drift_floor,1.77,164.2,2.04,0.38,False,0.43,0.36,765,43.66013071895425,63425.0,1.1603260869565217,-21940.0,629,47.21780604133545,163920.0,1.394621856831614,-27295.0,1394,45.26542324246772,227345.0,1.2803319420211225,-27295.0,1.1603260869565217
10,12,1.97,2.4,drift_floor,0.88,176.0,0.4,0.58,True,1.24,0.35,763,47.96854521625164,12215.0,1.016222102697929,-93690.0,625,51.35999999999999,163710.0,1.2139818185382942,-44630.0,1388,49.4956772334294,175925.0,1.1158888047165771,-93690.0,1.016222102697929
14,20,1.98,0.3,drift_floor,2.18,175.5,1.95,0.81,False,0.45,0.04,747,49.26372155287818,105590.0,1.121728103294233,-72130.0,604,51.324503311258276,200960.0,1.2260784457106857,-59195.0,1351,50.18504811250926,306550.0,1.1745410859068963,-72130.0,1.121728103294233
9,20,2.24,0.0,pure_ratchet,1.57,128.5,1.28,0.34,False,0.69,0.03,763,51.76933158584534,26860.0,1.0403448690218697,-64610.0,624,53.68589743589743,122165.0,1.176397542433453,-52385.0,1387,52.63157894736842,149025.0,1.109713137232527,-64610.0,1.0403448690218697
10,12,2.58,0.0,pure_ratchet,3.82,35.3,0.74,0.16,False,0.77,0.36,762,50.26246719160105,8685.0,1.011367875444211,-102350.0,622,51.12540192926045,132025.0,1.1630159651310672,-67235.0,1384,50.650289017341045,140710.0,1.089402974169015,-102350.0,1.011367875444211
15,7,1.35,0.75,drift_floor,0.74,66.2,0.32,0.87,True,0.73,0.44,758,45.51451187335092,40470.0,1.0731852869904879,-32405.0,624,52.243589743589745,140855.0,1.2549711730791857,-23525.0,1382,48.552821997105646,181325.0,1.1640334173138596,-32405.0,1.0731852869904879
14,10,2.38,1.68,drift_floor,3.97,63.7,1.56,0.11,False,0.46,0.16,751,46.870838881491345,112785.0,1.1380637895471322,-55100.0,610,46.39344262295082,172085.0,1.1881388916221152,-64495.0,1361,46.656869948567234,284870.0,1.1645149646997675,-64495.0,1.1380637895471322
9,14,1.58,0.47,drift_floor,3.42,146.6,1.84,0.0,False,1.07,0.0,763,43.51245085190039,12520.0,1.020849292256453,-52635.0,623,46.869983948635635,102700.0,1.1647509885861413,-55280.0,1386,45.02164502164502,115220.0,1.0941443704983802,-55280.0,1.020849292256453
10,30,2.31,1.1,drift_floor,3.29,68.0,0.25,0.87,True,0.79,0.6,761,50.45992115637319,7990.0,1.0103731207644173,-97585.0,623,52.00642054574639,158050.0,1.2005125407558708,-65730.0,1384,51.15606936416185,166040.0,1.1065390217454074,-97585.0,1.0103731207644173
11,14,2.15,2.03,drift_floor,3.02,138.7,2.52,0.59,False,1.38,0.39,765,51.24183006535947,50460.0,1.0616215028026426,-86945.0,622,53.21543408360129,202420.0,1.2422740873728306,-62925.0,1387,52.126892573900506,252880.0,1.1528557698701016,-86945.0,1.0616215028026426
13,14,2.19,0.0,pure_ratchet,0.86,109.3,0.99,0.55,True,0.68,0.19,762,51.181102362204726,58585.0,1.0708785259299138,-61950.0,625,56.32,142285.0,1.1703165492599485,-58055.0,1387,53.49675558759913,200870.0,1.1208625907808203,-61950.0,1.0708785259299138
14,30,2.0,0.0,pure_ratchet,2.29,38.6,0.27,0.21,False,1.0,0.47,747,49.129852744310575,69495.0,1.0843032953435758,-65345.0,612,51.633986928104584,125970.0,1.1461275672665898,-64520.0,1359,50.25754231052244,195465.0,1.115906665085389,-65345.0,1.0843032953435758
16,12,1.35,2.62,drift_floor,1.98,58.1,1.62,0.0,False,0.5,0.19,762,38.976377952755904,63955.0,1.1234247447748809,-24890.0,626,41.853035143769965,133325.0,1.239963643235752,-46070.0,1388,40.27377521613833,197280.0,1.183725640846546,-46070.0,1.1234247447748809
12,7,0.96,1.27,drift_floor,1.47,20.6,2.31,0.31,False,0.58,0.44,766,48.56396866840731,57310.0,1.1695361495680985,-15725.0,630,53.17460317460318,161275.0,1.4355664186461048,-16785.0,1396,50.64469914040115,218585.0,1.3086029323525883,-16785.0,1.1695361495680985
8,16,1.2,2.37,drift_floor,3.6,76.8,0.93,0.0,True,1.27,0.28,765,43.39869281045752,22665.0,1.0494901412756295,-40090.0,624,49.67948717948718,158535.0,1.3543513003050995,-36245.0,1389,46.220302375809936,181200.0,1.2001402749167462,-40090.0,1.0494901412756295
13,25,0.91,0.0,pure_ratchet,2.82,79.4,0.94,0.65,False,1.15,0.18,762,44.35695538057743,19340.0,1.0282969866781766,-67415.0,625,48.16,179090.0,1.2648183061624338,-75640.0,1387,46.0706560922855,198430.0,1.145932310588789,-75640.0,1.0282969866781766
11,12,1.6,2.2,drift_floor,1.53,52.0,0.01,0.84,False,0.97,0.51,768,49.47916666666667,39235.0,1.0561566977256789,-73190.0,626,53.51437699680511,161255.0,1.2226679278371158,-57110.0,1394,51.29124820659972,200490.0,1.1409058484114796,-73190.0,1.0561566977256789
10,25,2.35,1.9,drift_floor,3.09,77.0,0.32,0.16,True,0.64,0.22,761,49.01445466491459,10535.0,1.0140148063402532,-103330.0,623,50.24077046548957,159370.0,1.2069269971110461,-61895.0,1384,49.566473988439306,169905.0,1.1116415223276475,-103330.0,1.0140148063402532
10,7,1.54,1.02,drift_floor,2.75,169.5,2.05,0.6,False,0.85,0.11,764,47.774869109947645,7210.0,1.0099026899331809,-99530.0,625,48.8,137015.0,1.1782285758884437,-65600.0,1389,48.23614110871131,144225.0,1.0963526617652462,-99530.0,1.0099026899331809
8,20,2.43,2.12,drift_floor,3.34,89.5,1.99,0.29,False,1.48,0.3,764,53.27225130890052,4525.0,1.0080158013144143,-51710.0,622,59.0032154340836,170720.0,1.310922915812958,-40935.0,1386,55.84415584415584,175245.0,1.1573701154379774,-51710.0,1.0080158013144143
12,20,1.06,0.47,drift_floor,3.82,162.5,2.88,0.57,False,0.47,0.58,765,44.31372549019608,103905.0,1.234094083720092,-29020.0,628,46.17834394904459,164790.0,1.3568466527355212,-31625.0,1393,45.15434314429289,268695.0,1.2966858240720804,-31625.0,1.234094083720092
15,30,1.26,1.66,drift_floor,1.81,53.4,1.76,0.12,True,1.22,0.18,753,40.77025232403719,102515.0,1.1955684007707128,-25865.0,620,43.70967741935484,171660.0,1.3081922476166539,-40125.0,1373,42.09759650400582,274175.0,1.2535886716365452,-40125.0,1.1955684007707128
9,7,1.63,1.41,drift_floor,2.72,196.6,0.76,0.52,True,1.24,0.21,765,46.40522875816993,24845.0,1.0401444521643588,-67225.0,624,49.03846153846153,125565.0,1.1954243025563207,-50340.0,1389,47.58819294456443,150410.0,1.1192391084615294,-67225.0,1.0401444521643588
13,30,1.69,0.62,drift_floor,1.97,182.9,1.75,0.0,False,1.32,0.46,761,39.027595269382395,36900.0,1.0509418724244328,-69020.0,624,42.467948717948715,155590.0,1.2093739907417376,-90415.0,1385,40.57761732851986,192490.0,1.1311708887715293,-90415.0,1.0509418724244328
8,7,1.08,2.11,drift_floor,1.0,40.0,1.58,0.84,True,0.34,0.42,766,46.866840731070496,44905.0,1.1255223692853848,-24110.0,626,52.23642172523961,171575.0,1.4634343980012154,-16600.0,1392,49.2816091954023,216480.0,1.2973748918224652,-24110.0,1.1255223692853848
16,20,0.87,0.0,pure_ratchet,2.03,171.0,1.02,0.73,False,1.44,0.24,756,44.047619047619044,91425.0,1.144596892175082,-48055.0,621,46.69887278582931,109635.0,1.1599273554767844,-65110.0,1377,45.24328249818446,201060.0,1.1525718903783184,-65110.0,1.144596892175082
12,20,2.69,0.0,pure_ratchet,0.67,138.0,0.82,0.0,False,0.8,0.24,763,50.32765399737876,59425.0,1.0735371460038734,-56120.0,625,51.839999999999996,111735.0,1.1347365501606805,-55990.0,1388,51.008645533141205,171160.0,1.1045328512623827,-56120.0,1.0735371460038734
15,30,1.02,2.92,drift_floor,2.63,63.1,0.48,0.54,False,0.94,0.06,748,43.58288770053476,59850.0,1.081207047442012,-73735.0,616,46.75324675324675,159605.0,1.2116945645542085,-87955.0,1364,45.01466275659824,219455.0,1.147191881658948,-87955.0,1.081207047442012
9,7,1.27,0.0,pure_ratchet,1.27,114.8,0.0,0.24,False,0.5,0.08,765,45.751633986928105,55485.0,1.0987769707327495,-32290.0,626,48.402555910543136,77750.0,1.1237929195226608,-40250.0,1391,46.94464414090582,133235.0,1.111982416991305,-40250.0,1.0987769707327495
14,10,1.42,0.0,pure_ratchet,2.47,122.0,2.55,0.87,False,0.93,0.23,751,45.539280958721704,39555.0,1.049403918091039,-80015.0,612,48.69281045751634,146460.0,1.1780820252179516,-66465.0,1363,46.95524578136464,186015.0,1.1146065338939974,-80015.0,1.049403918091039
16,7,2.17,1.73,drift_floor,3.01,72.4,0.0,0.0,True,0.96,0.11,754,35.6763925729443,44470.0,1.0611006917966792,-61985.0,617,38.897893030794165,172705.0,1.2220600714891867,-50670.0,1371,37.12618526622903,217175.0,1.1442491307192364,-61985.0,1.0611006917966792
