signal_time,exit_time,exit_reason,entry,exit,entry_raw,sl_raw,tp_raw,atr,signal_low,bot_wick_low,signal_bar_total_delta,zone_id,pts,pnl_gross,pnl_net,dev_poc,dev_vah,dev_val,noise_upper_14,noise_lower_14,noise_upper_90,noise_lower_90,prev_week_iso_poc,prev_week_iso_vah,prev_week_iso_val,entry_hour,dev_loc,noise_loc,week_loc
2021-06-25 11:05:00-04:00,2021-06-25 13:35:00-04:00,sl,14347.625,14318.55357142857,14347.5,14318.67857142857,14393.392857142859,17.071428571428573,14335.75,14335.75,233,1631,-29.07142857142935,-581.428571428587,-585.928571428587,14360.0,14385.0,14347.5,14436.647324387224,14301.934147162547,14465.033187930441,14273.588751660825,13812.5,13890.0,13747.5,11:00,in_va,inside_both,above_week_vah
2021-07-13 10:45:00-04:00,2021-07-13 13:15:00-04:00,sl,14959.375,14923.25,14959.25,14923.375,15014.75,19.625,14943.0,14943.0,244,1769,-36.125,-722.5,-727.0,14875.0,14920.0,14817.5,14927.741448000646,14801.338550204786,14949.960921546031,14779.153430510674,14547.5,14567.5,14467.5,10:00,above_vah,outside_both,above_week_vah
2021-07-16 11:15:00-04:00,2021-07-16 15:00:00-04:00,sl,14729.375,14684.910714285714,14729.25,14685.035714285714,14801.178571428572,27.714285714285715,14712.75,14712.75,347,1746,-44.464285714286234,-889.2857142857247,-893.7857142857247,14775.0,14817.5,14732.5,14887.361471733699,14719.095396950523,14911.56828745807,14694.97550197244,14547.5,14567.5,14467.5,11:00,below_val,inside_both,above_week_vah
2021-08-19 14:50:00-04:00,2021-08-19 16:55:00-04:00,eod,14923.875,14943.625,14923.75,14846.5,15027.75,26.75,14873.25,14873.25,770,2112,19.75,395.0,390.5,14840.0,14917.5,14740.0,14888.425763020412,14726.037717430787,14940.705992349363,14673.9856052789,15027.5,15105.0,14950.0,14:00,above_vah,inside_90_only,below_week_val
2021-08-26 11:05:00-04:00,2021-08-26 16:55:00-04:00,eod,15289.125,15287.125,15289.0,15233.375,15370.5,25.875,15259.25,15259.25,563,2132,-2.0,-40.0,-44.5,15345.0,15365.0,15305.0,15454.140645835343,15248.291704508942,15449.25162030496,15253.170469838355,15112.5,15137.5,15030.0,11:00,below_val,inside_both,above_week_vah
2021-09-08 09:55:00-04:00,2021-09-08 10:30:00-04:00,sl,15634.875,15599.44642857143,15634.75,15599.57142857143,15682.357142857141,12.428571428571429,15612.0,15612.0,231,2246,-35.42857142857065,-708.571428571413,-713.071428571413,15620.0,15665.0,15612.5,15714.880124458447,15623.136292128254,15716.285748302013,15621.731206425513,15352.5,15380.0,15290.0,09:00,in_va,inside_both,above_week_vah
2021-09-13 10:25:00-04:00,2021-09-13 16:55:00-04:00,eod,15386.125,15445.125,15386.0,15333.892857142857,15468.464285714286,30.357142857142858,15364.25,15364.25,262,2178,59.0,1180.0,1175.5,15440.0,15540.0,15432.5,15589.553453603758,15388.024319126183,15597.708982674321,15379.921667946983,15582.5,15657.5,15567.5,10:00,below_val,inside_90_only,below_week_val
2021-09-17 10:25:00-04:00,2021-09-17 10:45:00-04:00,sl,15387.375,15342.57142857143,15387.25,15342.69642857143,15455.607142857141,23.803571428571427,15366.5,15366.5,374,2319,-44.80357142857065,-896.071428571413,-900.571428571413,15395.0,15477.5,15365.0,15551.969856598726,15429.829767253163,15558.97137515444,15422.834686408081,15582.5,15657.5,15567.5,10:00,in_va,outside_both,below_week_val
2021-09-17 11:10:00-04:00,2021-09-17 11:50:00-04:00,sl,15350.625,15289.892857142857,15350.5,15290.017857142857,15433.464285714286,22.482142857142858,15312.5,15312.5,648,2310,-60.73214285714312,-1214.6428571428623,-1219.1428571428623,15377.5,15462.5,15322.5,15548.339562574613,15433.456723318192,15572.594001489919,15409.22458571625,15582.5,15657.5,15567.5,11:00,in_va,outside_both,below_week_val
2021-09-27 09:45:00-04:00,2021-09-27 11:00:00-04:00,tp,15125.125,15208.482142857141,15125.0,15067.19642857143,15208.607142857141,25.803571428571427,15093.0,15093.0,771,2385,83.3571428571413,1667.142857142826,1662.642857142826,15182.5,15277.5,15085.0,15364.158047265228,15140.486227088302,15356.262414861301,15148.312922823125,15420.0,15472.5,15340.0,09:00,in_va,outside_both,below_week_val
2021-09-30 11:50:00-04:00,2021-09-30 12:10:00-04:00,sl,14742.125,14688.80357142857,14742.0,14688.92857142857,14823.142857142859,28.071428571428573,14717.0,14717.0,250,2446,-53.32142857142935,-1066.428571428587,-1070.928571428587,14827.5,14857.5,14795.0,14899.155953953494,14673.379292679589,14895.22855859504,14677.294157817703,15420.0,15472.5,15340.0,11:00,below_val,inside_both,below_week_val
2021-10-01 13:00:00-04:00,2021-10-01 13:45:00-04:00,tp,14669.625,14740.660714285714,14669.5,14622.857142857143,14740.785714285714,24.642857142857142,14647.5,14647.5,285,2476,71.03571428571377,1420.7142857142753,1416.2142857142753,14610.0,14692.5,14580.0,14804.306576597377,14598.057219577646,14796.328590127347,14606.025579313495,15420.0,15472.5,15340.0,13:00,in_va,inside_both,below_week_val
2021-10-08 12:30:00-04:00,2021-10-08 13:15:00-04:00,sl,14830.625,14798.44642857143,14830.5,14798.57142857143,14878.357142857141,15.928571428571429,14814.5,14814.5,284,2552,-32.17857142857065,-643.571428571413,-648.071428571413,14880.0,14920.0,14845.0,15064.752376338727,14760.117476158635,15023.143899079047,14801.608928922982,15032.5,15245.0,14980.0,12:00,below_val,inside_both,below_week_val
2021-10-15 10:20:00-04:00,2021-10-15 15:55:00-04:00,tp,15072.375,15135.196428571428,15072.25,15033.089285714286,15135.321428571428,23.910714285714285,15057.0,15057.0,201,2609,62.82142857142753,1256.4285714285506,1251.9285714285506,15072.5,15087.5,15057.5,15188.97551066636,14964.932246329967,15157.1325370828,14996.725098424165,14805.0,14920.0,14645.0,10:00,in_va,inside_both,above_week_vah
2021-10-20 12:45:00-04:00,2021-10-20 13:05:00-04:00,sl,15394.125,15370.0,15394.0,15370.125,15429.25,11.375,15381.5,15381.5,358,2638,-24.125,-482.5,-487.0,15402.5,15425.0,15390.0,15558.574100563063,15272.006926490236,15518.685259925143,15311.872485326197,14705.0,14807.5,14370.0,12:00,in_va,inside_both,above_week_vah
2021-11-09 12:30:00-05:00,2021-11-09 13:45:00-05:00,sl,16215.625,16167.69642857143,16215.5,16167.82142857143,16291.357142857141,28.178571428571427,16196.0,16196.0,253,2797,-47.92857142857065,-958.571428571413,-963.071428571413,16232.5,16302.5,16195.0,16446.93814798787,16251.291688366957,16474.28525629226,16224.032256475812,15672.5,15727.5,15512.5,12:00,in_va,outside_both,above_week_vah
2021-11-23 09:35:00-05:00,2021-11-23 10:25:00-05:00,sl,16345.625,16258.0,16345.5,16258.125,16456.5,23.625,16281.75,16281.75,1644,2872,-87.625,-1752.5,-1757.0,16340.0,16357.5,16302.5,16421.86829790904,16307.727891383201,16423.809421727798,16305.794757676822,16062.5,16260.0,16007.5,09:00,in_va,inside_both,above_week_vah
2021-11-23 10:15:00-05:00,2021-11-23 10:25:00-05:00,sl,16287.625,16239.57142857143,16287.5,16239.69642857143,16377.357142857141,42.05357142857143,16281.75,16281.75,480,2917,-48.05357142857065,-961.071428571413,-965.571428571413,16340.0,16370.0,16297.5,16470.310373453027,16259.485214570763,16470.13791606959,16259.656962079916,16062.5,16260.0,16007.5,10:00,below_val,inside_both,above_week_vah
2021-12-02 11:55:00-05:00,2021-12-02 16:55:00-05:00,eod,15958.625,16016.375,15958.5,15829.67857142857,16148.142857142859,60.82142857142857,15890.5,15890.5,344,3010,57.75,1155.0,1150.5,15940.0,15980.0,15857.5,15982.868923522463,15699.160874791776,15962.210221724905,15719.773006173049,16310.0,16502.5,16172.5,11:00,in_va,inside_both,below_week_val
2021-12-06 09:40:00-05:00,2021-12-06 13:25:00-05:00,tp,15669.375,15852.375,15669.25,15524.75,15852.5,38.75,15563.5,15563.5,569,3028,183.0,3660.0,3655.5,15732.5,15757.5,15657.5,15788.581946550566,15633.329485897833,15773.630473979798,15648.236534276622,16230.0,16407.5,16117.5,09:00,in_va,inside_both,below_week_val
2021-12-17 09:45:00-05:00,2021-12-17 16:55:00-05:00,eod,15795.625,15828.375,15795.5,15610.875,16027.5,47.375,15658.25,15658.25,1450,3037,32.75,655.0,650.5,15712.5,15785.0,15670.0,15939.996412247652,15654.13112775748,15930.393889747016,15663.632367394295,16400.0,16437.5,15955.0,09:00,above_vah,inside_both,below_week_val
2021-12-28 09:40:00-05:00,2021-12-28 10:15:00-05:00,sl,16564.125,16501.035714285714,16564.0,16501.160714285714,16648.928571428572,22.089285714285715,16523.25,16523.25,324,3176,-63.089285714286234,-1261.7857142857247,-1266.2857142857247,16547.5,16612.5,16525.0,16645.104809926503,16524.97670479023,16648.676892566986,16521.411077720786,15870.0,16020.0,15670.0,09:00,in_va,inside_both,above_week_vah
2022-01-05 11:35:00-05:00,2022-01-05 12:30:00-05:00,sl,16154.375,16108.892857142857,16154.25,16109.017857142857,16228.714285714286,29.232142857142858,16138.25,16138.25,297,3245,-45.48214285714312,-909.6428571428623,-914.1428571428623,16210.0,16220.0,16150.0,16386.956832859258,16075.014724788794,16379.675384009939,16082.268859109416,15580.0,16020.0,15492.5,11:00,in_va,inside_both,above_week_vah
2022-01-11 10:45:00-05:00,2022-01-11 11:10:00-05:00,tp,15527.375,15667.232142857141,15527.25,15446.07142857143,15667.357142857141,58.92857142857143,15505.0,15505.0,291,3307,139.8571428571413,2797.142857142826,2792.642857142826,15615.0,15642.5,15530.0,15728.775002401238,15452.587698128367,15714.40544589159,15466.911244082767,16537.5,16562.5,16427.5,10:00,below_val,inside_both,below_week_val
2022-01-25 11:15:00-05:00,2022-01-25 14:55:00-05:00,tp,14148.375,14385.339285714286,14148.25,13987.392857142857,14385.464285714286,76.35714285714286,14063.75,14063.75,768,3473,236.96428571428623,4739.285714285725,4734.785714285725,14210.0,14282.5,14092.5,14609.811486217948,14115.522125820116,14608.017737333756,14117.280965075268,15510.0,15772.5,15167.5,11:00,in_va,inside_both,below_week_val
2022-02-01 10:45:00-05:00,2022-02-01 15:30:00-05:00,tp,14790.625,14949.339285714286,14790.5,14694.517857142857,14949.464285714286,62.982142857142854,14757.5,14757.5,337,3549,158.71428571428623,3174.2857142857247,3169.7857142857247,14867.5,14917.5,14790.0,15039.735107133061,14772.75176841178,15034.201137608907,14778.257594086643,15295.0,15475.0,14782.5,10:00,in_va,inside_both,in_week_va
2022-02-02 11:40:00-05:00,2022-02-02 12:45:00-05:00,tp,14974.875,15099.660714285714,14974.75,14897.857142857143,15099.785714285714,48.142857142857146,14946.0,14946.0,378,3572,124.78571428571377,2495.7142857142753,2491.2142857142753,15132.5,15185.0,15025.0,15313.242027439568,14971.244059186927,15284.53819467258,14999.852321329397,15295.0,15475.0,14782.5,11:00,below_val,inside_14_only,in_week_va
2022-02-14 11:00:00-05:00,2022-02-14 13:50:00-05:00,sl,14303.375,14199.714285714286,14303.25,14199.839285714286,14463.821428571428,57.160714285714285,14257.0,14257.0,352,3699,-103.66071428571377,-2073.2142857142753,-2077.7142857142753,14235.0,14297.5,14205.0,14358.313893470211,14107.528054511382,14357.268015356854,14108.570411334864,14765.0,14917.5,14500.0,11:00,above_vah,inside_both,below_week_val
2022-02-16 14:00:00-05:00,2022-02-16 14:30:00-05:00,tp,14457.625,14570.875,14457.5,14368.0,14571.0,24.0,14392.0,14392.0,1057,3739,113.25,2265.0,2260.5,14445.0,14520.0,14387.5,14753.312373538101,14342.493566941428,14724.860130756488,14370.812150962567,14765.0,14917.5,14500.0,14:00,in_va,inside_both,below_week_val
2022-03-04 11:35:00-05:00,2022-03-04 16:55:00-05:00,eod,13801.875,13798.625,13801.75,13704.25,13938.0,38.75,13743.0,13743.0,254,3893,-3.25,-65.0,-69.5,13925.0,13990.0,13827.5,14252.40685452858,13742.303459513569,14190.835125575173,13803.332108167497,14252.5,14467.5,13912.5,11:00,below_val,inside_14_only,below_week_val
2022-03-04 15:00:00-05:00,2022-03-04 16:55:00-05:00,eod,13782.875,13798.625,13782.75,13706.839285714286,13896.821428571428,38.160714285714285,13745.0,13745.0,342,3894,15.75,315.0,310.5,13855.0,13917.5,13770.0,14342.53062766988,13652.974603886194,14244.281610736514,13750.357036326212,14252.5,14467.5,13912.5,15:00,in_va,inside_both,below_week_val
