atr_len,sl_mult,tp_mult,rr,n,wr,net,pf,mdd,tagged,mean_mnq,mean_risk,is_n,is_wr,is_net,is_tagged,oos_n,oos_wr,oos_net,oos_tagged,min_wr,qualifies,strat
14,2.0,1.75,0.875,674,53.6,-7131.0,0.974,-29901.0,0.764,7.1,1000.0,400,54.2,-490.0,0.767,274,52.6,-6641.0,0.759,52.6,False,B2
14,2.0,2.0,1.0,674,52.2,2421.0,1.009,-28838.0,0.731,7.1,1000.0,400,53.0,6400.0,0.735,274,51.1,-3979.0,0.726,51.1,False,B2
14,2.0,2.25,1.125,674,50.9,7708.0,1.027,-29091.0,0.687,7.1,1000.0,400,51.5,9204.0,0.688,274,50.0,-1496.0,0.686,50.0,False,B2
14,2.0,2.5,1.25,674,50.1,18001.0,1.062,-20906.0,0.665,7.1,1000.0,400,50.7,16941.0,0.665,274,49.3,1060.0,0.664,49.3,False,B2
14,2.0,2.75,1.375,674,49.0,13807.0,1.047,-23043.0,0.635,7.1,1000.0,400,49.8,17522.0,0.637,274,47.8,-3715.0,0.631,47.8,False,B2
14,2.0,3.0,1.5,674,48.4,12828.0,1.043,-20457.0,0.604,7.1,1000.0,400,48.8,13690.0,0.605,274,47.8,-862.0,0.602,47.8,False,B2
14,2.0,3.25,1.625,674,47.8,13476.0,1.045,-20308.0,0.574,7.1,1000.0,400,48.0,12478.0,0.57,274,47.4,998.0,0.58,47.4,False,B2
14,2.0,3.5,1.75,674,47.3,16022.0,1.053,-17489.0,0.555,7.1,1000.0,400,47.5,14556.0,0.555,274,47.1,1467.0,0.555,47.1,False,B2
14,2.0,3.75,1.875,674,47.0,18590.0,1.061,-18729.0,0.536,7.1,1000.0,400,47.5,19465.0,0.54,274,46.4,-875.0,0.529,46.4,False,B2
14,2.0,4.0,2.0,674,46.7,16640.0,1.054,-17904.0,0.509,7.1,1000.0,400,47.0,14093.0,0.5,274,46.4,2547.0,0.522,46.4,False,B2
14,2.25,0.75,0.333,674,70.9,-18113.0,0.889,-23864.0,0.892,6.4,1001.0,400,71.8,-10966.0,0.912,274,69.7,-7146.0,0.861,69.7,False,B2
14,2.25,1.0,0.444,674,65.1,-14615.0,0.923,-24191.0,0.846,6.4,1001.0,400,65.0,-12673.0,0.863,274,65.3,-1942.0,0.821,65.0,False,B2
14,2.25,1.25,0.556,674,60.1,-17717.0,0.918,-25352.0,0.801,6.4,1001.0,400,60.2,-12009.0,0.825,274,59.9,-5708.0,0.766,59.9,False,B2
14,2.25,1.5,0.667,674,57.7,-4610.0,0.98,-25330.0,0.764,6.4,1001.0,400,58.8,1045.0,0.795,274,56.2,-5655.0,0.719,56.2,False,B2
14,2.25,1.75,0.778,674,55.6,807.0,1.003,-20046.0,0.726,6.4,1001.0,400,56.2,1697.0,0.743,274,54.7,-890.0,0.701,54.7,False,B2
14,2.25,2.0,0.889,674,54.3,10314.0,1.042,-18492.0,0.69,6.4,1001.0,400,55.0,8425.0,0.705,274,53.3,1889.0,0.668,53.3,False,B2
14,2.25,2.25,1.0,674,53.0,14713.0,1.058,-18350.0,0.644,6.4,1001.0,400,53.5,10455.0,0.655,274,52.2,4259.0,0.628,52.2,False,B2
14,2.25,2.5,1.111,674,52.2,25173.0,1.098,-14506.0,0.62,6.4,1001.0,400,52.8,17937.0,0.63,274,51.5,7236.0,0.606,51.5,False,B2
14,2.25,2.75,1.222,674,51.0,20152.0,1.076,-13846.0,0.589,6.4,1001.0,400,51.7,17298.0,0.6,274,50.0,2854.0,0.573,50.0,False,B2
14,2.25,3.0,1.333,674,50.4,19368.0,1.072,-13185.0,0.558,6.4,1001.0,400,50.7,13775.0,0.568,274,50.0,5593.0,0.544,50.0,False,B2
14,2.25,3.25,1.444,674,49.9,20479.0,1.076,-12886.0,0.525,6.4,1001.0,400,50.0,12805.0,0.527,274,49.6,7674.0,0.522,49.6,False,B2
14,2.25,3.5,1.556,674,49.3,20883.0,1.076,-12314.0,0.504,6.4,1001.0,400,49.2,12334.0,0.51,274,49.3,8549.0,0.496,49.2,False,B2
14,2.25,3.75,1.667,674,49.0,23268.0,1.085,-12679.0,0.485,6.4,1001.0,400,49.2,16712.0,0.495,274,48.5,6556.0,0.471,48.5,False,B2
14,2.25,4.0,1.778,674,48.7,21429.0,1.078,-13321.0,0.458,6.4,1001.0,400,48.8,11491.0,0.455,274,48.5,9938.0,0.464,48.5,False,B2
14,2.5,0.75,0.3,674,72.4,-12747.0,0.912,-17290.0,0.877,5.7,1000.0,400,73.5,-5885.0,0.892,274,70.8,-6862.0,0.854,70.8,False,B2
14,2.5,1.0,0.4,674,66.8,-8299.0,0.951,-15047.0,0.823,5.7,1000.0,400,67.2,-5122.0,0.835,274,66.1,-3177.0,0.807,66.1,False,B2
14,2.5,1.25,0.5,674,62.2,-7622.0,0.96,-20728.0,0.776,5.7,1000.0,400,63.0,-2202.0,0.795,274,60.9,-5421.0,0.748,60.9,False,B2
14,2.5,1.5,0.6,674,59.8,3822.0,1.019,-21827.0,0.736,5.7,1000.0,400,61.5,9105.0,0.76,274,57.3,-5283.0,0.701,57.3,False,B2
14,2.5,1.75,0.7,674,57.7,8412.0,1.039,-17372.0,0.696,5.7,1000.0,400,59.0,9657.0,0.708,274,55.8,-1245.0,0.679,55.8,False,B2
14,2.5,2.0,0.8,674,56.2,15124.0,1.068,-16823.0,0.657,5.7,1000.0,400,57.2,13121.0,0.667,274,54.7,2004.0,0.642,54.7,False,B2
14,2.5,2.25,0.9,674,54.9,19810.0,1.087,-16158.0,0.61,5.7,1000.0,400,55.8,15607.0,0.615,274,53.6,4202.0,0.602,53.6,False,B2
14,2.5,2.5,1.0,674,54.2,29331.0,1.126,-12011.0,0.586,5.7,1000.0,400,55.0,22489.0,0.59,274,52.9,6842.0,0.58,52.9,False,B2
14,2.5,2.75,1.1,674,53.0,24973.0,1.104,-11772.0,0.552,5.7,1000.0,400,54.0,22335.0,0.56,274,51.5,2637.0,0.54,51.5,False,B2
14,2.5,3.0,1.2,674,52.5,26496.0,1.109,-11314.0,0.519,5.7,1000.0,400,53.2,21027.0,0.525,274,51.5,5470.0,0.511,51.5,False,B2
14,2.5,3.25,1.3,674,51.9,27808.0,1.114,-11608.0,0.487,5.7,1000.0,400,52.5,20164.0,0.485,274,51.1,7644.0,0.489,51.1,False,B2
14,2.5,3.5,1.4,674,51.3,28072.0,1.114,-11165.0,0.464,5.7,1000.0,400,51.7,20095.0,0.468,274,50.7,7977.0,0.46,50.7,False,B2
14,2.5,3.75,1.5,674,51.0,29940.0,1.121,-11946.0,0.444,5.7,1000.0,400,51.7,24392.0,0.453,274,50.0,5548.0,0.431,50.0,False,B2
14,2.5,4.0,1.6,674,50.7,28721.0,1.115,-11062.0,0.417,5.7,1000.0,400,51.2,20110.0,0.412,274,50.0,8611.0,0.423,50.0,False,B2
14,2.75,0.75,0.273,674,73.3,-10612.0,0.92,-15168.0,0.862,5.2,998.0,400,74.5,-5757.0,0.88,274,71.5,-4855.0,0.836,71.5,False,B2
14,2.75,1.0,0.364,674,67.8,-4884.0,0.968,-13266.0,0.803,5.2,998.0,400,68.0,-5768.0,0.818,274,67.5,885.0,0.781,67.5,False,B2
14,2.75,1.25,0.455,674,63.2,-3541.0,0.98,-16041.0,0.748,5.2,998.0,400,63.7,-2126.0,0.772,274,62.4,-1415.0,0.712,62.4,False,B2
14,2.75,1.5,0.545,674,61.0,8148.0,1.045,-15099.0,0.706,5.2,998.0,400,62.3,8647.0,0.735,274,59.1,-499.0,0.664,59.1,False,B2
14,2.75,1.75,0.636,674,58.9,12677.0,1.065,-11853.0,0.663,5.2,998.0,400,59.8,8867.0,0.682,274,57.7,3810.0,0.635,57.7,False,B2
14,2.75,2.0,0.727,674,57.4,18763.0,1.093,-11193.0,0.625,5.2,998.0,400,58.2,13314.0,0.642,274,56.2,5449.0,0.599,56.2,False,B2
14,2.75,2.25,0.818,674,56.1,22260.0,1.108,-12153.0,0.577,5.2,998.0,400,56.8,15185.0,0.59,274,55.1,7075.0,0.558,55.1,False,B2
14,2.75,2.5,0.909,674,55.5,32707.0,1.156,-11617.0,0.553,5.2,998.0,400,56.0,21443.0,0.565,274,54.7,11264.0,0.536,54.7,False,B2
14,2.75,2.75,1.0,674,54.3,28889.0,1.133,-11081.0,0.519,5.2,998.0,400,55.0,20924.0,0.535,274,53.3,7965.0,0.496,53.3,False,B2
14,2.75,3.0,1.091,674,53.9,30711.0,1.14,-10545.0,0.485,5.2,998.0,400,54.2,20107.0,0.497,274,53.3,10604.0,0.467,53.3,False,B2
14,2.75,3.25,1.182,674,53.3,32676.0,1.148,-10295.0,0.453,5.2,998.0,400,53.5,19947.0,0.458,274,52.9,12729.0,0.445,52.9,False,B2
14,2.75,3.5,1.273,674,52.7,33371.0,1.15,-9849.0,0.43,5.2,998.0,400,52.8,19768.0,0.44,274,52.6,13603.0,0.416,52.6,False,B2
14,2.75,3.75,1.364,674,52.4,35404.0,1.158,-10091.0,0.409,5.2,998.0,400,52.8,23897.0,0.425,274,51.8,11507.0,0.387,51.8,False,B2
14,2.75,4.0,1.455,674,52.1,34359.0,1.152,-11190.0,0.381,5.2,998.0,400,52.2,20208.0,0.385,274,51.8,14151.0,0.376,51.8,False,B2
14,3.0,0.75,0.25,674,74.9,-1202.0,0.99,-10113.0,0.849,4.8,1001.0,400,76.2,220.0,0.87,274,73.0,-1422.0,0.818,73.0,False,B2
14,3.0,1.0,0.333,674,69.6,5889.0,1.044,-8427.0,0.786,4.8,1001.0,400,70.0,2168.0,0.802,274,69.0,3721.0,0.763,69.0,True,B2
14,3.0,1.25,0.417,674,64.7,6547.0,1.043,-12211.0,0.726,4.8,1001.0,400,65.2,4502.0,0.75,274,63.9,2045.0,0.69,63.9,False,B2
14,3.0,1.5,0.5,674,62.5,17269.0,1.107,-10398.0,0.684,4.8,1001.0,400,63.7,14051.0,0.713,274,60.6,3218.0,0.642,60.6,False,B2
14,3.0,1.75,0.583,674,60.4,22885.0,1.134,-8525.0,0.638,4.8,1001.0,400,61.3,14653.0,0.657,274,59.1,8232.0,0.609,59.1,False,B2
14,3.0,2.0,0.667,674,58.9,29225.0,1.164,-7947.0,0.599,4.8,1001.0,400,59.8,19674.0,0.618,274,57.7,9551.0,0.573,57.7,False,B2
14,3.0,2.25,0.75,674,57.6,32428.0,1.176,-7562.0,0.552,4.8,1001.0,400,58.2,21263.0,0.565,274,56.6,11165.0,0.533,56.6,False,B2
14,3.0,2.5,0.833,674,57.0,42312.0,1.227,-6968.0,0.528,4.8,1001.0,400,57.5,27102.0,0.54,274,56.2,15211.0,0.511,56.2,False,B2
14,3.0,2.75,0.917,674,55.8,39328.0,1.203,-9298.0,0.493,4.8,1001.0,400,56.5,27219.0,0.507,274,54.7,12109.0,0.471,54.7,False,B2
14,3.0,3.0,1.0,674,55.3,41326.0,1.211,-8646.0,0.457,4.8,1001.0,400,55.8,26406.0,0.468,274,54.7,14920.0,0.442,54.7,False,B2
14,3.0,3.25,1.083,674,54.7,43674.0,1.222,-8992.0,0.424,4.8,1001.0,400,55.0,26573.0,0.427,274,54.4,17102.0,0.42,54.4,False,B2
14,3.0,3.5,1.167,674,54.2,44608.0,1.224,-8430.0,0.402,4.8,1001.0,400,54.2,26871.0,0.41,274,54.0,17737.0,0.391,54.0,False,B2
14,3.0,3.75,1.25,674,53.9,46823.0,1.234,-8248.0,0.38,4.8,1001.0,400,54.2,30665.0,0.393,274,53.3,16157.0,0.361,53.3,False,B2
14,3.0,4.0,1.333,674,53.6,45733.0,1.227,-10414.0,0.352,4.8,1001.0,400,53.8,27039.0,0.352,274,53.3,18694.0,0.35,53.3,False,B2
20,0.5,0.75,1.5,674,37.5,-119046.0,0.74,-120453.0,0.997,29.7,970.0,400,36.5,-81188.0,0.995,274,39.1,-37858.0,1.0,36.5,False,B2
20,0.5,1.0,2.0,674,31.9,-109449.0,0.781,-117360.0,0.994,29.7,970.0,400,31.8,-68168.0,0.993,274,32.1,-41282.0,0.996,31.8,False,B2
20,0.5,1.25,2.5,674,28.3,-90322.0,0.828,-99181.0,0.988,29.7,970.0,400,29.5,-39460.0,0.993,274,26.6,-50862.0,0.982,26.6,False,B2
20,0.5,1.5,3.0,674,25.7,-75227.0,0.862,-94255.0,0.984,29.7,970.0,400,27.5,-18456.0,0.985,274,23.0,-56771.0,0.982,23.0,False,B2
20,0.5,1.75,3.5,674,24.3,-40681.0,0.926,-71769.0,0.973,29.7,970.0,400,25.5,-4377.0,0.975,274,22.6,-36303.0,0.971,22.6,False,B2
20,0.5,2.0,4.0,674,23.6,-12431.0,0.978,-55450.0,0.958,29.7,970.0,400,24.5,5194.0,0.955,274,22.3,-17625.0,0.964,22.3,False,B2
20,0.5,2.25,4.5,674,22.4,4929.0,1.009,-56256.0,0.951,29.7,970.0,400,23.2,13397.0,0.943,274,21.2,-8469.0,0.964,21.2,False,B2
20,0.5,2.5,5.0,674,22.0,28390.0,1.05,-50418.0,0.936,29.7,970.0,400,22.8,27257.0,0.927,274,20.8,1132.0,0.949,20.8,True,B2
20,0.5,2.75,5.5,674,21.4,52062.0,1.091,-42785.0,0.933,29.7,970.0,400,22.0,37615.0,0.925,274,20.4,14447.0,0.945,20.4,True,B2
20,0.5,3.0,6.0,674,20.6,40691.0,1.07,-38448.0,0.92,29.7,970.0,400,21.8,43254.0,0.91,274,19.0,-2563.0,0.934,19.0,False,B2
20,0.5,3.25,6.5,674,20.0,46775.0,1.08,-32141.0,0.914,29.7,970.0,400,20.8,34307.0,0.905,274,19.0,12468.0,0.927,19.0,True,B2
20,0.5,3.5,7.0,674,19.6,52579.0,1.09,-31015.0,0.907,29.7,970.0,400,20.2,39513.0,0.897,274,18.6,13066.0,0.92,18.6,True,B2
20,0.5,3.75,7.5,674,19.6,70545.0,1.12,-35002.0,0.895,29.7,970.0,400,20.2,51896.0,0.89,274,18.6,18649.0,0.901,18.6,True,B2
20,0.5,4.0,8.0,674,19.3,80951.0,1.137,-33497.0,0.89,29.7,970.0,400,20.0,61778.0,0.887,274,18.2,19173.0,0.894,18.2,True,B2
20,0.75,0.75,1.0,674,49.0,-70006.0,0.811,-76646.0,0.996,20.8,998.0,400,50.0,-34909.0,0.995,274,47.4,-35098.0,0.996,47.4,False,B2
20,0.75,1.0,1.333,674,42.6,-62782.0,0.849,-76508.0,0.99,20.8,998.0,400,43.8,-27804.0,0.993,274,40.9,-34978.0,0.985,40.9,False,B2
20,0.75,1.25,1.667,674,37.8,-56047.0,0.875,-68297.0,0.978,20.8,998.0,400,39.2,-18666.0,0.988,274,35.8,-37381.0,0.964,35.8,False,B2
20,0.75,1.5,2.0,674,34.0,-56037.0,0.882,-83945.0,0.964,20.8,998.0,400,36.0,-10862.0,0.97,274,31.0,-45175.0,0.956,31.0,False,B2
20,0.75,1.75,2.333,674,32.0,-33239.0,0.932,-67506.0,0.954,20.8,998.0,400,33.5,-1131.0,0.96,274,29.9,-32108.0,0.945,29.9,False,B2
20,0.75,2.0,2.667,674,30.4,-26191.0,0.948,-62750.0,0.933,20.8,998.0,400,31.5,-3743.0,0.932,274,28.8,-22448.0,0.934,28.8,False,B2
20,0.75,2.25,3.0,674,29.2,-6344.0,0.988,-62570.0,0.923,20.8,998.0,400,30.5,11352.0,0.917,274,27.4,-17696.0,0.931,27.4,False,B2
20,0.75,2.5,3.333,674,28.6,14299.0,1.028,-56510.0,0.907,20.8,998.0,400,29.8,21775.0,0.9,274,27.0,-7476.0,0.916,27.0,False,B2
20,0.75,2.75,3.667,674,28.2,41985.0,1.081,-46678.0,0.899,20.8,998.0,400,29.2,38901.0,0.892,274,26.6,3084.0,0.909,26.6,True,B2
20,0.75,3.0,4.0,674,27.4,36189.0,1.069,-36834.0,0.878,20.8,998.0,400,29.0,45261.0,0.87,274,25.2,-9073.0,0.891,25.2,False,B2
20,0.75,3.25,4.333,674,26.6,33511.0,1.063,-33134.0,0.868,20.8,998.0,400,27.5,32043.0,0.86,274,25.2,1467.0,0.88,25.2,True,B2
20,0.75,3.5,4.667,674,26.1,39539.0,1.074,-33650.0,0.859,20.8,998.0,400,27.0,38311.0,0.853,274,24.8,1228.0,0.869,24.8,True,B2
20,0.75,3.75,5.0,674,26.1,51626.0,1.097,-30147.0,0.841,20.8,998.0,400,27.0,45621.0,0.838,274,24.8,6005.0,0.847,24.8,True,B2
20,0.75,4.0,5.333,674,25.8,56819.0,1.107,-32444.0,0.834,20.8,998.0,400,26.8,51120.0,0.833,274,24.5,5698.0,0.836,24.5,True,B2
20,1.0,0.75,0.75,674,54.9,-65413.0,0.795,-73281.0,0.987,15.7,1000.0,400,55.5,-35822.0,0.988,274,54.0,-29591.0,0.985,54.0,False,B2
20,1.0,1.0,1.0,674,48.7,-59479.0,0.836,-72694.0,0.978,15.7,1000.0,400,48.8,-35362.0,0.983,274,48.5,-24117.0,0.971,48.5,False,B2
20,1.0,1.25,1.25,674,43.8,-56037.0,0.858,-68002.0,0.955,15.7,1000.0,400,43.5,-34997.0,0.97,274,44.2,-21039.0,0.934,43.5,False,B2
20,1.0,1.5,1.5,674,39.3,-66012.0,0.844,-83145.0,0.938,15.7,1000.0,400,40.0,-31812.0,0.948,274,38.3,-34199.0,0.923,38.3,False,B2
20,1.0,1.75,1.75,674,37.5,-44556.0,0.898,-71534.0,0.923,15.7,1000.0,400,37.5,-24701.0,0.935,274,37.6,-19855.0,0.905,37.5,False,B2
20,1.0,2.0,2.0,674,36.1,-36411.0,0.919,-61439.0,0.899,15.7,1000.0,400,35.8,-26488.0,0.902,274,36.5,-9923.0,0.894,35.8,False,B2
20,1.0,2.25,2.25,674,34.3,-31758.0,0.931,-61027.0,0.887,15.7,1000.0,400,34.2,-19455.0,0.887,274,34.3,-12303.0,0.887,34.2,False,B2
20,1.0,2.5,2.5,674,33.8,-11646.0,0.975,-49097.0,0.865,15.7,1000.0,400,33.5,-10093.0,0.868,274,34.3,-1553.0,0.861,33.5,False,B2
20,1.0,2.75,2.75,674,33.4,12311.0,1.027,-39975.0,0.858,15.7,1000.0,400,33.0,4123.0,0.86,274,33.9,8188.0,0.854,33.0,True,B2
20,1.0,3.0,3.0,674,32.6,10130.0,1.022,-33492.0,0.835,15.7,1000.0,400,32.8,10025.0,0.835,274,32.5,105.0,0.836,32.5,True,B2
20,1.0,3.25,3.25,674,31.8,8072.0,1.017,-32184.0,0.823,15.7,1000.0,400,31.2,-751.0,0.825,274,32.5,8823.0,0.821,31.2,False,B2
20,1.0,3.5,3.5,674,31.3,14136.0,1.03,-34504.0,0.813,15.7,1000.0,400,30.8,5143.0,0.818,274,32.1,8993.0,0.807,30.8,True,B2
20,1.0,3.75,3.75,674,31.3,25917.0,1.054,-32012.0,0.794,15.7,1000.0,400,30.8,12440.0,0.802,274,32.1,13477.0,0.781,30.8,True,B2
20,1.0,4.0,4.0,674,31.0,32399.0,1.067,-35283.0,0.786,15.7,1000.0,400,30.5,18212.0,0.797,274,31.8,14187.0,0.77,30.5,True,B2
20,1.25,0.75,0.6,674,60.2,-50389.0,0.815,-56762.0,0.972,12.5,1000.0,400,60.8,-28917.0,0.975,274,59.5,-21471.0,0.967,59.5,False,B2
20,1.25,1.0,0.8,674,54.2,-46567.0,0.852,-58602.0,0.958,12.5,1000.0,400,54.2,-28872.0,0.965,274,54.0,-17695.0,0.949,54.0,False,B2
20,1.25,1.25,1.0,674,49.0,-47531.0,0.863,-54438.0,0.932,12.5,1000.0,400,48.2,-34453.0,0.948,274,50.0,-13078.0,0.909,48.2,False,B2
20,1.25,1.5,1.2,674,44.2,-59291.0,0.843,-70764.0,0.909,12.5,1000.0,400,44.5,-33361.0,0.922,274,43.8,-25931.0,0.891,43.8,False,B2
20,1.25,1.75,1.4,674,42.7,-37053.0,0.904,-53420.0,0.889,12.5,1000.0,400,42.5,-22552.0,0.905,274,43.1,-14501.0,0.865,42.5,False,B2
20,1.25,2.0,1.6,674,41.2,-29425.0,0.926,-48964.0,0.861,12.5,1000.0,400,40.8,-23174.0,0.87,274,42.0,-6251.0,0.847,40.8,False,B2
20,1.25,2.25,1.8,674,39.6,-24156.0,0.941,-48262.0,0.843,12.5,1000.0,400,39.2,-16616.0,0.85,274,40.1,-7540.0,0.832,39.2,False,B2
20,1.25,2.5,2.0,674,39.2,-5424.0,0.987,-35216.0,0.819,12.5,1000.0,400,38.5,-7901.0,0.828,274,40.1,2478.0,0.807,38.5,False,B2
20,1.25,2.75,2.2,674,38.7,16602.0,1.04,-28477.0,0.81,12.5,1000.0,400,38.0,5265.0,0.818,274,39.8,11337.0,0.799,38.0,True,B2
20,1.25,3.0,2.4,674,37.8,9733.0,1.023,-24072.0,0.785,12.5,1000.0,400,37.5,7102.0,0.79,274,38.3,2631.0,0.777,37.5,True,B2
20,1.25,3.25,2.6,674,37.2,15649.0,1.037,-20554.0,0.77,12.5,1000.0,400,36.5,4873.0,0.775,274,38.3,10776.0,0.763,36.5,True,B2
20,1.25,3.5,2.8,674,36.6,18831.0,1.044,-23157.0,0.754,12.5,1000.0,400,35.8,6601.0,0.76,274,38.0,12231.0,0.745,35.8,True,B2
20,1.25,3.75,3.0,674,36.6,29752.0,1.07,-21189.0,0.733,12.5,1000.0,400,35.8,13327.0,0.745,274,38.0,16425.0,0.715,35.8,True,B2
20,1.25,4.0,3.2,674,36.4,36568.0,1.085,-23029.0,0.726,12.5,1000.0,400,35.5,18773.0,0.74,274,37.6,17795.0,0.704,35.5,True,B2
20,1.5,0.75,0.5,674,63.9,-45391.0,0.812,-48101.0,0.963,10.4,1000.0,400,65.0,-22026.0,0.965,274,62.4,-23365.0,0.96,62.4,False,B2
20,1.5,1.0,0.667,674,58.5,-37286.0,0.865,-44720.0,0.942,10.4,1000.0,400,58.5,-21788.0,0.948,274,58.4,-15498.0,0.934,58.4,False,B2
20,1.5,1.25,0.833,674,53.1,-40557.0,0.869,-43459.0,0.912,10.4,1000.0,400,52.2,-29199.0,0.925,274,54.4,-11358.0,0.894,52.2,False,B2
20,1.5,1.5,1.0,674,48.8,-45878.0,0.863,-52117.0,0.889,10.4,1000.0,400,48.8,-25590.0,0.9,274,48.9,-20288.0,0.872,48.8,False,B2
20,1.5,1.75,1.167,674,47.2,-27561.0,0.92,-39989.0,0.866,10.4,1000.0,400,46.5,-17990.0,0.88,274,48.2,-9571.0,0.847,46.5,False,B2
20,1.5,2.0,1.333,674,45.7,-18957.0,0.947,-32543.0,0.837,10.4,1000.0,400,45.0,-14864.0,0.845,274,46.7,-4093.0,0.825,45.0,False,B2
20,1.5,2.25,1.5,674,44.1,-13689.0,0.963,-34746.0,0.815,10.4,1000.0,400,43.8,-5575.0,0.823,274,44.5,-8114.0,0.803,43.8,False,B2
20,1.5,2.5,1.667,674,43.3,-3225.0,0.991,-31133.0,0.783,10.4,1000.0,400,42.8,-1824.0,0.79,274,44.2,-1401.0,0.774,42.8,False,B2
20,1.5,2.75,1.833,674,42.6,10448.0,1.028,-22859.0,0.773,10.4,1000.0,400,42.0,7238.0,0.78,274,43.4,3210.0,0.763,42.0,True,B2
20,1.5,3.0,2.0,674,41.7,5775.0,1.015,-19154.0,0.748,10.4,1000.0,400,41.5,9881.0,0.752,274,42.0,-4107.0,0.741,41.5,False,B2
20,1.5,3.25,2.167,674,41.1,7455.0,1.019,-17524.0,0.724,10.4,1000.0,400,40.5,5552.0,0.725,274,42.0,1903.0,0.723,40.5,True,B2
20,1.5,3.5,2.333,674,40.5,7714.0,1.02,-21829.0,0.705,10.4,1000.0,400,39.8,4107.0,0.705,274,41.6,3607.0,0.704,39.8,True,B2
20,1.5,3.75,2.5,674,40.5,17095.0,1.044,-19113.0,0.682,10.4,1000.0,400,39.8,10057.0,0.69,274,41.6,7038.0,0.672,39.8,False,B2
20,1.5,4.0,2.667,674,40.2,22568.0,1.058,-19073.0,0.675,10.4,1000.0,400,39.5,14608.0,0.685,274,41.2,7960.0,0.661,39.5,False,B2
20,1.75,0.75,0.429,674,67.1,-38375.0,0.82,-40822.0,0.947,8.9,997.0,400,68.8,-14759.0,0.948,274,64.6,-23616.0,0.945,64.6,False,B2
20,1.75,1.0,0.571,674,61.9,-29640.0,0.879,-38422.0,0.921,8.9,997.0,400,63.0,-11239.0,0.925,274,60.2,-18401.0,0.916,60.2,False,B2
20,1.75,1.25,0.714,674,57.0,-26996.0,0.901,-29203.0,0.884,8.9,997.0,400,57.0,-14980.0,0.89,274,56.9,-12016.0,0.876,56.9,False,B2
20,1.75,1.5,0.857,674,52.7,-32608.0,0.891,-40127.0,0.856,8.9,997.0,400,53.5,-12530.0,0.858,274,51.5,-20078.0,0.854,51.5,False,B2
20,1.75,1.75,1.0,674,50.6,-21732.0,0.93,-36028.0,0.829,8.9,997.0,400,51.2,-6293.0,0.833,274,49.6,-15439.0,0.825,49.6,False,B2
20,1.75,2.0,1.143,674,49.0,-16647.0,0.948,-34278.0,0.797,8.9,997.0,400,49.8,-3682.0,0.792,274,47.8,-12965.0,0.803,47.8,False,B2
20,1.75,2.25,1.286,674,47.2,-13626.0,0.959,-36755.0,0.773,8.9,997.0,400,48.2,2776.0,0.767,274,45.6,-16403.0,0.781,45.6,False,B2
20,1.75,2.5,1.429,674,46.4,-4219.0,0.987,-32705.0,0.74,8.9,997.0,400,47.2,6192.0,0.733,274,45.3,-10411.0,0.752,45.3,False,B2
20,1.75,2.75,1.571,674,45.7,8888.0,1.026,-25708.0,0.728,8.9,997.0,400,46.5,14952.0,0.72,274,44.5,-6064.0,0.741,44.5,False,B2
20,1.75,3.0,1.714,674,44.8,4631.0,1.013,-22748.0,0.702,8.9,997.0,400,46.0,17518.0,0.693,274,43.1,-12886.0,0.715,43.1,False,B2
20,1.75,3.25,1.857,674,44.2,4846.0,1.014,-19173.0,0.677,8.9,997.0,400,45.0,14062.0,0.665,274,43.1,-9216.0,0.693,43.1,False,B2
20,1.75,3.5,2.0,674,43.5,3204.0,1.009,-17958.0,0.656,8.9,997.0,400,44.0,11057.0,0.642,274,42.7,-7853.0,0.675,42.7,False,B2
20,1.75,3.75,2.143,674,43.5,12090.0,1.034,-16472.0,0.634,8.9,997.0,400,44.0,16824.0,0.627,274,42.7,-4734.0,0.642,42.7,False,B2
20,1.75,4.0,2.286,674,43.2,17317.0,1.049,-16847.0,0.626,8.9,997.0,400,43.8,21330.0,0.623,274,42.3,-4013.0,0.631,42.3,False,B2
20,2.0,0.75,0.375,674,69.6,-29788.0,0.843,-34914.0,0.935,7.8,1001.0,400,71.2,-11389.0,0.94,274,67.2,-18400.0,0.927,67.2,False,B2
20,2.0,1.0,0.5,674,64.2,-23339.0,0.894,-32874.0,0.905,7.8,1001.0,400,65.0,-10704.0,0.912,274,63.1,-12634.0,0.894,63.1,False,B2
20,2.0,1.25,0.625,674,59.1,-24413.0,0.902,-26343.0,0.865,7.8,1001.0,400,59.0,-14831.0,0.875,274,59.1,-9582.0,0.85,59.0,False,B2
20,2.0,1.5,0.75,674,55.0,-26237.0,0.903,-35879.0,0.832,7.8,1001.0,400,56.0,-9488.0,0.843,274,53.6,-16749.0,0.818,53.6,False,B2
20,2.0,1.75,0.875,674,52.8,-18044.0,0.936,-34383.0,0.806,7.8,1001.0,400,53.8,-3589.0,0.818,274,51.5,-14455.0,0.788,51.5,False,B2
20,2.0,2.0,1.0,674,50.9,-16275.0,0.945,-34462.0,0.77,7.8,1001.0,400,51.7,-3479.0,0.772,274,49.6,-12796.0,0.766,49.6,False,B2
20,2.0,2.25,1.125,674,49.1,-12901.0,0.958,-37229.0,0.745,7.8,1001.0,400,50.2,3151.0,0.748,274,47.4,-16052.0,0.741,47.4,False,B2
20,2.0,2.5,1.25,674,48.4,-3766.0,0.988,-33823.0,0.712,7.8,1001.0,400,49.2,6589.0,0.713,274,47.1,-10356.0,0.712,47.1,False,B2
