atr_len,sl_mult,tp_mult,rr,n,wr,net,pf,mdd,tagged,mean_mnq,mean_risk,is_n,is_wr,is_net,is_tagged,oos_n,oos_wr,oos_net,oos_tagged,min_wr,qualifies,strat
20,2.25,3.25,1.444,1386,47.3,29461.0,1.043,-30933.0,0.736,6.8,1001.0,831,46.1,-2032.0,0.745,555,49.2,31494.0,0.723,46.1,False,MEC
20,2.25,3.5,1.556,1386,46.8,33015.0,1.048,-28285.0,0.709,6.8,1001.0,831,45.2,-2781.0,0.718,555,49.0,35796.0,0.694,45.2,False,MEC
20,2.25,3.75,1.667,1386,45.8,22740.0,1.033,-40353.0,0.687,6.8,1001.0,831,44.2,-15086.0,0.693,555,48.3,37826.0,0.677,44.2,False,MEC
20,2.25,4.0,1.778,1386,45.6,27157.0,1.039,-34268.0,0.657,6.8,1001.0,831,44.0,-7378.0,0.67,555,47.9,34535.0,0.638,44.0,False,MEC
20,2.5,0.75,0.3,1386,77.3,-14523.0,0.953,-32477.0,0.977,6.2,1000.0,831,77.7,-6134.0,0.978,555,76.6,-8389.0,0.975,76.6,False,MEC
20,2.5,1.0,0.4,1386,72.4,2020.0,1.005,-28489.0,0.966,6.2,1000.0,831,72.7,2977.0,0.97,555,71.9,-957.0,0.96,71.9,False,MEC
20,2.5,1.25,0.5,1386,67.2,726.0,1.002,-34805.0,0.949,6.2,1000.0,831,67.3,-1479.0,0.953,555,67.0,2205.0,0.942,67.0,False,MEC
20,2.5,1.5,0.6,1386,63.5,11930.0,1.025,-26893.0,0.931,6.2,1000.0,831,62.7,-5260.0,0.935,555,64.7,17190.0,0.924,62.7,False,MEC
20,2.5,1.75,0.7,1386,60.6,28694.0,1.056,-21138.0,0.906,6.2,1000.0,831,59.8,5064.0,0.915,555,61.8,23630.0,0.894,59.8,True,MEC
20,2.5,2.0,0.8,1386,57.6,28857.0,1.053,-27674.0,0.876,6.2,1000.0,831,56.8,7927.0,0.882,555,58.7,20930.0,0.867,56.8,True,MEC
20,2.5,2.25,0.9,1386,54.5,14394.0,1.025,-33780.0,0.844,6.2,1000.0,831,53.2,-7507.0,0.858,555,56.4,21901.0,0.823,53.2,False,MEC
20,2.5,2.5,1.0,1386,52.7,14845.0,1.025,-36294.0,0.809,6.2,1000.0,831,51.4,-5384.0,0.823,555,54.6,20229.0,0.787,51.4,False,MEC
20,2.5,2.75,1.1,1386,51.5,23239.0,1.038,-34065.0,0.779,6.2,1000.0,831,50.2,-541.0,0.794,555,53.5,23780.0,0.757,50.2,False,MEC
20,2.5,3.0,1.2,1386,50.1,18537.0,1.03,-34677.0,0.745,6.2,1000.0,831,48.9,-7610.0,0.758,555,52.1,26147.0,0.726,48.9,False,MEC
20,2.5,3.25,1.3,1386,49.2,18553.0,1.029,-30662.0,0.71,6.2,1000.0,831,47.8,-13889.0,0.717,555,51.4,32442.0,0.699,47.8,False,MEC
20,2.5,3.5,1.4,1386,48.6,21557.0,1.034,-28690.0,0.68,6.2,1000.0,831,46.9,-14935.0,0.69,555,51.2,36492.0,0.665,46.9,False,MEC
20,2.5,3.75,1.5,1386,47.7,12852.0,1.02,-42898.0,0.658,6.2,1000.0,831,45.8,-26018.0,0.664,555,50.5,38870.0,0.649,45.8,False,MEC
20,2.5,4.0,1.6,1386,47.5,17143.0,1.026,-37466.0,0.626,6.2,1000.0,831,45.7,-19320.0,0.639,555,50.1,36463.0,0.607,45.7,False,MEC
20,2.75,0.75,0.273,1386,78.4,-11833.0,0.958,-32789.0,0.969,5.6,999.0,831,78.8,-4743.0,0.97,555,77.8,-7090.0,0.968,77.8,False,MEC
20,2.75,1.0,0.364,1386,73.6,3417.0,1.01,-30649.0,0.955,5.6,999.0,831,73.9,2537.0,0.959,555,73.2,879.0,0.948,73.2,True,MEC
20,2.75,1.25,0.455,1386,68.7,2945.0,1.007,-35898.0,0.934,5.6,999.0,831,68.7,-2971.0,0.941,555,68.6,5916.0,0.924,68.6,False,MEC
20,2.75,1.5,0.545,1386,65.2,17589.0,1.04,-28937.0,0.912,5.6,999.0,831,64.4,-2884.0,0.918,555,66.5,20473.0,0.903,64.4,False,MEC
20,2.75,1.75,0.636,1386,62.3,35498.0,1.076,-22519.0,0.881,5.6,999.0,831,61.6,10294.0,0.889,555,63.4,25204.0,0.868,61.6,True,MEC
20,2.75,2.0,0.727,1386,59.2,34817.0,1.07,-28204.0,0.848,5.6,999.0,831,58.4,12502.0,0.853,555,60.4,22315.0,0.84,58.4,True,MEC
20,2.75,2.25,0.818,1386,56.1,23415.0,1.044,-33074.0,0.811,5.6,999.0,831,54.9,680.0,0.823,555,58.0,22735.0,0.793,54.9,True,MEC
20,2.75,2.5,0.909,1386,54.3,23402.0,1.043,-34872.0,0.772,5.6,999.0,831,52.9,1005.0,0.785,555,56.4,22398.0,0.753,52.9,True,MEC
20,2.75,2.75,1.0,1386,53.2,29148.0,1.052,-33068.0,0.738,5.6,999.0,831,51.7,3871.0,0.753,555,55.3,25278.0,0.715,51.7,True,MEC
20,2.75,3.0,1.091,1386,51.8,25698.0,1.045,-33348.0,0.702,5.6,999.0,831,50.4,-1785.0,0.715,555,53.9,27483.0,0.683,50.4,False,MEC
20,2.75,3.25,1.182,1386,50.9,26090.0,1.045,-29163.0,0.665,5.6,999.0,831,49.3,-7662.0,0.671,555,53.2,33752.0,0.656,49.3,False,MEC
20,2.75,3.5,1.273,1386,50.4,32515.0,1.056,-24671.0,0.633,5.6,999.0,831,48.7,-5784.0,0.641,555,53.0,38299.0,0.622,48.7,False,MEC
20,2.75,3.75,1.364,1386,49.5,23667.0,1.04,-36369.0,0.611,5.6,999.0,831,47.7,-16500.0,0.615,555,52.3,40166.0,0.605,47.7,False,MEC
20,2.75,4.0,1.455,1386,49.3,27538.0,1.046,-31313.0,0.579,5.6,999.0,831,47.5,-10193.0,0.59,555,51.9,37731.0,0.562,47.5,False,MEC
20,3.0,0.75,0.25,1386,79.2,-12406.0,0.953,-32169.0,0.959,5.1,996.0,831,79.5,-3262.0,0.959,555,78.7,-9143.0,0.959,78.7,False,MEC
20,3.0,1.0,0.333,1386,74.6,58.0,1.0,-30626.0,0.942,5.1,996.0,831,74.8,2847.0,0.946,555,74.2,-2789.0,0.937,74.2,False,MEC
20,3.0,1.25,0.417,1386,69.8,-454.0,0.999,-34875.0,0.916,5.1,996.0,831,69.8,-528.0,0.921,555,69.7,75.0,0.91,69.7,False,MEC
20,3.0,1.5,0.5,1386,66.3,12790.0,1.031,-28497.0,0.893,5.1,996.0,831,65.5,-1620.0,0.897,555,67.6,14410.0,0.888,65.5,False,MEC
20,3.0,1.75,0.583,1386,63.3,26271.0,1.06,-23164.0,0.857,5.1,996.0,831,62.5,8379.0,0.863,555,64.5,17892.0,0.849,62.5,True,MEC
20,3.0,2.0,0.667,1386,60.1,24112.0,1.052,-31378.0,0.823,5.1,996.0,831,59.2,8965.0,0.827,555,61.4,15147.0,0.818,59.2,True,MEC
20,3.0,2.25,0.75,1386,57.1,13444.0,1.027,-35798.0,0.784,5.1,996.0,831,55.7,-2713.0,0.793,555,59.1,16157.0,0.771,55.7,False,MEC
20,3.0,2.5,0.833,1386,55.3,14884.0,1.029,-35293.0,0.745,5.1,996.0,831,53.9,-1231.0,0.753,555,57.5,16115.0,0.732,53.9,False,MEC
20,3.0,2.75,0.917,1386,54.3,23803.0,1.045,-31378.0,0.708,5.1,996.0,831,52.7,2814.0,0.721,555,56.6,20990.0,0.688,52.7,False,MEC
20,3.0,3.0,1.0,1386,52.9,19212.0,1.036,-32137.0,0.671,5.1,996.0,831,51.4,-3809.0,0.681,555,55.1,23021.0,0.656,51.4,False,MEC
20,3.0,3.25,1.083,1386,51.9,18653.0,1.034,-28924.0,0.633,5.1,996.0,831,50.3,-9422.0,0.638,555,54.4,28076.0,0.627,50.3,False,MEC
20,3.0,3.5,1.167,1386,51.5,23936.0,1.044,-23371.0,0.602,5.1,996.0,831,49.7,-8034.0,0.608,555,54.2,31969.0,0.593,49.7,False,MEC
20,3.0,3.75,1.25,1386,50.6,16477.0,1.03,-32894.0,0.578,5.1,996.0,831,48.7,-16413.0,0.579,555,53.5,32891.0,0.577,48.7,False,MEC
20,3.0,4.0,1.333,1386,50.4,19699.0,1.035,-28507.0,0.545,5.1,996.0,831,48.6,-10805.0,0.554,555,53.2,30504.0,0.532,48.6,False,MEC
28,0.5,0.75,1.5,1386,42.9,-58767.0,0.931,-99778.0,0.997,28.8,964.0,831,44.6,-6522.0,0.996,555,40.2,-52244.0,0.998,40.2,False,MEC
28,0.5,1.0,2.0,1386,36.0,-43927.0,0.954,-80814.0,0.996,28.8,964.0,831,36.8,-12163.0,0.994,555,34.8,-31764.0,0.998,34.8,False,MEC
28,0.5,1.25,2.5,1386,31.0,-38821.0,0.962,-82305.0,0.995,28.8,964.0,831,31.9,-5476.0,0.993,555,29.7,-33345.0,0.998,29.7,False,MEC
28,0.5,1.5,3.0,1386,27.0,-52156.0,0.952,-96179.0,0.994,28.8,964.0,831,27.6,-19110.0,0.992,555,26.1,-33046.0,0.996,26.1,False,MEC
28,0.5,1.75,3.5,1386,25.1,7885.0,1.007,-87862.0,0.991,28.8,964.0,831,25.5,12128.0,0.989,555,24.5,-4244.0,0.995,24.5,False,MEC
28,0.5,2.0,4.0,1386,22.4,-10897.0,0.991,-109669.0,0.99,28.8,964.0,831,22.6,-6280.0,0.988,555,22.2,-4617.0,0.993,22.2,False,MEC
28,0.5,2.25,4.5,1386,20.6,-4288.0,0.996,-114302.0,0.987,28.8,964.0,831,20.9,3201.0,0.984,555,20.2,-7488.0,0.991,20.2,False,MEC
28,0.5,2.5,5.0,1386,18.8,-18466.0,0.985,-133285.0,0.984,28.8,964.0,831,18.7,-24298.0,0.983,555,19.1,5833.0,0.986,18.7,False,MEC
28,0.5,2.75,5.5,1386,18.0,14349.0,1.012,-117286.0,0.978,28.8,964.0,831,17.7,-9446.0,0.976,555,18.4,23795.0,0.982,17.7,False,MEC
28,0.5,3.0,6.0,1386,17.0,-3564.0,0.997,-135813.0,0.967,28.8,964.0,831,17.0,-2421.0,0.964,555,16.9,-1143.0,0.971,16.9,False,MEC
28,0.5,3.25,6.5,1386,16.3,4462.0,1.004,-137462.0,0.959,28.8,964.0,831,16.5,12771.0,0.957,555,16.0,-8309.0,0.962,16.0,False,MEC
28,0.5,3.5,7.0,1386,15.8,20775.0,1.017,-118785.0,0.952,28.8,964.0,831,15.8,10335.0,0.949,555,15.9,10440.0,0.957,15.8,True,MEC
28,0.5,3.75,7.5,1386,15.3,7041.0,1.006,-132283.0,0.939,28.8,964.0,831,15.0,-9544.0,0.936,555,15.7,16585.0,0.944,15.0,False,MEC
28,0.5,4.0,8.0,1386,15.2,28631.0,1.023,-126202.0,0.929,28.8,964.0,831,14.8,-3238.0,0.925,555,15.7,31868.0,0.933,14.8,False,MEC
28,0.75,0.75,1.0,1386,52.9,-32060.0,0.954,-69637.0,0.996,20.4,998.0,831,54.3,-3433.0,0.996,555,50.8,-28627.0,0.996,50.8,False,MEC
28,0.75,1.0,1.333,1386,45.6,-22201.0,0.973,-63099.0,0.994,20.4,998.0,831,46.7,1771.0,0.994,555,44.0,-23972.0,0.995,44.0,False,MEC
28,0.75,1.25,1.667,1386,40.5,-1500.0,0.998,-42187.0,0.992,20.4,998.0,831,41.9,23368.0,0.992,555,38.4,-24869.0,0.993,38.4,False,MEC
28,0.75,1.5,2.0,1386,35.9,-6296.0,0.993,-43775.0,0.99,20.4,998.0,831,37.1,18779.0,0.989,555,34.2,-25075.0,0.991,34.2,False,MEC
28,0.75,1.75,2.333,1386,33.1,25707.0,1.026,-46264.0,0.987,20.4,998.0,831,34.3,43132.0,0.986,555,31.4,-17425.0,0.989,31.4,False,MEC
28,0.75,2.0,2.667,1386,30.1,16692.0,1.016,-67645.0,0.982,20.4,998.0,831,31.0,37450.0,0.982,555,28.6,-20758.0,0.982,28.6,False,MEC
28,0.75,2.25,3.0,1386,27.8,20594.0,1.019,-81191.0,0.978,20.4,998.0,831,28.9,46840.0,0.978,555,26.3,-26246.0,0.978,26.3,False,MEC
28,0.75,2.5,3.333,1386,25.5,-1728.0,0.998,-101856.0,0.975,20.4,998.0,831,25.8,8550.0,0.976,555,25.2,-10278.0,0.973,25.2,False,MEC
28,0.75,2.75,3.667,1386,24.5,25843.0,1.023,-84711.0,0.967,20.4,998.0,831,24.5,21489.0,0.968,555,24.3,4354.0,0.966,24.3,True,MEC
28,0.75,3.0,4.0,1386,23.2,3167.0,1.003,-106353.0,0.949,20.4,998.0,831,23.3,13469.0,0.949,555,22.9,-10303.0,0.95,22.9,False,MEC
28,0.75,3.25,4.333,1386,22.6,32270.0,1.028,-91947.0,0.939,20.4,998.0,831,22.7,30677.0,0.939,555,22.3,1592.0,0.939,22.3,True,MEC
28,0.75,3.5,4.667,1386,22.0,51738.0,1.045,-80183.0,0.93,20.4,998.0,831,21.9,29829.0,0.928,555,22.2,21909.0,0.933,21.9,True,MEC
28,0.75,3.75,5.0,1386,21.4,39284.0,1.034,-99020.0,0.913,20.4,998.0,831,21.1,16882.0,0.911,555,21.8,22403.0,0.917,21.1,True,MEC
28,0.75,4.0,5.333,1386,21.1,50422.0,1.043,-95015.0,0.9,20.4,998.0,831,20.7,19739.0,0.898,555,21.6,30683.0,0.905,20.7,True,MEC
28,1.0,0.75,0.75,1386,59.3,-26226.0,0.956,-47018.0,0.991,15.4,1000.0,831,59.8,-13282.0,0.99,555,58.6,-12943.0,0.993,58.6,False,MEC
28,1.0,1.0,1.0,1386,52.2,-15401.0,0.978,-44042.0,0.989,15.4,1000.0,831,52.7,-4854.0,0.988,555,51.5,-10547.0,0.991,51.5,False,MEC
28,1.0,1.25,1.25,1386,46.9,-953.0,0.999,-30579.0,0.987,15.4,1000.0,831,47.7,9710.0,0.986,555,45.8,-10663.0,0.989,45.8,False,MEC
28,1.0,1.5,1.5,1386,42.4,1599.0,1.002,-24762.0,0.984,15.4,1000.0,831,42.4,-1814.0,0.983,555,42.3,3413.0,0.986,42.3,False,MEC
28,1.0,1.75,1.75,1386,39.4,31873.0,1.036,-19946.0,0.98,15.4,1000.0,831,39.4,14670.0,0.977,555,39.5,17203.0,0.984,39.4,True,MEC
28,1.0,2.0,2.0,1386,36.3,31142.0,1.034,-39448.0,0.974,15.4,1000.0,831,36.3,18492.0,0.972,555,36.2,12650.0,0.977,36.2,True,MEC
28,1.0,2.25,2.25,1386,33.9,38308.0,1.04,-38368.0,0.967,15.4,1000.0,831,34.1,27658.0,0.966,555,33.7,10650.0,0.968,33.7,True,MEC
28,1.0,2.5,2.5,1386,31.6,29242.0,1.029,-51127.0,0.959,15.4,1000.0,831,31.2,7965.0,0.961,555,32.3,21277.0,0.955,31.2,True,MEC
28,1.0,2.75,2.75,1386,30.2,43072.0,1.043,-42227.0,0.949,15.4,1000.0,831,29.6,11534.0,0.951,555,31.0,31537.0,0.946,29.6,True,MEC
28,1.0,3.0,3.0,1386,28.9,34492.0,1.034,-56403.0,0.926,15.4,1000.0,831,28.3,346.0,0.927,555,29.9,34146.0,0.926,28.3,True,MEC
28,1.0,3.25,3.25,1386,28.4,59996.0,1.058,-44086.0,0.911,15.4,1000.0,831,27.7,12941.0,0.911,555,29.4,47055.0,0.912,27.7,True,MEC
28,1.0,3.5,3.5,1386,27.6,70440.0,1.067,-38942.0,0.899,15.4,1000.0,831,26.8,15400.0,0.898,555,28.8,55039.0,0.901,26.8,True,MEC
28,1.0,3.75,3.75,1386,26.9,51838.0,1.049,-56602.0,0.874,15.4,1000.0,831,25.9,-4693.0,0.874,555,28.5,56531.0,0.876,25.9,False,MEC
28,1.0,4.0,4.0,1386,26.8,70227.0,1.066,-49842.0,0.859,15.4,1000.0,831,25.6,2005.0,0.858,555,28.5,68222.0,0.859,25.6,True,MEC
28,1.25,0.75,0.6,1386,64.3,-21185.0,0.959,-43789.0,0.991,12.3,1000.0,831,65.1,-6192.0,0.99,555,63.1,-14993.0,0.991,63.1,False,MEC
28,1.25,1.0,0.8,1386,57.6,-8997.0,0.985,-42114.0,0.988,12.3,1000.0,831,58.4,2888.0,0.988,555,56.4,-11885.0,0.989,56.4,False,MEC
28,1.25,1.25,1.0,1386,52.1,-499.0,0.999,-26214.0,0.983,12.3,1000.0,831,52.8,8778.0,0.983,555,51.0,-9277.0,0.982,51.0,False,MEC
28,1.25,1.5,1.2,1386,47.6,4792.0,1.006,-28300.0,0.978,12.3,1000.0,831,47.3,-5265.0,0.978,555,48.1,10057.0,0.978,47.3,False,MEC
28,1.25,1.75,1.4,1386,44.7,33886.0,1.043,-23969.0,0.971,12.3,1000.0,831,44.5,14276.0,0.971,555,45.0,19610.0,0.971,44.5,True,MEC
28,1.25,2.0,1.6,1386,41.6,37225.0,1.045,-41026.0,0.963,12.3,1000.0,831,41.4,17488.0,0.964,555,42.0,19737.0,0.962,41.4,True,MEC
28,1.25,2.25,1.8,1386,39.0,33105.0,1.038,-42670.0,0.952,12.3,1000.0,831,38.9,21488.0,0.955,555,39.1,11617.0,0.948,38.9,True,MEC
28,1.25,2.5,2.0,1386,36.7,26028.0,1.029,-47247.0,0.938,12.3,1000.0,831,36.1,8376.0,0.945,555,37.7,17652.0,0.928,36.1,True,MEC
28,1.25,2.75,2.2,1386,35.4,43803.0,1.048,-39682.0,0.923,12.3,1000.0,831,34.7,16462.0,0.931,555,36.6,27342.0,0.91,34.7,True,MEC
28,1.25,3.0,2.4,1386,34.1,34198.0,1.036,-41625.0,0.898,12.3,1000.0,831,33.2,6712.0,0.905,555,35.3,27485.0,0.886,33.2,True,MEC
28,1.25,3.25,2.6,1386,33.4,52096.0,1.055,-34021.0,0.881,12.3,1000.0,831,32.5,12486.0,0.887,555,34.8,39610.0,0.872,32.5,True,MEC
28,1.25,3.5,2.8,1386,32.5,54216.0,1.057,-37381.0,0.867,12.3,1000.0,831,31.5,10622.0,0.87,555,34.1,43594.0,0.861,31.5,True,MEC
28,1.25,3.75,3.0,1386,31.8,42106.0,1.044,-47922.0,0.84,12.3,1000.0,831,30.6,-2811.0,0.846,555,33.7,44917.0,0.831,30.6,False,MEC
28,1.25,4.0,3.2,1386,31.7,57639.0,1.06,-45663.0,0.82,12.3,1000.0,831,30.3,5712.0,0.827,555,33.7,51927.0,0.809,30.3,True,MEC
28,1.5,0.75,0.5,1386,68.0,-21571.0,0.952,-43838.0,0.991,10.3,999.0,831,68.8,-5258.0,0.99,555,66.7,-16313.0,0.991,66.7,False,MEC
28,1.5,1.0,0.667,1386,61.5,-11534.0,0.979,-44415.0,0.988,10.3,999.0,831,62.3,2385.0,0.988,555,60.4,-13919.0,0.987,60.4,False,MEC
28,1.5,1.25,0.833,1386,56.7,8985.0,1.015,-28270.0,0.98,10.3,999.0,831,57.5,16113.0,0.98,555,55.5,-7128.0,0.98,55.5,False,MEC
28,1.5,1.5,1.0,1386,52.1,9093.0,1.014,-28374.0,0.973,10.3,999.0,831,52.0,3357.0,0.972,555,52.3,5736.0,0.973,52.0,True,MEC
28,1.5,1.75,1.167,1386,49.4,40732.0,1.057,-15483.0,0.961,10.3,999.0,831,49.3,23353.0,0.963,555,49.5,17379.0,0.959,49.3,True,MEC
28,1.5,2.0,1.333,1386,46.4,43127.0,1.058,-30303.0,0.946,10.3,999.0,831,46.2,23850.0,0.946,555,46.7,19277.0,0.946,46.2,True,MEC
28,1.5,2.25,1.5,1386,43.7,41040.0,1.052,-32682.0,0.932,10.3,999.0,831,43.4,23583.0,0.934,555,44.1,17457.0,0.93,43.4,True,MEC
28,1.5,2.5,1.667,1386,41.6,34132.0,1.042,-37367.0,0.909,10.3,999.0,831,40.8,14470.0,0.917,555,42.9,19662.0,0.897,40.8,True,MEC
28,1.5,2.75,1.833,1386,40.3,45301.0,1.054,-30874.0,0.89,10.3,999.0,831,39.2,18048.0,0.9,555,41.8,27253.0,0.874,39.2,True,MEC
28,1.5,3.0,2.0,1386,38.9,40176.0,1.047,-35261.0,0.864,10.3,999.0,831,37.8,10567.0,0.874,555,40.5,29609.0,0.85,37.8,True,MEC
28,1.5,3.25,2.167,1386,38.2,56543.0,1.066,-27455.0,0.846,10.3,999.0,831,37.1,17032.0,0.853,555,40.0,39512.0,0.834,37.1,True,MEC
28,1.5,3.5,2.333,1386,37.3,53969.0,1.062,-29760.0,0.829,10.3,999.0,831,36.1,14414.0,0.834,555,39.1,39555.0,0.822,36.1,True,MEC
28,1.5,3.75,2.5,1386,36.5,42525.0,1.048,-43665.0,0.802,10.3,999.0,831,35.1,3649.0,0.809,555,38.6,38877.0,0.791,35.1,True,MEC
28,1.5,4.0,2.667,1386,36.4,58871.0,1.067,-34320.0,0.779,10.3,999.0,831,35.0,14017.0,0.788,555,38.6,44854.0,0.766,35.0,True,MEC
28,1.75,0.75,0.429,1386,71.2,-15720.0,0.961,-38608.0,0.989,8.8,1001.0,831,72.7,4851.0,0.99,555,69.0,-20570.0,0.987,69.0,False,MEC
28,1.75,1.0,0.571,1386,65.1,-5755.0,0.988,-33665.0,0.985,8.8,1001.0,831,66.4,11950.0,0.988,555,63.1,-17705.0,0.98,63.1,False,MEC
28,1.75,1.25,0.714,1386,60.4,13170.0,1.024,-19959.0,0.975,8.8,1001.0,831,61.9,26094.0,0.977,555,58.2,-12924.0,0.973,58.2,False,MEC
28,1.75,1.5,0.857,1386,56.0,17287.0,1.028,-15813.0,0.966,8.8,1001.0,831,56.3,14110.0,0.969,555,55.5,3177.0,0.962,55.5,True,MEC
28,1.75,1.75,1.0,1386,53.3,44075.0,1.068,-12927.0,0.952,8.8,1001.0,831,53.5,29125.0,0.957,555,53.0,14950.0,0.946,53.0,True,MEC
28,1.75,2.0,1.143,1386,50.1,41769.0,1.061,-22480.0,0.934,8.8,1001.0,831,50.2,25947.0,0.939,555,50.1,15822.0,0.928,50.1,True,MEC
28,1.75,2.25,1.286,1386,47.6,43501.0,1.06,-25075.0,0.918,8.8,1001.0,831,47.7,29784.0,0.925,555,47.6,13717.0,0.908,47.6,True,MEC
28,1.75,2.5,1.429,1386,45.5,35960.0,1.048,-31816.0,0.888,8.8,1001.0,831,45.0,22212.0,0.899,555,46.3,13748.0,0.872,45.0,True,MEC
28,1.75,2.75,1.571,1386,44.1,42786.0,1.056,-25189.0,0.865,8.8,1001.0,831,43.3,22309.0,0.877,555,45.2,20476.0,0.847,43.3,True,MEC
28,1.75,3.0,1.714,1386,42.6,34461.0,1.044,-30304.0,0.835,8.8,1001.0,831,41.8,12727.0,0.844,555,44.0,21734.0,0.823,41.8,True,MEC
28,1.75,3.25,1.857,1386,41.8,41791.0,1.052,-28863.0,0.814,8.8,1001.0,831,40.8,10921.0,0.818,555,43.4,30870.0,0.807,40.8,True,MEC
28,1.75,3.5,2.0,1386,40.9,39581.0,1.049,-27204.0,0.796,8.8,1001.0,831,39.8,8108.0,0.798,555,42.5,31472.0,0.793,39.8,True,MEC
28,1.75,3.75,2.143,1386,40.1,30319.0,1.037,-40603.0,0.768,8.8,1001.0,831,38.9,-1148.0,0.771,555,42.0,31467.0,0.762,38.9,False,MEC
28,1.75,4.0,2.286,1386,40.0,44510.0,1.054,-32349.0,0.744,8.8,1001.0,831,38.7,7340.0,0.75,555,42.0,37169.0,0.735,38.7,True,MEC
28,2.0,0.75,0.375,1386,73.6,-15396.0,0.958,-35125.0,0.985,7.7,1001.0,831,74.6,-725.0,0.987,555,72.1,-14670.0,0.982,72.1,False,MEC
28,2.0,1.0,0.5,1386,68.2,3044.0,1.007,-27803.0,0.977,7.7,1001.0,831,69.0,9378.0,0.98,555,67.0,-6334.0,0.973,67.0,False,MEC
28,2.0,1.25,0.625,1386,63.2,10138.0,1.02,-24280.0,0.965,7.7,1001.0,831,64.3,17912.0,0.965,555,61.6,-7774.0,0.964,61.6,False,MEC
28,2.0,1.5,0.75,1386,58.9,15492.0,1.028,-22372.0,0.952,7.7,1001.0,831,58.7,6397.0,0.954,555,59.3,9095.0,0.95,58.7,True,MEC
28,2.0,1.75,0.875,1386,56.4,43818.0,1.074,-16850.0,0.935,7.7,1001.0,831,56.1,22244.0,0.939,555,56.9,21575.0,0.93,56.1,True,MEC
28,2.0,2.0,1.0,1386,53.2,40118.0,1.064,-23690.0,0.914,7.7,1001.0,831,52.8,21478.0,0.918,555,53.9,18640.0,0.908,52.8,True,MEC
28,2.0,2.25,1.125,1386,50.7,42669.0,1.064,-21830.0,0.894,7.7,1001.0,831,50.3,25523.0,0.903,555,51.4,17147.0,0.881,50.3,True,MEC
28,2.0,2.5,1.25,1386,48.7,37050.0,1.054,-31147.0,0.862,7.7,1001.0,831,47.8,19338.0,0.874,555,50.1,17712.0,0.845,47.8,True,MEC
28,2.0,2.75,1.375,1386,47.1,35344.0,1.05,-26525.0,0.835,7.7,1001.0,831,46.0,16106.0,0.851,555,48.8,19238.0,0.813,46.0,True,MEC
28,2.0,3.0,1.5,1386,45.7,29245.0,1.04,-31308.0,0.804,7.7,1001.0,831,44.4,7215.0,0.816,555,47.6,22031.0,0.786,44.4,True,MEC
28,2.0,3.25,1.625,1386,45.0,38565.0,1.053,-28456.0,0.778,7.7,1001.0,831,43.7,7630.0,0.785,555,47.0,30935.0,0.768,43.7,True,MEC
28,2.0,3.5,1.75,1386,44.0,32203.0,1.043,-29482.0,0.758,7.7,1001.0,831,42.6,1239.0,0.763,555,46.1,30964.0,0.751,42.6,True,MEC
28,2.0,3.75,1.875,1386,43.1,20830.0,1.028,-44880.0,0.729,7.7,1001.0,831,41.5,-10424.0,0.735,555,45.6,31254.0,0.721,41.5,False,MEC
28,2.0,4.0,2.0,1386,43.1,34649.0,1.046,-37120.0,0.705,7.7,1001.0,831,41.4,-2188.0,0.714,555,45.6,36837.0,0.692,41.4,False,MEC
28,2.25,0.75,0.333,1386,75.8,-12055.0,0.964,-37030.0,0.983,6.8,999.0,831,76.7,-29.0,0.986,555,74.4,-12026.0,0.978,74.4,False,MEC
28,2.25,1.0,0.444,1386,70.8,10125.0,1.026,-27968.0,0.972,6.8,999.0,831,71.2,9207.0,0.977,555,70.1,917.0,0.964,70.1,True,MEC
28,2.25,1.25,0.556,1386,65.6,7476.0,1.016,-28014.0,0.958,6.8,999.0,831,66.4,12145.0,0.961,555,64.3,-4669.0,0.953,64.3,False,MEC
28,2.25,1.5,0.667,1386,61.5,17535.0,1.034,-21971.0,0.943,6.8,999.0,831,61.3,5790.0,0.946,555,62.0,11746.0,0.939,61.3,True,MEC
28,2.25,1.75,0.778,1386,58.9,40789.0,1.075,-14176.0,0.921,6.8,999.0,831,58.5,17813.0,0.925,555,59.6,22976.0,0.914,58.5,True,MEC
28,2.25,2.0,0.889,1386,55.9,44938.0,1.078,-24976.0,0.892,6.8,999.0,831,55.4,20785.0,0.897,555,56.8,24154.0,0.885,55.4,True,MEC
28,2.25,2.25,1.0,1386,53.3,45401.0,1.075,-24092.0,0.871,6.8,999.0,831,52.7,23100.0,0.88,555,54.2,22301.0,0.858,52.7,True,MEC
28,2.25,2.5,1.111,1386,51.2,40510.0,1.064,-28400.0,0.836,6.8,999.0,831,50.2,16769.0,0.848,555,52.8,23741.0,0.818,50.2,True,MEC
28,2.25,2.75,1.222,1386,49.6,39211.0,1.06,-28651.0,0.807,6.8,999.0,831,48.5,14380.0,0.823,555,51.4,24830.0,0.784,48.5,True,MEC
28,2.25,3.0,1.333,1386,48.2,31015.0,1.046,-30976.0,0.772,6.8,999.0,831,46.9,4818.0,0.786,555,50.1,26197.0,0.751,46.9,True,MEC
28,2.25,3.25,1.444,1386,47.5,40981.0,1.061,-26539.0,0.742,6.8,999.0,831,46.2,5422.0,0.751,555,49.5,35558.0,0.728,46.2,True,MEC
