atr_len,sl_mult,tp_mult,rr,n,wr,net,pf,mdd,tagged,mean_mnq,mean_risk,is_n,is_wr,is_net,is_tagged,oos_n,oos_wr,oos_net,oos_tagged,min_wr,qualifies,strat
14,0.75,2.5,3.333,1367,28.5,-61948.0,0.941,-123290.0,0.887,22.0,991.0,820,27.6,-74887.0,0.887,547,29.8,12938.0,0.888,27.6,False,OD
14,0.75,2.75,3.667,1367,27.9,-56537.0,0.946,-123639.0,0.864,22.0,991.0,820,27.2,-74621.0,0.86,547,29.1,18084.0,0.87,27.2,False,OD
14,0.75,3.0,4.0,1367,27.7,-33403.0,0.968,-112238.0,0.846,22.0,991.0,820,27.0,-62655.0,0.848,547,28.9,29252.0,0.845,27.0,False,OD
14,0.75,3.25,4.333,1367,27.5,-19504.0,0.982,-103241.0,0.83,22.0,991.0,820,26.8,-52636.0,0.83,547,28.5,33132.0,0.828,26.8,False,OD
14,0.75,3.5,4.667,1367,27.4,-6140.0,0.994,-100396.0,0.816,22.0,991.0,820,26.6,-44199.0,0.82,547,28.5,38059.0,0.812,26.6,False,OD
14,0.75,3.75,5.0,1367,27.1,-15400.0,0.985,-98053.0,0.795,22.0,991.0,820,26.5,-45176.0,0.798,547,28.2,29776.0,0.792,26.5,False,OD
14,0.75,4.0,5.333,1367,27.1,-6711.0,0.994,-99830.0,0.783,22.0,991.0,820,26.5,-42767.0,0.782,547,28.0,36056.0,0.786,26.5,False,OD
14,1.0,0.75,0.75,1367,57.9,-65726.0,0.891,-83940.0,0.991,16.8,997.0,820,57.3,-55319.0,0.993,547,58.9,-10407.0,0.989,57.3,False,OD
14,1.0,1.0,1.0,1367,50.5,-69919.0,0.901,-80670.0,0.984,16.8,997.0,820,50.0,-56296.0,0.985,547,51.4,-13623.0,0.982,50.0,False,OD
14,1.0,1.25,1.25,1367,45.4,-62144.0,0.92,-87186.0,0.974,16.8,997.0,820,44.5,-56254.0,0.976,547,46.6,-5890.0,0.971,44.5,False,OD
14,1.0,1.5,1.5,1367,41.5,-55199.0,0.934,-97598.0,0.952,16.8,997.0,820,40.1,-61859.0,0.954,547,43.5,6660.0,0.949,40.1,False,OD
14,1.0,1.75,1.75,1367,39.2,-41502.0,0.952,-93635.0,0.923,16.8,997.0,820,37.9,-60718.0,0.92,547,41.1,19216.0,0.929,37.9,False,OD
14,1.0,2.0,2.0,1367,37.3,-40684.0,0.954,-92319.0,0.892,16.8,997.0,820,35.7,-71310.0,0.889,547,39.7,30626.0,0.898,35.7,False,OD
14,1.0,2.25,2.25,1367,36.0,-42045.0,0.954,-84898.0,0.86,16.8,997.0,820,35.1,-56009.0,0.856,547,37.3,13965.0,0.867,35.1,False,OD
14,1.0,2.5,2.5,1367,35.3,-31719.0,0.965,-85050.0,0.835,16.8,997.0,820,34.4,-51242.0,0.829,547,36.6,19523.0,0.843,34.4,False,OD
14,1.0,2.75,2.75,1367,35.0,-20457.0,0.978,-88639.0,0.804,16.8,997.0,820,34.0,-51238.0,0.796,547,36.4,30781.0,0.815,34.0,False,OD
14,1.0,3.0,3.0,1367,34.7,-3776.0,0.996,-78969.0,0.781,16.8,997.0,820,33.8,-40957.0,0.779,547,36.2,37182.0,0.782,33.8,False,OD
14,1.0,3.25,3.25,1367,34.6,8688.0,1.009,-79589.0,0.759,16.8,997.0,820,33.7,-32185.0,0.759,547,36.0,40872.0,0.759,33.7,False,OD
14,1.0,3.5,3.5,1367,34.5,17760.0,1.019,-79041.0,0.742,16.8,997.0,820,33.4,-26518.0,0.744,547,36.0,44278.0,0.739,33.4,False,OD
14,1.0,3.75,3.75,1367,34.2,13497.0,1.015,-73992.0,0.72,16.8,997.0,820,33.3,-25653.0,0.722,547,35.6,39150.0,0.717,33.3,False,OD
14,1.0,4.0,4.0,1367,34.2,19914.0,1.021,-72202.0,0.706,16.8,997.0,820,33.3,-24274.0,0.704,547,35.5,44188.0,0.709,33.3,False,OD
14,1.25,0.75,0.6,1367,63.8,-37938.0,0.926,-58221.0,0.987,13.5,999.0,820,63.4,-33707.0,0.988,547,64.4,-4231.0,0.985,63.4,False,OD
14,1.25,1.0,0.8,1367,56.0,-50646.0,0.918,-68475.0,0.974,13.5,999.0,820,55.7,-40152.0,0.974,547,56.5,-10494.0,0.973,55.7,False,OD
14,1.25,1.25,1.0,1367,51.1,-37000.0,0.946,-64168.0,0.956,13.5,999.0,820,50.4,-37411.0,0.961,547,52.3,411.0,0.949,50.4,False,OD
14,1.25,1.5,1.2,1367,47.2,-31965.0,0.956,-75856.0,0.928,13.5,999.0,820,45.9,-42875.0,0.938,547,49.2,10910.0,0.914,45.9,False,OD
14,1.25,1.75,1.4,1367,45.1,-15210.0,0.98,-70493.0,0.893,13.5,999.0,820,43.7,-41149.0,0.895,547,47.2,25939.0,0.89,43.7,False,OD
14,1.25,2.0,1.6,1367,43.0,-16437.0,0.979,-73984.0,0.857,13.5,999.0,820,41.2,-50601.0,0.861,547,45.7,34164.0,0.852,41.2,False,OD
14,1.25,2.25,1.8,1367,41.8,-11342.0,0.986,-62127.0,0.82,13.5,999.0,820,40.7,-32227.0,0.824,547,43.5,20884.0,0.814,40.7,False,OD
14,1.25,2.5,2.0,1367,41.0,-2095.0,0.997,-60655.0,0.789,13.5,999.0,820,39.9,-25911.0,0.793,547,42.8,23817.0,0.782,39.9,False,OD
14,1.25,2.75,2.2,1367,40.7,4823.0,1.006,-65872.0,0.753,13.5,999.0,820,39.4,-26387.0,0.756,547,42.6,31210.0,0.75,39.4,False,OD
14,1.25,3.0,2.4,1367,40.5,19363.0,1.024,-60738.0,0.726,13.5,999.0,820,39.0,-18659.0,0.735,547,42.6,38023.0,0.713,39.0,False,OD
14,1.25,3.25,2.6,1367,40.3,30591.0,1.037,-57626.0,0.702,13.5,999.0,820,38.9,-9778.0,0.711,547,42.4,40369.0,0.687,38.9,False,OD
14,1.25,3.5,2.8,1367,40.1,35177.0,1.043,-62073.0,0.683,13.5,999.0,820,38.5,-8554.0,0.693,547,42.4,43732.0,0.667,38.5,False,OD
14,1.25,3.75,3.0,1367,39.9,35325.0,1.043,-55279.0,0.658,13.5,999.0,820,38.4,-7860.0,0.667,547,42.2,43185.0,0.644,38.4,False,OD
14,1.25,4.0,3.2,1367,39.9,41297.0,1.05,-53199.0,0.643,13.5,999.0,820,38.4,-6164.0,0.648,547,42.0,47461.0,0.636,38.4,False,OD
14,1.5,0.75,0.5,1367,68.7,-7712.0,0.982,-33348.0,0.982,11.3,999.0,820,68.0,-17155.0,0.983,547,69.7,9442.0,0.982,68.0,False,OD
14,1.5,1.0,0.667,1367,60.8,-24857.0,0.954,-44984.0,0.965,11.3,999.0,820,60.0,-30388.0,0.966,547,62.0,5531.0,0.963,60.0,False,OD
14,1.5,1.25,0.833,1367,55.7,-17024.0,0.972,-47220.0,0.942,11.3,999.0,820,54.6,-27935.0,0.949,547,57.4,10912.0,0.932,54.6,False,OD
14,1.5,1.5,1.0,1367,51.7,-11997.0,0.981,-51057.0,0.905,11.3,999.0,820,50.4,-29082.0,0.918,547,53.7,17085.0,0.885,50.4,False,OD
14,1.5,1.75,1.167,1367,49.7,6987.0,1.01,-46735.0,0.863,11.3,999.0,820,48.4,-21754.0,0.872,547,51.6,28741.0,0.85,48.4,False,OD
14,1.5,2.0,1.333,1367,47.3,-4705.0,0.993,-55351.0,0.822,11.3,999.0,820,45.4,-40085.0,0.83,547,50.1,35380.0,0.808,45.4,False,OD
14,1.5,2.25,1.5,1367,46.0,-3276.0,0.995,-46796.0,0.777,11.3,999.0,820,44.8,-25455.0,0.788,547,47.9,22179.0,0.761,44.8,False,OD
14,1.5,2.5,1.667,1367,45.1,3544.0,1.005,-48228.0,0.743,11.3,999.0,820,43.9,-19528.0,0.755,547,47.0,23071.0,0.724,43.9,False,OD
14,1.5,2.75,1.833,1367,44.7,9276.0,1.013,-51627.0,0.706,11.3,999.0,820,43.3,-20308.0,0.717,547,46.8,29585.0,0.689,43.3,False,OD
14,1.5,3.0,2.0,1367,44.3,13519.0,1.018,-50409.0,0.677,11.3,999.0,820,42.8,-16740.0,0.693,547,46.4,30259.0,0.653,42.8,False,OD
14,1.5,3.25,2.167,1367,44.0,20816.0,1.028,-50395.0,0.649,11.3,999.0,820,42.7,-10205.0,0.665,547,46.1,31021.0,0.625,42.7,False,OD
14,1.5,3.5,2.333,1367,43.8,25605.0,1.035,-49984.0,0.629,11.3,999.0,820,42.3,-8612.0,0.645,547,46.1,34217.0,0.605,42.3,False,OD
14,1.5,3.75,2.5,1367,43.7,26709.0,1.036,-45019.0,0.604,11.3,999.0,820,42.2,-7388.0,0.62,547,45.9,34097.0,0.581,42.2,False,OD
14,1.5,4.0,2.667,1367,43.6,30735.0,1.041,-42990.0,0.587,11.3,999.0,820,42.2,-6996.0,0.598,547,45.7,37731.0,0.572,42.2,False,OD
14,1.75,0.75,0.429,1367,71.6,-4283.0,0.989,-23196.0,0.976,9.7,1000.0,820,71.3,-9457.0,0.976,547,72.0,5174.0,0.976,71.3,False,OD
14,1.75,1.0,0.571,1367,63.9,-21954.0,0.954,-36702.0,0.952,9.7,1000.0,820,63.3,-22853.0,0.952,547,64.7,899.0,0.952,63.3,False,OD
14,1.75,1.25,0.714,1367,59.0,-14167.0,0.974,-38237.0,0.923,9.7,1000.0,820,57.9,-22878.0,0.927,547,60.5,8711.0,0.918,57.9,False,OD
14,1.75,1.5,0.857,1367,54.6,-14143.0,0.976,-39156.0,0.879,9.7,1000.0,820,53.5,-24892.0,0.891,547,56.3,10750.0,0.861,53.5,False,OD
14,1.75,1.75,1.0,1367,52.5,1946.0,1.003,-37579.0,0.833,9.7,1000.0,820,51.5,-18486.0,0.84,547,54.1,20431.0,0.823,51.5,False,OD
14,1.75,2.0,1.143,1367,50.2,-5777.0,0.991,-44409.0,0.786,9.7,1000.0,820,48.5,-31489.0,0.794,547,52.7,25713.0,0.775,48.5,False,OD
14,1.75,2.25,1.286,1367,48.8,-8376.0,0.987,-37923.0,0.737,9.7,1000.0,820,47.8,-20681.0,0.746,547,50.3,12305.0,0.722,47.8,False,OD
14,1.75,2.5,1.429,1367,47.8,-3845.0,0.994,-37993.0,0.701,9.7,1000.0,820,46.8,-16814.0,0.711,547,49.4,12969.0,0.686,46.8,False,OD
14,1.75,2.75,1.571,1367,47.3,-1508.0,0.998,-42126.0,0.661,9.7,1000.0,820,46.1,-19674.0,0.67,547,49.2,18166.0,0.649,46.1,False,OD
14,1.75,3.0,1.714,1367,47.0,3743.0,1.006,-40422.0,0.629,9.7,1000.0,820,45.7,-15616.0,0.641,547,48.8,19359.0,0.611,45.7,False,OD
14,1.75,3.25,1.857,1367,46.7,9394.0,1.014,-40928.0,0.601,9.7,1000.0,820,45.6,-9914.0,0.612,547,48.4,19309.0,0.583,45.6,False,OD
14,1.75,3.5,2.0,1367,46.5,13932.0,1.021,-41999.0,0.58,9.7,1000.0,820,45.2,-8656.0,0.591,547,48.4,22588.0,0.563,45.2,False,OD
14,1.75,3.75,2.143,1367,46.4,15005.0,1.022,-36473.0,0.554,9.7,1000.0,820,45.1,-8136.0,0.565,547,48.3,23140.0,0.539,45.1,False,OD
14,1.75,4.0,2.286,1367,46.3,18906.0,1.028,-36423.0,0.537,9.7,1000.0,820,45.1,-7484.0,0.541,547,48.1,26390.0,0.53,45.1,False,OD
14,2.0,0.75,0.375,1367,73.7,-2739.0,0.992,-18626.0,0.966,8.5,1001.0,820,73.8,-2732.0,0.965,547,73.5,-7.0,0.969,73.5,False,OD
14,2.0,1.0,0.5,1367,66.1,-19363.0,0.955,-29184.0,0.939,8.5,1001.0,820,66.0,-15424.0,0.937,547,66.4,-3939.0,0.943,66.0,False,OD
14,2.0,1.25,0.625,1367,61.4,-10217.0,0.979,-33801.0,0.9,8.5,1001.0,820,60.7,-14530.0,0.901,547,62.5,4313.0,0.898,60.7,False,OD
14,2.0,1.5,0.75,1367,57.1,-14046.0,0.973,-34237.0,0.85,8.5,1001.0,820,56.3,-18943.0,0.859,547,58.1,4897.0,0.837,56.3,False,OD
14,2.0,1.75,0.875,1367,54.9,636.0,1.001,-33946.0,0.797,8.5,1001.0,820,54.3,-11784.0,0.799,547,55.9,12420.0,0.793,54.3,False,OD
14,2.0,2.0,1.0,1367,52.6,-7497.0,0.987,-37669.0,0.746,8.5,1001.0,820,51.5,-23247.0,0.749,547,54.3,15750.0,0.742,51.5,False,OD
14,2.0,2.25,1.125,1367,51.2,-8436.0,0.986,-32316.0,0.693,8.5,1001.0,820,50.7,-14027.0,0.699,547,51.9,5591.0,0.684,50.7,False,OD
14,2.0,2.5,1.25,1367,50.3,-4138.0,0.993,-34103.0,0.656,8.5,1001.0,820,49.8,-10379.0,0.663,547,51.0,6240.0,0.645,49.8,False,OD
14,2.0,2.75,1.375,1367,49.7,-2144.0,0.996,-38307.0,0.616,8.5,1001.0,820,49.0,-12833.0,0.621,547,50.8,10690.0,0.609,49.0,False,OD
14,2.0,3.0,1.5,1367,49.4,3971.0,1.007,-36776.0,0.583,8.5,1001.0,820,48.7,-8160.0,0.591,547,50.5,12131.0,0.57,48.7,False,OD
14,2.0,3.25,1.625,1367,49.2,8214.0,1.014,-36572.0,0.553,8.5,1001.0,820,48.5,-4193.0,0.56,547,50.1,12407.0,0.543,48.5,False,OD
14,2.0,3.5,1.75,1367,48.9,13660.0,1.022,-36211.0,0.532,8.5,1001.0,820,48.2,-1855.0,0.538,547,50.1,15515.0,0.523,48.2,False,OD
14,2.0,3.75,1.875,1367,48.8,13592.0,1.022,-33506.0,0.505,8.5,1001.0,820,48.0,-2168.0,0.51,547,49.9,15760.0,0.497,48.0,False,OD
14,2.0,4.0,2.0,1367,48.7,15464.0,1.025,-31142.0,0.486,8.5,1001.0,820,48.0,-1525.0,0.487,547,49.7,16989.0,0.486,48.0,False,OD
14,2.25,0.75,0.333,1367,75.4,811.0,1.003,-12263.0,0.956,7.5,998.0,820,76.0,3737.0,0.955,547,74.6,-2926.0,0.958,74.6,False,OD
14,2.25,1.0,0.444,1367,68.0,-15148.0,0.961,-24441.0,0.925,7.5,998.0,820,67.8,-11165.0,0.921,547,68.2,-3983.0,0.932,67.8,False,OD
14,2.25,1.25,0.556,1367,63.2,-7070.0,0.984,-28271.0,0.881,7.5,998.0,820,62.4,-11252.0,0.879,547,64.4,4182.0,0.885,62.4,False,OD
14,2.25,1.5,0.667,1367,59.0,-8487.0,0.982,-27115.0,0.827,7.5,998.0,820,58.3,-12103.0,0.832,547,60.0,3616.0,0.821,58.3,False,OD
14,2.25,1.75,0.778,1367,56.8,6185.0,1.012,-24919.0,0.77,7.5,998.0,820,56.2,-4159.0,0.767,547,57.8,10344.0,0.773,56.2,False,OD
14,2.25,2.0,0.889,1367,54.5,251.0,1.0,-27919.0,0.713,7.5,998.0,820,53.3,-14565.0,0.709,547,56.3,14816.0,0.718,53.3,False,OD
14,2.25,2.25,1.0,1367,53.1,117.0,1.0,-22316.0,0.656,7.5,998.0,820,52.6,-5813.0,0.655,547,53.9,5931.0,0.658,52.6,False,OD
14,2.25,2.5,1.111,1367,52.2,4524.0,1.008,-24724.0,0.617,7.5,998.0,820,51.6,-2947.0,0.618,547,53.0,7470.0,0.616,51.6,False,OD
14,2.25,2.75,1.222,1367,51.7,8533.0,1.016,-27777.0,0.576,7.5,998.0,820,51.0,-2697.0,0.576,547,52.8,11230.0,0.576,51.0,False,OD
14,2.25,3.0,1.333,1367,51.4,14160.0,1.026,-25996.0,0.541,7.5,998.0,820,50.6,2121.0,0.545,547,52.5,12039.0,0.534,50.6,False,OD
14,2.25,3.25,1.444,1367,51.1,18288.0,1.033,-26658.0,0.511,7.5,998.0,820,50.5,5798.0,0.513,547,52.1,12490.0,0.506,50.5,False,OD
14,2.25,3.5,1.556,1367,50.9,22836.0,1.042,-25985.0,0.488,7.5,998.0,820,50.1,7520.0,0.489,547,52.1,15316.0,0.486,50.1,False,OD
14,2.25,3.75,1.667,1367,50.8,23172.0,1.042,-24055.0,0.461,7.5,998.0,820,50.0,7020.0,0.461,547,51.9,16152.0,0.461,50.0,False,OD
14,2.25,4.0,1.778,1367,50.7,25087.0,1.046,-22466.0,0.443,7.5,998.0,820,50.0,7901.0,0.438,547,51.7,17187.0,0.45,50.0,False,OD
14,2.5,0.75,0.3,1367,76.2,-7995.0,0.972,-17161.0,0.95,6.8,1000.0,820,76.7,-2037.0,0.949,547,75.5,-5958.0,0.951,75.5,False,OD
14,2.5,1.0,0.4,1367,68.8,-25184.0,0.932,-33885.0,0.912,6.8,1000.0,820,68.7,-18071.0,0.909,547,69.1,-7113.0,0.918,68.7,False,OD
14,2.5,1.25,0.5,1367,64.1,-22938.0,0.945,-33970.0,0.865,6.8,1000.0,820,63.3,-20760.0,0.862,547,65.3,-2178.0,0.868,63.3,False,OD
14,2.5,1.5,0.6,1367,60.1,-19071.0,0.958,-29948.0,0.805,6.8,1000.0,820,59.4,-18387.0,0.81,547,61.1,-683.0,0.797,59.4,False,OD
14,2.5,1.75,0.7,1367,57.9,-8603.0,0.982,-28783.0,0.744,6.8,1000.0,820,57.2,-13327.0,0.741,547,58.9,4723.0,0.748,57.2,False,OD
14,2.5,2.0,0.8,1367,55.6,-12061.0,0.975,-31731.0,0.685,6.8,1000.0,820,54.4,-21010.0,0.679,547,57.4,8949.0,0.693,54.4,False,OD
14,2.5,2.25,0.9,1367,54.2,-13392.0,0.973,-28977.0,0.626,6.8,1000.0,820,53.7,-12892.0,0.626,547,55.0,-500.0,0.627,53.7,False,OD
14,2.5,2.5,1.0,1367,53.3,-9747.0,0.981,-29451.0,0.586,6.8,1000.0,820,52.7,-10645.0,0.587,547,54.1,898.0,0.585,52.7,False,OD
14,2.5,2.75,1.1,1367,52.8,-6509.0,0.987,-31982.0,0.543,6.8,1000.0,820,52.1,-10453.0,0.541,547,53.9,3944.0,0.545,52.1,False,OD
14,2.5,3.0,1.2,1367,52.5,-1715.0,0.997,-31009.0,0.508,6.8,1000.0,820,51.7,-6390.0,0.511,547,53.6,4675.0,0.503,51.7,False,OD
14,2.5,3.25,1.3,1367,52.2,2214.0,1.004,-31037.0,0.478,6.8,1000.0,820,51.6,-3139.0,0.479,547,53.2,5353.0,0.475,51.6,False,OD
14,2.5,3.5,1.4,1367,52.0,5870.0,1.011,-31248.0,0.455,6.8,1000.0,820,51.2,-2012.0,0.455,547,53.2,7881.0,0.455,51.2,False,OD
14,2.5,3.75,1.5,1367,51.9,6084.0,1.012,-29015.0,0.428,6.8,1000.0,820,51.1,-2443.0,0.427,547,53.0,8527.0,0.43,51.1,False,OD
14,2.5,4.0,1.6,1367,51.9,9415.0,1.018,-27092.0,0.409,6.8,1000.0,820,51.1,-1772.0,0.404,547,53.0,11186.0,0.417,51.1,False,OD
14,2.75,0.75,0.273,1367,77.2,-8062.0,0.97,-13886.0,0.939,6.2,1001.0,820,77.6,-4767.0,0.937,547,76.6,-3295.0,0.941,76.6,False,OD
14,2.75,1.0,0.364,1367,69.9,-19485.0,0.942,-27551.0,0.892,6.2,1001.0,820,69.8,-16718.0,0.89,547,70.2,-2767.0,0.894,69.8,False,OD
14,2.75,1.25,0.455,1367,65.1,-18881.0,0.951,-32986.0,0.84,6.2,1001.0,820,64.3,-20548.0,0.841,547,66.4,1667.0,0.837,64.3,False,OD
14,2.75,1.5,0.545,1367,61.1,-17292.0,0.958,-28557.0,0.778,6.2,1001.0,820,60.4,-19862.0,0.787,547,62.2,2570.0,0.766,60.4,False,OD
14,2.75,1.75,0.636,1367,58.9,-7790.0,0.982,-27109.0,0.716,6.2,1001.0,820,58.2,-14359.0,0.717,547,60.0,6569.0,0.715,58.2,False,OD
14,2.75,2.0,0.727,1367,56.6,-10010.0,0.978,-30055.0,0.656,6.2,1001.0,820,55.4,-20345.0,0.654,547,58.5,10335.0,0.66,55.4,False,OD
14,2.75,2.25,0.818,1367,55.2,-11210.0,0.976,-25067.0,0.595,6.2,1001.0,820,54.6,-13540.0,0.596,547,56.1,2329.0,0.592,54.6,False,OD
14,2.75,2.5,0.909,1367,54.3,-8482.0,0.982,-26437.0,0.554,6.2,1001.0,820,53.7,-11497.0,0.557,547,55.2,3015.0,0.548,53.7,False,OD
14,2.75,2.75,1.0,1367,53.8,-4872.0,0.99,-28518.0,0.51,6.2,1001.0,820,53.0,-11353.0,0.511,547,55.0,6481.0,0.508,53.0,False,OD
14,2.75,3.0,1.091,1367,53.5,-422.0,0.999,-27779.0,0.474,6.2,1001.0,820,52.7,-8022.0,0.479,547,54.7,7600.0,0.466,52.7,False,OD
14,2.75,3.25,1.182,1367,53.3,2901.0,1.006,-28221.0,0.444,6.2,1001.0,820,52.6,-5157.0,0.448,547,54.3,8059.0,0.439,52.6,False,OD
14,2.75,3.5,1.273,1367,53.0,6618.0,1.014,-28783.0,0.421,6.2,1001.0,820,52.2,-4022.0,0.423,547,54.3,10639.0,0.419,52.2,False,OD
14,2.75,3.75,1.364,1367,52.9,7087.0,1.015,-26369.0,0.394,6.2,1001.0,820,52.1,-4200.0,0.395,547,54.1,11287.0,0.393,52.1,False,OD
14,2.75,4.0,1.455,1367,52.9,10108.0,1.021,-24469.0,0.375,6.2,1001.0,820,52.1,-3662.0,0.371,547,54.1,13770.0,0.38,52.1,False,OD
14,3.0,0.75,0.25,1367,77.6,-4457.0,0.982,-12531.0,0.921,5.6,1002.0,820,78.2,-1796.0,0.923,547,76.8,-2661.0,0.918,76.8,False,OD
14,3.0,1.0,0.333,1367,70.4,-17272.0,0.945,-24746.0,0.871,5.6,1002.0,820,70.4,-14174.0,0.872,547,70.4,-3099.0,0.868,70.4,False,OD
14,3.0,1.25,0.417,1367,65.5,-16139.0,0.954,-29345.0,0.816,5.6,1002.0,820,64.9,-18162.0,0.82,547,66.5,2023.0,0.81,64.9,False,OD
14,3.0,1.5,0.5,1367,61.5,-16049.0,0.958,-27150.0,0.751,5.6,1002.0,820,61.0,-18453.0,0.762,547,62.3,2405.0,0.735,61.0,False,OD
14,3.0,1.75,0.583,1367,59.3,-4832.0,0.988,-26189.0,0.687,5.6,1002.0,820,58.8,-12980.0,0.691,547,60.1,8148.0,0.68,58.8,False,OD
14,3.0,2.0,0.667,1367,57.1,-7422.0,0.982,-29107.0,0.625,5.6,1002.0,820,56.0,-18247.0,0.624,547,58.7,10825.0,0.625,56.0,False,OD
14,3.0,2.25,0.75,1367,55.7,-8688.0,0.979,-24714.0,0.563,5.6,1002.0,820,55.2,-12036.0,0.567,547,56.3,3348.0,0.558,55.2,False,OD
14,3.0,2.5,0.833,1367,54.7,-6117.0,0.986,-26423.0,0.522,5.6,1002.0,820,54.3,-10369.0,0.528,547,55.4,4252.0,0.514,54.3,False,OD
14,3.0,2.75,0.917,1367,54.3,-3436.0,0.992,-28581.0,0.478,5.6,1002.0,820,53.7,-10545.0,0.482,547,55.2,7109.0,0.473,53.7,False,OD
14,3.0,3.0,1.0,1367,53.9,-237.0,0.999,-28278.0,0.443,5.6,1002.0,820,53.3,-7773.0,0.45,547,54.8,7536.0,0.431,53.3,False,OD
14,3.0,3.25,1.083,1367,53.7,2811.0,1.006,-28631.0,0.413,5.6,1002.0,820,53.2,-4999.0,0.418,547,54.5,7810.0,0.404,53.2,False,OD
14,3.0,3.5,1.167,1367,53.5,6108.0,1.014,-28692.0,0.389,5.6,1002.0,820,52.8,-4004.0,0.393,547,54.5,10112.0,0.384,52.8,False,OD
14,3.0,3.75,1.25,1367,53.3,6338.0,1.014,-26806.0,0.362,5.6,1002.0,820,52.7,-4328.0,0.365,547,54.3,10666.0,0.358,52.7,False,OD
14,3.0,4.0,1.333,1367,53.3,8877.0,1.02,-25260.0,0.342,5.6,1002.0,820,52.7,-3843.0,0.34,547,54.3,12719.0,0.346,52.7,False,OD
20,0.5,0.75,1.5,1367,40.5,-152590.0,0.825,-165540.0,0.996,29.7,950.0,820,41.3,-87738.0,0.999,547,39.1,-64851.0,0.993,39.1,False,OD
20,0.5,1.0,2.0,1367,33.0,-179568.0,0.816,-192544.0,0.996,29.7,950.0,820,33.4,-109978.0,0.998,547,32.4,-69590.0,0.993,32.4,False,OD
20,0.5,1.25,2.5,1367,29.0,-144929.0,0.86,-177717.0,0.991,29.7,950.0,820,28.8,-103662.0,0.994,547,29.3,-41267.0,0.987,28.8,False,OD
20,0.5,1.5,3.0,1367,25.3,-161158.0,0.852,-206413.0,0.983,29.7,950.0,820,24.5,-130879.0,0.984,547,26.5,-30279.0,0.982,24.5,False,OD
20,0.5,1.75,3.5,1367,23.3,-145686.0,0.87,-203970.0,0.974,29.7,950.0,820,22.2,-138444.0,0.976,547,24.9,-7242.0,0.971,22.2,False,OD
20,0.5,2.0,4.0,1367,21.7,-138517.0,0.878,-187791.0,0.959,29.7,950.0,820,21.0,-126317.0,0.961,547,22.9,-12200.0,0.956,21.0,False,OD
20,0.5,2.25,4.5,1367,20.4,-159534.0,0.862,-210148.0,0.941,29.7,950.0,820,19.9,-132299.0,0.941,547,21.2,-27235.0,0.941,19.9,False,OD
20,0.5,2.5,5.0,1367,19.9,-147482.0,0.873,-197783.0,0.926,29.7,950.0,820,19.5,-121503.0,0.924,547,20.5,-25980.0,0.929,19.5,False,OD
20,0.5,2.75,5.5,1367,19.5,-126566.0,0.892,-185592.0,0.914,29.7,950.0,820,19.1,-114797.0,0.912,547,20.1,-11769.0,0.918,19.1,False,OD
20,0.5,3.0,6.0,1367,19.3,-110880.0,0.905,-171052.0,0.898,29.7,950.0,820,18.9,-105849.0,0.9,547,19.9,-5031.0,0.894,18.9,False,OD
20,0.5,3.25,6.5,1367,19.3,-84731.0,0.928,-150963.0,0.884,29.7,950.0,820,18.9,-91205.0,0.885,547,19.9,6475.0,0.881,18.9,False,OD
20,0.5,3.5,7.0,1367,19.1,-76445.0,0.935,-132411.0,0.873,29.7,950.0,820,18.8,-76515.0,0.878,547,19.6,71.0,0.865,18.8,False,OD
20,0.5,3.75,7.5,1367,19.0,-76547.0,0.935,-135683.0,0.857,29.7,950.0,820,18.7,-87463.0,0.856,547,19.6,10917.0,0.857,18.7,False,OD
20,0.5,4.0,8.0,1367,18.9,-75375.0,0.936,-138394.0,0.848,29.7,950.0,820,18.7,-89161.0,0.845,547,19.4,13786.0,0.852,18.7,False,OD
20,0.75,0.75,1.0,1367,51.1,-83847.0,0.883,-91165.0,0.996,21.4,993.0,820,51.0,-63097.0,0.999,547,51.4,-20751.0,0.993,51.0,False,OD
20,0.75,1.0,1.333,1367,43.2,-106171.0,0.872,-119741.0,0.99,21.4,993.0,820,42.7,-80870.0,0.993,547,43.9,-25301.0,0.987,42.7,False,OD
20,0.75,1.25,1.667,1367,38.6,-83888.0,0.907,-111630.0,0.982,21.4,993.0,820,37.8,-74289.0,0.988,547,39.9,-9599.0,0.973,37.8,False,OD
20,0.75,1.5,2.0,1367,34.7,-90285.0,0.905,-134220.0,0.966,21.4,993.0,820,33.4,-91861.0,0.968,547,36.7,1576.0,0.962,33.4,False,OD
20,0.75,1.75,2.333,1367,32.6,-64699.0,0.934,-130434.0,0.951,21.4,993.0,820,31.0,-89105.0,0.954,547,34.9,24406.0,0.947,31.0,False,OD
20,0.75,2.0,2.667,1367,30.8,-61576.0,0.939,-121834.0,0.927,21.4,993.0,820,29.4,-87249.0,0.928,547,32.9,25672.0,0.925,29.4,False,OD
20,0.75,2.25,3.0,1367,29.5,-65029.0,0.937,-127940.0,0.903,21.4,993.0,820,28.2,-87176.0,0.904,547,31.4,22146.0,0.901,28.2,False,OD
20,0.75,2.5,3.333,1367,29.0,-54201.0,0.948,-121944.0,0.876,21.4,993.0,820,27.8,-79389.0,0.876,547,30.7,25188.0,0.878,27.8,False,OD
