date,direction,entry_ts,exit_ts,entry_price,exit_price,reason,pnl,bars_held,mae,mfe,init_atr,entry_hour,on_range,period,year
2021-09-20,SHORT,2021-09-20 11:10:00-04:00,2021-09-20 12:10:00-04:00,15014.0,14956.0,TP,58.0,3,-29.75,87.5,40.85157402339932,11,290.0,IS,2021
2021-09-22,LONG,2021-09-22 10:50:00-04:00,2021-09-22 11:50:00-04:00,15124.25,15167.25,TP,43.0,3,-13.0,59.0,27.859766642591268,10,173.75,IS,2021
2021-09-23,LONG,2021-09-23 10:50:00-04:00,2021-09-23 16:10:00-04:00,15325.75,15311.5,FORCE_CLOSE,-14.25,16,-60.25,21.25,32.58662309195027,10,134.75,IS,2021
2021-09-28,SHORT,2021-09-28 10:30:00-04:00,2021-09-28 11:30:00-04:00,14874.0,14780.0,TP,94.0,3,-9.0,101.5,46.336248671313996,10,267.75,IS,2021
2021-09-30,SHORT,2021-09-30 12:30:00-04:00,2021-09-30 14:10:00-04:00,14698.25,14815.75,SL_YELLOW,-117.5,5,-119.5,15.5,41.933299119265484,12,128.75,IS,2021
2021-10-01,LONG,2021-10-01 15:30:00-04:00,2021-10-01 16:10:00-04:00,14780.25,14776.75,FORCE_CLOSE,-3.5,2,-26.5,33.25,42.66647738853916,15,191.0,IS,2021
2021-10-04,SHORT,2021-10-04 10:30:00-04:00,2021-10-04 16:10:00-04:00,14511.25,14488.5,SL_YELLOW,22.75,17,0.0,143.5,40.813459136909465,10,201.5,IS,2021
2021-10-05,LONG,2021-10-05 10:30:00-04:00,2021-10-05 13:50:00-04:00,14630.5,14733.5,TP,103.0,10,-19.5,114.25,31.37228740827621,10,139.0,IS,2021
2021-10-06,LONG,2021-10-06 14:30:00-04:00,2021-10-06 16:10:00-04:00,14739.25,14761.25,FORCE_CLOSE,22.0,5,-56.0,25.75,52.75854972207499,14,252.25,IS,2021
2021-10-07,LONG,2021-10-07 10:50:00-04:00,2021-10-07 14:50:00-04:00,14985.25,14927.75,SL_YELLOW,-57.5,12,-68.0,16.0,29.802265110601514,10,184.0,IS,2021
2021-10-08,SHORT,2021-10-08 13:50:00-04:00,2021-10-08 16:10:00-04:00,14815.25,14798.0,FORCE_CLOSE,17.25,7,-55.25,22.75,37.20466896143462,13,160.5,IS,2021
2021-10-11,LONG,2021-10-11 10:30:00-04:00,2021-10-11 12:10:00-04:00,14890.25,14833.75,SL_YELLOW,-56.5,5,-69.25,3.5,32.665686987983676,10,147.75,IS,2021
2021-10-14,LONG,2021-10-14 10:50:00-04:00,2021-10-14 16:10:00-04:00,14991.0,15039.5,FORCE_CLOSE,48.5,16,-17.75,57.75,23.765234151878794,10,181.0,IS,2021
2021-10-18,LONG,2021-10-18 11:50:00-04:00,2021-10-18 15:30:00-04:00,15207.5,15281.5,TP,74.0,11,-4.5,79.25,27.011052800956637,11,124.75,IS,2021
2021-10-19,LONG,2021-10-19 11:50:00-04:00,2021-10-19 16:10:00-04:00,15378.5,15419.75,FORCE_CLOSE,41.25,13,-16.0,49.75,21.848871049349917,11,98.75,IS,2021
2021-10-20,SHORT,2021-10-20 13:50:00-04:00,2021-10-20 16:10:00-04:00,15349.25,15357.5,FORCE_CLOSE,-8.25,7,-39.25,2.75,24.681636395014483,13,55.0,IS,2021
2021-10-21,LONG,2021-10-21 10:30:00-04:00,2021-10-21 11:30:00-04:00,15428.0,15404.0,SL_YELLOW,-24.0,3,-25.0,17.75,20.198586062754146,10,66.0,IS,2021
2021-10-22,SHORT,2021-10-22 12:10:00-04:00,2021-10-22 16:10:00-04:00,15319.25,15332.25,FORCE_CLOSE,-13.0,12,-64.25,17.25,33.27548285367675,12,88.75,IS,2021
2021-10-25,LONG,2021-10-25 11:50:00-04:00,2021-10-25 12:10:00-04:00,15421.0,15461.0,TP,40.0,1,-1.5,41.5,24.270829348298417,11,111.0,IS,2021
2021-10-26,LONG,2021-10-26 10:30:00-04:00,2021-10-26 11:10:00-04:00,15682.0,15654.25,SL_YELLOW,-27.75,2,-40.75,19.0,20.53851106092214,10,88.0,IS,2021
2021-10-27,LONG,2021-10-27 11:10:00-04:00,2021-10-27 15:10:00-04:00,15649.25,15668.75,SL_YELLOW,19.5,12,-19.0,68.25,33.798988939956715,11,85.5,IS,2021
2021-10-28,LONG,2021-10-28 10:50:00-04:00,2021-10-28 16:10:00-04:00,15735.75,15720.75,FORCE_CLOSE,-15.0,16,-48.75,41.25,26.363229067614704,10,97.25,IS,2021
2021-10-29,LONG,2021-10-29 11:30:00-04:00,2021-10-29 16:10:00-04:00,15731.0,15826.0,TP,95.0,14,-5.5,115.75,26.823383044804103,11,96.5,IS,2021
2021-11-01,SHORT,2021-11-01 10:30:00-04:00,2021-11-01 10:50:00-04:00,15820.0,15792.0,TP,28.0,1,-5.0,30.75,21.796906037125396,10,64.25,IS,2021
2021-11-02,LONG,2021-11-02 10:30:00-04:00,2021-11-02 12:10:00-04:00,15947.5,15916.5,SL_YELLOW,-31.0,5,-32.0,32.75,23.04787117361037,10,47.5,IS,2021
2021-11-03,LONG,2021-11-03 14:50:00-04:00,2021-11-03 16:10:00-04:00,16069.0,16128.75,FORCE_CLOSE,59.75,4,-8.5,76.75,29.970628357698445,14,52.0,IS,2021
2021-11-04,LONG,2021-11-04 10:30:00-04:00,2021-11-04 11:10:00-04:00,16294.75,16292.25,SL_YELLOW,-2.5,2,-8.75,36.75,21.45263399727358,10,86.5,IS,2021
2021-11-09,SHORT,2021-11-09 10:50:00-05:00,2021-11-09 12:10:00-05:00,16270.75,16207.75,TP,63.0,4,-6.0,85.75,31.894501218226484,10,105.25,IS,2021
2021-11-10,SHORT,2021-11-10 13:50:00-05:00,2021-11-10 16:10:00-05:00,16029.0,15968.0,FORCE_CLOSE,61.0,7,-3.75,132.5,41.9937316772075,13,161.5,IS,2021
2021-11-12,LONG,2021-11-12 11:50:00-05:00,2021-11-12 16:10:00-05:00,16176.25,16201.75,FORCE_CLOSE,25.5,13,-20.25,37.0,28.87955887818362,11,61.75,IS,2021
2021-11-15,SHORT,2021-11-15 10:50:00-05:00,2021-11-15 11:50:00-05:00,16172.75,16128.75,TP,44.0,3,-21.25,79.75,20.515296211840077,10,71.0,IS,2021
2021-11-16,LONG,2021-11-16 11:50:00-05:00,2021-11-16 14:10:00-05:00,16283.5,16314.83911360533,TP,31.339113605330567,7,-5.75,39.75,31.339113605330667,11,83.75,IS,2021
2021-11-17,LONG,2021-11-17 11:30:00-05:00,2021-11-17 12:30:00-05:00,16354.75,16309.5,SL_YELLOW,-45.25,3,-47.5,41.75,19.08620355395075,11,59.25,IS,2021
2021-11-18,LONG,2021-11-18 12:30:00-05:00,2021-11-18 16:10:00-05:00,16487.0,16491.25,FORCE_CLOSE,4.25,11,-81.0,16.25,29.80641550922345,12,90.0,IS,2021
2021-11-19,LONG,2021-11-19 12:10:00-05:00,2021-11-19 13:30:00-05:00,16603.75,16560.25,SL_YELLOW,-43.5,4,-45.25,24.75,29.02999879483838,12,99.75,IS,2021
2021-11-22,LONG,2021-11-22 10:30:00-05:00,2021-11-22 11:10:00-05:00,16743.5,16663.75,SL_YELLOW,-79.75,2,-88.25,6.75,21.91471783746684,10,79.25,IS,2021
2021-11-23,SHORT,2021-11-23 11:10:00-05:00,2021-11-23 14:50:00-05:00,16197.25,16236.75,SL_YELLOW,-39.5,11,-72.25,78.75,50.08266147527409,11,140.5,IS,2021
2021-11-26,SHORT,2021-11-26 11:50:00-05:00,2021-11-26 13:30:00-05:00,16080.5,16043.5,EOD,37.0,5,-56.75,92.5,53.64567184039786,11,290.0,IS,2021
2021-11-29,LONG,2021-11-29 10:50:00-05:00,2021-11-29 15:30:00-05:00,16266.25,16423.25,TP,157.0,14,-20.5,171.5,36.46596183411453,10,220.0,IS,2021
2021-11-30,SHORT,2021-11-30 11:50:00-05:00,2021-11-30 14:10:00-05:00,16114.5,16204.75,SL_YELLOW,-90.25,7,-98.75,45.75,63.784895479822765,11,202.5,IS,2021
2021-12-01,SHORT,2021-12-01 15:30:00-05:00,2021-12-01 16:10:00-05:00,15979.0,15872.75,FORCE_CLOSE,106.25,2,-70.5,153.75,69.05823430743133,15,221.0,IS,2021
2021-12-02,LONG,2021-12-02 12:50:00-05:00,2021-12-02 16:10:00-05:00,16044.75,15988.0,FORCE_CLOSE,-56.75,10,-122.25,21.5,78.52074660659088,12,202.25,IS,2021
2021-12-03,SHORT,2021-12-03 10:50:00-05:00,2021-12-03 16:10:00-05:00,15673.0,15708.25,SL_YELLOW,-35.25,16,-69.5,135.0,67.38694816699987,10,259.75,IS,2021
2021-12-06,LONG,2021-12-06 13:50:00-05:00,2021-12-06 16:10:00-05:00,15868.0,15835.25,FORCE_CLOSE,-32.75,7,-43.75,29.25,60.56086486086726,13,217.0,IS,2021
2021-12-07,LONG,2021-12-07 10:30:00-05:00,2021-12-07 10:50:00-05:00,16234.25,16265.359291865985,TP,31.109291865985142,1,-1.0,69.5,31.109291865986044,10,342.75,IS,2021
2021-12-08,SHORT,2021-12-08 10:50:00-05:00,2021-12-08 13:50:00-05:00,16281.5,16373.5,SL_YELLOW,-92.0,9,-97.5,25.75,37.71305223784956,10,121.25,IS,2021
2021-12-09,SHORT,2021-12-09 12:30:00-05:00,2021-12-09 14:10:00-05:00,16279.5,16212.5,TP,67.0,5,-32.0,71.5,34.026451557586896,12,112.75,IS,2021
2021-12-13,SHORT,2021-12-13 10:30:00-05:00,2021-12-13 16:10:00-05:00,16215.75,16081.0,FORCE_CLOSE,134.75,17,-20.25,152.0,31.32344433822393,10,90.5,IS,2021
2021-12-14,SHORT,2021-12-14 11:30:00-05:00,2021-12-14 11:50:00-05:00,15812.75,15760.825880899256,TP,51.924119100744065,1,-8.25,56.75,51.92411910074478,11,252.25,IS,2021
2021-12-15,SHORT,2021-12-15 11:50:00-05:00,2021-12-15 14:10:00-05:00,15782.25,15938.5,SL_YELLOW,-156.25,7,-170.75,42.0,38.55977892307583,11,120.0,IS,2021
2021-12-16,SHORT,2021-12-16 10:50:00-05:00,2021-12-16 12:10:00-05:00,16147.5,15962.5,TP,185.0,4,-12.5,195.25,52.691062930817715,10,179.75,IS,2021
2021-12-21,SHORT,2021-12-21 10:50:00-05:00,2021-12-21 11:50:00-05:00,15642.75,15780.75,SL_YELLOW,-138.0,3,-152.75,9.0,39.31508232387503,10,157.25,IS,2021
2021-12-22,LONG,2021-12-22 11:10:00-05:00,2021-12-22 13:30:00-05:00,16096.75,16077.25,SL_YELLOW,-19.5,7,-22.75,44.0,38.824887188958755,11,103.5,IS,2021
2021-12-23,LONG,2021-12-23 10:50:00-05:00,2021-12-23 16:10:00-05:00,16277.5,16300.25,SL_YELLOW,22.75,16,-5.5,78.5,24.72308472034319,10,75.5,IS,2021
2021-12-27,LONG,2021-12-27 10:30:00-05:00,2021-12-27 16:10:00-05:00,16506.75,16568.25,FORCE_CLOSE,61.5,17,-16.0,65.25,26.053476451348274,10,80.75,IS,2021
2021-12-28,SHORT,2021-12-28 13:10:00-05:00,2021-12-28 14:10:00-05:00,16502.5,16468.488231837076,TP,34.011768162923545,3,-1.25,50.25,34.011768162923005,13,126.5,IS,2021
2021-12-29,SHORT,2021-12-29 12:10:00-05:00,2021-12-29 14:30:00-05:00,16432.25,16481.75,SL_YELLOW,-49.5,7,-53.75,17.5,32.03131649668725,12,94.25,IS,2021
2022-01-03,LONG,2022-01-03 14:30:00-05:00,2022-01-03 14:50:00-05:00,16462.5,16496.239203568606,TP,33.73920356860617,1,-10.25,35.5,33.73920356860772,14,96.5,IS,2022
2022-01-04,SHORT,2022-01-04 10:30:00-05:00,2022-01-04 10:50:00-05:00,16404.75,16344.75,TP,60.0,1,-1.75,127.5,26.429430547352318,10,87.0,IS,2022
2022-01-05,SHORT,2022-01-05 11:30:00-05:00,2022-01-05 11:50:00-05:00,16170.75,16129.564128942955,TP,41.185871057045006,1,-7.25,53.0,41.185871057044835,11,97.25,IS,2022
2022-01-06,LONG,2022-01-06 11:30:00-05:00,2022-01-06 16:10:00-05:00,15818.25,15778.5,FORCE_CLOSE,-39.75,14,-100.75,67.75,72.85216711551564,11,192.75,IS,2022
2022-01-07,SHORT,2022-01-07 11:30:00-05:00,2022-01-07 16:10:00-05:00,15611.75,15592.0,FORCE_CLOSE,19.75,14,-61.25,56.0,67.25861847950725,11,228.75,IS,2022
2022-01-10,SHORT,2022-01-10 10:30:00-05:00,2022-01-10 10:50:00-05:00,15233.5,15174.5,TP,59.0,1,-11.5,81.0,49.2904254379637,10,313.25,IS,2022
2022-01-11,LONG,2022-01-11 12:10:00-05:00,2022-01-11 16:10:00-05:00,15814.75,15829.5,FORCE_CLOSE,14.75,12,-84.5,24.75,68.11208257159284,12,190.25,IS,2022
2022-01-13,SHORT,2022-01-13 11:30:00-05:00,2022-01-13 12:10:00-05:00,15810.0,15768.413051381913,TP,41.58694861808726,2,-20.75,63.25,41.58694861808699,11,141.75,IS,2022
2022-01-18,SHORT,2022-01-18 13:30:00-05:00,2022-01-18 16:10:00-05:00,15242.5,15210.0,FORCE_CLOSE,32.5,8,-86.5,71.75,54.39621378363611,13,333.25,IS,2022
2022-01-20,LONG,2022-01-20 10:30:00-05:00,2022-01-20 13:10:00-05:00,15270.75,15196.0,SL_YELLOW,-74.75,8,-86.25,69.5,42.48492002890509,10,212.5,IS,2022
2022-01-21,SHORT,2022-01-21 15:10:00-05:00,2022-01-21 16:10:00-05:00,14477.0,14420.0,FORCE_CLOSE,57.0,3,-98.0,63.5,88.4411042057261,15,214.25,IS,2022
2022-01-24,SHORT,2022-01-24 10:50:00-05:00,2022-01-24 13:10:00-05:00,14043.75,14008.75,SL_YELLOW,35.0,7,-102.25,337.75,86.92729143553926,10,476.0,IS,2022
2022-01-25,SHORT,2022-01-25 11:50:00-05:00,2022-01-25 14:30:00-05:00,14076.25,14311.0,SL_YELLOW,-234.75,8,-251.75,54.75,95.58503067076238,11,370.5,IS,2022
2022-01-28,LONG,2022-01-28 12:10:00-05:00,2022-01-28 14:30:00-05:00,14305.0,14093.25,SL_YELLOW,-211.75,7,-233.5,2.5,95.18502877556564,12,338.5,IS,2022
2022-01-31,LONG,2022-01-31 10:50:00-05:00,2022-01-31 14:10:00-05:00,14676.5,14793.5,TP,117.0,10,-14.0,131.5,57.80095231263291,10,193.75,IS,2022
2022-02-02,SHORT,2022-02-02 11:10:00-05:00,2022-02-02 12:10:00-05:00,15003.25,15062.25,SL_YELLOW,-59.0,3,-62.25,61.75,56.96598635964976,11,155.75,IS,2022
2022-02-03,SHORT,2022-02-03 14:30:00-05:00,2022-02-03 16:10:00-05:00,14640.25,14481.25,TP,159.0,5,-93.75,184.0,58.45382278941081,14,195.0,IS,2022
2022-02-07,SHORT,2022-02-07 12:30:00-05:00,2022-02-07 14:30:00-05:00,14592.0,14691.25,SL_YELLOW,-99.25,6,-99.25,36.5,53.48231613292138,12,158.5,IS,2022
2022-02-08,LONG,2022-02-08 11:50:00-05:00,2022-02-08 14:30:00-05:00,14688.0,14637.5,SL_YELLOW,-50.5,8,-54.25,70.75,49.07148813522661,11,140.0,IS,2022
2022-02-09,LONG,2022-02-09 13:10:00-05:00,2022-02-09 15:50:00-05:00,14983.75,15037.75,TP,54.0,8,-36.5,54.25,36.953444582810654,13,205.5,IS,2022
2022-02-11,SHORT,2022-02-11 14:10:00-05:00,2022-02-11 16:10:00-05:00,14312.25,14229.25,FORCE_CLOSE,83.0,6,-80.25,131.25,67.81670660958673,14,211.25,IS,2022
2022-02-14,LONG,2022-02-14 12:10:00-05:00,2022-02-14 13:50:00-05:00,14334.25,14251.75,SL_YELLOW,-82.5,5,-92.5,59.75,71.27470554067887,12,267.0,IS,2022
2022-02-16,SHORT,2022-02-16 10:30:00-05:00,2022-02-16 12:50:00-05:00,14432.0,14386.0,TP,46.0,7,-47.5,47.0,38.523483468730696,10,173.0,IS,2022
2022-02-18,SHORT,2022-02-18 11:10:00-05:00,2022-02-18 14:30:00-05:00,13994.0,14083.5,SL_YELLOW,-89.5,10,-96.75,87.75,52.95159993634518,11,157.75,IS,2022
2022-02-21,SHORT,2022-02-21 12:50:00-05:00,2022-02-21 15:30:00-05:00,13752.0,13735.5,EOD,16.5,3,-10.5,35.75,49.308584729007585,12,383.0,IS,2022
2022-02-22,LONG,2022-02-22 10:30:00-05:00,2022-02-22 12:50:00-05:00,14104.5,13820.25,SL_YELLOW,-284.25,7,-291.0,3.75,70.21564506023394,10,386.75,IS,2022
2022-02-23,SHORT,2022-02-23 10:50:00-05:00,2022-02-23 12:10:00-05:00,13772.75,13821.5,SL_YELLOW,-48.75,4,-57.75,58.75,48.45678172415862,10,156.5,IS,2022
2022-02-24,LONG,2022-02-24 14:30:00-05:00,2022-02-24 16:10:00-05:00,13665.75,13924.75,FORCE_CLOSE,259.0,5,-1.5,317.5,105.66443531333645,14,492.0,IS,2022
2022-02-25,LONG,2022-02-25 12:10:00-05:00,2022-02-25 16:10:00-05:00,14132.5,14185.5,FORCE_CLOSE,53.0,12,-95.75,63.5,75.8842443370967,12,347.25,IS,2022
2022-02-28,LONG,2022-02-28 10:30:00-05:00,2022-02-28 12:50:00-05:00,14094.0,14095.75,SL_YELLOW,1.75,7,-25.5,198.25,60.607852753364625,10,385.25,IS,2022
2022-03-01,SHORT,2022-03-01 12:30:00-05:00,2022-03-01 13:30:00-05:00,14057.75,13991.75930005317,TP,65.99069994682941,3,-61.5,85.25,65.99069994683016,12,257.5,IS,2022
2022-03-02,LONG,2022-03-02 11:50:00-05:00,2022-03-02 13:10:00-05:00,14150.5,14224.417061566233,TP,73.91706156623331,4,-8.5,96.0,73.91706156623316,11,233.5,IS,2022
2022-03-03,SHORT,2022-03-03 11:10:00-05:00,2022-03-03 12:50:00-05:00,14079.0,14136.5,SL_YELLOW,-57.5,5,-135.25,47.25,54.12190370967508,11,231.0,IS,2022
2022-03-07,SHORT,2022-03-07 14:10:00-05:00,2022-03-07 16:10:00-05:00,13471.5,13280.0,FORCE_CLOSE,191.5,6,-52.0,201.5,70.76082501073692,14,320.25,IS,2022
2022-03-08,LONG,2022-03-08 13:10:00-05:00,2022-03-08 16:10:00-05:00,13654.75,13213.25,SL_YELLOW,-441.5,9,-448.0,9.75,106.84771849808678,13,321.75,IS,2022
2022-03-09,LONG,2022-03-09 12:30:00-05:00,2022-03-09 16:10:00-05:00,13673.25,13743.75,FORCE_CLOSE,70.5,11,-14.25,122.5,62.53318790267638,12,454.5,IS,2022
2022-03-10,SHORT,2022-03-10 11:30:00-05:00,2022-03-10 13:50:00-05:00,13408.25,13527.0,SL_YELLOW,-118.75,7,-122.25,10.25,57.03611864895715,11,270.5,IS,2022
2022-03-11,SHORT,2022-03-11 12:50:00-05:00,2022-03-11 15:30:00-05:00,13428.5,13369.875950220323,TP,58.62404977967708,8,-86.0,61.25,58.62404977967619,12,406.5,IS,2022
2022-03-14,SHORT,2022-03-14 12:30:00-04:00,2022-03-14 13:10:00-04:00,13161.0,13096.81433885999,TP,64.18566114001078,2,-11.75,115.25,64.18566114001163,12,219.5,IS,2022
2022-03-15,LONG,2022-03-15 10:50:00-04:00,2022-03-15 13:30:00-04:00,13314.5,13291.75,SL_YELLOW,-22.75,8,-43.0,90.25,60.18292379925376,10,242.0,IS,2022
2022-03-16,LONG,2022-03-16 11:10:00-04:00,2022-03-16 12:50:00-04:00,13811.5,13720.75,SL_YELLOW,-90.75,5,-100.75,24.0,52.49483780255568,11,303.0,IS,2022
2022-03-17,LONG,2022-03-17 14:10:00-04:00,2022-03-17 16:10:00-04:00,14070.25,14103.0,FORCE_CLOSE,32.75,6,-64.25,62.25,57.36734189155881,14,189.75,IS,2022
2022-03-18,LONG,2022-03-18 10:30:00-04:00,2022-03-18 12:50:00-04:00,14209.0,14292.0,TP,83.0,7,-70.25,99.0,42.85613693770812,10,105.75,IS,2022
2022-03-21,SHORT,2022-03-21 13:50:00-04:00,2022-03-21 16:10:00-04:00,14248.75,14383.5,SL_YELLOW,-134.75,7,-148.5,20.0,62.575151262167665,13,128.0,IS,2022
2022-03-22,LONG,2022-03-22 10:50:00-04:00,2022-03-22 12:30:00-04:00,14627.25,14590.0,SL_YELLOW,-37.25,5,-53.5,57.5,41.38310454585385,10,154.75,IS,2022
2022-03-23,SHORT,2022-03-23 14:10:00-04:00,2022-03-23 16:10:00-04:00,14483.0,14450.5,FORCE_CLOSE,32.5,6,-71.25,42.0,50.7376361556997,14,157.0,IS,2022
2022-03-24,LONG,2022-03-24 12:10:00-04:00,2022-03-24 13:10:00-04:00,14607.5,14656.618096381604,TP,49.11809638160412,3,-24.5,59.75,49.11809638160438,12,123.0,IS,2022
2022-03-25,SHORT,2022-03-25 11:50:00-04:00,2022-03-25 14:10:00-04:00,14609.75,14729.0,SL_YELLOW,-119.25,7,-129.0,27.5,49.34140460567572,11,147.25,IS,2022
2022-03-28,LONG,2022-03-28 10:30:00-04:00,2022-03-28 11:50:00-04:00,14827.5,14730.0,SL_YELLOW,-97.5,4,-98.5,58.0,42.942574909167845,10,153.75,IS,2022
2022-03-29,LONG,2022-03-29 14:30:00-04:00,2022-03-29 16:10:00-04:00,15185.0,15227.5,FORCE_CLOSE,42.5,5,-7.75,83.75,48.46142858562856,14,217.0,IS,2022
2022-03-30,SHORT,2022-03-30 15:10:00-04:00,2022-03-30 16:10:00-04:00,15059.25,15096.75,FORCE_CLOSE,-37.5,3,-42.75,47.0,41.06685222097158,15,135.25,IS,2022
2022-04-01,SHORT,2022-04-01 10:30:00-04:00,2022-04-01 14:30:00-04:00,14841.75,14821.25,SL_YELLOW,20.5,12,-57.25,116.75,32.555969821258465,10,79.75,IS,2022
2022-04-04,LONG,2022-04-04 10:30:00-04:00,2022-04-04 14:10:00-04:00,15046.0,15071.5,SL_YELLOW,25.5,11,-21.75,84.75,32.281318883439106,10,138.0,IS,2022
2022-04-05,SHORT,2022-04-05 10:30:00-04:00,2022-04-05 12:30:00-04:00,14966.0,14879.0,TP,87.0,6,-19.75,116.0,31.0036511569815,10,97.75,IS,2022
2022-04-06,SHORT,2022-04-06 10:30:00-04:00,2022-04-06 13:50:00-04:00,14463.0,14558.5,SL_YELLOW,-95.5,10,-98.75,42.5,37.80265991310551,10,280.0,IS,2022
2022-04-07,SHORT,2022-04-07 12:10:00-04:00,2022-04-07 12:50:00-04:00,14395.75,14343.363142038144,TP,52.38685796185564,2,-21.5,74.5,52.3868579618549,12,170.25,IS,2022
2022-04-08,SHORT,2022-04-08 10:30:00-04:00,2022-04-08 10:50:00-04:00,14407.0,14365.395941615621,TP,41.60405838437873,1,-22.0,50.75,41.60405838437917,10,181.25,IS,2022
2022-04-11,SHORT,2022-04-11 11:10:00-04:00,2022-04-11 15:50:00-04:00,14058.25,14008.79355978304,TP,49.45644021695989,14,-73.0,55.75,49.45644021695911,11,254.0,IS,2022
2022-04-13,LONG,2022-04-13 11:50:00-04:00,2022-04-13 12:50:00-04:00,14149.0,14201.468747570118,TP,52.46874757011756,3,-22.5,52.75,52.46874757011843,11,173.25,IS,2022
2022-04-14,SHORT,2022-04-14 10:30:00-04:00,2022-04-14 12:30:00-04:00,14062.75,13992.75,TP,70.0,6,-24.0,82.5,41.865500308948576,10,120.0,IS,2022
2022-04-18,LONG,2022-04-18 11:10:00-04:00,2022-04-18 12:30:00-04:00,13932.75,13792.0,SL_YELLOW,-140.75,4,-144.25,8.5,41.32115823908516,11,174.25,IS,2022
2022-04-19,LONG,2022-04-19 10:50:00-04:00,2022-04-19 16:10:00-04:00,14145.5,14092.0,SL_YELLOW,-53.5,16,-63.0,96.5,50.603100362510446,10,191.0,IS,2022
2022-04-20,SHORT,2022-04-20 15:10:00-04:00,2022-04-20 16:10:00-04:00,14009.75,14067.0,FORCE_CLOSE,-57.25,3,-82.5,18.75,50.008789637743774,15,255.75,IS,2022
2022-04-21,SHORT,2022-04-21 12:30:00-04:00,2022-04-21 14:30:00-04:00,13939.0,13795.0,TP,144.0,6,-34.25,155.0,50.429644598208775,12,139.25,IS,2022
2022-04-22,SHORT,2022-04-22 12:30:00-04:00,2022-04-22 14:10:00-04:00,13515.0,13421.0,TP,94.0,5,-38.5,101.5,62.713881123771955,12,168.75,IS,2022
2022-04-25,LONG,2022-04-25 13:30:00-04:00,2022-04-25 15:10:00-04:00,13382.25,13367.75,SL_YELLOW,-14.5,5,-58.5,110.5,75.68734832362769,13,176.0,IS,2022
2022-04-26,SHORT,2022-04-26 10:30:00-04:00,2022-04-26 12:30:00-04:00,13211.25,13207.25,SL_YELLOW,4.0,6,-9.75,115.0,47.596538681137176,10,156.0,IS,2022
2022-04-28,SHORT,2022-04-28 10:30:00-04:00,2022-04-28 11:10:00-04:00,13065.75,13175.0,SL_YELLOW,-109.25,2,-121.5,32.75,53.94330076330132,10,214.5,IS,2022
2022-04-29,SHORT,2022-04-29 12:50:00-04:00,2022-04-29 15:10:00-04:00,13091.75,12965.75,TP,126.0,7,-45.25,137.75,64.41005391367267,12,242.75,IS,2022
2022-05-04,SHORT,2022-05-04 10:50:00-04:00,2022-05-04 12:30:00-04:00,12954.5,13058.25,SL_YELLOW,-103.75,5,-107.0,71.5,36.188054338704475,10,75.25,IS,2022
2022-05-05,SHORT,2022-05-05 10:30:00-04:00,2022-05-05 13:10:00-04:00,13013.5,12954.0,SL_YELLOW,59.5,8,-14.75,217.0,52.27593008079454,10,215.25,IS,2022
2022-05-06,SHORT,2022-05-06 14:50:00-04:00,2022-05-06 16:10:00-04:00,12662.0,12658.0,FORCE_CLOSE,4.0,4,-92.25,95.75,98.67655344369857,14,186.5,IS,2022
2022-05-09,SHORT,2022-05-09 11:50:00-04:00,2022-05-09 16:10:00-04:00,12311.75,12151.75,TP,160.0,13,-107.75,176.5,70.1567807432953,11,293.5,IS,2022
2022-05-11,SHORT,2022-05-11 13:50:00-04:00,2022-05-11 16:10:00-04:00,12050.5,11998.25,FORCE_CLOSE,52.25,7,-117.0,112.0,93.05956789458509,13,452.0,IS,2022
2022-05-13,LONG,2022-05-13 10:50:00-04:00,2022-05-13 12:30:00-04:00,12299.0,12420.0,TP,121.0,5,-11.75,131.5,53.38337609112231,10,316.0,IS,2022
2022-05-18,SHORT,2022-05-18 10:30:00-04:00,2022-05-18 13:10:00-04:00,12297.0,12044.0,TP,253.0,8,-20.5,255.75,38.87015138369325,10,236.25,IS,2022
2022-05-19,LONG,2022-05-19 12:30:00-04:00,2022-05-19 15:30:00-04:00,12017.25,11892.5,SL_YELLOW,-124.75,9,-166.5,34.25,75.67055207918919,12,249.5,IS,2022
2022-05-20,SHORT,2022-05-20 11:30:00-04:00,2022-05-20 12:10:00-04:00,11762.5,11676.5,TP,86.0,2,-29.5,106.25,53.59463516136245,11,201.75,IS,2022
2022-05-24,SHORT,2022-05-24 10:30:00-04:00,2022-05-24 11:10:00-04:00,11646.0,11597.14595432097,TP,48.854045679030605,2,-21.5,56.5,48.85404567903073,10,164.5,IS,2022
2022-05-25,LONG,2022-05-25 15:10:00-04:00,2022-05-25 16:10:00-04:00,12019.25,11908.25,FORCE_CLOSE,-111.0,3,-120.75,16.75,65.22596679927962,15,220.5,IS,2022
2022-05-26,LONG,2022-05-26 10:30:00-04:00,2022-05-26 13:30:00-04:00,12157.0,12341.0,TP,184.0,9,-30.75,186.0,51.56619148593495,10,172.25,IS,2022
2022-05-27,LONG,2022-05-27 10:30:00-04:00,2022-05-27 16:10:00-04:00,12564.5,12691.5,TP,127.0,17,-57.0,132.0,44.601221359971014,10,215.0,IS,2022
2022-05-31,SHORT,2022-05-31 10:30:00-04:00,2022-05-31 11:50:00-04:00,12566.5,12665.25,SL_YELLOW,-98.75,4,-105.25,6.0,56.95514939294595,10,231.0,IS,2022
