date,direction,entry_ts,exit_ts,entry_price,exit_price,reason,pnl,bars_held,mae,mfe,init_atr,entry_hour,on_range,period,year
2021-01-04,SHORT,2021-01-04 11:10:00-05:00,2021-01-04 12:10:00-05:00,12704.0,12573.4535467767,TP,130.54645322329998,3,-33.25,133.5,32.636613305825186,11,134.5,IS,2021
2021-01-05,LONG,2021-01-05 10:10:00-05:00,2021-01-05 11:10:00-05:00,12766.0,12715.25,SL_YELLOW,-50.75,3,-57.25,18.0,30.736442895861238,10,115.5,IS,2021
2021-01-07,LONG,2021-01-07 10:10:00-05:00,2021-01-07 16:10:00-05:00,12872.75,12923.75,FORCE_CLOSE,51.0,18,-7.75,86.25,33.14013222925634,10,115.5,IS,2021
2021-01-08,LONG,2021-01-08 11:10:00-05:00,2021-01-08 11:50:00-05:00,13040.5,13015.5,SL_YELLOW,-25.0,2,-39.25,1.25,32.531578578465215,11,104.0,IS,2021
2021-01-11,SHORT,2021-01-11 14:10:00-05:00,2021-01-11 16:10:00-05:00,12935.5,12909.25,FORCE_CLOSE,26.25,6,-10.0,63.75,31.32130958662098,14,152.75,IS,2021
2021-01-12,SHORT,2021-01-12 12:30:00-05:00,2021-01-12 13:30:00-05:00,12814.5,12874.75,SL_YELLOW,-60.25,3,-61.25,18.5,33.528361313444336,12,93.5,IS,2021
2021-01-13,LONG,2021-01-13 11:10:00-05:00,2021-01-13 16:10:00-05:00,12977.5,12974.0,FORCE_CLOSE,-3.5,15,-39.25,25.5,27.829248619819325,11,114.25,IS,2021
2021-01-14,SHORT,2021-01-14 15:50:00-05:00,2021-01-14 16:10:00-05:00,12919.25,12903.75,FORCE_CLOSE,15.5,1,-3.25,38.25,26.529581567218635,15,92.5,IS,2021
2021-01-15,SHORT,2021-01-15 10:30:00-05:00,2021-01-15 11:30:00-05:00,12792.0,12853.75,SL_YELLOW,-61.75,3,-67.5,48.5,34.25737698753974,10,98.0,IS,2021
2021-01-19,LONG,2021-01-19 13:30:00-05:00,2021-01-19 16:10:00-05:00,12968.0,13003.25,FORCE_CLOSE,35.25,8,-6.5,38.5,23.422581108820943,13,138.25,IS,2021
2021-01-20,LONG,2021-01-20 10:10:00-05:00,2021-01-20 13:30:00-05:00,13206.5,13286.275125189663,TP,79.7751251896625,10,-1.25,81.0,19.943781297415843,10,121.5,IS,2021
2021-01-21,LONG,2021-01-21 15:10:00-05:00,2021-01-21 16:10:00-05:00,13406.25,13399.75,FORCE_CLOSE,-6.5,3,-15.75,17.25,22.551888891739843,15,104.0,IS,2021
2021-01-25,LONG,2021-01-25 10:10:00-05:00,2021-01-25 10:50:00-05:00,13530.5,13461.0,SL_YELLOW,-69.5,2,-71.0,9.0,18.63753879762899,10,139.25,IS,2021
2021-01-26,LONG,2021-01-26 13:50:00-05:00,2021-01-26 14:50:00-05:00,13508.25,13492.0,SL_YELLOW,-16.25,3,-27.25,2.75,27.839399402396644,13,116.75,IS,2021
2021-01-27,SHORT,2021-01-27 10:10:00-05:00,2021-01-27 10:50:00-05:00,13345.25,13363.25,SL_YELLOW,-18.0,2,-26.25,39.25,53.73490660668431,10,234.5,IS,2021
2021-01-28,LONG,2021-01-28 10:10:00-05:00,2021-01-28 16:10:00-05:00,13210.25,13185.0,SL_YELLOW,-25.25,18,-54.25,183.75,58.4092878313336,10,283.0,IS,2021
2021-01-29,SHORT,2021-01-29 13:10:00-05:00,2021-01-29 14:10:00-05:00,12887.75,12950.25,SL_YELLOW,-62.5,3,-63.25,56.25,72.18194715472731,13,254.5,IS,2021
2021-02-01,LONG,2021-02-01 11:10:00-05:00,2021-02-01 16:10:00-05:00,13097.0,13221.5,FORCE_CLOSE,124.5,15,-12.0,174.5,46.773104550902694,11,356.75,IS,2021
2021-02-02,LONG,2021-02-02 10:10:00-05:00,2021-02-02 16:10:00-05:00,13393.0,13499.51554655878,TP,106.51554655877953,18,-17.0,116.75,26.62888663969496,10,148.0,IS,2021
2021-02-03,SHORT,2021-02-03 10:50:00-05:00,2021-02-03 12:50:00-05:00,13422.75,13483.5,SL_YELLOW,-60.75,6,-69.75,19.25,32.43613247919363,10,108.75,IS,2021
2021-02-04,LONG,2021-02-04 12:30:00-05:00,2021-02-04 16:10:00-05:00,13468.0,13563.0,FORCE_CLOSE,95.0,11,0.0,99.5,25.565594005276065,12,118.25,IS,2021
2021-02-05,LONG,2021-02-05 13:10:00-05:00,2021-02-05 13:30:00-05:00,13626.75,13617.25,SL_YELLOW,-9.5,1,-10.75,11.75,23.416813120902397,13,90.5,IS,2021
2021-02-09,LONG,2021-02-09 10:30:00-05:00,2021-02-09 11:10:00-05:00,13714.75,13697.5,SL_YELLOW,-17.25,2,-17.25,20.5,15.708107330410629,10,64.0,IS,2021
2021-02-10,SHORT,2021-02-10 10:50:00-05:00,2021-02-10 14:50:00-05:00,13549.5,13686.5,SL_YELLOW,-137.0,12,-139.25,7.0,32.52800853588141,10,90.25,IS,2021
2021-02-12,LONG,2021-02-12 15:50:00-05:00,2021-02-12 16:10:00-05:00,13782.75,13812.0,FORCE_CLOSE,29.25,1,-0.5,31.75,20.56238103560286,15,78.75,IS,2021
2021-02-16,SHORT,2021-02-16 11:30:00-05:00,2021-02-16 16:10:00-05:00,13784.0,13754.0,FORCE_CLOSE,30.0,14,-20.5,68.0,24.23679955843712,11,69.25,IS,2021
2021-02-17,SHORT,2021-02-17 11:30:00-05:00,2021-02-17 12:50:00-05:00,13578.25,13645.75,SL_YELLOW,-67.5,4,-70.25,35.25,37.4282781621066,11,158.75,IS,2021
2021-02-18,SHORT,2021-02-18 10:30:00-05:00,2021-02-18 10:50:00-05:00,13496.25,13526.25,SL_YELLOW,-30.0,1,-38.25,28.25,30.604545866445758,10,197.0,IS,2021
2021-02-22,SHORT,2021-02-22 10:50:00-05:00,2021-02-22 13:50:00-05:00,13348.75,13364.75,SL_YELLOW,-16.0,9,-26.25,68.0,38.025552393500845,10,264.5,IS,2021
2021-02-25,SHORT,2021-02-25 11:50:00-05:00,2021-02-25 16:10:00-05:00,13009.0,12856.0,FORCE_CLOSE,153.0,13,-39.25,245.0,61.81219033289086,11,207.75,IS,2021
2021-02-26,LONG,2021-02-26 12:10:00-05:00,2021-02-26 13:50:00-05:00,13052.25,12963.75,SL_YELLOW,-88.5,5,-109.75,37.25,84.8580792585663,12,318.5,IS,2021
2021-03-01,LONG,2021-03-01 10:50:00-05:00,2021-03-01 16:10:00-05:00,13174.75,13295.5,FORCE_CLOSE,120.75,16,-7.0,122.0,40.2455342418812,10,186.75,IS,2021
2021-03-02,SHORT,2021-03-02 11:50:00-05:00,2021-03-02 12:50:00-05:00,13140.0,13180.0,SL_YELLOW,-40.0,3,-54.25,18.5,47.35900752854701,11,166.5,IS,2021
2021-03-03,SHORT,2021-03-03 10:10:00-05:00,2021-03-03 14:10:00-05:00,12916.0,12741.510797454986,TP,174.48920254501354,12,-54.25,186.0,43.622300636253186,10,227.75,IS,2021
2021-03-04,LONG,2021-03-04 11:10:00-05:00,2021-03-04 11:30:00-05:00,12722.25,12705.75,SL_YELLOW,-16.5,1,-46.5,23.25,68.70561536409522,11,197.5,IS,2021
2021-03-05,SHORT,2021-03-05 11:30:00-05:00,2021-03-05 12:10:00-05:00,12231.25,12324.25,SL_YELLOW,-93.0,2,-145.75,0.75,78.65644752129889,11,328.0,IS,2021
2021-03-08,SHORT,2021-03-08 15:30:00-05:00,2021-03-08 16:10:00-05:00,12342.0,12309.5,FORCE_CLOSE,32.5,2,-55.25,60.25,66.32432805108768,15,385.25,IS,2021
2021-03-09,LONG,2021-03-09 10:10:00-05:00,2021-03-09 16:10:00-05:00,12725.75,12777.0,FORCE_CLOSE,51.25,18,-41.75,141.75,43.063890436984465,10,291.25,IS,2021
2021-03-11,LONG,2021-03-11 11:30:00-05:00,2021-03-11 16:10:00-05:00,13042.25,13053.75,FORCE_CLOSE,11.5,14,-11.5,68.25,41.69932171423866,11,280.0,IS,2021
2021-03-15,LONG,2021-03-15 14:50:00-04:00,2021-03-15 15:30:00-04:00,13019.5,12997.75,SL_YELLOW,-21.75,2,-28.25,5.75,32.85476678145595,14,136.75,IS,2021
2021-03-16,LONG,2021-03-16 10:10:00-04:00,2021-03-16 12:30:00-04:00,13242.5,13184.25,SL_YELLOW,-58.25,7,-73.25,44.75,26.223145893905023,10,119.75,IS,2021
2021-03-17,LONG,2021-03-17 15:10:00-04:00,2021-03-17 16:10:00-04:00,13256.75,13179.0,FORCE_CLOSE,-77.75,3,-101.25,5.75,59.03863462419426,15,206.25,IS,2021
2021-03-18,SHORT,2021-03-18 13:10:00-04:00,2021-03-18 13:30:00-04:00,12916.5,12962.25,SL_YELLOW,-45.75,1,-50.25,8.5,46.12907085530359,13,322.75,IS,2021
2021-03-22,LONG,2021-03-22 10:10:00-04:00,2021-03-22 12:30:00-04:00,13003.5,13111.375161751106,TP,107.87516175110613,7,-21.0,130.0,26.9687904377765,10,175.0,IS,2021
2021-03-23,LONG,2021-03-23 11:30:00-04:00,2021-03-23 11:50:00-04:00,13150.5,13114.0,SL_YELLOW,-36.5,1,-51.75,12.75,35.47875676551259,11,118.25,IS,2021
2021-03-24,SHORT,2021-03-24 10:10:00-04:00,2021-03-24 11:10:00-04:00,12980.5,13020.75,SL_YELLOW,-40.25,3,-56.75,69.75,29.99654418990842,10,129.0,IS,2021
2021-03-25,SHORT,2021-03-25 11:10:00-04:00,2021-03-25 12:10:00-04:00,12645.0,12713.0,SL_YELLOW,-68.0,3,-90.5,35.25,46.513043094085326,11,166.5,IS,2021
2021-03-30,SHORT,2021-03-30 10:10:00-04:00,2021-03-30 10:50:00-04:00,12833.5,12864.25,SL_YELLOW,-30.75,2,-41.0,57.0,28.133181773446797,10,149.0,IS,2021
2021-03-31,LONG,2021-03-31 10:10:00-04:00,2021-03-31 16:10:00-04:00,13084.0,13088.5,FORCE_CLOSE,4.5,18,-15.75,74.0,24.262293071895304,10,122.25,IS,2021
2021-04-01,LONG,2021-04-01 10:10:00-04:00,2021-04-01 16:10:00-04:00,13306.25,13326.25,FORCE_CLOSE,20.0,18,-46.25,21.25,22.758674170175325,10,170.75,IS,2021
2021-04-05,LONG,2021-04-05 10:10:00-04:00,2021-04-05 12:50:00-04:00,13489.75,13574.539364170854,TP,84.78936417085424,8,-4.5,90.25,21.197341042713557,10,129.0,IS,2021
2021-04-06,LONG,2021-04-06 11:50:00-04:00,2021-04-06 12:30:00-04:00,13639.0,13614.75,SL_YELLOW,-24.25,2,-24.75,16.0,26.09203749608889,11,98.0,IS,2021
2021-04-07,LONG,2021-04-07 10:50:00-04:00,2021-04-07 11:30:00-04:00,13609.5,13594.75,SL_YELLOW,-14.75,2,-18.25,21.5,22.182513568120548,10,77.75,IS,2021
2021-04-13,LONG,2021-04-13 10:10:00-04:00,2021-04-13 16:10:00-04:00,13937.25,13975.25,FORCE_CLOSE,38.0,18,-53.25,56.75,23.861479659931025,10,123.25,IS,2021
2021-04-14,SHORT,2021-04-14 10:50:00-04:00,2021-04-14 11:30:00-04:00,13948.0,13864.503097433007,TP,83.4969025669925,2,-4.5,93.75,20.87422564174808,10,71.5,IS,2021
2021-04-15,LONG,2021-04-15 10:50:00-04:00,2021-04-15 16:10:00-04:00,13986.25,14017.25,FORCE_CLOSE,31.0,16,-43.0,48.0,23.239951409795086,10,155.75,IS,2021
2021-04-19,SHORT,2021-04-19 10:30:00-04:00,2021-04-19 12:50:00-04:00,13929.75,13825.822709671089,TP,103.92729032891111,7,-19.25,108.75,25.9818225822279,10,106.25,IS,2021
2021-04-20,SHORT,2021-04-20 11:50:00-04:00,2021-04-20 16:10:00-04:00,13770.25,13741.25,FORCE_CLOSE,29.0,13,-46.75,36.5,37.10660291455122,11,119.75,IS,2021
2021-04-21,LONG,2021-04-21 10:50:00-04:00,2021-04-21 15:50:00-04:00,13788.75,13899.205368080411,TP,110.45536808041106,15,-20.5,123.25,27.613842020102588,10,78.75,IS,2021
2021-04-22,SHORT,2021-04-22 13:50:00-04:00,2021-04-22 16:10:00-04:00,13759.25,13752.0,FORCE_CLOSE,7.25,7,-32.5,57.5,37.70587605504351,13,60.0,IS,2021
2021-04-23,LONG,2021-04-23 10:10:00-04:00,2021-04-23 11:30:00-04:00,13838.75,13913.26015920828,TP,74.51015920827922,4,-13.75,78.25,18.627539802069666,10,54.0,IS,2021
2021-04-26,LONG,2021-04-26 10:30:00-04:00,2021-04-26 16:10:00-04:00,13953.0,14028.00577977681,TP,75.0057797768095,17,-8.5,86.25,18.751444944202362,10,78.75,IS,2021
2021-04-27,SHORT,2021-04-27 10:10:00-04:00,2021-04-27 16:10:00-04:00,13955.75,13945.5,FORCE_CLOSE,10.25,18,-30.0,43.25,17.180980760916864,10,42.25,IS,2021
2021-04-29,SHORT,2021-04-29 10:30:00-04:00,2021-04-29 12:10:00-04:00,13944.0,13851.155164118521,TP,92.8448358814785,5,-2.75,125.5,23.211208970369782,10,111.5,IS,2021
2021-05-03,SHORT,2021-05-03 11:50:00-04:00,2021-05-03 16:10:00-04:00,13811.0,13790.25,FORCE_CLOSE,20.75,13,-10.5,39.0,32.41492338557596,11,71.75,IS,2021
2021-05-04,SHORT,2021-05-04 10:10:00-04:00,2021-05-04 11:50:00-04:00,13535.0,13401.96961708513,TP,133.03038291487064,5,-17.5,134.0,33.25759572871783,10,142.25,IS,2021
2021-05-05,SHORT,2021-05-05 15:50:00-04:00,2021-05-05 16:10:00-04:00,13502.25,13497.5,FORCE_CLOSE,4.75,1,-3.5,26.25,37.05598692135436,15,145.5,IS,2021
2021-05-06,SHORT,2021-05-06 10:30:00-04:00,2021-05-06 10:50:00-04:00,13418.5,13455.75,SL_YELLOW,-37.25,1,-69.5,6.75,34.37132185673339,10,119.5,IS,2021
2021-05-10,SHORT,2021-05-10 10:10:00-04:00,2021-05-10 14:30:00-04:00,13520.25,13402.222863420388,TP,118.02713657961249,13,-34.5,143.25,29.506784144903236,10,115.5,IS,2021
2021-05-11,LONG,2021-05-11 13:50:00-04:00,2021-05-11 14:10:00-04:00,13355.75,13322.75,SL_YELLOW,-33.0,1,-36.5,3.0,55.00593673386716,13,279.25,IS,2021
2021-05-12,SHORT,2021-05-12 11:10:00-04:00,2021-05-12 16:10:00-04:00,13086.0,12983.75,FORCE_CLOSE,102.25,15,-22.0,126.25,56.742350079933324,11,261.5,IS,2021
2021-05-13,LONG,2021-05-13 10:30:00-04:00,2021-05-13 11:30:00-04:00,13179.25,13096.75,SL_YELLOW,-82.5,3,-89.0,44.5,47.22336269511951,10,220.5,IS,2021
2021-05-14,LONG,2021-05-14 10:50:00-04:00,2021-05-14 16:10:00-04:00,13318.75,13396.0,FORCE_CLOSE,77.25,16,-10.0,107.5,32.62302538163187,10,189.5,IS,2021
2021-05-17,SHORT,2021-05-17 10:30:00-04:00,2021-05-17 10:50:00-04:00,13279.0,13301.25,SL_YELLOW,-22.25,1,-49.5,20.25,33.94725035913183,10,147.5,IS,2021
2021-05-18,SHORT,2021-05-18 15:10:00-04:00,2021-05-18 15:30:00-04:00,13283.0,13293.25,SL_YELLOW,-10.25,1,-15.75,16.0,29.90854985209805,15,142.25,IS,2021
2021-05-20,LONG,2021-05-20 10:10:00-04:00,2021-05-20 16:10:00-04:00,13399.25,13494.25,FORCE_CLOSE,95.0,18,-2.5,123.5,31.36740683179849,10,146.75,IS,2021
2021-05-21,SHORT,2021-05-21 10:50:00-04:00,2021-05-21 16:10:00-04:00,13455.5,13414.25,FORCE_CLOSE,41.25,16,-30.0,59.75,29.704687944389413,10,77.0,IS,2021
2021-05-24,LONG,2021-05-24 10:10:00-04:00,2021-05-24 14:50:00-04:00,13590.75,13675.95925363391,TP,85.20925363390961,14,-0.75,94.25,21.30231340847741,10,163.75,IS,2021
2021-05-25,SHORT,2021-05-25 13:10:00-04:00,2021-05-25 13:30:00-04:00,13626.25,13655.5,SL_YELLOW,-29.25,1,-34.75,2.5,25.927723535702206,13,106.75,IS,2021
2021-05-28,LONG,2021-05-28 12:10:00-04:00,2021-05-28 13:30:00-04:00,13758.0,13723.75,SL_YELLOW,-34.25,4,-35.25,3.5,18.52335530397404,12,63.25,IS,2021
2021-06-01,SHORT,2021-06-01 11:10:00-04:00,2021-06-01 12:30:00-04:00,13622.0,13661.75,SL_YELLOW,-39.75,4,-44.75,2.25,24.24626500505552,11,101.75,IS,2021
2021-06-02,LONG,2021-06-02 10:10:00-04:00,2021-06-02 12:30:00-04:00,13685.25,13664.0,SL_YELLOW,-21.25,7,-29.25,27.5,18.229980556199386,10,59.75,IS,2021
2021-06-04,LONG,2021-06-04 10:10:00-04:00,2021-06-04 16:10:00-04:00,13731.0,13759.5,FORCE_CLOSE,28.5,18,-10.25,52.75,30.36019562538836,10,149.5,IS,2021
2021-06-07,LONG,2021-06-07 15:30:00-04:00,2021-06-07 16:10:00-04:00,13801.0,13808.75,FORCE_CLOSE,7.75,2,-20.5,9.0,19.331833230383992,15,93.25,IS,2021
2021-06-08,SHORT,2021-06-08 11:50:00-04:00,2021-06-08 12:10:00-04:00,13783.75,13796.25,SL_YELLOW,-12.5,1,-17.25,13.25,31.969426698574935,11,111.25,IS,2021
2021-06-10,LONG,2021-06-10 10:10:00-04:00,2021-06-10 16:10:00-04:00,13932.75,13956.5,FORCE_CLOSE,23.75,18,-115.75,29.75,33.32627425613526,10,124.0,IS,2021
2021-06-14,LONG,2021-06-14 13:30:00-04:00,2021-06-14 16:10:00-04:00,14043.5,14114.117634476801,TP,70.61763447680096,8,-1.75,82.5,17.654408619200222,13,53.25,IS,2021
2021-06-15,SHORT,2021-06-15 10:30:00-04:00,2021-06-15 16:10:00-04:00,14060.0,14030.5,FORCE_CLOSE,29.5,17,-15.0,59.25,19.65077278483911,10,58.0,IS,2021
2021-06-16,LONG,2021-06-16 10:10:00-04:00,2021-06-16 10:50:00-04:00,14087.0,14054.75,SL_YELLOW,-32.25,2,-38.25,8.75,13.065444184959098,10,37.25,IS,2021
2021-06-17,LONG,2021-06-17 10:10:00-04:00,2021-06-17 11:30:00-04:00,14023.75,14139.062039946453,TP,115.3120399464533,4,-8.0,140.25,28.828009986613107,10,71.5,IS,2021
2021-06-18,SHORT,2021-06-18 11:50:00-04:00,2021-06-18 12:10:00-04:00,14048.0,14074.75,SL_YELLOW,-26.75,1,-27.25,13.5,35.20733084912376,11,153.75,IS,2021
2021-06-21,LONG,2021-06-21 14:10:00-04:00,2021-06-21 14:50:00-04:00,14132.25,14116.0,SL_YELLOW,-16.25,2,-20.25,5.5,30.7429243001115,14,143.0,IS,2021
2021-06-22,LONG,2021-06-22 11:30:00-04:00,2021-06-22 16:10:00-04:00,14206.75,14266.25,FORCE_CLOSE,59.5,14,-11.75,72.5,27.151268855608674,11,112.5,IS,2021
2021-06-24,LONG,2021-06-24 10:10:00-04:00,2021-06-24 13:50:00-04:00,14387.0,14335.0,SL_YELLOW,-52.0,11,-54.0,35.0,14.219452492519563,10,88.75,IS,2021
2021-06-25,SHORT,2021-06-25 12:50:00-04:00,2021-06-25 13:10:00-04:00,14331.75,14334.5,SL_YELLOW,-2.75,1,-11.25,1.25,19.942137530428436,12,62.25,IS,2021
2021-06-28,LONG,2021-06-28 10:10:00-04:00,2021-06-28 16:10:00-04:00,14467.0,14502.25,FORCE_CLOSE,35.25,18,-12.0,52.75,16.942710131442645,10,63.25,IS,2021
2021-06-29,LONG,2021-06-29 12:10:00-04:00,2021-06-29 16:10:00-04:00,14520.75,14582.5,FORCE_CLOSE,61.75,12,-1.5,62.0,19.08907263694738,12,44.75,IS,2021
2021-07-02,LONG,2021-07-02 10:10:00-04:00,2021-07-02 10:30:00-04:00,14651.25,14647.75,SL_YELLOW,-3.5,1,-7.25,7.5,18.618232836183502,10,135.5,IS,2021
2021-07-06,LONG,2021-07-06 10:10:00-04:00,2021-07-06 10:50:00-04:00,14786.0,14748.5,SL_YELLOW,-37.5,2,-71.25,4.0,15.878625481027836,10,78.0,IS,2021
2021-07-09,LONG,2021-07-09 11:30:00-04:00,2021-07-09 16:10:00-04:00,14796.75,14808.5,FORCE_CLOSE,11.75,14,-7.25,35.25,28.251892907314993,11,102.0,IS,2021
2021-07-13,LONG,2021-07-13 10:50:00-04:00,2021-07-13 13:30:00-04:00,14959.25,14905.5,SL_YELLOW,-53.75,8,-75.25,35.5,25.520814686755674,10,133.0,IS,2021
2021-07-15,SHORT,2021-07-15 10:50:00-04:00,2021-07-15 16:10:00-04:00,14766.75,14766.0,FORCE_CLOSE,0.75,16,-63.25,58.5,37.52244892350791,10,98.75,IS,2021
2021-07-16,SHORT,2021-07-16 11:30:00-04:00,2021-07-16 12:10:00-04:00,14710.5,14752.25,SL_YELLOW,-41.75,2,-46.5,14.75,28.360451770990228,11,116.75,IS,2021
2021-07-19,SHORT,2021-07-19 13:10:00-04:00,2021-07-19 14:30:00-04:00,14495.5,14514.75,SL_YELLOW,-19.25,4,-24.75,48.25,42.708910469596105,13,178.75,IS,2021
2021-07-20,LONG,2021-07-20 11:30:00-04:00,2021-07-20 16:10:00-04:00,14662.0,14710.75,FORCE_CLOSE,48.75,14,-3.5,120.5,31.2347591396175,11,73.25,IS,2021
2021-07-21,LONG,2021-07-21 11:30:00-04:00,2021-07-21 11:50:00-04:00,14774.25,14763.0,SL_YELLOW,-11.25,1,-18.0,4.0,24.56128887950662,11,97.5,IS,2021
2021-07-22,LONG,2021-07-22 10:50:00-04:00,2021-07-22 12:10:00-04:00,14917.25,14863.0,SL_YELLOW,-54.25,4,-55.25,5.75,19.474735411100013,10,52.5,IS,2021
2021-07-23,LONG,2021-07-23 11:30:00-04:00,2021-07-23 16:10:00-04:00,15057.75,15092.75,FORCE_CLOSE,35.0,14,-0.75,59.5,20.148408480194018,11,51.0,IS,2021
2021-07-27,SHORT,2021-07-27 10:30:00-04:00,2021-07-27 11:10:00-04:00,14987.0,14892.450583516538,TP,94.54941648346175,2,-0.5,100.75,23.637354120865616,10,79.5,IS,2021
2021-07-28,LONG,2021-07-28 10:50:00-04:00,2021-07-28 11:30:00-04:00,15029.0,15015.5,SL_YELLOW,-13.5,2,-14.0,32.0,36.54483825215844,10,153.25,IS,2021
2021-07-29,LONG,2021-07-29 10:10:00-04:00,2021-07-29 16:10:00-04:00,15025.75,14981.0,SL_YELLOW,-44.75,18,-48.75,58.25,24.477901328465,10,80.25,IS,2021
2021-07-30,LONG,2021-07-30 10:30:00-04:00,2021-07-30 10:50:00-04:00,14942.75,14931.5,SL_YELLOW,-11.25,1,-22.75,14.25,27.741205845417156,10,125.75,IS,2021
2021-08-02,SHORT,2021-08-02 15:50:00-04:00,2021-08-02 16:10:00-04:00,14936.0,14961.5,FORCE_CLOSE,-25.5,1,-30.0,3.25,25.569572520547496,15,87.25,IS,2021
2021-08-03,SHORT,2021-08-03 10:30:00-04:00,2021-08-03 11:50:00-04:00,14933.0,14986.5,SL_YELLOW,-53.5,4,-54.5,84.0,26.64076573510579,10,51.5,IS,2021
2021-08-04,LONG,2021-08-04 13:30:00-04:00,2021-08-04 15:10:00-04:00,15088.0,15073.75,SL_YELLOW,-14.25,5,-18.25,20.0,24.3205665030874,13,58.0,IS,2021
2021-08-05,LONG,2021-08-05 10:10:00-04:00,2021-08-05 16:10:00-04:00,15129.0,15160.0,FORCE_CLOSE,31.0,18,-26.0,43.25,14.250165273066075,10,48.0,IS,2021
2021-08-06,SHORT,2021-08-06 15:10:00-04:00,2021-08-06 15:30:00-04:00,15081.5,15092.75,SL_YELLOW,-11.25,1,-11.5,1.5,20.209444622116166,15,86.75,IS,2021
2021-08-09,LONG,2021-08-09 14:50:00-04:00,2021-08-09 15:50:00-04:00,15132.75,15121.75,SL_YELLOW,-11.0,3,-12.25,3.5,17.24816318376624,14,123.5,IS,2021
2021-08-10,SHORT,2021-08-10 11:10:00-04:00,2021-08-10 16:10:00-04:00,15009.5,15040.25,FORCE_CLOSE,-30.75,15,-76.5,15.0,20.93979430968562,11,57.75,IS,2021
2021-08-12,SHORT,2021-08-12 10:10:00-04:00,2021-08-12 10:30:00-04:00,14962.0,15018.75,SL_YELLOW,-56.75,1,-59.5,2.0,17.876329524549327,10,52.0,IS,2021
2021-08-13,LONG,2021-08-13 10:10:00-04:00,2021-08-13 16:10:00-04:00,15105.75,15123.25,FORCE_CLOSE,17.5,18,-13.5,36.0,12.673745223467087,10,41.25,IS,2021
2021-08-16,SHORT,2021-08-16 10:30:00-04:00,2021-08-16 13:50:00-04:00,14949.25,15071.0,SL_YELLOW,-121.75,10,-127.0,32.0,22.525294523666087,10,62.0,IS,2021
2021-08-17,SHORT,2021-08-17 10:30:00-04:00,2021-08-17 10:50:00-04:00,15013.0,15051.5,SL_YELLOW,-38.5,1,-43.0,17.0,27.96859513169476,10,119.25,IS,2021
2021-08-18,SHORT,2021-08-18 15:50:00-04:00,2021-08-18 16:10:00-04:00,14893.75,14847.5,FORCE_CLOSE,46.25,1,0.0,51.5,31.378632237888066,15,76.75,IS,2021
2021-08-19,LONG,2021-08-19 11:30:00-04:00,2021-08-19 16:10:00-04:00,14912.25,14945.75,FORCE_CLOSE,33.5,14,-55.0,86.75,37.87178228637869,11,164.25,IS,2021
2021-08-20,LONG,2021-08-20 10:10:00-04:00,2021-08-20 16:10:00-04:00,15062.5,15089.0,FORCE_CLOSE,26.5,18,-61.0,37.5,28.180725882254553,10,136.75,IS,2021
2021-08-23,LONG,2021-08-23 10:10:00-04:00,2021-08-23 11:50:00-04:00,15230.25,15296.190930963392,TP,65.94093096339202,5,-8.25,69.25,16.485232740848126,10,67.0,IS,2021
2021-08-26,SHORT,2021-08-26 10:50:00-04:00,2021-08-26 11:30:00-04:00,15291.0,15317.5,SL_YELLOW,-26.5,2,-39.75,35.75,22.263467249464178,10,72.75,IS,2021
2021-08-27,LONG,2021-08-27 10:30:00-04:00,2021-08-27 16:10:00-04:00,15390.0,15416.5,FORCE_CLOSE,26.5,17,-31.25,53.75,23.309555254019685,10,71.25,IS,2021
2021-08-30,LONG,2021-08-30 10:10:00-04:00,2021-08-30 13:50:00-04:00,15546.25,15603.545359337932,TP,57.295359337931586,11,-9.0,62.0,14.323839834482692,10,39.0,IS,2021
2021-08-31,SHORT,2021-08-31 10:10:00-04:00,2021-08-31 11:30:00-04:00,15542.0,15565.5,SL_YELLOW,-23.5,4,-35.75,17.25,23.721702661772746,10,114.25,IS,2021
2021-09-01,LONG,2021-09-01 10:10:00-04:00,2021-09-01 14:50:00-04:00,15676.5,15638.0,SL_YELLOW,-38.5,14,-47.5,12.5,18.314185135636247,10,70.0,IS,2021
2021-09-02,SHORT,2021-09-02 13:50:00-04:00,2021-09-02 16:10:00-04:00,15580.5,15591.75,FORCE_CLOSE,-11.25,7,-26.0,28.75,19.459616169819984,13,68.25,IS,2021
2021-09-08,SHORT,2021-09-08 11:10:00-04:00,2021-09-08 13:50:00-04:00,15573.75,15606.75,SL_YELLOW,-33.0,8,-37.75,50.0,23.77488437854531,11,85.75,IS,2021
2021-09-09,LONG,2021-09-09 10:10:00-04:00,2021-09-09 11:30:00-04:00,15653.5,15605.5,SL_YELLOW,-48.0,4,-48.75,3.0,17.720054349121362,10,87.75,IS,2021
2021-09-10,SHORT,2021-09-10 11:50:00-04:00,2021-09-10 12:10:00-04:00,15535.5,15576.5,SL_YELLOW,-41.0,1,-41.75,14.75,21.089116526637717,11,88.0,IS,2021
2021-09-13,SHORT,2021-09-13 10:30:00-04:00,2021-09-13 10:50:00-04:00,15386.0,15426.75,SL_YELLOW,-40.75,1,-54.75,20.75,26.527988447952733,10,138.25,IS,2021
2021-09-14,SHORT,2021-09-14 14:50:00-04:00,2021-09-14 16:10:00-04:00,15355.0,15396.5,SL_YELLOW,-41.5,4,-44.0,10.5,31.15273319487454,14,106.75,IS,2021
