date,direction,entry_ts,exit_ts,entry_price,exit_price,reason,pnl,bars_held,mae,mfe,init_atr,entry_hour,on_range,period,year
2023-12-18,LONG,2023-12-18 10:30:00-05:00,2023-12-18 12:30:00-05:00,16901.75,16931.5,TP,29.75,6,-46.0,36.0,20.66090824014034,10,56.5,IS,2023
2023-12-19,LONG,2023-12-19 11:30:00-05:00,2023-12-19 11:50:00-05:00,16998.0,17010.5,TP,12.5,1,-10.75,12.75,20.374167542978103,11,78.5,IS,2023
2023-12-20,LONG,2023-12-20 10:50:00-05:00,2023-12-20 11:10:00-05:00,17050.0,17054.5,TP,4.5,1,-14.75,6.0,17.6245078216582,10,84.0,IS,2023
2023-12-22,LONG,2023-12-22 10:10:00-05:00,2023-12-22 14:10:00-05:00,17023.0,16963.5,SL_YELLOW,-59.5,12,-70.5,11.5,20.701405563259637,10,122.5,IS,2023
2023-12-27,SHORT,2023-12-27 11:10:00-05:00,2023-12-27 11:30:00-05:00,17072.5,17064.75,TP,7.75,1,-6.0,8.25,17.849066119779877,11,33.5,IS,2023
2023-12-28,SHORT,2023-12-28 13:10:00-05:00,2023-12-28 15:10:00-05:00,17118.0,17102.5,TP,15.5,6,-19.5,16.25,17.21039533217782,13,47.0,IS,2023
2024-01-02,SHORT,2024-01-02 10:10:00-05:00,2024-01-02 10:30:00-05:00,16760.5,16732.0,TP,28.5,1,-10.5,43.75,32.71421301759358,10,221.5,IS,2024
2024-01-03,SHORT,2024-01-03 10:50:00-05:00,2024-01-03 14:10:00-05:00,16562.0,16536.25,TP,25.75,10,-57.5,32.25,29.740533697792504,10,145.75,IS,2024
2024-01-05,LONG,2024-01-05 10:10:00-05:00,2024-01-05 12:10:00-05:00,16548.5,16463.5,SL_YELLOW,-85.0,6,-85.5,28.75,32.59408295702158,10,134.75,IS,2024
2024-01-08,LONG,2024-01-08 10:10:00-05:00,2024-01-08 12:50:00-05:00,16637.5,16698.0,TP,60.5,8,-14.5,76.5,31.76235357143917,10,136.0,IS,2024
2024-01-09,LONG,2024-01-09 12:30:00-05:00,2024-01-09 13:10:00-05:00,16826.75,16838.5,TP,11.75,2,-12.75,41.75,26.48912924764631,12,138.25,IS,2024
2024-01-10,LONG,2024-01-10 14:10:00-05:00,2024-01-10 14:30:00-05:00,16935.75,16952.75,TP,17.0,1,-2.25,29.25,24.387074378158868,14,100.0,IS,2024
2024-01-11,SHORT,2024-01-11 10:30:00-05:00,2024-01-11 10:50:00-05:00,16891.25,16880.327664897053,TP,10.922335102946818,1,-35.5,30.25,43.6893404117861,10,164.75,IS,2024
2024-01-16,LONG,2024-01-16 10:50:00-05:00,2024-01-16 16:10:00-05:00,17027.75,16966.75,FORCE_CLOSE,-61.0,16,-165.75,6.0,38.94163701671904,10,118.5,IS,2024
2024-01-17,SHORT,2024-01-17 10:10:00-05:00,2024-01-17 10:30:00-05:00,16735.75,16725.75,TP,10.0,1,-27.75,19.25,34.67494434310711,10,176.75,IS,2024
2024-01-18,LONG,2024-01-18 11:10:00-05:00,2024-01-18 11:30:00-05:00,17048.0,17069.5,TP,21.5,1,-0.75,40.75,34.18905706640903,11,210.5,IS,2024
2024-01-19,LONG,2024-01-19 12:50:00-05:00,2024-01-19 13:10:00-05:00,17298.75,17312.25,TP,13.5,1,0.0,33.75,31.950375344514164,12,148.0,IS,2024
2024-01-22,SHORT,2024-01-22 10:50:00-05:00,2024-01-22 16:10:00-05:00,17449.0,17449.5,FORCE_CLOSE,-0.5,16,-64.75,15.0,31.44446201342471,10,69.25,IS,2024
2024-01-24,LONG,2024-01-24 10:50:00-05:00,2024-01-24 13:50:00-05:00,17754.25,17705.25,SL_YELLOW,-49.0,9,-66.0,39.25,25.28199154257778,10,142.25,IS,2024
2024-01-25,SHORT,2024-01-25 14:30:00-05:00,2024-01-25 14:50:00-05:00,17574.75,17564.0039009113,TP,10.746099088701158,1,-13.5,17.25,42.984396354799614,14,138.0,IS,2024
2024-01-29,LONG,2024-01-29 13:50:00-05:00,2024-01-29 14:30:00-05:00,17598.0,17606.5,TP,8.5,2,-15.0,26.5,23.931491693036282,13,134.0,IS,2024
2024-01-30,SHORT,2024-01-30 11:10:00-05:00,2024-01-30 12:30:00-05:00,17633.75,17622.0,TP,11.75,4,-21.0,49.75,23.323412454944474,11,90.5,IS,2024
2024-01-31,SHORT,2024-01-31 10:50:00-05:00,2024-01-31 14:50:00-05:00,17296.75,17431.0,SL_YELLOW,-134.25,12,-187.25,11.75,33.99786002912915,10,135.0,IS,2024
2024-02-01,LONG,2024-02-01 13:50:00-05:00,2024-02-01 14:30:00-05:00,17375.0,17409.25,TP,34.25,2,-6.25,36.25,44.821449897854386,13,101.0,IS,2024
2024-02-02,LONG,2024-02-02 11:50:00-05:00,2024-02-02 12:30:00-05:00,17703.0,17736.25,TP,33.25,2,-10.25,48.25,44.728070546620756,11,160.0,IS,2024
2024-02-05,SHORT,2024-02-05 10:30:00-05:00,2024-02-05 10:50:00-05:00,17625.5,17576.0,TP,49.5,1,-7.75,71.25,27.684560565845707,10,75.25,IS,2024
2024-02-06,SHORT,2024-02-06 10:30:00-05:00,2024-02-06 11:50:00-05:00,17623.25,17588.0,TP,35.25,4,-40.0,37.25,29.333054225621865,10,98.5,IS,2024
2024-02-07,LONG,2024-02-07 10:50:00-05:00,2024-02-07 16:10:00-05:00,17858.75,17839.75,FORCE_CLOSE,-19.0,16,-79.5,16.75,30.29209369675531,10,149.75,IS,2024
2024-02-08,LONG,2024-02-08 11:10:00-05:00,2024-02-08 11:30:00-05:00,17875.0,17880.641122731045,TP,5.641122731045471,1,-13.0,19.25,22.564490924186078,11,70.25,IS,2024
2024-02-09,LONG,2024-02-09 11:10:00-05:00,2024-02-09 13:10:00-05:00,17995.75,18013.75,TP,18.0,6,-28.75,32.5,25.324845833216916,11,119.75,IS,2024
2024-02-12,LONG,2024-02-12 11:10:00-05:00,2024-02-12 11:30:00-05:00,18075.5,18093.0,TP,17.5,1,-12.25,21.75,17.518356630057554,11,51.75,IS,2024
2024-02-13,SHORT,2024-02-13 14:50:00-05:00,2024-02-13 15:30:00-05:00,17606.25,17563.25,TP,43.0,2,-5.0,64.25,42.586602263842735,14,347.5,IS,2024
2024-02-14,LONG,2024-02-14 15:50:00-05:00,2024-02-14 16:10:00-05:00,17866.75,17864.0,FORCE_CLOSE,-2.75,1,-8.25,20.25,41.39870813653058,15,142.5,IS,2024
2024-02-15,SHORT,2024-02-15 10:30:00-05:00,2024-02-15 12:30:00-05:00,17819.0,17868.75,SL_YELLOW,-49.75,6,-54.5,38.5,27.590570445824245,10,89.5,IS,2024
2024-02-16,SHORT,2024-02-16 10:10:00-05:00,2024-02-16 11:30:00-05:00,17764.75,17861.75,SL_YELLOW,-97.0,4,-111.0,25.0,33.86339942893742,10,123.0,IS,2024
2024-02-19,LONG,2024-02-19 10:10:00-05:00,2024-02-19 13:10:00-05:00,17793.75,17788.75,EOD,-5.0,9,-21.25,2.75,17.064859802391595,10,52.0,IS,2024
2024-02-20,SHORT,2024-02-20 10:10:00-05:00,2024-02-20 10:50:00-05:00,17535.0,17487.5,TP,47.5,2,-13.25,53.0,36.389081231655176,10,179.0,IS,2024
