ymult,tpmult,mfe,label,is_live,n,net,pf,wr,sharpe,mdd,worst,worst_mae,tp,sl,fc,is_net,is_pf,is_sharpe,oos_net,oos_pf,oos_sharpe,min_net,min_pf,min_sharpe,yrs_pos,yrs_tot
1.5,3.0,1.0/0.45,y1.5 tp3 mfe1/0.45,False,700,3743.082748707011,1.1675225845575166,48.285714285714285,1.1295584226064666,-880.8664556200692,-202.75,-218.75,154,347,199,3049.8362042458266,1.168895816378005,1.1694922921429176,693.2465444611844,1.1617373098772084,1.0100742438480448,693.2465444611844,1.1617373098772084,1.0100742438480448,7,7
1.5,3.5,off,y1.5 tp3.5 mfeoff,False,692,4518.721109540662,1.2023043756020217,47.832369942196536,1.312005406745214,-786.8359102312552,-202.75,-218.75,122,356,214,3579.3401828209844,1.1983013951701376,1.3275128622514352,939.3809267196775,1.2191614877152936,1.297936271094904,939.3809267196775,1.1983013951701376,1.297936271094904,7,7
1.5,3.5,0.6/0.45,y1.5 tp3.5 mfe0.6/0.45,False,700,4147.323335012379,1.1860015623008389,49.142857142857146,1.224717987326921,-862.1222229421837,-202.75,-218.75,112,392,196,3260.0555732605408,1.1806675481870124,1.231893316244732,887.2677617518384,1.2086338867207898,1.2409155494524466,887.2677617518384,1.1806675481870124,1.231893316244732,7,7
1.5,3.5,0.8/0.3,y1.5 tp3.5 mfe0.8/0.3,False,692,4519.221109540662,1.2023267607382913,47.832369942196536,1.3121196560934743,-813.5859102312552,-202.75,-218.75,122,359,211,3554.5901828209844,1.1969302040344034,1.3185855493101735,964.6309267196775,1.2250524180156728,1.332073511799224,964.6309267196775,1.1969302040344034,1.3185855493101735,7,7
1.5,3.5,0.8/0.45,y1.5 tp3.5 mfe0.8/0.45,False,694,4420.871014164131,1.196592374170723,47.83861671469741,1.2839160560005685,-793.3359102312552,-202.75,-218.75,120,363,211,3460.240087444454,1.190110024720525,1.2840463855082043,960.6309267196775,1.2241192013344246,1.3266396895182027,960.6309267196775,1.190110024720525,1.2840463855082043,7,7
1.5,3.5,0.8/0.6,y1.5 tp3.5 mfe0.8/0.6,False,697,4108.480738247152,1.1822286124101948,47.91965566714491,1.2009522267990276,-764.5786690440036,-202.75,-218.75,112,377,208,3128.0998115274742,1.1713135524810359,1.1716915561047783,980.3809267196775,1.2287269586980876,1.352446867502357,980.3809267196775,1.1713135524810359,1.1716915561047783,7,7
1.5,3.5,1.0/0.45,y1.5 tp3.5 mfe1/0.45,False,692,4518.721109540662,1.2023043756020217,47.832369942196536,1.312005406745214,-786.8359102312552,-202.75,-218.75,122,356,214,3579.3401828209844,1.1983013951701376,1.3275128622514352,939.3809267196775,1.2191614877152936,1.297936271094904,939.3809267196775,1.1983013951701376,1.297936271094904,7,7
1.5,4.0,off,y1.5 tp4 mfeoff,False,685,5247.881510304809,1.2373452510794438,48.02919708029197,1.4727650150731548,-804.75,-202.75,-218.75,91,361,233,4107.834141269168,1.2304599927778712,1.4792067667792879,1140.0473690356412,1.2659778055492892,1.5044141282176897,1140.0473690356412,1.2304599927778712,1.4792067667792879,7,7
1.5,4.0,0.6/0.45,y1.5 tp4 mfe0.6/0.45,False,692,4940.671264435732,1.2227911060001457,48.69942196531792,1.3995191349732967,-927.75,-202.75,-218.75,83,388,221,3851.14608393476,1.2151418163701997,1.4018426578706462,1089.525180500972,1.2548149869615792,1.4454816169084401,1089.525180500972,1.2151418163701997,1.4018426578706462,7,7
1.5,4.0,0.8/0.3,y1.5 tp4 mfe0.8/0.3,False,685,5247.881510304809,1.2373452510794438,48.02919708029197,1.4727650150731548,-804.75,-202.75,-218.75,91,361,233,4107.834141269168,1.2304599927778712,1.4792067667792879,1140.0473690356412,1.2659778055492892,1.5044141282176897,1140.0473690356412,1.2304599927778712,1.4792067667792879,7,7
